,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,sent1,sent2,ending0,ending1,ending2,label
335,3061,3061,3061,3061,Kai laid by Casey's side when it was time to sleep.,What will Casey want to do next?,go to sleep,sleep and rest with Casey,hold Casey as they go to sleep,0
336,4045,4045,4045,4045,Lee went to a party last weekend and he knew everyone that was there.,What will happen to Others?,look away,say hi,he will have fun,1
337,237,237,237,237,Sasha downloaded the app for the website they really liked.,What does Sasha need to do before this?,test the new app,enjoy the website,want the websites app,2
338,2379,2379,2379,2379,Robin baked all day to have enough cookies to send to her kids' classrooms.,What will Robin want to do next?,eat the cookies,take a nap,throw out the cookies,1
339,1470,1470,1470,1470,Sasha left her paycheck on the counter. Riley cashed Sasha's check behind Sasha's back.,What will happen to Riley?,be rewarded for her deeds,become closer to Sasha,go to jail for fraud and theft,2
340,2884,2884,2884,2884,Taylor wanted to show Sasha how much he cared so first he pushed Sasha's hair back.,What will Taylor want to do next?,give Sasha a hug,wanted to kiss Sasha,run away from Sasha,1
341,4582,4582,4582,4582,Lee arrived on time.  They were able to eat dinner with their family.,What will Lee want to do next?,cook the food,talk about the day,fix his hunger pain,1
342,1875,1875,1875,1875,Alex felt the pinch when the doctor gave him a tetanus shot.,How would Alex feel afterwards?,sore,embarrassed,angry,0
343,241,241,241,241,Cameron is a good painter.  They used watercolors to make a painting.,What will Cameron want to do next?,sell the painting to others,decorate their house,make something beautiful,0
344,4568,4568,4568,4568,Remy went to school early to study. Remy had a long day at school.,How would you describe Remy?,felt tired,felt happy to be home,studious,2
345,404,404,404,404,Aubrey insulted Sasha for no reason.  Sasha gave Audrey a bad look.,How would you describe Sasha?,angry,upset,someone who can defend herself,1
346,3071,3071,3071,3071,Taylor has some bad news to deliver to her family and is afraid how they will react.,How would Taylor feel afterwards?,sad,relief,angry,1
347,402,402,402,402,Cameron played games on Skylar's phone till he got bored.,What does Cameron need to do before this?,had nothing else to do,really liked the games on Skylar's phone,find a new game,0
348,69,69,69,69,"At the bar after work while they were having a drink, Carson got angry at Taylor.",How would you describe Carson?,inspired but challenging to get to know,like Carson was mean,short-tempered and difficult to get along with,2
349,1333,1333,1333,1333,Kai imposed upon Tracy her opinion and made her mad.,How would Tracy feel as a result?,apologize,let Tracy have her own opinion,would be mad,2
350,4147,4147,4147,4147,Alex was right behind Riley when Riley suddenly stopped walking and stared at something.,What will happen to Riley?,not notice Riley stopped,walk right into Riley,leave Riley without knowing,1
351,3705,3705,3705,3705,Bailey developed Quinn's interest in sports from a young age to ensure their future performance as a star athlete.,How would you describe Bailey?,a controlling parent,thankful that Bailey helped them develop as an athlete,they should perform well to make Bailey proud,0
352,3330,3330,3330,3330,Lee came to pick Quinn up but found out that Quinn had gotten another ride home.,What will Lee want to do next?,drive home,wait for Quinn,apologize to Lee,0
353,3980,3980,3980,3980,Alex would eventually pass the class despite spending all his time playing video games.,How would you describe Alex?,a diligent student,very studious,a video game enthusiast,2
354,3482,3482,3482,3482,ash saw the new job meant she had to clean the sewers and she quit the next day.,What will Others want to do next?,search for another job,find another job,berate ash,0
355,3878,3878,3878,3878,Ash opened up quickly when questioned by the police.,Why did Ash do this?,was guilty,help the police,was nervous,1
356,1813,1813,1813,1813,Sydney lost Robin the opportunity for a new job because he was late.,What will Robin want to do next?,teach Robin a lesson,be unemployed,apply elsewhere,2
357,4788,4788,4788,4788,Jan decided to put her thoughts into words by writing a letter to her friend that she was upset with.,What does Jan need to do before this?,contact their friend about the letter,be happy,be upset with her friend,2
358,1261,1261,1261,1261,Remy minded the store dutifully for their parents who were on vacation.,How would Remy feel afterwards?,like a helpful son,like a useless son,glad to help their parents,0
359,4837,4837,4837,4837,Tracy took some medicine that the doctor gave her and felt a lot better.,How would you describe Tracy?,rude to others,sick,mean,1
360,654,654,654,654,Kendall told Aubrey many tales. Few of them were true.,What will Aubrey want to do next?,pay attention to them,not listen to them anymore,be more interesting,1
361,3834,3834,3834,3834,Jan meant to bring Riley's keys but had left them behind on accident.,What will Riley want to do next?,find their keys,get mad at Jan,send Jan back,2
362,1699,1699,1699,1699,Remy held open the door for the elderly woman carrying grocery bags.,Why did Remy do this?,help someone,say hello to the elderly woman,help the woman with her bags,0
363,1475,1475,1475,1475,"Sydney's unwanted advances made no difference to Remy, despite her greatest efforts to win him.",How would you describe Sydney?,easily defeated,determined to get her way,uncaring about the outcome,1
364,1947,1947,1947,1947,Kai grabbed Quinn's chin and opened Quinn's mouth.,What will Kai want to do next?,shut Quinn's mouth,check Quinn's pulse,feed Quinn the dinner,2
365,2512,2512,2512,2512,Sasha brought the kitten home with her after she found it in a gutter.,How would you describe Sasha?,a sadistic person,a kind person,worried about the kitten,1
366,3317,3317,3317,3317,Taylor always slept and one day missed an important exam due to sleeping.,How would Taylor feel afterwards?,like a failure,missing an important exam due to sleeping,sleeping always,0
367,3608,3608,3608,3608,"Many months after the accident, Austin finally left the hospital today.",How would Austin feel afterwards?,Sad,Happy,Regretful,1
368,4556,4556,4556,4556,Ash bought some modern furniture for his new condo he recently got.,What does Ash need to do before this?,wanted to make the place look nicer,wanted to decorate the apartment,needed to shop for furniture,2
369,2619,2619,2619,2619,Tracy didn't know much about math so they decided to get a tutor.,How would you describe Tracy?,like she needs the help,do their best,like she can learn,0
370,4749,4749,4749,4749,Quinn let his car outside so it could play in the yard.,What does Quinn need to do before this?,keep his car in good condition,trust the cat to be safe,find the cat that was outside,1
371,1756,1756,1756,1756,Alex took Quinn away to get a break from work.,What will Quinn want to do next?,go back home,cheer Quinn up,never go back,1
372,2077,2077,2077,2077,"Sasha was an incredible long distance runner, and Sasha threatened every record.",Why did Sasha do this?,threaten people,listen to the records,prove themselves,2
373,2842,2842,2842,2842,"After Aubrey lost her purse at the mall, Bailey helped Aubrey find it.",What will Aubrey want to do next?,accuse Bailey of stealing,give Aubrey back her purse,offer a reward to Bailey,2
374,2065,2065,2065,2065,Riley is Remy's baby and is just learning how to talk.,How would you describe Riley?,excited,autistic,very bright,2
375,3016,3016,3016,3016,Jesse was left to Kai's devices after it was determined that they were too difficult to deal with.,What will Kai want to do next?,learn how to use Kai's devices,learn how to work with Kai,lead Jesse,2
376,1615,1615,1615,1615,Sydney told Remy what had happened and Remy felt bad for Sydney and offered to help.,What will happen to Sydney?,refuse help from Remy,ask Remy to give them space,kind,0
377,1814,1814,1814,1814,"After a whirlwind and exciting concert before fans, Lee made their name.",How would Lee feel afterwards?,famous now,unloved,that they made it,0
378,4528,4528,4528,4528,"After working hard for months at the game, Carson eventually made it to the next level.",What will Others want to do after?,reach the next level,laugh at Carson,watch Carson play,2
379,3243,3243,3243,3243,Ash returned to their hometown for a visit and made it to the local football game soon after it started.,What will Ash want to do next?,cheer for the guest team,root for the home team,plan a trip to their hometown,1
380,4848,4848,4848,4848,Sydney did not like the glasses Aubrey was wearing and made fun of her.,What will happen to Aubrey?,become better off,develop a disorder,get in trouble,1
381,854,854,854,854,Alex watched football instead of studying for his test the next day.,What will Alex want to do next?,have a test,turn off football,practice with his friends,0
382,2459,2459,2459,2459,Skylar is Quinn's lover but is very jealous.,What will happen to Quinn?,be lonely,marry Skylar,get a restraining order,1
383,1518,1518,1518,1518,Addison basically told Tracy that Tracy's boyfriend had been cheating on her with their roommate.,What will Tracy want to do next?,assault their boyfriend,make Tracy break up with her boyfriend,kiss their boyfriend,0
384,2739,2739,2739,2739,"Aubrey went to breakfast with Kendall's friend, even after Kendall said she didn't want them to.",How would Kendall feel about them going to breakfast?,would not be pleased,would be happy they got to know each other,an annoyance,0
385,3838,3838,3838,3838,"Casey met her death yesterday, just before her 90th birthday.",What will Casey want to do next?,play basketball,Grieve,live on as a spirit,2
386,1753,1753,1753,1753,Remy looked angrily at Aubrey when suddenly they grabbed Aubrey's hair and jerked Aubrey's head back.,What will happen to Remy?,be taken to jail,get angry,fight back,0
387,2587,2587,2587,2587,Alex gave it to their mother so the others would have donuts when they woke up.,What will happen to Others?,The others will eat donuts,The others will make dinner,The others will take a nap,0
388,3222,3222,3222,3222,Addison wasn't paying much attention and didn't see the car coming.,How would you describe Addison?,unaware,scared,would be hurt,0
389,516,516,516,516,"Even though Alex had a long day at work, there was more to do at home because Quinn required Alex's effort to cook dinner.",What will Alex want to do next?,clean the house,relax and watch television,go grocery shopping,2
390,2085,2085,2085,2085,Addison put their friend in the trunk of the car and then drove away very quickly.,Why did Addison do this?,hide from the police,flee from the police,play a joke,1
391,378,378,378,378,Alex got out of the cage that a person had put them in forcefully.,How would Alex feel afterwards?,regretful,free,skilled,1
392,394,394,394,394,Robin forced himself upon Casey and Casey decided to call the police about it.,What will happen to Robin?,need counseling,get into trouble,go to the hospital,1
393,4615,4615,4615,4615,"Jan drove into a group of pedestrians, and Jan struck everyone.",Why did Jan do this?,crashed because Jan was a good driver,crashed because Jan was talking on her cell phone,go to the hospital,1
394,2364,2364,2364,2364,Bailey brought food outside to the animals that were in the barn.,What does Bailey need to do before this?,bring water,Buy food,go inside,1
395,1457,1457,1457,1457,Jan prevented weight from gaining.,What does Jan need to do before this?,prevented weight from gaining,jan too wait,jan are a fatty,2
396,2219,2219,2219,2219,Sasha was known to cheat and copy people's homework. Alex kept their homework away from Sasha.,What will Sasha want to do next?,try and copy it,check on sasha,cover their homework,0
397,3324,3324,3324,3324,"Aubrey was never very kind to Lee, she went out of her way to prevent him from reaching his goals.",Why did Aubrey do this?,apologize to Lee,has never been fond of Lee,help someone else achieve Lee's goals,1
398,791,791,791,791,Skylar came in to work for Jesse. Skylar attended to Jesse's duties.,What will Jesse want to do next?,go on a date,put in work,work hard,0
399,2781,2781,2781,2781,"Sasha had to deliver a lot of toys and get some food first, but he finally was able to spend a lot of time studying.",What did Sasha need to do before studying?,prepare for the test,had to get some food,keep studying,1
400,4697,4697,4697,4697,Jesse took his first steps and getting a good Job.,What will Jesse want to do next?,do his work well,talk good about work,make good money,0
401,1048,1048,1048,1048,Casey got another drink at the bar and then walked home for the night.,Why did Casey do this?,bored,Crawl into bed,loved,1
402,3885,3885,3885,3885,Jan was tired of putting up with all the drama at work.,How would Jan feel afterwards?,annoyed,depressed,happy,0
403,1451,1451,1451,1451,Lee met with a friend they hadn't seen in a long time and Lee laughed together with a friend while catching up over dinner.,How would you describe Lee?,friends with a lot of people,a good friend,far away from many of their friends,1
404,2239,2239,2239,2239,Quinn was involved in a debate about the political crisis going on in the country.,What does Quinn need to do before this?,support the president,get in a debate,give their opinion,1
405,4992,4992,4992,4992,Aubrey pulled Remy apart from the other girl before a fight started over a boy.,What will Remy want to do next?,stop senseless violence,dance fight,push Aubrey away,2
406,3654,3654,3654,3654,"Lee, the best android maker in the world, made Quinn. When they were putting Quinn together they would roll the androids eye's around the table before popping them in the sockets.",How would Lee feel afterwards?,like they knew eyeball sockets,upset that they would roll the android's eyes around,sad that they were playing with their body parts,1
407,2030,2030,2030,2030,Tracy tried to pick it up.,Why did Tracy do this?,try harder,tried to pick it up,tracy tried to lift a bag,2
408,921,921,921,921,Jesse was driving to school and the car broke down. Jesse walked to go and get gas.,What will happen to Jesse?,fill Jesse's gas can,be late to school,sell Jesse some gas,1
409,3398,3398,3398,3398,"Jan bought a very expensive dress but decided to bring it back as they couldnt afford it but Casey borrowed it, wore it and ripped it without asking Jan.",How would Jan feel as a result?,pleased,angry,happy,1
410,1534,1534,1534,1534,Kai caught Remy in the act when they walked into the room.,What will happen to Remy?,ashamed,act innocent,stare back,0
411,4315,4315,4315,4315,Bailey needed every cent to pay taxes and didn't cut the tenants any breaks.,How would Others feel as a result?,are shrewd and tactful with her money and tenants,put out,are strict and miserly towards the tenants,0
412,4982,4982,4982,4982,Taylor ate right because she wanted to fit into a new bikini.,Why did Taylor do this?,satisfy her hunger,lose some weight,eat delicious food,1
413,3007,3007,3007,3007,Sasha stole Lee's money that he saved up for a new game system.,What will happen to Lee?,get arrested for stealing,not get a new game system,get more money,1
414,856,856,856,856,Robin produced Jan's number when Jim bugged her for it.,What will happen to Robin?,no longer be trusted by Jan with her personal information,secretly believe she did Jan right regardless of manners,want revenge after Jan pulls away from her in friendship,0
415,1634,1634,1634,1634,Casey was invited by Carson for dinner at their house. Casey saw Carson's aunt.,What will Carson want to do next?,aunt to introduce themselves,Get to know Carson's Aunt,sit Casey next to their aunt at the table,0
416,2723,2723,2723,2723,"Casey got Jan's trash to throw away, after being warned they'd be grounded if they didn't do their chores.",What will Casey want to do next?,put a new bag in the bin,would need to grab an extra trash bag to replace the old one,take the trash into the tub,1
417,3443,3443,3443,3443,Ash finally saved up enough money for the bike and went and got it.,How would you describe Ash?,proud,happy,very thrifty,1
418,1519,1519,1519,1519,Jesse told Lee a story and Lee believed him even thogh it wasn't true.,How would Jesse feel afterwards?,like a failure,succesfull,a liar,1
419,4314,4314,4314,4314,Lee ran into Quinn and apologized to them for the accident.,What will Lee want to do next?,get where they are going,save face,talk about what they did,2
420,3518,3518,3518,3518,Cameron waited until Ash left the room and then Cameron took away Ash's money.,How would you describe Cameron?,a generous person,a sly person,sneaky now,1
421,3174,3174,3174,3174,Robin kept their stuff together in the garage at her house.,How would Others feel as a result?,happy,upset,bad,0
422,4127,4127,4127,4127,Kendall closed the door after Sydney and they sat down for lunch.,What will happen to Sydney?,open the door,chat with Kendall,order breakfast,1
423,1122,1122,1122,1122,"All the neighbors hated hearing my dog bark, so Jordan took my dog.",What will Others want to do next?,fess up to the situation,lead the dog away,hurt the dog,1
424,2741,2741,2741,2741,Jan made Riley's object out of clay and it took a few hours.,What will Jan want to do next?,decide that they would make a gift for Riley,loved,decide they wanted to spend their time on claymaking,2
425,2731,2731,2731,2731,Robin has to use her vacation days before they expire and is deciding on whether to take a vacation in England or Japan.,What advice can Kai offer?,chose the best location to go on vacation,tell Robin about the time he went to England,go on vacation before it was too late,1
426,737,737,737,737,aubrey had memorized the song so he decided to sing it.,What will Aubrey want to do next?,stop singing the song,pick a song,annoying anyone,0
427,906,906,906,906,Cameron wanted to take away ashes work because he was not working enough hours.,What does Cameron need to do before this?,improve their work performance to stay employed,Reassign ash to different department,ask for some tips on ways to work more effectively,1
428,3460,3460,3460,3460,Lee brought Jesse a spare key to the house in case he was not there.,What will Jesse want to do next?,find the key,lose the key,go into the house,2
429,1619,1619,1619,1619,Cameron gave Austin some time to think about if he wants to continue with their relationship.,What will Austin want to do next?,stay alone and think,make Austin muse over their option,spend more time with Cameron,0
430,3163,3163,3163,3163,"Jesse has a best friend which his family knows about. Today, he brought the friend home.",Why did Jesse do this?,showcase his wealth,introduce the friend,be willing to bring the friend home,1
431,2712,2712,2712,2712,Carson pulled the baby away from the road when a car was about to hit the baby.,How would you describe Carson?,The others felt Carson was helpful,had felt angry,The others felt Carson was a hero,2
432,2340,2340,2340,2340,Taylor wanted to stay at the party. Aubrey persuaded Taylor to leave.,What will Aubrey want to do next?,get some sleep,go back home,have a blast,1
433,3854,3854,3854,3854,Skylar is crying and very upset. Syndey is busy but takes time to sit down and talk to Skylar.,Why did Sydney do this?,bad,better,watch Skylar cry,1
434,1536,1536,1536,1536,Casey desperately wanted to say something but couldn't because she was a bit nervous.,How would Casey feel afterwards?,scared,detached,apprehensive,0
435,3987,3987,3987,3987,Aubrey made Sydney give an explanation of their science project to class.,How would Sydney feel as a result?,Like they need to do their science project,a good teacher,Like they had to give an explanation,2
436,1418,1418,1418,1418,Sydney wrote out their ticket and told them to enjoy the show.,What will Sydney want to do next?,get a job at the theater,get payment from the customers,let others into the show next,2
437,3823,3823,3823,3823,Aubrey had the day off of work and decided to have quality time.,What will happen to Others?,dismissive of Aubrey,jealous and upset,impressed by it,1
438,1332,1332,1332,1332,Remy finished Addison's work when he went home from work early.,How would Addison feel as a result?,a good friend,would be thankful,thank Remy,1
439,4043,4043,4043,4043,riley wanted to be cruel so he pushed casey's fingers in the door jam.,Why did Riley do this?,Apologize to Casey,be harsh,be nice,1
440,3699,3699,3699,3699,Lee walked home from school after they spent a lot of time there studying.,What will Lee want to do next?,stay home,travel by foot from school back to his house,travel by foot from school going to his house,0
441,3325,3325,3325,3325,Addison put Kendall's work on kicking out the homeless into action across town.,How would you describe Addison?,someone who has a disdain for the homeless,someone who values Kendall's work,glad that someone was taking action,0
442,1119,1119,1119,1119,Jordan told Tracy to get a job because Tracy has not helped with bills for the past few months.,Why did Jordan do this?,are fed up with Tracy,hope for the best,wait for a response,0
443,2043,2043,2043,2043,Lee learnt to knit as a hobby and wanted to sell their goods.,What will happen to Lee?,sell their knitting,knit more things,get ideas,0
444,3599,3599,3599,3599,"Kai broke up with Sydney months ago, but Sydney stilled loved Kai.",What will happen to Sydney?,bad about dumping Sydney,be depressed,be impressed,1
445,4,4,4,4,Kai found one for sale online but it was too much money for her.,What does Kai need to do before this?,cheaper,Open up her laptop,save money,1
446,1584,1584,1584,1584,"Jordan explain another reason why they were late, but their boss wasn't buying it.",How would Jordan feel afterwards?,pleased at always being late,guilty at always being late,sneaky,1
447,4379,4379,4379,4379,Riley drove to the nearest store because they were out of groceries.,What will Riley want to do next?,check the pantry to see what they had,buy bread,write a list of what was needed,1
448,391,391,391,391,Casey ran the cases of soda back to the yard when she arrived home for the party.,How would Casey feel afterwards?,like leaving town,a community contributor,glad she was on time,1
449,462,462,462,462,Bailey asked Remy if he would like to go to the dance with her.,What will happen to Remy?,Answer Bailey,start singing,go to sleep,0
450,2486,2486,2486,2486,Kendall was camping and helped get the fire started at the campsite.,How would Others feel as a result?,Good they did that for them,Glad it's warm out,knowledgeable of how to start a fire,0
451,3223,3223,3223,3223,"Tracy had to fly out of town, so Addison took Tracy to the airport.",How would Addison feel afterwards?,aggravated with herself,angry to have gone,happy to help her friend,2
452,2718,2718,2718,2718,Austin called Sydney last night and asked her on a date.,What will happen to Sydney?,be single forever,go out with austin,get a date,1
453,4369,4369,4369,4369,Kai kept Riley at a distance when Kai got sick with the chicken pox.,What will happen to Kai?,be thanked,she won't get sick,make Riley sick,1
454,1637,1637,1637,1637,Jan is upset at lee and accusing him of cheating on her.,What will happen to Jan?,try to apologize,deny it happened,get marital counseling,2
455,3082,3082,3082,3082,Ash was excited about the baby's arrival but was unsure how to hold it.,Why did Robin do this?,bond better,scared about holding the baby,make Ash hold the baby so he might drop it,1
456,2874,2874,2874,2874,Tracy jumped to Alex's feet in order to scare them for laughs.,How would Alex feel as a result?,someone with a joking sense of humor,someone with a good sense of humor,unprepared,2
457,1913,1913,1913,1913,Cameron joined the mission trip with the youth group and provided food to families in need.,How would families feel as a result?,considerate of others,full and satisfied,grateful for the clothes,1
458,932,932,932,932,Jesse's smoking seemed to be affecting Casey's health. Casey mentions how it bothers other people as well.,What will Jesse want to do next?,leave Casey's area to smoke,stay away from Jesse,help Jesse quit smoking,0
459,63,63,63,63,Addison looked over bailey's business plan and helped her maximize her profits.,How would you describe Addison?,good at business,good at customer service,good at English,0
460,3197,3197,3197,3197,Alex was late to the bus stop.  They waited hours for another bus to get home.,What will Alex want to do next?,be at the bus stop earlier,call their mom to pick him up,eat dinner with their family,0
461,2878,2878,2878,2878,Sasha saved their mother's place at the dinner table when she was running late.,How would you describe Sasha?,thoughtful toward others,someone who looks out for their father,like a good child,0
462,4726,4726,4726,4726,Jan pushed the gas pedal of her car to the floor.,How will Jan feel when she does this?,like her car has come to a halt,a dangerous person,the wind rush through her hair,1
463,4874,4874,4874,4874,Sydney liked her work and was committed to the company.,What does Sydney need to do before this?,get promoted,get a raise,get hired by the company,2
464,3710,3710,3710,3710,Carson ran vegetables under cold water and was getting ready to boil them in water.,How would Carson feel afterwards?,Like they are ready to cook the vegitables,very careful,likes to prepare,0
465,184,184,184,184,Because he did now want to contribute Jordan hid money from their parents and told them he was broke.,How would Others feel as a result?,like Jordan doesn't care,disappointed in Jordan's grade,ashamed and embarrassed,0
466,1845,1845,1845,1845,Kendall liked one of the cars they saw on the lot and decided to buy it.,How would you describe Kendall?,like showing off the car,proud of having a new car,make a purchase,1
467,786,786,786,786,"Jan bullies Bailey's sister,Robin, everyday on the playfround. Bailey told Jan to leave Robin alone.",Why did Bailey do this?,be angry at Jan,stop Jan from bullying Robin,protect her sister,1
468,3806,3806,3806,3806,"When they got to the remote lake, Bailey pushed the boat out.",What does Bailey need to do before this?,go to the cabin,drive to the lake,find the river,1
469,4416,4416,4416,4416,Sydney told Tracey to tell a story when they were camping.,What will happen to Sydney?,tells them a story,listen to a tale,talk about something while camping,1
470,1916,1916,1916,1916,Riley began another relationship with the person they were seeing when they were already dating someone else.,Why did Riley do this?,were unhappy with their partner,repremand Riley,were monogamous with their partner,0
471,1156,1156,1156,1156,"Austin who was a great dancer and teacher began their school with ten students. When they had a class helpfully, Austin shuffled Casey's feet, to learn a new dance.",How would you describe Austin?,a good dancer and teacher,shuffling their own feet,learning to dance at school,0
472,3480,3480,3480,3480,Lee had been working for over a year without a promotion and felt cheated.,What will the others think of Lee?,upset and overlooked,angry and confused,Others will avoid Lee,0
473,3620,3620,3620,3620,Jesse headed inside to get onto the computer to play computer games.,How would you describe Jesse?,relaxed,feeling passive,feeling relief,0
474,3237,3237,3237,3237,Sasha extended Skylar's seats at her expense so that everyone could enjoy the show in comfort.,How would you describe Sasha?,considerate,like a nice person,rude,0
475,1889,1889,1889,1889,Robin got mad at Tracy and refused to speak to them.,What will happen to Tracy?,ignore them back,be upset,apologize,1
476,3899,3899,3899,3899,Robin spends hours exploring a new store they have never been in before. Robin brings their clothing to the counter to check out.,What does Robin need to do next?,Leave the store without paying,Ask the cashier for a discount,Pay for their purchases and leave,2
477,1616,1616,1616,1616,Riley made fun of Sydney every day and finally apologized for his bad behavior and stopped it all together.,What will Sydney want to do next?,right their wrongs,enjoy his changed behavior,tease him back,1
478,4970,4970,4970,4970,Quinn increased the teams chance of winning by practicing a lot.,Why did Quinn do this?,needed to learn the sport,do their best,needed to join the team,1
479,2570,2570,2570,2570,"Jesse worked hard to get where she's at, she finally got the raise she deserved.",How would Jesses boss feel toward her?,Happy for all the hard work,Upset at the way Jesse does her job,very dedicated,0
480,422,422,422,422,"Bailey failed her test the first time around, but their teacher Jan gave them another chance.",What does Jan need to do before this?,grade Bailey's test,print another test,ask their teacher for help,1
481,3154,3154,3154,3154,Casey swam away towards the beach and then went home for the day.,What will Casey want to do next?,conflicted,lazy,smart,1
482,4833,4833,4833,4833,Jesse told Lee's story about his past without getting permission from Lee first.,How would Lee feel as a result?,regret they did this,betrayed,betrayed Lee's trust,1
483,4234,4234,4234,4234,Kendall purchased clothes online for the dinner she was going to.,How would you describe Kendall?,As someone with a new outfit,ready for the dinner,excited,1
484,1253,1253,1253,1253,Sasha works two jobs and is very tired at the end of the day.,What will Sasha want to do next?,go to sleep right after work,go to work for a full day of work,look for a single job that pays as much as the two others,0
485,4482,4482,4482,4482,"Riley knew it was wrong to steal, but shoplifted the food because they were hungry.",What does Riley need to do before this?,needed to have no other option,take the food home and store it for later,eat the food quickly before they get caught,0
486,3707,3707,3707,3707,"Jan discovered that her friend was being bullied. Thus, having a sharp tongue, she tore the bully apart.",How would you describe Jan?,a moral person,the bully,glad to confront the bullies,2
487,1224,1224,1224,1224,Sydney stilled loved Kai even though they broke up decades ago.,What will Sydney want to do next?,call him,run away,Talk to Syndey about their feelings,0
488,3555,3555,3555,3555,Aubrey kissed the gunner's daughter after they came back from the war front.,How would Aubrey feel afterwards?,happy to be alive,lazy,elated,2
489,2921,2921,2921,2921,Jan is autistic and hits with their hands when angry.,What will Others want to do next?,apologize,hit,Others will need to comfort Jan,2
490,1540,1540,1540,1540,Carson forced Jan's hand after watching a scary movie.,What will Carson want to do next?,go to sleep,scare Jan,apologize,2
491,3680,3680,3680,3680,Remy made Robin feel guilty about not helping painting the house.,What will Remy want to do next?,find out what's wrong with Robin,Do it himself,Use Robin's hair to paint the house,1
492,4955,4955,4955,4955,"Taylor led Riley far away, so they can enjoy the forest all by themselves.",How would Taylor feel afterwards?,happy,In love with Riley,bored,0
493,2441,2441,2441,2441,Jan paid Robin's traffic fine in full but the money was only a loan.,What will Robin want to do next?,put Robin on a payment plan,get the money back,do Jan a favor,2
494,1395,1395,1395,1395,Quinn is a babysitter. He was asked to babysit the Kai children. Quinn spent all day with the Kai family.,What will Kai want to do next?,never watch the Kais again,collect his paycheck from the Kai parents,be a good person,2
495,4202,4202,4202,4202,jan was rude so she slept in sydney's bed.,What will happen to Sydney?,be on the train home,sydney will berate jan,sydney will laugh at jan,1
496,2666,2666,2666,2666,Alex bought Carson's phone at the store; it cost all of their money.,What will happen to Alex?,make more money,drive home from the store,keep the phone,0
497,1327,1327,1327,1327,Carson showed their daughter the book.  They spent quality time together.,Why did Carson do this?,teach their daughter to read,show what they read when they were an adult,enjoy the whole day together,0
498,417,417,417,417,Lee saw a snake in Ash's yard and threw a bucket over it.,How would you describe Lee?,fearful,cowardly,brave,2
499,2698,2698,2698,2698,The shot clock was running down and Jordan quickly took a shot to beat the buzzer but they missed and lost the game.,How would Jordan feel afterwards?,strengthened,deflated,disappointed,2
500,4878,4878,4878,4878,Addison ate some tacos but wasn't supposed to eat meat.,What does Addison need to do before this?,ask for vegetarian options,indulge in the tacos,not check the menu,2
501,2113,2113,2113,2113,Kendall was a pastry chef who wanted to make a fantastic gingerbread house for Christmas.,How would Kendall feel afterwards?,quite amazed,very awed,like a perfectionist,2
502,1595,1595,1595,1595,"Remy had irritated Lee, so Lee pulled on Remy's ponytail gently.",What will happen to Remy?,laugh,put on some shoes,cry,0
503,1014,1014,1014,1014,Sasha dated Quinn's girlfriend and Quinn got mad at the situation.,What does Sasha need to do?,break up with Quinn's girlfriend,start dating Quinn,be rude to quinn,0
504,4760,4760,4760,4760,Sydney made it special for him and they both remembered the day forever.,How would Sydney feel afterwards?,uncaring afterwards,generous,satisfied afterwards,1
505,3768,3768,3768,3768,Aubrey bought stock in the company even though they didn't have a lot of money.,How would Aubrey feel afterwards?,they took no risks,bought stock in the money,they took a risk,2
506,3184,3184,3184,3184,Kendall was at the mall shopping when the strap on the old purse broke.,How would Kendall feel afterwards?,sad,resentment,content,0
507,284,284,284,284,Alex was the bouncer at the bar that kai went to. Alex allowed Kai to enter even though she is underage.,How would you describe Alex?,breaking the law,a good friend,frustrated with Alex,0
508,3034,3034,3034,3034,Lee was proud when they pulled out their first lose tooth by himself.,How would you describe Lee?,very excited,The others were also proud,very scared,0
509,1202,1202,1202,1202,Kendall bought a mattress for a friend because they could not afford it.,What does Kendall need to do before this?,help her friend,be kind to her friend,pick a mattress,2
510,1090,1090,1090,1090,Sydney bit their tongue at the sight of Jan's obscure fashion decisions.,What will happen to Sydney?,keep wearing the clothes none the wiser,get confused,get stylish,0
511,4117,4117,4117,4117,Riley tasted bad as Jan was licking his neck.,How would you describe Riley?,disgust by Jan,like washing,unhealthy,2
512,2836,2836,2836,2836,Addison saw the bike in the driveway and knew instantly that her boyfriend came to apologize.,What does Addison need to do before this?,buy a bike and place it in the driveway,head to the gas station,head home after a big fight with her boyfriend,2
513,2474,2474,2474,2474,Quinn wanted to go shopping. Quinn was accompanied by Sydney's wife.,What does Quinn need to do before this?,buy shoes,take Sydney home before going shopping,decide that they would like Sydney's wife to join them,2
514,1666,1666,1666,1666,"Bailey sat in the dark, dirty room and drank with nothing but flies for company.",What will Bailey want to do next?,she was poor,drink until they pass out,look for a new bottle to fill,1
515,1323,1323,1323,1323,Alex pushed Quinn out of the way and shielded them with their body.,How would you describe Alex?,like he saved Quinn,a protective person,thankful they survived,1
516,3979,3979,3979,3979,Carson persuaded their friend to accept the invitation to go to the birthday party of his grandma.,What will happen to Others?,enjoy the movie,accept the invitation,go to the party with his friend,2
517,666,666,666,666,Riley and Robin went out to a club. Riley met a handsome man.,What will Robin want to do next?,buy lots of alcoholic drinks for Riley,leave the club with the new man,be concerned about the strange man,1
