,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,sent1,sent2,ending0,ending1,ending2,label
2537,3622,3622,3622,3622,Riley started practicing harder and in result they got better at football.,What does Riley need to do before this?,go to their practices,play in more games,play more games,0
2538,1974,1974,1974,1974,Skylar met Alex for the first time and quickly tired to make him feel comfortable.,How would you describe Skylar?,met Alex for the first time Skylar met Alex for the first time,rude,open,2
2539,2317,2317,2317,2317,Robin helped Riley celebrate her 13th birthday by letting her get her ears pierced.,Why did Robin do this?,drive riley there,punish riley,be generous,2
2540,2793,2793,2793,2793,Quinn made cookies for their friends after the football game.,How would Quinn feel as a result?,like a bad friend,like a good baker,like a bad baker,1
2541,3759,3759,3759,3759,Skylar got on the boat and sailed to another part of the world.,What does Skylar need to do before this?,stay on the land,get a boat,find a new home,1
2542,2254,2254,2254,2254,Austin boarded the train so he can travel a very long way.,Why did Austin do this?,meet different people all over,take a nap,sleep all the sites,0
2543,230,230,230,230,"Alex took Cameron to see the exhibit Cameron was dying to see. After, Alex surprised Cameron with a romantic dinner at Cameron's favorite restaurant.",How would Cameron feel as a result?,pleased with the plans Alex set up,frustrated Alex doesn't know them,annoyed Alex made it all about them,0
2544,3396,3396,3396,3396,Aubrey loved to see different animals. Aubrey recently visited the zoo.,How would Aubrey feel afterwards?,easy going,excited to be at the zoo,like leaving the zoo,1
2545,2969,2969,2969,2969,Casey needs to fill out a job application. Kendall decides to help their friend fill out the job application.,How would Casey feel afterwards?,had felt good,Frustrated,Thankful,2
2546,2337,2337,2337,2337,Kai enjoyed going to the new activities center in town to play paintball with friends.,Why did Kai do this?,good at hitting targets,need to walk there,lazy,0
2547,4840,4840,4840,4840,"After the windfall from the lawsuit came in, Alex had so much money.",How would you describe Alex?,worried about finances,happy,financially-secure,2
2548,2690,2690,2690,2690,jan is a doctor who knows how to specially treat parkinson's disease with medicine.,What will Others want to do next?,thank jan,hate jan,give prescriptions,0
2549,1396,1396,1396,1396,There was a sale at the music store. Addison took advantage of the deals.,Why did Addison do this?,bring the music home,play the albums at home,wanted to get new music,2
2550,3964,3964,3964,3964,Casey went to Riley's house for dinner.,Why did Casey do this?,wanted to hangout with Riley,pick up wine,bring snacks,0
2551,3906,3906,3906,3906,Skylar was nervous but willing to put himself out there.  He found the courage to be strong.,How would you describe Skylar?,cheerful to have gotten over a fear,brave,stuck in his old ways,1
2552,899,899,899,899,Quinn reduced their weight by a large factor after going through the exercise program.,What does Quinn need to do before this?,needed to get motivated,share their success with others,show off their body,0
2553,1618,1618,1618,1618,Ash set out to secure funding for their new start up.,What will Ash want to do next?,be a ambitious person,find an office space,blow the money in Vegas,1
2554,667,667,667,667,Riley brought Quinn forward to introduce him to his friends.,How would you describe Riley?,rude,loved,friendly,2
2555,3419,3419,3419,3419,Addison went to a party with their new partner and partied and danced the night away and had such a good time.,What will Addison want to do next?,not thank their partner for bringing them to the party,thank their partner for bringing them to the party,like parties,1
2556,3040,3040,3040,3040,"Lee saw a trapped and hungry dog, so he pushed the fence open.",Why did Lee do this?,give the dog something to eat,steal the dog,free the dog,2
2557,502,502,502,502,austin bought a drink for everyone at the bar because they had won money.,What will Others want to do next?,ignore austin,be ungrateful towards austin,raise a glass to austin,2
2558,4326,4326,4326,4326,Robin cleaned Tracy's house because Robin had to pay off a debt.,What does Robin need to do before this?,let Robin off the hook,gather cleaning supplies,leave Tracy's house,1
2559,2727,2727,2727,2727,Sasha combed Quinn's hair because it was dry and damaged from the sun.,What will Sasha want to do next?,strong,moisturize Quinn's hair,pretty,1
2560,2772,2772,2772,2772,Quinn searched really hard to find money to help Robin for his trip.,What does Quinn need to do before this?,happy,check his bank accounts,loved,1
2561,3020,3020,3020,3020,"Aubrey had a crush on a girl for weeks. Finally, they asked the girl out on a date to the park.",What will happen to Aubrey?,go bowling on the date,become closer with the girl,go to a nice restaurant on the date,1
2562,979,979,979,979,Austin drove his car on the highway for the first time in years after the accident.,What does Austin need to do before driving again?,take the bus,eat at McDonalds,get into an accident,2
2563,2904,2904,2904,2904,Jesse played their part when they went out with a group of people.,Why did Jesse do this?,be alone,spend time with others,avoid people,1
2564,2443,2443,2443,2443,Quinn helped Addison keep himself together because Addison was starting to lose their cool.,How would you describe Quinn?,a tense person,a helpful person,a useless person,1
2565,2586,2586,2586,2586,Sydney also gave Ash a present after Sydney and Ash had an unpleasant argue.,What will happen to Sydney?,received an ultimatum from Ash,made up nicely with Ash,stay friends with Sydney,1
2566,4691,4691,4691,4691,"After a long da at work, Jordan took his little brother to the store to get new pants.",How would you describe Jordan?,someone who likes to stay home after work,like taking a nap,someone who loves his brother,2
2567,1372,1372,1372,1372,Tracy needed to pick up Sasha's kids for school so they went to Sasha's house.,How would you describe Tracy?,stealing Sasha's kids,picking up Sasha's kids,frustrated by the kids,1
2568,4884,4884,4884,4884,It was a long walk to Addison's house so Sydney met Addison halfway.,What will Sydney want to do after?,greet Addison,walk less,punish Addison,0
2569,4980,4980,4980,4980,Jesse played some games with their friends at game night that week.,What does Jesse need to do before this?,hate themselves,have friends,have enemies,1
2570,4347,4347,4347,4347,Quinn was a salesperson trying to sell Robin a car so he gave her a small discount.,What will Quinn want to do next?,hit targets,Convince Robin to buy accessories,no good,1
2571,2637,2637,2637,2637,Cameron found an interesting story when watching discover channel and decided to give the class a lesson about it.,What will the students want to do next?,take day off,skip class,listen attentively,2
2572,1694,1694,1694,1694,Carson just started driving but agreed to take Ash to school.,Why did Carson do this?,be a bad man to others,ignore others in life,be a better person,2
2573,114,114,114,114,Cameron met the body's supervisor of their current department.,Why did Cameron do this?,work somewhere,wanted to influence the supervisor,go to the supervisor's location,1
2574,3688,3688,3688,3688,"Syndey ate their parents, the mother made a wonderful meal for them.",How would you describe Sydney?,disappointed,lonely,comforted,2
2575,2518,2518,2518,2518,Alex slowly led Quinn into the room where they started making out.,Why did Alex do this?,wanted to have relations with Quinn,undresses Quinn,turns off the light,0
2576,3676,3676,3676,3676,Jordan kept Bailey safe until her parents returned home from their night out.,What will Jordan want to do next?,greet the parents next,was hired to babysit Bailey,go out for the night next,0
2577,368,368,368,368,Carson kept hold of the number of people in the room.,Why did Carson do this?,go home,ask people to leave,know stuff,2
2578,2610,2610,2610,2610,Bailey asked Jesse if he was going to make sure everyone was invited.,How would you describe Bailey?,inclusive,selfish,uncaring,0
2579,4810,4810,4810,4810,Ash was giving a speech in front of an audience to run for office. Alex supported Ash's view on it.,What will happen to Ash after?,gain supporters,lose friends,make mistakes,0
2580,2915,2915,2915,2915,"Sasha expected Riley attack, so she countered the attack with a parry.",What will Sasha want to do next?,plan her attack,strong,lazy,0
2581,835,835,835,835,Sydney is the best player and she shot a three pointer.,Why did Sydney do this?,do nothing to make a win for the team,do her best and make a win for the team,keep shooting three pointers,1
2582,2775,2775,2775,2775,Quinn read the terms of the contract and finally agreed to it with a signature.,Why did Quinn do this?,be complacent,sign the contract,get a pen to sign the contract,1
2583,3433,3433,3433,3433,Tracy raised Kendall's hips and lifted Kendall up so Kendall could get the cat from the tree.,What will Tracy want to do next?,in the tree,support Kendall while they get the cat,drop Kendall so they fall to the ground,1
2584,3770,3770,3770,3770,Jordan wanted Jesse to have fun so he invited him along to the party.,How would you describe Jordan?,very thoughtful,Happy to have company at the party,very rude,0
2585,4382,4382,4382,4382,kai was always on the lookout so he got the money off the ground.,How would Kai feel afterwards?,as ungrateful,as unlucky,as lucky,2
2586,2391,2391,2391,2391,Alex was getting ready to go hiking so he packed his backpack.,Why did Alex do this?,ok a shower,Stayed home,Met his friends,2
2587,242,242,242,242,Bailey wanted to quit working and retire and had their retirement planned.,Why did Bailey do this?,enjoy being retired,move to a retirement community,give notice to quit their job,0
2588,2487,2487,2487,2487,Jan made Riley's object. It was an unusual piece of work but very good.,What does Jan need to do do the job?,be nice,show love,Know how to do the work,2
2589,1988,1988,1988,1988,Jan was practicing her dance and she performed the task well.,How would you describe Jan?,felt she had done a good job dancing,As someone who tries their best,As someone know tries to dance,1
2590,3484,3484,3484,3484,Kendall took some medicine to cure the terrible headache they had.,What will Others want to do next?,be kind,be rude,hope it actually works,2
2591,4782,4782,4782,4782,Kai sat on Ash's bed and scooted closer to Ash so they were within touching distance.,Why did Kai do this?,make out with Ash,laugh at kai,turn away from them,0
2592,512,512,512,512,Bailey tried out Remy's experiment in class for their project.,Why did Bailey do this?,steal Remy's idea,copy Remy,finish their project,2
2593,1037,1037,1037,1037,Austin called their dad for help and he was able to give him instructions on how to fix his washer.,What will happen to Austin?,Make sure its rich,thank his dad,cook some food,1
2594,3904,3904,3904,3904,Jan showed Alex signs of what the flu was.,How would Alex feel as a result?,Very tired,Very lethargic,prepared,2
2595,4996,4996,4996,4996,kendall wanted to have a great birthday party for her friend so she bought the cake.,How would Others feel as a result?,as unappreciative,as appreciative,as ungrateful,1
2596,2320,2320,2320,2320,Riley went to the baseball game with a friend named Ash and had a nice time.,How would Ash feel as a result?,bored and angry,excited about the game,sad and upset,1
2597,4817,4817,4817,4817,Jan was very overweight and due to medical issues her doctor advised her she needed to cut back on her food intake.,Why did Jan do this?,did this to try to get healthier,wanted to diet,wanted to exercise,0
2598,3908,3908,3908,3908,Jordan finally found someone who liked collecting stamps and much as he did.,What will Jordan want to do next?,Talk about mail with a friend,Enjoy their hobby with their friend,Send mail using stamps to a friend,1
2599,4408,4408,4408,4408,Robin looked up to Kendall as an expert in floral arrangement so she asked if she could share her knowledge.,Why did Robin do this?,be the best in her industry,Tell her friend what she knows,stop learning new things,0
2600,1456,1456,1456,1456,Jordan called Taylor's grandparents to tell them about the plans for the surprise party.,Before he called what did Jordan need to do?,throw a party,need to have the grandparents' telephone number,need to finalize plans for his trip to Spain,1
2601,2408,2408,2408,2408,Bailey went to Mexico and went to the beach and jumped into the water.,What does Bailey need to do before this?,bake a cake,lay out on the beach,find a location,2
2602,3963,3963,3963,3963,Robin thought of something and quickly wrote it down before they forgot again.,How would Robin feel afterwards?,slow and moronic,forgetful and blissful,happy they remembered,2
2603,4172,4172,4172,4172,"Jan had come for an interview, Riley was the interviewer.  Riley saw Jan sitting outside so they took Jan inside the room.",What will happen to Jan?,not be introduced to the panel of interviewers,not be interviewed for the job,be introduced to the panel of interviewers,2
2604,2717,2717,2717,2717,tracy was charismatic so she persuaded the intruder to go.,What does Tracy need to do before this?,confront the intruder,praise Tracy,congratulate Tracy,0
2605,3526,3526,3526,3526,Cameron was a skilled artist and provided free art instruction to children.,The others will feel how as a result?,grateful,robbed,like a good influence,0
2606,3283,3283,3283,3283,Jordan found Kai's keys under the seat of Jordan's car.,What will Jordan want to do next?,call Kai,throw away the keys,hide the keys,0
2607,256,256,256,256,Remy dated his girlfriend after spending a whole year asking her out.  Ramy´s girlfriend finally said yes and they have been together for two years now.,What does Remy need to do before this?,never ask her out,did this for love,make his girlfriedn fall in love,2
2608,3895,3895,3895,3895,Ashe sent their son the the store and was happy when he returned with enough food for the others as well.,What will happen to Others?,The others will leave,The others will prepare food,reward their son,1
2609,2922,2922,2922,2922,Carson broke their fall using the pillow but they still scraped their knee and it was bleeding.,What will Carson want to do next?,try not to get hurt,throw a bandaid,clean up the scrape,2
2610,2677,2677,2677,2677,Jordan took his driver's test on a Saturday afternoon after making an appointment.,What did Jordan need to do before this?,study for the written test,practice riding a bike,go on a vacation,0
2611,4614,4614,4614,4614,Taylor saved the patient's tooth since kids like to leave them for the tooth fairy.,Why did Taylor do this?,did this to be thoughtful,Others will be waiting for the tooth fairy,Others will put their tooth under their pillow,0
2612,3091,3091,3091,3091,Carson broke their fall instinctively by putting his hands out and catching himself.,Why did Carson do this?,avoid injury,trip on the stairs,go for a walk,0
2613,2325,2325,2325,2325,"Addison discussed these direction in detail to her friend, since the cabin was off the main roads.",How would you describe Addison?,detailed oriented,careless,like a supportive person,0
2614,3741,3741,3741,3741,tracy was the executioner so she tightened the noose around riley.,What will happen to Tracy?,she will die,she will pass away,she will question riley,2
2615,634,634,634,634,Kai wiped Sydney's tears and tried to fix Sydney's makeup with a tissue.,What will happen to Sydney?,be hugged by Sasha,sing a silly song,decide to drive them home,0
2616,3965,3965,3965,3965,Ash pleased Addison well and was very good at it.,How would Ash feel afterwards?,they never wanted to see Addison again,completely happy,completely unhappy,1
2617,2601,2601,2601,2601,"Looking to get her ready for the prom, Jordan layered eyes on Ash.",How would Ash feel as a result?,that Jordan did a poor job,proud,would be grateful towards Jordan,2
2618,2172,2172,2172,2172,"Yesterday, Jesse told Ash she would be at her home early on Sunday morning.",What will Ash want to do next?,put gas in the car,prepare the guest room,go away for the weekend,1
2619,2792,2792,2792,2792,Alex kept the crowd under control during all of the commotion at the event.,How would you describe Alex?,responsible,very commanding,very good,0
2620,4542,4542,4542,4542,remy sat quietly in my coffee shop thinking about their decision of what job to choose.,What will Remy want to do next?,fail the plan,drive to the coffee shop,execute the plan,2
2621,4638,4638,4638,4638,Quinn was a manager and thought his employees could handle the task.,What will Quinn want to do next?,done well,wanted to show they delegated well,ask his employees to do the work,2
2622,631,631,631,631,Jordan converted the village to Christianity after he visited there on a trip.,How would the villagers feel as a result?,God's messenger,A person who spread Christianity in their travels,very religous,2
2623,2520,2520,2520,2520,riley was older than bailey so he gave her a head start in the race.,What will happen to Riley?,win the race regardless,lose the race,resent bailey,0
2624,3295,3295,3295,3295,Jan lost her wallet while out shopping so her friend Jordan agreed to help look for it.,How would you describe Jordan?,selfish,greedy,kind,2
0,2886,2886,2886,2886,Cameron provided advice to individuals about how to get a nice partner to marry.,What will Cameron want to do next?,loved,indifferent,use Cameron's advice,1
1,3012,3012,3012,3012,Tracy came up against a hard question but they used their head and figured out a great answer.,How would Tracy feel afterwards?,persistent,accomplished,smart,2
2,121,121,121,121,Aubrey pulled Remy apart before a fight started so she did not get involved.,What will Aubrey want to do next?,watch Remy,wanted to avoid conflict,get into the fight,1
3,1759,1759,1759,1759,Jesse shared Jordan's love for cats and asked her to a cat cafe.,What will happen to Jesse?,go out with Jordan,go out with Jorden,go on a date with Jorden,2
4,558,558,558,558,Casey saw a mouse in their home and chased it away with a broom.,How would Casey feel afterwards?,Scared,like getting a cat,like getting rid of it,1
5,3209,3209,3209,3209,Quinn was in the military and out on a patrol with their unit.,What does Quinn need to do before this?,a threat,want to kill,return to the base,1
6,1371,1371,1371,1371,Jan wanted to make a good impression so Jan got Jesse's parents a gift.,What will Jesse want to do next?,become angry with Jesse's parents,get to know Jesse's parents better,ignore Jesse's parents,2
7,3577,3577,3577,3577,Ash took advantage of Alex by getting a lot of favors while returning none.,What will happen to Alex?,mad,get yelled at,get into trouble,0
8,3110,3110,3110,3110,Lee took Bailey's baby one night so they could get some well deserved rest.,What will Bailey want to do next?,watch Netflix,get the baby,go out to dinner,0
9,4400,4400,4400,4400,Lee drove Ash up the wall about not knowing the time for the important game that day.,How would you describe Lee?,worried that they hurt Ash,feeling upset,bad for driving Ash up the wall,2
10,2770,2770,2770,2770,Jan felt like their parents were controlling and didn't understand them.,How would Jan feel afterwards?,spoiled,upset,rebellious,2
11,2453,2453,2453,2453,Aubrey conducted job interviews with 10 candidates. Aubrey was able to hire only 2 people. Aubrey shook hands with 8 unemployed workers respectively.,Why did Aubrey do this?,set a time with many people,inspect their hand muscles' strength,say goodbye to them,2
12,303,303,303,303,"After hours of hard work, Riley deciphered a word's meaning within context.",What will Riley want to do next?,quit,wait for someone to help him out,throw it from the window,0
13,1905,1905,1905,1905,"Jesse supported Tracy's cause. It was a good, honorable cause.",How would Jesse feel afterwards?,like a morally superior person,a good friend,appreciated and valued,1
14,2513,2513,2513,2513,"Despite there were a lot a people in the bank, Tracy robbed the bank alone.",What will happen to Others?,keep silence,play dead,be arrested by the police,0
15,3624,3624,3624,3624,Austin was busy with a lot of hard work and was not very focused on their family.,Why did Austin do this?,not do well at work,spend more time with their family,get a promotion,2
16,17,17,17,17,Ash rode hard and put away his wet clothes to let them dry for a few hours.,What will Ash want to do next?,lazy,get his clothes wet before this,proud,0
17,3391,3391,3391,3391,Jan cried with joy and the gift her friend gave them.,How would Jan feel afterwards?,ecstatic,happy,Glad for the gift,1
18,3626,3626,3626,3626,Taylor fixed a gaze upon Bailey and had a lot of things to talk about.,How would Taylor feel afterwards?,loved now,grateful for them,bored now,0
19,1243,1243,1243,1243,Sasha left Kai's state after they have broken up.,What will Sasha want to do next?,needed to get a new home,needed to find another job,be independent,0
20,1749,1749,1749,1749,Sasha extended Skylar's seats at her expense so that everyone could enjoy the show in comfort.,How would you describe Sasha?,like a nice person,rude,helpful,0
21,579,579,579,579,Kendall frightened the children away by yelling at them while they were on her yard.,How would Kendall feel afterwards?,powerful,sad,afraid,0
22,3336,3336,3336,3336,aubrey saw kai doing something bad so she opened her mouth to say something.,What will Kai want to do next?,bad,hear what aubrey has to say,walk away from aubrey,2
23,2970,2970,2970,2970,Jesse would not finish their meal so Quinn took dessert away from Jesse.,What will Jesse want to do next?,Get angry,lecture Jesse about the importance of eating right,wait until Jesse finishes his meal,0
24,1865,1865,1865,1865,Carson decided to save money for their family and instead of getting their haircut he cut it themselves.,How would Carson feel as a result?,Confident,Proud,Self-conscious,1
25,58,58,58,58,Jordan ate all of Sydney's food and had to get more because Sydney was hungry.,How would Jordan feel afterwards?,rude,lazy,scared,0
26,3694,3694,3694,3694,Austin walked past the two dogs playing in the giant park downtown.,What will Austin want to do next?,good,did this to get exercise,bored,1
27,1972,1972,1972,1972,Cameron increased the patient's understanding and helped them get better.,How would Cameron feel afterwards?,Good they did good,grateful,Like they could do good,0
28,1073,1073,1073,1073,Addison called Lee and Jordan in order to invite them to the birthday party.,How would you describe Addison?,quite friendly,very inviting,friendly,2
29,4512,4512,4512,4512,Jan finally asked for a job after doing nothing for weeks.,How would you describe Jan?,a slow,a little productive,adventurous,0
30,642,642,642,642,Sasha told Riley's mom hello when she dropped Riley home after school.,What does Sasha need to do before this?,pick up Riley at home,get Riley from school,be a good neighbor,1
31,2606,2606,2606,2606,Sasha cut Cameron's hair to save some money today.,How would Cameron feel as a result?,disgust,happy,bored,0
32,4418,4418,4418,4418,Austin recently got a puppy and wanted to take care of it well.,How would you describe Austin?,As someone that knows about puppies,As someone that has learned about puppies,As someone that wants it to be taken care of,1
33,1385,1385,1385,1385,Addison fixed their flat tire when they were broken down on the side of the road.,Why did Addison do this?,get rid of the bad tire,drive to their destination,helpful,1
34,4938,4938,4938,4938,Kai found the culprit that was killing off his chickens and it was a sly fox.,What did Kai do about this?,fix the problem,shoot the fox,leave the fox alone,1
35,4649,4649,4649,4649,taylor was here to help so he increased bailey's understanding.,Why did Taylor do this?,annoy bailey,help other people understand,assist bailey,2
36,1903,1903,1903,1903,Addison got Carson's friends together to go play in the park for a few hours.,Why did Addison do this?,take Carson's friends home,go home and rest,loved,2
37,3455,3455,3455,3455,Kai was searching and finally found one for sale on a popular website.,How would Kai feel afterwards?,glad to find their item,good at finding things online,relieved,0
38,2720,2720,2720,2720,"Addison visited Quinn's father, a man that Addison never met before.",What will Quinn want to do next?,ask why their father was never around,introduce himself,get to know their father,2
39,451,451,451,451,Aubrey asked Tracy questions regarding politics. Tracy thinks Aubrey is knowledgeable on the subject.,What will Aubrey do?,answer the questions,not pay attention,learn for Aubrey,2
40,3313,3313,3313,3313,Taylor forgot their list when they went grocery shopping.,How would you describe Taylor?,like he isn't organized,careless,honest,1
41,153,153,153,153,Lee gave Carson an overview of the project they need to complete.,What will happen to Carson?,know their task,be better informed,be prepared,1
42,4082,4082,4082,4082,Austin built Tracy one and it was a giant slide at home.,What will Austin want to do next?,lazy,smart,passive,0
43,900,900,900,900,Robin decided to take all her mother's jewelry and transmute it into gold.,How would Robin feel afterwards?,thrilled about it,depressed about it,excited about it,0
44,4280,4280,4280,4280,Cameron took away Ash's toys from his toy chest and played with them.,What will Ash want to do after he took toys?,wanted to have fun,Buy new toys,Steal the toys back,2
45,4593,4593,4593,4593,Kai stumbled and  fell into the muddy drainage ditch and called someone for help.,What will Kai want to do next?,get someone to throw a party,be rescued,try to make it back up the bank,1
46,1529,1529,1529,1529,Tracy kept trying to get Kendall's attention. Kendall would not answer Tracy no matter how much she tried.,What does Kendall need to do before this?,needed to annoy Tracy alot,Ignore her more,needed to ask Tracy questions,1
47,1605,1605,1605,1605,Skylar took their mom to the emergency room for the third time that month.,How would Skylar feel afterwards?,scared for their mother,dependable,confident for their mother,0
48,3802,3802,3802,3802,Remy saw a band live and got to meet the lead singer backstage.,What will Remy want to do next?,run away,meet the band,go home,2
49,1821,1821,1821,1821,Bailey had worked to grow out their beard all winter long.,How would Bailey feel afterwards?,hard working,very masculine,determined,1
50,908,908,908,908,Lee sneezed when just stepping out of the door. Lee decided he had to go to the hospital.,How would others describe Lee?,safer for his health,better because he visited a hospital,obsessed,2
51,291,291,291,291,Jesse bought a car with the money and drove it around town for a few hours.,What will Others want to do next?,smart,conflicted,bored,2
52,777,777,777,777,Sydney enjoyed last night's meal. It was incredibly delicious and worth the money.,How would Sydney feel afterwards?,full and content,as grateful,hungry and irritable,0
53,3907,3907,3907,3907,Aubrey stroked Jan's hair.  They were very affectionate towards each other.,How would you describe Aubrey?,affection for Jan,the softness of Jan's hair,take care of others,0
54,2496,2496,2496,2496,jordan liked taylor so taylor used jordan's name.,How would Jordan feel as a result?,calm,that they used Jordan,guilty over using Jordan,0
55,916,916,916,916,Jesse took Ash to Austin's word because Ash was known as trustworthy.,How would you describe Jesse?,deceitful,like a good person,hopeful,2
56,1498,1498,1498,1498,Tracy's friend had a new phone and Tracy wanted one too.,How would you describe Tracy?,As someone who bought their friend a phone,very envious,As someone who likes their friends phone,1
57,596,596,596,596,Jesse put radish earrings on to continue the Luna Lovegood costume.,What will Jesse want to do next?,wear crazy glasses,create a radish,buy earrings,0
58,1966,1966,1966,1966,Ash cut Bailey's grass as a thank you for their kindness.,How would Bailey feel as a result?,they are spiteful,they are compassionate,happy for the service,2
59,885,885,885,885,Riley saved Jan's life from a speeding car that almost hit Jan in the crosswalk.,How would Jan feel as a result of being saved?,capable afterwards,helpful afterwards,shocked,2
60,3080,3080,3080,3080,Ash sold Casey's house and refused to take a payment from his friend for the service.,How would you describe Ash?,thankful,greedy,helpful,2
61,170,170,170,170,Jordan rendered aid to the cause to help the starving children.,What will Others want to do next?,send Jordan away,wanted to help the starving children,feed the children,1
62,4356,4356,4356,4356,casey wanted to be a great musician so he practiced music every day.,How would you describe Casey?,as lazy,competent,as persistent,2
63,3478,3478,3478,3478,Bailey wasted food on purpose as part of a hunger strike.,What does Bailey need to do before this?,accept food,refuse to accept food,wasted food on purpose as part of a hunger,1
64,4434,4434,4434,4434,Remy wrapped Aubrey's arms around him in a loving and sweet embrace.,How would Aubrey feel as a result?,great,good,emotional,2
65,597,597,597,597,Cameron hit it from behind and had to pay a lot of money to repair it.,How would you describe Cameron?,feeling dumb,like a guilty person,like a responsible person,1
66,1316,1316,1316,1316,"Riley save their dog by using a vet they'd been gone to before, and it turned out to be the best vet in the state.",Why did Riley do this?,realise their dog was unwell or injured,keep their cat alive,keep their dog alive,0
67,1589,1589,1589,1589,Kendall had her friends over for dinner and gave them a warm welcome when they arrived.,How would Others feel as a result?,like a good hostess,excited about the dinner,accepted,2
68,1607,1607,1607,1607,Alex put some items on the shelf and let their friends see it and admire it.,Why did Alex do this?,improve it,be kind,show off,2
69,695,695,695,695,Aubrey arranged Alex's interview and called to let him know the details.,Why did Aubrey call Alex?,let him know the details,prepare for Alex's interview,decline to offer him the job,1
70,4216,4216,4216,4216,Riley looked them straight in the eye so that they would be too intimidated to perform.,Why did Riley do this?,make them fail,look intimidating,hold his gaze steady,0
71,4571,4571,4571,4571,Casey never followed anyone because they are independent and follow no one.,What will Casey want to do next?,be with others,follow others,be alone,2
72,1153,1153,1153,1153,Riley enhanced students' lives. He took them on field trips very often.,What will the students want to do next?,thank Riley,train as a teacher,plan various trips,2
73,1142,1142,1142,1142,"Jan had a very important piano recital, and Jan struck every note perfectly.",How would you describe Jan?,was a very skilled pianist,accomplished,was a very good typist,0
74,1095,1095,1095,1095,Aubrey looked at her watch and grimaced before giving Skylar the time since Aubrey knew it was past Skylar's curfew and they would have to skip the movie.,What will Skylar want to do next?,head to a party,skip the movie,put her watch on,1
75,2061,2061,2061,2061,Tracy bought their dream car at the dealership today.,What will Tracy want to do next?,Drive the car,get the money,Sell it back,0
76,1797,1797,1797,1797,Bailey put an ad in the paper.  They wanted to sell some of their belongings.,How would you describe Bailey?,wasteful,broke,frugal,1
77,4136,4136,4136,4136,Sydney believed Jesse's luck would run out after Jesse began to get more careless.,How would Sydney feel afterwards?,unhelpful,bad for Sydney,helpful,1
78,4111,4111,4111,4111,Riley had a bad cough after running 10 miles in a marathon race.,How would Riley feel afterwards?,get excited,alleviated,Dedicated to finishing,2
79,2264,2264,2264,2264,Aubrey completely forgot to turn him her homework even though she finished it already.,How would Aubrey feel afterwards?,forgetful,an irresponsible student,a forgetful student,0
80,977,977,977,977,Ash held job interviews cause he needed an accountant at his company. He offered the job to the best candidate.,How would those who didn't get the job feel?,they will get a job elsewhere,they will get a job with Ash,careful with his company,0
81,1824,1824,1824,1824,A kind man pulled over to help Ash get her car out of a snowbank. She acknowledged with thanks the help she received.,How would Ash feel afterwards?,grateful to the man,grateful to the woman,good that she helped someone,0
82,212,212,212,212,"Jesse went on vacation to Disney World again the next year, after their first trip there.",Why did Jesse do this?,have a good trip,enjoy themselves at Disney World again,enjoy themselves at Disneyland again,1
83,3084,3084,3084,3084,Riley told Sasha they wanted to go to the movies very soon with their friend.,How would you describe Riley?,calm,exciting,rude,0
84,1716,1716,1716,1716,"After his dog got hit and killed by a car, Jesse always looked sad.",How would Jesse feel afterwards?,missing his dog,relieved,distraught,0
85,347,347,347,347,Casey got another luxury car and drove it a lot.,How would Casey feel afterwards?,feeling rich,very embarassed,very proud,0
86,3287,3287,3287,3287,Alex gave Austin's daughter a toy as a present at her birthday party.,What will Austin want to do next?,wish her happy birthday,receive thanks for the gift,throw away the wrapping paper,0
87,2141,2141,2141,2141,Quinn used a pen he took rudely from Casey's hands.,How would Quinn feel afterwards?,upset that the pen was taken rudely,like a winner,like a victim,1
88,1386,1386,1386,1386,Skylar headed into the theater and didn't know where to sit. Skylar found their seat in the middle row.,What will Skylar want to do next?,go to the theater,get uncomfortable,enjoy the show,2
89,689,689,689,689,Taylor woke up the next day and regretted going to the party.,What does Taylor need to do before this?,go to work,go to sleep,talk to her friends about the party,1
90,2840,2840,2840,2840,After being obese her whole life Riley decided to lose weight. Robin supported Riley's weight loss.,How would you describe Robin as a friend?,motivated to do the same,supportive towards Riley's goals,a caring friend,1
91,1769,1769,1769,1769,"Casey asked Jesse to tell them the time, but Jesse was busy and brushed past without answering.",What will Casey want to do next?,move about,give Jesse the finger,tell someone else what time it is,1
92,2558,2558,2558,2558,Skylar does not make decisions and chooses to follow the crowd.,What will happen to Others?,be helpful,be rude,be upset,0
93,1358,1358,1358,1358,Remy divided the cake into equal parts to ensure that each of the guests receives an equal sized slice.,How would the guests feel as a result?,thoughtful,selfish,excited for the cake,2
94,1321,1321,1321,1321,Jan and her husband were not getting along well. Jan filed for a divorce later that month.,How would Jan feel after?,like a unhappy person,like a free person,upset,1
95,1553,1553,1553,1553,Bailey was going to make pancakes but realized they were out of milk.,How would Bailey feel afterwards?,like they should have gone grocery shopping earlier,hungry and unprepared,short on supplies,2
96,4023,4023,4023,4023,casey was a mean person so she took austin's chances.,How would Casey feel afterwards?,calm,cruel,sad,1
97,4965,4965,4965,4965,Cameron turned Jesse's eyes away after they witnessed a bad car accident.,What will Cameron want to do next?,call the ambulance,avoid the accident,see the victims of the accident,1
98,4807,4807,4807,4807,Jan gave Kai's husband a hug and kiss on the lips.,How will Kai want to react to this?,be happy,yell at Jan,kiss Kai,1
