,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,sent1,sent2,ending0,ending1,ending2,label
884,2716,2716,2716,2716,"After winning first prize in a contest, Carson recieved praise from others.",How will others feel next?,Others will want Carson to work harder,thank the others,Others will look up to Carson,2
885,2162,2162,2162,2162,Casey's programming error cost Casey's business thousands of dollars.,How would you describe Casey?,clueless,in need to better help,blessed with great employees,0
886,816,816,816,816,Bailey worked at night and went to the store early in the morning.,How would you describe Bailey?,happy to be done with work,tired and ready for bed,busy,2
887,3504,3504,3504,3504,Cameron got mad at Sam because he wouldn't give her back her pencil.,How would you describe Cameron?,ticked off,angry at Sam,mad at Sam,0
888,1669,1669,1669,1669,"Out of breath and winded, Tracy finally came within sight not far off from the finish line.",How would Tracy feel afterwards?,burdened by the last hurdle,committed,near,1
889,3751,3751,3751,3751,Bailey loved Aubrey's job and made a plan to steal it from her.,What does Bailey need to do before this?,quit her job,steal some files,kiss up to Aubrey's boss,2
890,3158,3158,3158,3158,Tracy got their passport and was able to travel internationally for the first time.,What will Tracy want to do next?,fill out the passport application,get passport photos done,fly to Europe,2
891,2582,2582,2582,2582,Jesse took my girlfriend soup because she wasn't feeling well.,How would Jesse feel afterwards?,understanding that my girlfriend needed to soup when sick,cared for,better,0
892,3860,3860,3860,3860,"California cost of living was to high for Sasha.  Therefore, Sasha left and went to Texas.",What will Sasha want to do next?,find a job,find a place to live in Texas,a job come to her,1
893,2169,2169,2169,2169,"Sasha was talking to Robert, who Riley was in love with, so Riley stared at Sasha with jealous eyes.",How would you describe Riley?,ashamed,was blonde,was suspicious,2
894,209,209,209,209,Casey rolled onto Taylor's back while they were play fighting on the floor.,Why did Casey do this?,play with Taylor,hurt Taylor,win the fight,0
895,4530,4530,4530,4530,Taylor gave Lee's son food and it was a burger with some fries.,What will happen to Taylor?,get some meal from Taylor,loved,receive some food from Taylor,1
896,4345,4345,4345,4345,Ashe worked very well and was asked to join the team.,How would Ash feel afterwards?,included afterwards,diligent,professional,2
897,878,878,878,878,Cameron was struggling financially so Ash paid Cameron's bills to keep them afloat and not lose their tenancy.,What will happen to Cameron?,they will help Cameron,be thanked,keep their tenancy,2
898,2158,2158,2158,2158,Quinn gave cookies to Austin's parents after Austin told Quinn that they would like them.,What will Austin want to do next?,Find out they liked cookies,return the favor to Quinn,Find out what kind they liked,1
899,763,763,763,763,"Looking at beautiful antiques in the shop, Ash accidentally bumped them and they fell to the floor.",How would Ash feel afterwards?,worried about ash,clumsy,graceful,1
0,2886,2886,2886,2886,Cameron provided advice to individuals about how to get a nice partner to marry.,What will Cameron want to do next?,loved,indifferent,use Cameron's advice,1
1,3012,3012,3012,3012,Tracy came up against a hard question but they used their head and figured out a great answer.,How would Tracy feel afterwards?,persistent,accomplished,smart,2
2,121,121,121,121,Aubrey pulled Remy apart before a fight started so she did not get involved.,What will Aubrey want to do next?,watch Remy,wanted to avoid conflict,get into the fight,1
3,1759,1759,1759,1759,Jesse shared Jordan's love for cats and asked her to a cat cafe.,What will happen to Jesse?,go out with Jordan,go out with Jorden,go on a date with Jorden,2
4,558,558,558,558,Casey saw a mouse in their home and chased it away with a broom.,How would Casey feel afterwards?,Scared,like getting a cat,like getting rid of it,1
5,3209,3209,3209,3209,Quinn was in the military and out on a patrol with their unit.,What does Quinn need to do before this?,a threat,want to kill,return to the base,1
6,1371,1371,1371,1371,Jan wanted to make a good impression so Jan got Jesse's parents a gift.,What will Jesse want to do next?,become angry with Jesse's parents,get to know Jesse's parents better,ignore Jesse's parents,2
7,3577,3577,3577,3577,Ash took advantage of Alex by getting a lot of favors while returning none.,What will happen to Alex?,mad,get yelled at,get into trouble,0
8,3110,3110,3110,3110,Lee took Bailey's baby one night so they could get some well deserved rest.,What will Bailey want to do next?,watch Netflix,get the baby,go out to dinner,0
9,4400,4400,4400,4400,Lee drove Ash up the wall about not knowing the time for the important game that day.,How would you describe Lee?,worried that they hurt Ash,feeling upset,bad for driving Ash up the wall,2
10,2770,2770,2770,2770,Jan felt like their parents were controlling and didn't understand them.,How would Jan feel afterwards?,spoiled,upset,rebellious,2
11,2453,2453,2453,2453,Aubrey conducted job interviews with 10 candidates. Aubrey was able to hire only 2 people. Aubrey shook hands with 8 unemployed workers respectively.,Why did Aubrey do this?,set a time with many people,inspect their hand muscles' strength,say goodbye to them,2
12,303,303,303,303,"After hours of hard work, Riley deciphered a word's meaning within context.",What will Riley want to do next?,quit,wait for someone to help him out,throw it from the window,0
13,1905,1905,1905,1905,"Jesse supported Tracy's cause. It was a good, honorable cause.",How would Jesse feel afterwards?,like a morally superior person,a good friend,appreciated and valued,1
14,2513,2513,2513,2513,"Despite there were a lot a people in the bank, Tracy robbed the bank alone.",What will happen to Others?,keep silence,play dead,be arrested by the police,0
15,3624,3624,3624,3624,Austin was busy with a lot of hard work and was not very focused on their family.,Why did Austin do this?,not do well at work,spend more time with their family,get a promotion,2
16,17,17,17,17,Ash rode hard and put away his wet clothes to let them dry for a few hours.,What will Ash want to do next?,lazy,get his clothes wet before this,proud,0
17,3391,3391,3391,3391,Jan cried with joy and the gift her friend gave them.,How would Jan feel afterwards?,ecstatic,happy,Glad for the gift,1
18,3626,3626,3626,3626,Taylor fixed a gaze upon Bailey and had a lot of things to talk about.,How would Taylor feel afterwards?,loved now,grateful for them,bored now,0
19,1243,1243,1243,1243,Sasha left Kai's state after they have broken up.,What will Sasha want to do next?,needed to get a new home,needed to find another job,be independent,0
20,1749,1749,1749,1749,Sasha extended Skylar's seats at her expense so that everyone could enjoy the show in comfort.,How would you describe Sasha?,like a nice person,rude,helpful,0
21,579,579,579,579,Kendall frightened the children away by yelling at them while they were on her yard.,How would Kendall feel afterwards?,powerful,sad,afraid,0
22,3336,3336,3336,3336,aubrey saw kai doing something bad so she opened her mouth to say something.,What will Kai want to do next?,bad,hear what aubrey has to say,walk away from aubrey,2
23,2970,2970,2970,2970,Jesse would not finish their meal so Quinn took dessert away from Jesse.,What will Jesse want to do next?,Get angry,lecture Jesse about the importance of eating right,wait until Jesse finishes his meal,0
24,1865,1865,1865,1865,Carson decided to save money for their family and instead of getting their haircut he cut it themselves.,How would Carson feel as a result?,Confident,Proud,Self-conscious,1
25,58,58,58,58,Jordan ate all of Sydney's food and had to get more because Sydney was hungry.,How would Jordan feel afterwards?,rude,lazy,scared,0
26,3694,3694,3694,3694,Austin walked past the two dogs playing in the giant park downtown.,What will Austin want to do next?,good,did this to get exercise,bored,1
27,1972,1972,1972,1972,Cameron increased the patient's understanding and helped them get better.,How would Cameron feel afterwards?,Good they did good,grateful,Like they could do good,0
28,1073,1073,1073,1073,Addison called Lee and Jordan in order to invite them to the birthday party.,How would you describe Addison?,quite friendly,very inviting,friendly,2
29,4512,4512,4512,4512,Jan finally asked for a job after doing nothing for weeks.,How would you describe Jan?,a slow,a little productive,adventurous,0
30,642,642,642,642,Sasha told Riley's mom hello when she dropped Riley home after school.,What does Sasha need to do before this?,pick up Riley at home,get Riley from school,be a good neighbor,1
31,2606,2606,2606,2606,Sasha cut Cameron's hair to save some money today.,How would Cameron feel as a result?,disgust,happy,bored,0
32,4418,4418,4418,4418,Austin recently got a puppy and wanted to take care of it well.,How would you describe Austin?,As someone that knows about puppies,As someone that has learned about puppies,As someone that wants it to be taken care of,1
33,1385,1385,1385,1385,Addison fixed their flat tire when they were broken down on the side of the road.,Why did Addison do this?,get rid of the bad tire,drive to their destination,helpful,1
34,4938,4938,4938,4938,Kai found the culprit that was killing off his chickens and it was a sly fox.,What did Kai do about this?,fix the problem,shoot the fox,leave the fox alone,1
35,4649,4649,4649,4649,taylor was here to help so he increased bailey's understanding.,Why did Taylor do this?,annoy bailey,help other people understand,assist bailey,2
36,1903,1903,1903,1903,Addison got Carson's friends together to go play in the park for a few hours.,Why did Addison do this?,take Carson's friends home,go home and rest,loved,2
37,3455,3455,3455,3455,Kai was searching and finally found one for sale on a popular website.,How would Kai feel afterwards?,glad to find their item,good at finding things online,relieved,0
38,2720,2720,2720,2720,"Addison visited Quinn's father, a man that Addison never met before.",What will Quinn want to do next?,ask why their father was never around,introduce himself,get to know their father,2
39,451,451,451,451,Aubrey asked Tracy questions regarding politics. Tracy thinks Aubrey is knowledgeable on the subject.,What will Aubrey do?,answer the questions,not pay attention,learn for Aubrey,2
40,3313,3313,3313,3313,Taylor forgot their list when they went grocery shopping.,How would you describe Taylor?,like he isn't organized,careless,honest,1
41,153,153,153,153,Lee gave Carson an overview of the project they need to complete.,What will happen to Carson?,know their task,be better informed,be prepared,1
42,4082,4082,4082,4082,Austin built Tracy one and it was a giant slide at home.,What will Austin want to do next?,lazy,smart,passive,0
43,900,900,900,900,Robin decided to take all her mother's jewelry and transmute it into gold.,How would Robin feel afterwards?,thrilled about it,depressed about it,excited about it,0
44,4280,4280,4280,4280,Cameron took away Ash's toys from his toy chest and played with them.,What will Ash want to do after he took toys?,wanted to have fun,Buy new toys,Steal the toys back,2
45,4593,4593,4593,4593,Kai stumbled and  fell into the muddy drainage ditch and called someone for help.,What will Kai want to do next?,get someone to throw a party,be rescued,try to make it back up the bank,1
46,1529,1529,1529,1529,Tracy kept trying to get Kendall's attention. Kendall would not answer Tracy no matter how much she tried.,What does Kendall need to do before this?,needed to annoy Tracy alot,Ignore her more,needed to ask Tracy questions,1
47,1605,1605,1605,1605,Skylar took their mom to the emergency room for the third time that month.,How would Skylar feel afterwards?,scared for their mother,dependable,confident for their mother,0
48,3802,3802,3802,3802,Remy saw a band live and got to meet the lead singer backstage.,What will Remy want to do next?,run away,meet the band,go home,2
49,1821,1821,1821,1821,Bailey had worked to grow out their beard all winter long.,How would Bailey feel afterwards?,hard working,very masculine,determined,1
50,908,908,908,908,Lee sneezed when just stepping out of the door. Lee decided he had to go to the hospital.,How would others describe Lee?,safer for his health,better because he visited a hospital,obsessed,2
51,291,291,291,291,Jesse bought a car with the money and drove it around town for a few hours.,What will Others want to do next?,smart,conflicted,bored,2
52,777,777,777,777,Sydney enjoyed last night's meal. It was incredibly delicious and worth the money.,How would Sydney feel afterwards?,full and content,as grateful,hungry and irritable,0
53,3907,3907,3907,3907,Aubrey stroked Jan's hair.  They were very affectionate towards each other.,How would you describe Aubrey?,affection for Jan,the softness of Jan's hair,take care of others,0
54,2496,2496,2496,2496,jordan liked taylor so taylor used jordan's name.,How would Jordan feel as a result?,calm,that they used Jordan,guilty over using Jordan,0
55,916,916,916,916,Jesse took Ash to Austin's word because Ash was known as trustworthy.,How would you describe Jesse?,deceitful,like a good person,hopeful,2
56,1498,1498,1498,1498,Tracy's friend had a new phone and Tracy wanted one too.,How would you describe Tracy?,As someone who bought their friend a phone,very envious,As someone who likes their friends phone,1
57,596,596,596,596,Jesse put radish earrings on to continue the Luna Lovegood costume.,What will Jesse want to do next?,wear crazy glasses,create a radish,buy earrings,0
58,1966,1966,1966,1966,Ash cut Bailey's grass as a thank you for their kindness.,How would Bailey feel as a result?,they are spiteful,they are compassionate,happy for the service,2
59,885,885,885,885,Riley saved Jan's life from a speeding car that almost hit Jan in the crosswalk.,How would Jan feel as a result of being saved?,capable afterwards,helpful afterwards,shocked,2
60,3080,3080,3080,3080,Ash sold Casey's house and refused to take a payment from his friend for the service.,How would you describe Ash?,thankful,greedy,helpful,2
61,170,170,170,170,Jordan rendered aid to the cause to help the starving children.,What will Others want to do next?,send Jordan away,wanted to help the starving children,feed the children,1
62,4356,4356,4356,4356,casey wanted to be a great musician so he practiced music every day.,How would you describe Casey?,as lazy,competent,as persistent,2
63,3478,3478,3478,3478,Bailey wasted food on purpose as part of a hunger strike.,What does Bailey need to do before this?,accept food,refuse to accept food,wasted food on purpose as part of a hunger,1
64,4434,4434,4434,4434,Remy wrapped Aubrey's arms around him in a loving and sweet embrace.,How would Aubrey feel as a result?,great,good,emotional,2
65,597,597,597,597,Cameron hit it from behind and had to pay a lot of money to repair it.,How would you describe Cameron?,feeling dumb,like a guilty person,like a responsible person,1
66,1316,1316,1316,1316,"Riley save their dog by using a vet they'd been gone to before, and it turned out to be the best vet in the state.",Why did Riley do this?,realise their dog was unwell or injured,keep their cat alive,keep their dog alive,0
67,1589,1589,1589,1589,Kendall had her friends over for dinner and gave them a warm welcome when they arrived.,How would Others feel as a result?,like a good hostess,excited about the dinner,accepted,2
68,1607,1607,1607,1607,Alex put some items on the shelf and let their friends see it and admire it.,Why did Alex do this?,improve it,be kind,show off,2
69,695,695,695,695,Aubrey arranged Alex's interview and called to let him know the details.,Why did Aubrey call Alex?,let him know the details,prepare for Alex's interview,decline to offer him the job,1
70,4216,4216,4216,4216,Riley looked them straight in the eye so that they would be too intimidated to perform.,Why did Riley do this?,make them fail,look intimidating,hold his gaze steady,0
71,4571,4571,4571,4571,Casey never followed anyone because they are independent and follow no one.,What will Casey want to do next?,be with others,follow others,be alone,2
72,1153,1153,1153,1153,Riley enhanced students' lives. He took them on field trips very often.,What will the students want to do next?,thank Riley,train as a teacher,plan various trips,2
73,1142,1142,1142,1142,"Jan had a very important piano recital, and Jan struck every note perfectly.",How would you describe Jan?,was a very skilled pianist,accomplished,was a very good typist,0
74,1095,1095,1095,1095,Aubrey looked at her watch and grimaced before giving Skylar the time since Aubrey knew it was past Skylar's curfew and they would have to skip the movie.,What will Skylar want to do next?,head to a party,skip the movie,put her watch on,1
75,2061,2061,2061,2061,Tracy bought their dream car at the dealership today.,What will Tracy want to do next?,Drive the car,get the money,Sell it back,0
76,1797,1797,1797,1797,Bailey put an ad in the paper.  They wanted to sell some of their belongings.,How would you describe Bailey?,wasteful,broke,frugal,1
77,4136,4136,4136,4136,Sydney believed Jesse's luck would run out after Jesse began to get more careless.,How would Sydney feel afterwards?,unhelpful,bad for Sydney,helpful,1
78,4111,4111,4111,4111,Riley had a bad cough after running 10 miles in a marathon race.,How would Riley feel afterwards?,get excited,alleviated,Dedicated to finishing,2
79,2264,2264,2264,2264,Aubrey completely forgot to turn him her homework even though she finished it already.,How would Aubrey feel afterwards?,forgetful,an irresponsible student,a forgetful student,0
80,977,977,977,977,Ash held job interviews cause he needed an accountant at his company. He offered the job to the best candidate.,How would those who didn't get the job feel?,they will get a job elsewhere,they will get a job with Ash,careful with his company,0
81,1824,1824,1824,1824,A kind man pulled over to help Ash get her car out of a snowbank. She acknowledged with thanks the help she received.,How would Ash feel afterwards?,grateful to the man,grateful to the woman,good that she helped someone,0
82,212,212,212,212,"Jesse went on vacation to Disney World again the next year, after their first trip there.",Why did Jesse do this?,have a good trip,enjoy themselves at Disney World again,enjoy themselves at Disneyland again,1
83,3084,3084,3084,3084,Riley told Sasha they wanted to go to the movies very soon with their friend.,How would you describe Riley?,calm,exciting,rude,0
84,1716,1716,1716,1716,"After his dog got hit and killed by a car, Jesse always looked sad.",How would Jesse feel afterwards?,missing his dog,relieved,distraught,0
85,347,347,347,347,Casey got another luxury car and drove it a lot.,How would Casey feel afterwards?,feeling rich,very embarassed,very proud,0
86,3287,3287,3287,3287,Alex gave Austin's daughter a toy as a present at her birthday party.,What will Austin want to do next?,wish her happy birthday,receive thanks for the gift,throw away the wrapping paper,0
87,2141,2141,2141,2141,Quinn used a pen he took rudely from Casey's hands.,How would Quinn feel afterwards?,upset that the pen was taken rudely,like a winner,like a victim,1
88,1386,1386,1386,1386,Skylar headed into the theater and didn't know where to sit. Skylar found their seat in the middle row.,What will Skylar want to do next?,go to the theater,get uncomfortable,enjoy the show,2
89,689,689,689,689,Taylor woke up the next day and regretted going to the party.,What does Taylor need to do before this?,go to work,go to sleep,talk to her friends about the party,1
90,2840,2840,2840,2840,After being obese her whole life Riley decided to lose weight. Robin supported Riley's weight loss.,How would you describe Robin as a friend?,motivated to do the same,supportive towards Riley's goals,a caring friend,1
91,1769,1769,1769,1769,"Casey asked Jesse to tell them the time, but Jesse was busy and brushed past without answering.",What will Casey want to do next?,move about,give Jesse the finger,tell someone else what time it is,1
92,2558,2558,2558,2558,Skylar does not make decisions and chooses to follow the crowd.,What will happen to Others?,be helpful,be rude,be upset,0
93,1358,1358,1358,1358,Remy divided the cake into equal parts to ensure that each of the guests receives an equal sized slice.,How would the guests feel as a result?,thoughtful,selfish,excited for the cake,2
94,1321,1321,1321,1321,Jan and her husband were not getting along well. Jan filed for a divorce later that month.,How would Jan feel after?,like a unhappy person,like a free person,upset,1
95,1553,1553,1553,1553,Bailey was going to make pancakes but realized they were out of milk.,How would Bailey feel afterwards?,like they should have gone grocery shopping earlier,hungry and unprepared,short on supplies,2
96,4023,4023,4023,4023,casey was a mean person so she took austin's chances.,How would Casey feel afterwards?,calm,cruel,sad,1
97,4965,4965,4965,4965,Cameron turned Jesse's eyes away after they witnessed a bad car accident.,What will Cameron want to do next?,call the ambulance,avoid the accident,see the victims of the accident,1
98,4807,4807,4807,4807,Jan gave Kai's husband a hug and kiss on the lips.,How will Kai want to react to this?,be happy,yell at Jan,kiss Kai,1
99,4477,4477,4477,4477,Jan planted a garden in her backyard but gave up on it quickly after something went wrong.,How would you describe Jan?,lazy,patient,diligent,0
100,2850,2850,2850,2850,Cameron made it just in time to class after getting up late.,How would Others feel as a result?,Like Cameron was on time,a person who cuts deadlines close,Like Cameron taught the class,1
101,806,806,806,806,Jordan kept Sydney's head from getting hurt by holding her head up and looking for danger.,What will happen to Jordan?,scared,be protected,be safe,2
102,3847,3847,3847,3847,Alex was sneaking out to go to a party. Alex told their sister a lie and said they were going to the store.,What will Alex do next?,make sure they dont get caught lying,go to the party,go back home,1
103,59,59,59,59,Addison had no clue what to do after hearing the news so Addison wanted to go to Ash for advice.,How would you describe Addison?,Decisive,Scared,better,1
104,2994,2994,2994,2994,Jordan spent more time working and less time playing at home.,How would you describe Jordan?,like they need a vacation,burned out,work,0
105,2528,2528,2528,2528,Carson visited from NYC. They wanted to stay since they lived in a rat's nest.,What will Carson want to do next?,never leave,go home,appreciate his friend's house,0
106,985,985,985,985,Addison did every task with determination and put effort into everything they did.,How would Others feel as a result?,proud of herself,Like they give things their best,very accomplished,1
107,3812,3812,3812,3812,Kendall borrowed money to buy something that was not very important.,How would you describe Kendall?,ashamed about borrowing money,a person who likes to take advantage of others,guilty about the purchase,2
108,4567,4567,4567,4567,Remy expressed her regret loudly becuase they were very upset at the outcome of the game.,Why did Remy do this?,try to calm Remy down,have the other team win,lose the game,2
109,2634,2634,2634,2634,Quinn starred at Addison for a moment because he realized that she was the one for him.,Why did Quinn stare at Addison?,divorce Addison,marry Addison,propose to her,2
110,470,470,470,470,Jordan is planning to make a meal for their family for the holidays.,Why did Jordan do this?,develop a delicious menu,wanted to follow instructions,create an interesting menu,0
111,3531,3531,3531,3531,"After he got caught cheating on a test, Alex made her son Skylar stay at home during the concert. Skylar told Alex she was treating him unfair.",How would Skylar feel as a result?,too hard on him,Like he shouldnt have ben able to leave,Hard to understand,2
112,107,107,107,107,"Jan left her keys in her car and someone stole it but after Casey followed them, they got the car back then Casey brought it back to Jan.",How will Jan feel?,thank them,relieved,be rewarded,1
113,3684,3684,3684,3684,Jordan asked Jan's friend for advice about how to pass the test this coming Friday.,How would Jan feel as a result?,lazy,able to ask a friend for advice,loved,2
114,1827,1827,1827,1827,Ash picked the chicken entree for dinner at the wedding. He began to feel ill soon after he ate the chicken.,What will happen to Others?,make sure to bring their leftover chicken home to eat for lunch the next day,glad that they picked the seafood option instead of the chicken,throw up at the wedding,1
115,832,832,832,832,Addison received detention for throwing things in class all day.,What does Addison need to do before this?,Not cause trouble,throw things,Avoid detention,1
116,2439,2439,2439,2439,Sasha left the kitchen in a mess to clean up later.,Why did Sasha do this?,be messy,be tidy,be clean,0
117,152,152,152,152,Ash knocked the ball out of the way when they were getting something from the garage.,What does Ash need to do before this?,put the ball in the way,go to the garage,Pick up the ball and put it away,1
118,4595,4595,4595,4595,Tracy wanted to hear that so they listen very carefully.,What does Tracy need to do before this?,go away,show someone else what they heard,listen,2
119,555,555,555,555,Taylor hated the piece of art she made and tore it all apart.,Why did Taylor do this?,get a new canvas,start over again,wanted to hide the art,1
120,1807,1807,1807,1807,Taylor kept Jan around.,What will Jan want to do next?,take Jan to dinner,kept Jan around,taylor play football,1
121,159,159,159,159,Riley went to the mall with their mom to do some shopping.,Why did Riley do this?,think about shopping,find something good,buy clothes,2
122,4088,4088,4088,4088,"Quinn is poor and doesn't have a-lot of things. Casey isn't selfish and feels bad about it, so she gives her things.",How would Casey feel afterwards?,angry that she gave Quinn things,like she wants her things back,like she did something good,2
123,4973,4973,4973,4973,Taylor decorated their Christmas tree real fast and sloppy so he could go play football with his friends.,How would Taylor feel afterwards?,felt bad when he saw the picture of it on his sister's classroom wall,like football,felt bad when his mom complimented him on a job well done,2
124,4389,4389,4389,4389,Remy broke her leg playing soccer and started to hurt.,What will Remy want to do next?,continue playing,go to the hospital,get off her leg,1
125,2129,2129,2129,2129,Tracy gave Quinn a piece of cake and Quinn ate it not knowing it had deadly poison in it.,What will happen to Quinn?,die,get poisoned,eat the cake,0
126,961,961,961,961,Kendall was the last one to go after the party was done early next morning.,What will happen to Kendall?,go sleep,get some rest,go home,2
127,2566,2566,2566,2566,Bailey stayed home from work.  They called in sick.,How would you describe Bailey?,honest,lazy,bad for telling a lie,1
128,27,27,27,27,Aubrey succeeded at what they were trying to do and felt like a success.,What will Aubrey want to do next?,make their goals come true,be asked to to well,keep doing well,2
129,4981,4981,4981,4981,Carson saved money and moved to a new home he really liked.,How would you describe Carson?,like their effort paid off,As someone who enjoys where they live,happy to be in a new home,2
130,330,330,330,330,"In a act of rage about his test scores, Casey destroyed all tests.",What will Casey want to do next?,get rid of all the tests,avoid detention,drop the course,2
131,3795,3795,3795,3795,"After they finally recovered from a sprained ankle, Ash welcomed Cameron back to the team.",What will happen to Ash?,comfortable,make a winning goal,be captain of the team,2
132,2734,2734,2734,2734,Taylor told Alex what was going on with the new house her fmaily just bought.,How would Alex feel as a result?,like they should help Taylor say goodbye,sad Taylor hasn't found a new house,like they should offer to help Taylor,2
133,855,855,855,855,Ash was fast asleep and dreamt of a nice lake with many fish to catch.,How would Ash feel afterwards?,skilled now,indifferent now,bored now,1
134,3137,3137,3137,3137,Riley and her friends were out and her car died on them.,How would you describe Riley?,worried,a problem solver,upset,0
135,3244,3244,3244,3244,Riley slipped through the cracks and didn't have to answer the question.,How would you describe Riley?,awkward,better,weak,2
136,1993,1993,1993,1993,Taylor improved the patients mood and others were relieved after days of worrying.,What will Others want to do next?,Others will relax next,monitor the patients,adjust the patients,0
137,3549,3549,3549,3549,Jan is understanding their math homework well.,How does Jan feel afterwards?,like they are smart,easy,like they are getting it,0
138,504,504,504,504,Lee and his brother saw the robber leave the bank but they kept their lips sealed.,How would Lee feel afterwards?,Excited,afraid,Scared,2
139,1701,1701,1701,1701,Aubrey did not say anything to Kai because she wanted to surprise him.,Why did Aubrey do this?,argue with Kai,keep their mouth shut,give Kai a gift,2
140,4812,4812,4812,4812,Addison hired and fired them when they were doing a bad job at work.,How would Others feel as a result?,a good employer,happy,disappointed,0
141,376,376,376,376,Sasha was running late for school. Sasha ran a stop sign.,How would you describe Sasha?,in a hurry,a very careful driver,careless,2
142,1657,1657,1657,1657,Kendall paid Sasha's cable bill because she was having a hard time with money.,What does Kendall need to do before this?,needed to get rich,needed to save money,Check her bank account,2
143,1884,1884,1884,1884,"Since Remy was the new tutor and was trying to help Lee do better in school, Remy drew Lee an analogy for the problem.",What will Lee want to do next?,create a new analogy to show to Remy,prepare the subject,analyze the analogy to be sure they understand,2
144,1401,1401,1401,1401,Skylar decided to hire a tutor for her daughter because she was failing at math.,How would Skylar feel afterwards?,a good mom,relieved,smart,0
145,613,613,613,613,Lee drove home Casey's kids after their school soccer practice.,What will happen to Lee?,go back home,go to the soccer practice,drive Casey's kids,0
146,3774,3774,3774,3774,Skylar was expecting her very first child at the hospital with her friend there.,What will happen to Addison?,go into contractions,leave the hospital,have her baby,1
147,3014,3014,3014,3014,Carson immediately picked it up and went with the process in an effective manner.,How would you describe Carson?,very professional,determined,incompetent,0
148,1005,1005,1005,1005,"Sydney and Tracy broke their mom's favorite vase while playing in the house, so Sydney told Tracy to tell their mom.",How would Tracy feel as a result?,anxious,scared to tell their mom about the vase,embarrassed,1
149,1550,1550,1550,1550,Robin loved Alex's performance and applauded very loudly.,How would Robin feel afterwards?,excited about how well Alex did,unimpressed,interested,0
150,296,296,296,296,Riley preached the gospel to every creature even though the neighbors got sick and tired of hearing it.,What will neighbors want to do next?,ignore Riley,spread the teachings of the bible,share their faith,0
151,2049,2049,2049,2049,Remy won the last pair of tickets to a sold out concert for their favorite band. Remy doesn't want to go alone.,What will Remy want to do next?,be invited to the concert,take the day off work,go to the concert,2
152,3414,3414,3414,3414,Quinn followed Lee's father's car to the movies to see the newest flick.,Why did Quinn do this?,good,indifferent,bored,2
153,678,678,678,678,Kendall was late for work Monday because she got lost on the way.,What does Kendall need to do before this?,plan ahead,apologize,be careless,2
154,2330,2330,2330,2330,Kai walked away from school proud of her perfect grade point average.,How would you describe Kai?,elated about her grades,irresponsible,very capable,0
155,1734,1734,1734,1734,Quinn killed their children. Quinn was a monster with no remorse.,What will Quinn want to do next?,talk about it,go to Hell,stay away from Quinn,1
156,1107,1107,1107,1107,Robin gained a lot of muscle so that she would be in great shape for the competition.,What does Robin need to do before this?,go to the gym to workout,win the competition,be fit for the competition,0
157,1585,1585,1585,1585,Jordan helped Sydney clean their place so they didn't have to work so much.,How would Jordan feel afterwards?,a courteous friend,a caring friend,Glad they helped,1
158,2693,2693,2693,2693,"Wanting to spoil the big surprise planned, Kendall opened all Quinn's presents.",What will happen to Kendall?,be rewarded,be viewed as selfish,have no presents to open,1
159,3659,3659,3659,3659,Skylar took the pills first and waited for the effects to take hold.,How would Skylar feel afterwards?,like offering the others pills,sick after taking too many pills,took the pills first and waited for the effects,1
160,615,615,615,615,Jan received Sasha's payment for all of the goods.,What will Sasha want to do next?,go to the bank,Check their condition,throw them away,0
161,4145,4145,4145,4145,Ash got Cameron's towel cleaned when she went to town this morning.,What does Ash need to do before this?,go to the bank to have the money to pay,eat a big breakfast before going to the cleaners,get her oil changed before going to the cleaners,1
162,4042,4042,4042,4042,Cameron dashed their hopes against a stone when he went out with Sarah anyway.,How would you describe Cameron?,disrespectful to his parents,without hope,lost and alone,1
163,4791,4791,4791,4791,Skylar followed Cameron around the shopping center last night.,Why did Skylar do this?,not get lost,needed to go to the shopping center,needed to get ready for shopping,0
164,2132,2132,2132,2132,Jesse solved Aubrey's problems after she begged repetitively to help her.,How would you describe Jesse's actions?,thought about how she would have to go without if he didn't help her,annoyed still,thought about how he could gain her sister's love if he helped her,0
165,1318,1318,1318,1318,Carson visited an elderly Aunt and noticed an envelope of money in the drawer so Carson stole the money and spent it all on themselves.,How would you describe Carson?,betrayed by carson,disappointed in carson,a selfish person,2
166,3668,3668,3668,3668,Bailey decided to buy it with the cash she had left.,How would Bailey feel afterwards?,Like she had no money,Like she had a lot of money,Very wealthy,0
167,277,277,277,277,aubrey wanted to hear tracy's explanation so she followed tracy into the room.,How would Aubrey feel afterwards?,curious,paying attention,annoyed,2
168,3630,3630,3630,3630,Bailey apologized to their boss after messing up the biggest account of the year.,How would their boss feel as a result?,stressed about the future of the company,pleased with the incompetence,guilty,0
169,3452,3452,3452,3452,Casey went to the store and bought some pizza for her friends.,Why did Casey do this?,Eat the pizza with their friends,have fun,Take the pizza to their friends,0
170,3401,3401,3401,3401,Casey deferred until the test results were in and got the results of the cancer being gone that day.,What will Casey want to do next?,happy,bored,indifferent,0
171,524,524,524,524,Jesse went out for coffee last week with some co-workers. Jesse's team has a large project due soon and to complete it everyone must do their part.,Why did Jesse do this?,Motivate their coworkers,have a laugh with friends over coffee,make sure everyone was doing their part of the project,0
