,Unnamed: 0,Unnamed: 0.1,sentence1,sentence2,hyp1,hyp2,label
2184,26518,26518,Bob was a professor.,The sound made the students be quiet.,Bob slammed a feather on his desk.,Bob slammed the book to the desk.,1
823,31530,31530,Tara had a very itchy mosquito bite on her leg.,Now she puts on cream immediately so it doesn't happen again.,Tara scratched it until it scarred.,Tara ignored it until it went away.,0
4406,148859,148859,Gina's friend Lisa was coming over to visit.,That ruined Gina's plans to go bike riding.,She showed up over an hour early.,She didn't show up over an hour early.,0
4157,144037,144037,Jill was trying to study for her algebra class.,Jill quickly declared she was bad at math and gave up.,Jill eventually failed an algebra test.,Jill eventually passed an algebra test.,0
1937,73393,73393,Jan breaks up yet another loser.,Jan and Even spend the rest of their lives together.,"She starts to date a long time friend, Even.","She decides she can't date long time friend, Even.",0
4146,156335,156335,Tom and Susan had one child.,The child enjoyed the story.,Tom and Susan told their child how they met.,Tom and Susan didn't tell their child how they met.,0
2220,101276,101276,Max bought a new puppy named Trouble.,Max took his puppy to the park to enjoy his new good behavior.,Trouble taught Max to walk on a leash.,Max taught trouble to walk on a leash.,1
2816,141981,141981,Marilyn was at the lake with her family.,"Finally, they decided to keep it.",They found a stray paddle.,They lost a stray paddle.,0
4400,132984,132984,Mira loved to try new foods.,Mira tried the breakfast and was very happy with it.,Mira made a new dish for breakfast.,Mira made a new dish for breakfast that smelled terrible.,0
771,137059,137059,It was summer break and Lucy was at her grandparents.,Amy offered to call from the party so Lucy would feel included.,Amy had a party and invited Lucy.,Amy had a party and left out Lucy purposely.,0
375,78635,78635,I decided to go on a cruise.,We decided to book another one!,We had a great time on the cruise.,We had a great time on the plane.,0
3232,19260,19260,"Hanna shouted, beside herself with rage and fury.",Hanna did not like her pizza drowned in tomato sauce!,The pizza man got her order wrong.,The pizza man got her dress size wrong.,0
3142,130704,130704,My friend Harry tried internet dating.,Harry made up an excuse and ended the date.,He didn't like the girl that showed up.,He loved the girl that showed up.,0
2267,1984,1984,Fred got in a car accident and thought it was his fault.,Fred told him not to worry about the damage at all.,Fred talked to the other car driver.,Fred punched other car driver.,0
2544,36840,36840,Max had been asking for a pet for years.,Max went to the humane society and pick a little dog and named him Bo.,Max wanted to adopt an animal.,Max wanted to buy an animal from his neighbor.,0
2854,73587,73587,I made a grilled cheese for lunch.,I gave him half of mine.,My brother wanted some.,My brother wanted some but refused it.,0
1196,12033,12033,Kelly baked some cookies in the oven.,"As it turned out, she burned the cookies.",Kelly started watching a show.,Kelly started watching the timer.,0
3618,56865,56865,Bob was starting the year at a new school.,Luckily the girl sitting next to him gave him one and smiled.,Bob forgot his pencil when he went to school.,Bob brought his pencil with him.,0
1070,100103,100103,Lamar learns that he will have unexpected houseguests one afternoon.,Lamar gave them tea to take home.,Lamar thought they were rude.,He was okay with it.,1
2510,81564,81564,Lester was infatuated with Christina.,Lester asked her to marry him.,Christina fell in love with Lester.,Christina hated Lester.,0
3628,90755,90755,Casey wanted a puppy.,Casey got the puppy and was super happy!,Casey went to a pet shop.,Casey went to Gamestop.,0
3016,129134,129134,It was father's day.,The two went to a steak restaurant to eat for dinner afterwards.,they planned to go to a steak restaurant..,They planned to go to a Chinese restaurant.,0
4654,38214,38214,Buck bragged he was the best swimmer on the team.,Even the slowest team member could swim faster than him now.,Buck's swim teammates hated him.,Buck's swan hated him.,0
2916,95340,95340,Last Thursday my wife and I had a free night.,It was thrilling and we got away with it.,My wife and I snuck into a movie without paying.,My wife and I snuck into a movie after paying.,0
248,2651,2651,I hated waking up in the morning.,I realized I needed an alarm clock to avoid sleeping too much.,So I would keep sleeping and be late to school.,So I would not sleep and be early to school.,0
1606,87930,87930,There once was a boy named Jim.,His parents were happy as a result.,Who was saved from a deadly disease.,Jim died from a deadly snake bite.,0
419,88981,88981,One day at work Julie begins to hiccup.,She feels much more comfortable now.,Julie hiccuped for 2 hours!.,Julie hiccuped for 30 hours.,0
1947,46057,46057,The shot clock ran out of time.,"As a result, he received a technical foul.",The player continued to shoot the basketball after the buzzer.,the player kicked the basketball after the buzzer.,0
1878,104613,104613,I stopped my car at a parking lot in a park.,I called the police and reported the accident.,Someone ran into the back of my car.,I accidentally hit another car and left the scene.,0
2061,48938,48938,Sarita wanted to get a college education.,In 3 years she had her Bachelor's degree and was happy with her choice.,Sarita started taking night classes at the local college.,Sarita started working two jobs.,0
542,118200,118200,Bobby was a manager at a bar.,Bobby is now making a profit at the bar.,Bobby did some renovations.,Bobby left everything as is.,0
4440,26286,26286,Mallie was in dire need of a new laptop.,She felt she could not go wrong with an apple.,Mallie lost her job and couldn't afford one.,Mallie worked overtime to afford one.,1
3626,114251,114251,Judy felt she had nothing to talk about to co-workers.,Judy continued inventing a life from stories on her soap operas.,Judy made up stories from soap operas she watched.,Judy made up stories from soap commercials she watched.,0
2390,89587,89587,Margaret decided to bake a cake.,The cake was burned and ruined!,Margaret didnt set a timer for the cake and forgot it.,Margaret remembered to set a timer and took it out on time.,0
2301,130056,130056,Jake was feeling sick.,It was rough but he eventually recovered.,Jake was admitted to the hospital with a high fever.,Jake was seen at the hospital without a high fever.,0
1134,31225,31225,Gina's family pulled into a rest stop off the highway.,Gina was so hungry that the fries tasted good this time.,The rest stop sold fries that Gina tried once and did not like.,The rest stop sold fries that Gina tried and enjoyed very much.,0
3918,62008,62008,Alex had wanted a pet dog for her whole life.,Alex was happy to have a dog of her very own.,Alex went to the shelter and bought a dog.,Alex went to a shelter and bought a cat.,0
585,35283,35283,Dave was eating dinner with his girlfriend when the phone rang.,The telemarketer didn't care and called again the next day.,Dave told the telemarketer to call him again.,Dave told the telemarketer not to call him again.,1
4888,27610,27610,Derek had a fight with his girlfriend and broke up with her.,They told him that he's not on the invitation list.,Derek then tried to go to her party.,Derek made up with her and enjoyed her party.,0
4816,21224,21224,Holly was a beautiful black cat that Lee loved very much.,Lee decided to adopt the kitten.,Holly licked Lee and loved him.,Holly licked Lee but she hated him.,0
4625,7337,7337,Kalie had never played basketball competitively.,Her basketball aspirations died that day.,She tried out for the team and got cut.,She tried out for the team and got on it.,0
2347,66818,66818,Tom decided to buy a farm.,He bought twenty chickens and brought them back to the farm.,Tom wanted to have chickens on his farm.,Tom wanted to grow wheat.,0
3657,14861,14861,Sally left her cup outside.,Sally ran outside and brought her cup in.,Sally realized it was replaceable.,Sally realized it was raining.,1
4595,123496,123496,Jake was walking his dog.,Jake was eventually able to catch his dog after it got tired.,Jake dog ran off.,Jake ran off.,0
15,163311,163311,My car had a flat tire.,I could drive my car again.,"Luckily I had a spare tire, so I was able to change it myself.","Luckily, I had a flat tire, so I was able to call it myself.",0
292,42779,42779,Lumosity is a fun game but it's not easy to teach to your Grandma.,We aren't very nice people.,Grandma tried her best but we laughed at her.,Grandma tried her worst but we laughed at her.,0
4800,27392,27392,Neil flew to Indonesia.,Indonesia truly was a paradise!,Neil enjoyed his trip to China.,Neil enjoyed his trip.,1
1245,97297,97297,Stacy bought a bag of chips.,Kevin thanked Stacy and they enjoyed their time at the park.,Stacy shared her chips with Kevin.,Stacy ate her chips in front of Kevin.,0
2694,137609,137609,A young girl named Taylor had always wanted a pet.,Taylor finally decided on the cute little kitten in the corner.,Taylor's mom took her to the pet store to choose a cat.,Taylor and her mom went to the puppy shop.,0
4835,24225,24225,Kim gathered all her pots and pans from the kitchen.,She played her favorite songs on the pots and pans.,Kim was bored and needed to do something.,Kim washed and put them away carefully.,0
2325,128201,128201,Sandy is Louie's mother.,The dogs seemed happy to stay together.,"Louie found two dogs, but Sandy won't let Louie keep the dogs.","Louie found two dogs, but Sandy won't let Louie keep the dogs because they fought.",0
807,150943,150943,Chris needed some extra cash for clothes and CDs.,Chris was very pleased with how much she'd earned!,Chris had no luck finding any work or jobs in the neighborhood.,She started babysitting her neighbors' children.,1
2749,67777,67777,Jerry wanted to become an olympic gymnast.,"Unfortunately, Jerry wasn't good enough and his dreams were crushed.",So he tried out for the team.,So he tried out for the band.,0
3636,123880,123880,"I have always been scared of creepy, crawly things.",I cowered in the hall until my husband dislodged the bat with a broom.,i prepared to run away.,I was able to overcome my fear of them.,0
2783,7137,7137,Ben went to his favorite cafe on his birthday.,He left the waiter a large tip.,The waiter was solicitous in getting Ben everything he wanted.,The waiter was resistant to getting Ben everything he wanted.,0
1697,130898,130898,Jason hadn't seen his father in Years.,Jason got up without a word and left the bar.,Jason's father walked into the bar he was in.,Jason's friend walked into the bar he was in.,0
4225,51946,51946,Courtney was in high school.,The teacher kicked Courtney out of class.,Courtney threw a book at the teacher.,The teacher threw a book at Courtney.,0
2130,46892,46892,Last spring I bought a bunch of lilies and tulips on sale.,Next spring I will have a host of beautiful flowers to enjoy!,I took the flowers home and planted them in the garden.,I took the flowers home and threw them in the trash.,0
4892,37733,37733,Jonathan's favorite pastime was watching movies.,They spent the afternoon making his movie.,He also liked to make movies.,He also liked to make cookies.,0
3192,26005,26005,Jen was incredibly worried about her English test.,"But before Jen could walk their house, the music stopped.",Jen's neighbors made studying difficult with loud music.,Jen's neighbors made studying difficult by playing loud music for days.,0
2976,114265,114265,Sally admired the pictures in a library book about fairies.,Sally stayed away from the library after that.,Sally laid on the floor at the library while reading and a mouse jumped on her.,Sally laid on the floor and fell asleep.,0
4977,163844,163844,Sandy was a school teacher.,He failed her class.,Bobby had perfect attendance.,Bobby had excessive unexcused absences.,1
201,141491,141491,The man from the KGB climbed in through the balcony window.,The guards found him huddled in the corner shaking with fear.,The spy tried to hide from the housewife.,The spy tried to hide from the police.,1
4521,100871,100871,I climbed the steps into the bus.,"While I was confused, I decided to walk away.",There was a strange man that smelled like booze. He looked at me and said something that was gibberish before scratching his face.,There was a strange man that smelled like booze. He looked at me and said something that was gibberish after scratching his face.,0
3912,100867,100867,I climbed the steps into the bus.,"While I was confused, I decided to walk away.",The bus driver told me that the bus fare had doubled.,The non-integrate driver told me that the non-integrate fare had doubled.,0
3201,131052,131052,Jake was wearing a bandana while doing yardwork.,He had so much fun he forgot to clean the yard after that.,Then his friend's came over and asked Jake to go play baseball with them. He agreed.,Then his friend's came under and asked Jake to go play baseball with them. He agreed.,0
2626,155767,155767,John was driving down the highway.,John won the race.,John raced the car next to him.,John chickened out of racing the car next to him.,0
3042,95944,95944,Megan enjoyed watching her friends skate.,She suffered a broken leg and never got back on a skateboard.,Megan fell off her skateboard.,Megan stayed safely on her skateboard.,0
723,10444,10444,Lisa was not feeling too good.,It was no use because she ended up throwing up.,Lisa tried to take medicine.,lisa drank some liquor.,0
1210,8089,8089,The mustang boss I inherited was flawless.,Now i have two flat tires on my passenger side.,i accidentally drove over some glass.,I accidentally walked over some glass.,0
3027,84993,84993,My mother was cleaning the stove.,Her hand had a burn on the side of it.,She forgot to turn the stove off.,She made sure the oven was turned off.,0
863,106826,106826,Charles and Greg were best friends in high school.,Greg found Charles that summer and asked why they weren't friends?,Greg went to his high school reunion.,Greg went to his high school reunion wanting his money back.,0
1414,115397,115397,Tim was trying to decide on a college major.,He ended up getting a high pay job while still in college.,He looked up what jobs were in high demand and what degrees were necessary to get hired.,His roommate looked up what jobs were in high demand and what degrees were necessary to get hired.,0
1024,132454,132454,Monica was an eight year old girl who loved to knit scarves.,Monica knit the scarf to donate to an orphanage.,She decided she wanted to help people by knitting.,She decided she wanted to hurt people by knitting.,0
2864,84910,84910,Bob is an old man who loves to watch western movies.,Bob says that if he could watch westerns all day every day he would.,Bob has been watching westerns since he was a kid.,Bob has been watching comedies since he was a kid.,0
2958,131624,131624,Kelly was having a good sleep.,She did not want to wake up yet.,The bed was so warm.,The bed was so cold.,0
3697,129711,129711,At the beach I saw three seagulls.,"Eventually, the two seagulls killed the third one and flew away.",The seagulls were all fighting.,The seagulls were all flying.,0
1740,131920,131920,Megan had had a job interview.,They offered Megan a great job with a high salary!,Megan did terrible at the interview.,Megan impressed at the interview.,1
4584,46183,46183,Minh was born in Eastern Asia and never had parents.,Minh is sure she's now the happiest child in the world!,She was adopted by a loving couple.,She adopted a loving couple.,0
695,9720,9720,Danny went to the bench outside.,"Since they were irritated, Danny tried to shake them off.",Danny got sand stuck to the bottom of his feet.,Danny got sand stuck to the nonessential of his feet.,0
3619,142711,142711,It was Christmas morning.,"Finally, he had to grab a knife just to free the toy.",Many of the toys that the children received had plastic packaging that was difficult to open.,Many of the toys that the children received had plastic packaging that was easy to open.,0
2006,92449,92449,Josh practiced playing soccer with his team for an hour every day.,He knew his hard work paid off.,Josh then made team captain.,Josh then lost his captain spot.,0
3504,135857,135857,Fred just bought some new patio furniture for his house.,He was disappointed.,Fred's new furniture fell apart after it rained.,Fred's new furniture fell apart but was easily fixed.,0
458,95088,95088,James lived in a remote area of northern Minnesota.,Early in the morning he finally killed one.,He never went hunting though.,He went hunting for deer several times.,1
1838,54556,54556,The snow fell outside all night.,Everyone had a wonderful time sledding down the hill.,the snowstorm lasted until the morning.,the snow was gone in the morning.,0
1255,24709,24709,Frank was laughing so hard he started crying.,Frank knew this was as famous as he would ever be.,His friends starting to make fun of him for crying.,Frank starting to make fun of his friends for crying.,0
4593,161303,161303,I put on my jogging clothes and shoes.,I fell face first into the cement sidewalk.,I forgot to tie my shoes.,I made sure to tie my shoes.,0
3555,143969,143969,Alicia wanted the iPad mini.,Luckily she was able to snag it.,Mallory searched for a store that had iPad minis on sale.,Mallory searched for a store that had Galaxy Tablets on sale.,0
4181,119997,119997,Gina needed a second job.,After 2 weeks she hadn't heard back from any of them,She tried to apply every where she could in hopes one would call back.,She tried to apply at bankrupt stores in hopes one would call back.,0
3578,154259,154259,It was Stella's birthday.,Her party was a hit.,She planned a great party.,She didn't plan a great party.,0
4836,144822,144822,Frank loved watching football.,Frank enjoyed his Sunday's watching football games.,Frank watched his favorite team win.,Frank watched his favorite team lose.,0
2615,137939,137939,Jack buys a PS3 on Ebay.,Jim is glad that his honesty paid off.,He read reviews though that some people were selling broken devices.,He read reviews though that some people were selling good devices.,0
3365,118612,118612,Omar went to visit his dad for a week in Asia.,Omar flew back to Asia the next year as an exchange student!,Omar had a great trip and told his dad he would come back.,Omar had a lousy trip and told his dad he would never come back.,0
1957,25052,25052,Daniel and his wife got a divorce.,His wife took him to court but decided to drop the charges.,Daniel's wife wanted custody of the children.,Daniel's wife wanted to get remarried.,0
43,139130,139130,Today is Jon's first day at school.,Jon sat down with the other kids in class.,The school bell rang to mark the beginning of class.,The school bell rang to mark the ending of class.,0
1155,46715,46715,Bay was on a road trip to visit her family on the west coast.,Now she spends her time between coats always on an endless road trip!,Bay enjoyed visiting her family so much that she wanted to come more often.,ben hated visiting his amily.,0
3003,143694,143694,I walked inside of the dentists office.,I was nervous but he reassured me that everything was fine.,Visited dentist for regular check up.,I walked inside of the jail.,0
1963,115469,115469,Mary needed to have teeth pulled.,"After seeing her expression, the dentist was able help Mary.",Mary had a beautiful set of dentures.,Mary winced in pain and pointed to a tooth.,1
579,70238,70238,I loved flashlights as a kid.,My house is now full of flashlights I don't know what to do with.,I went to the store and bought a lot of flashlights.,I went to the store and bought a lot of food.,0
3184,85539,85539,Jimmy's computer was running slow.,Jimmy got his laptop in the mail a few days later.,Jimmy purchased a new laptop online.,Jimmy purchase a new tablet at the store.,0
2466,85257,85257,Larry did not like to read books.,"Because he read the hard book, Larry learned to appreciate books.",Larry challenged himself to read a difficult book.,Larry challenged himself to eat a fork.,0
3604,93438,93438,It was Sam's birthday yesterday.,She couldn't get over the fact that she was so old.,Sam was turning eighty.,Sam was turning eight.,0
1375,120508,120508,Linda loved motorcycles.,Since the accident Linda was afraid of motorcycles.,Linda had a motorcycle accident.,Linda didn't know what to do about it.,0
3810,25884,25884,Mike had a cow on his farm.,He bottled it and sold it for thousands to wealthy customers!,Mike's cow gave rich milk.,"Mike's cow gave weak, watery milk.",0
2911,2546,2546,A woman came out of the cafe with a box.,She dropped the box full of puppies and one of them died.,The box was fill with puppies.,The box was filled with cakes.,0
4015,113413,113413,I threw the softball towards my cousin.,We ended up walking inside of our house and they flew away.,Then a bunch of ducks came running toward us.,Then a bunch of ducks came immobiling toward us.,0
4621,154235,154235,Jason just got his driver's license.,Jason then turned it into the coolest classic car ever.,Jason got a very old car.,Jason got a brand new car.,0
119,85844,85844,Erin has been dancing since she was eight.,"Though she lost, she still had a great time!",Erin participated in a dancing contest.,Erin participated in a fire walking contest.,0
552,121118,121118,Zoe was tanning by the pool.,She looked in the mirror and looked like a lobster.,Zoe fell asleep by the pool too long.,Zoe fell asleep by the pool under strong shade.,0
3296,137299,137299,Jim came back from the grocery store with many bags.,From that point on he bought small loads of groceries.,The bags were not heavy and he did not mind.,Jim was exhausted from carrying all the bags.,1
3094,132767,132767,Bus drivers were on strike in Amy's town.,Amy had to stand on an overcrowded bus 20 minutes to get home.,There were only a few buses running.,There were no buses running.,0
59,115958,115958,My dog Reggie was lying beside me quietly playing with a tennis ball.,He had emergency surgery to remove the ball from his intestines.,He ended up eating the ball.,He ended up eating his bone.,0
2092,66762,66762,I just realized the year is almost over.,I'll get the New Year started off right!,I did not have a very successful year.,I had a very successful year.,0
4918,148377,148377,Lisa was learning how to use roller blades outside of her house.,"When she turned around, she was surprised by how far away the dog was.",Lisa was going fast.,Lisa was going very slowly.,0
414,126050,126050,Bella was new in town.,She married Edward after graduation.,Bella fell in love with Edward.,Bella fell in love with herself.,0
4733,81526,81526,Josh was pet sitting his neighbor's dog.,Eventually the dog went back into the yard on its own.,The dog ran away and was lost.,The dog ran away and was found in the yard.,0
1637,41966,41966,Nicolette misses her husband.,They embrace each other at the door.,She was displeased to see him still at work.,She was pleased to see him after work.,1
1833,45854,45854,Spooky the cat loves to eat,"Once they filled his bowls, he went back to sleep.",The owner filled Spooky's bowl.,The cat loves to eat spooky.,0
944,54840,54840,Zeke was getting older.,He suffered a mild heart attack.,He ate a lot of bad food.,He ate a lot of healthy food.,0
2482,156873,156873,Edna started a garden in her backyard.,Edna discovered that lizards were eating her plants!,Edna wondered why her plants were dying.,Edna wondered why her plants were thriving.,0
765,98905,98905,Detention was finally over.,The teacher gave Gina her phone back.,She was sorry she used the phone in class.,She was not sorry she used the phone in class.,0
1792,157757,157757,Frank talked during class.,Frank never talked during class again.,He got in trouble with the teacher and felt really bad about it.,He got a prize from the teacher and felt really proud about it.,0
4878,51191,51191,There was a old man whose name was Bob.,"Bob thought his life was going to be full of bad luck, but it wasn't.",He had never been very fortunate.,He had never been very good looking.,0
548,123988,123988,The kids went to the graveyard.,They didn't want to go there again.,They saw a shadowy figure walking among the graves.,They saw a shadowy figure walking among the bikepath.,0
3991,34846,34846,My friends and I decided to go to the fair.,All of us went on the new ride that was built.,My parents wanted to experience all the activities at the fair.,My friends wanted to experience all the activities at the fair.,1
2772,136331,136331,Gary was shopping for a Halloween costume.,He paid at the counter and left the store.,Gary found a Halloween costume and paid for it.,Gary found a Halloween costume and stole it.,0
2278,14759,14759,The kids just finished dinner and were ready for a movie.,The oldest child wouldn't watch it and was very mad.,The parents put on a baby movie.,The parents put on a movie the oldest child loved.,0
1317,61104,61104,Maria had a birthday party.,Maria was glad she was turning 21.,Maria got some alcohol for her birthday.,Maria got some water for her birthday.,0
498,126257,126257,The road was filled with traffic.,I managed to get home safely.,it was moving very slowly.,It was fixed very slowly.,0
2035,45802,45802,Zachary had been working on an album for almost a year.,By the end of the day he had a ton of likes.,Zachary couldn't find time to launch his album.,Zachary launched his album.,1
2776,10447,10447,My family got together in front of the TV.,He hugged each other after the 10 seconds were up.,My estranged dad talked with my brothers and asked forgiveness.,My estranged dad talked with my brothers and asked for a bunch of cash.,0
3269,41423,41423,John was driving to the store when he realized he forgot his wallet.,The officer was understanding.,An officer stopped John and understood Johns reasoning.,An officer stopped John arrested  John.,0
1135,142052,142052,Sam wanted to help his community.,He kept doing it for months before moving on.,He picked up trash on the sides of the road.,He picked up dogs on the side of the road.,0
1788,83356,83356,Bill wrote a white paper for his boss at work.,He changed his mind and decided to let it go without a word.,During a meeting Bill's boss took credit for his work and he wanted to mention his contribution.,during a meeting bill's boss said the paper was trash and took responsibility for it.,0
3044,55790,55790,Amy was driving to work listening to the radio.,She was still sour on the song after all this time.,The radio kept playing the same song.,The radio kept playing new songs.,0
254,6037,6037,Eric was walking around his campus.,Eric saw the student forced into a police car and taken away.,eric saw a criminal get caught.,Eric saved the criminal from being caught.,0
4483,103485,103485,Kevin was a bully in junior high and high school.,Kevin read the most empathetic words from people he bullied.,Kevin received a letter from those that he had bullied.,Kevin received a beating from those that they had bullied.,0
2744,55252,55252,Addison had wanted to get a duck for the farm.,"After building a coop, Addison has made the ducks a happy home.",He found a local farmer who had just sold out.,He found a local farmer who had some for sale.,1
219,115513,115513,Ray lived close to an elementary school.,"One day, Ray yelled and protested outside the school but got arrested.",Ray was very upset by some rule changes at the school.,Ray was very upset by some rule changes at the anti-discipline.,0
1144,137793,137793,My birthday was yesterday.,I hated my birthday.,None of my friends remembered.,All of my friends remembered.,0
678,28387,28387,Bill loved to gamble.,Now Bill has no money left.,"He enjoyed it, but seldom won.","He hated it, but seldom won.",0
1487,132006,132006,Fred came home after a long day of school.,He tried to but ended up falling asleep.,Fred wanted to stay up late and watch his favorite show.,Fred wanted to stay up early and record his favorite show.,0
255,138803,138803,Phil went for a walk in the park.,Phil was thirsty and accepted the drink.,He saw a friend.,He saw an enemy.,0
3857,24810,24810,Amy had a new job at Marshall's,Amy was happy her job seemed like it would be easy.,Amy liked her first day at work.,Amy had a hard time at her first day at work.,0
3368,121797,121797,Ashley M worked at an animal shelter.,Katie took a dog home with her because she loved it so much!,Ashley's friend Katie came to visit.,Ashley's friend Katie did not  visit.,0
3940,141684,141684,A man was traveling in Nicaragua.,He came back a new man.,The man had a very violent death.,The man had a very spiritual experience.,1
2137,69012,69012,Ann was trying to quit smoking.,Ann doubled the amount of cigarettes she smoked each day.,Ann got stressed out at work.,Ann relaxed at work.,0
438,113955,113955,Jane was driving down the road when a bee flew in her window.,She decided to keep the windows closed for the rest of her trip.,Jane shrieked and pushed the bee out the window.,Jane shrieked and broke the window.,0
1119,169508,169508,Sam never ate sandwiches.,He still doesn't like sandwiches but at least his friends are happy.,He always gave the sandwiches his mom made to his friends at lunch.,He never gave away the sandwiches his mom made to his friends at lunch.,0
120,21120,21120,Devin had a great idea for a iPhone app.,Devin's app is now live in the App Store!,Devin created the app.,Devin created the app but didn't release it.,0
176,164241,164241,Martha loved teaching history.,Martha explained there was just a lot more screaming for them.,Martha loved to explain the calm parts of history.,Martha loved to explain parts of history with screaming.,1
3061,169076,169076,Bob was a tired builder and wanted to retire.,Bob won the big lottery and was able to retired!,He bought a lottery ticket.,he was always broke.,0
2966,49954,49954,Matt was at the Miami Heat game.,"He tried to get back in the arena, but the doors were locked.",Matt went outside to smoke a cigarrette.,Matt went outside to smoke a salmon.,0
900,120053,120053,Sam had recently gotten a new kitten.,The fleas had bite her entire body throughout the night.,Sam saw that the kitten had fles.,Sam saw that the kitten had to sneeze.,0
1919,142444,142444,Jane had been trying to get pregnant for around two years now.,Jane looked relieved while her husband looked sheepish.,She find was successful in getting pregnant.,She was never successful in getting pregnant.,0
3797,68654,68654,Gary bumped the hot sauce jar.,My brother told her that I did it and she got mad.,It spilled on his mom and burnt her.,It spilled on his dad and burnt him.,0
2726,16320,16320,Mary's family was getting together for a holiday dinner at the club.,Mary was so happy!,Mary was so happy not to have to prepare the meal.,The dinner was disgusting.,0
4619,26928,26928,Brittany's parents split up when she was in middle school.,Brittany ended up splitting her time between both homes.,Brittany suggested that her parents make a visitation schedule.,Brittany suggested that her parents make a visitation schedule for each other.,0
236,137184,137184,Tom had a bunch of candy from halloween.,His little brother took it all.,Tom couldn't find his candy.,Tom ate all his candy.,0
2147,8846,8846,Mike was on his last day working at a construction site.,He was able to adjust to prison life pretty quickly.,Mike left his job because he was sentenced to prison.,mike stayed at his job.,0
413,57015,57015,Jordan was riding his skateboard at the skatepark.,His grind was flawless and he rode away satisfied.,Jordan was improving at snowboarding.,Jordan was improving at it.,1
2374,146667,146667,Eric was an ultimate gamer.,He didn't mind because he loved beating them in every single one.,Eric's friends always wanted him to play with him.,Eric's friends never wanted him to play with him.,0
4333,51616,51616,Candy has a crush on her classmate Dan.,Candy's feelings were hurt by what her crush did.,Dan told Candy she was ugly.,Dan told Candy she was beautiful.,0
4740,49628,49628,My husband and I moved to Florida one year ago this December.,It started snowing with ice sticking on the roads.,We drove back to Maine to see our parents.,We drove back to Florida to see our parents.,0
3247,164514,164514,Last night I planned to make hamburgers.,I immediately had to throw them out.,"I made the burgers, but they tasted bad.","I made the burgers, and they tasted fresh.",0
3403,35018,35018,Everybody loved Bob because he played a popular character on film.,Bob told the man to leave him alone.,A fan kept following Bob yelling famous lines from Bob's movies.,A fan ran away from Bob yelling famous lines from Taxi.,0
2361,2243,2243,Amy was looking through her mother's old scrapbooks.,Amy realized her mother had dated her history professor.,Amy saw a familiar face in the photographs.,Amy saw a stranger's face in the photographs.,0
4378,22317,22317,Sam got a new skateboard for Christmas.,Sam eventually was able to grind a rail after practicing for a week.,"Sam practiced the one thing that had always intrigued him about skateboarding, and it was grinding a rail.","Sam practiced the one thing that had always intrigued him about skateboarding, and it was grinding a rail he never learned how.",0
2074,35952,35952,Today I brought home a new cat.,I trained Muffin and Mom was happy.,I named my cat Muffin.,I named my cat Tiger.,0
755,137749,137749,Jessie's friends invited her out.,"Then, she ran off down the road.",jessie left her friends.,Jessie joined her friends.,0
594,57983,57983,Ana had a dance recital to participate in.,Ana's friend made her beautiful bun and Ana was happy.,Ana wanted to look good.,Ana wanted to look bad.,0
1432,98482,98482,Rachel was pregnant.,"Finally, she decided to do it into her purse, and hid it from the bus.",Rachel had morning sickness and had to vomit.,Rachel had not had morning sickness in a few months.,0
1694,39051,39051,"Ana was only one year old, and she wore a tiny green swimsuit.","Ana made sand shapes until it was time to leave, and she was happy.",Ana spent time laughing at the beach.,Ana didn't like the beach.,0
4071,49978,49978,Sally was painting her bedroom.,"Finally, she decided she would need to buy more.",Sally began to run out of paint.,sally had many cans of paint.,0
2019,143817,143817,Sam was waiting at a red light in the middle of town.,The light never changed and Sam had to drive through the red light.,He didn't know the light was broken.,He didn't know the light had changed.,0
4242,125236,125236,April hated going to her internship because she hated her coworkers.,April decided her internship wasn't so bad because of the guy she met.,April got assigned a partner for her internship.,April got assigned a paycheck for her internship.,0
2801,146738,146738,Before I took the SAT I was a little nervous.,I was so concerned about the bar that I wasn't worried about the SAT!,Then I was about to take the bar test.,Then I got drunk and played bartender.,0
1065,153844,153844,Micah wanted to make a smoothie.,"Soon, they were enjoying a delicious strawberry-banana milkshake!",Micah mixed up the ingredients to make the smoothie.,Micah mixed up the ingredients to make the pie.,0
572,95137,95137,I needed a haircut.,"Then, I chopped the piece off.",I decided to do it myself and grabbed some scissors and grabbed a piece of hair.,I decided to do it myself and grabbed some scissors and grabbed a piece of bacon.,0
2633,99866,99866,Bob worked at the local grocery store.,Bob was arrested and sentenced to prison.,Bob was stealing from the store.,Bob caught someone stealing from the store.,0
1411,104073,104073,Matt loved to tell made up stories with bad endings.,He became depressed and decided to stop making up stories.,many friends hated the stories lies.,many friends loved the stories lies.,0
1003,128733,128733,Being a flower girl was a big responsibility.,She had done a good job!,She spread the petals perfectly down the aisle.,The girl was confused and didn't throw the flowers.,0
2718,76055,76055,Sara has been training for her city's marathon for months.,And she never got to run in the marathon.,Sara hurt her leg.,Sara works out her legs.,0
185,149548,149548,I was on a hike with my friend one day in a forest.,"Luckily, when we stopped falling, we were not hurt at all.","We both slipped and fell down a long, steep hill.","We both slipped and almost fell down a long, steep hill.",0
2492,154113,154113,Jimmy went to lunch with his boss for the first time.,He secretly put his food in his napkin when his boss wasn't looking.,Jimmy took one bite and decided he didn't like it.,Jimmy took twelve bites and decided he didn't like it.,0
