,Unnamed: 0,Unnamed: 0.1,sentence1,sentence2,hyp1,hyp2,label
4071,49978,49978,Sally was painting her bedroom.,"Finally, she decided she would need to buy more.",Sally began to run out of paint.,sally had many cans of paint.,0
2019,143817,143817,Sam was waiting at a red light in the middle of town.,The light never changed and Sam had to drive through the red light.,He didn't know the light was broken.,He didn't know the light had changed.,0
4242,125236,125236,April hated going to her internship because she hated her coworkers.,April decided her internship wasn't so bad because of the guy she met.,April got assigned a partner for her internship.,April got assigned a paycheck for her internship.,0
2801,146738,146738,Before I took the SAT I was a little nervous.,I was so concerned about the bar that I wasn't worried about the SAT!,Then I was about to take the bar test.,Then I got drunk and played bartender.,0
1065,153844,153844,Micah wanted to make a smoothie.,"Soon, they were enjoying a delicious strawberry-banana milkshake!",Micah mixed up the ingredients to make the smoothie.,Micah mixed up the ingredients to make the pie.,0
572,95137,95137,I needed a haircut.,"Then, I chopped the piece off.",I decided to do it myself and grabbed some scissors and grabbed a piece of hair.,I decided to do it myself and grabbed some scissors and grabbed a piece of bacon.,0
2633,99866,99866,Bob worked at the local grocery store.,Bob was arrested and sentenced to prison.,Bob was stealing from the store.,Bob caught someone stealing from the store.,0
1411,104073,104073,Matt loved to tell made up stories with bad endings.,He became depressed and decided to stop making up stories.,many friends hated the stories lies.,many friends loved the stories lies.,0
1003,128733,128733,Being a flower girl was a big responsibility.,She had done a good job!,She spread the petals perfectly down the aisle.,The girl was confused and didn't throw the flowers.,0
2718,76055,76055,Sara has been training for her city's marathon for months.,And she never got to run in the marathon.,Sara hurt her leg.,Sara works out her legs.,0
185,149548,149548,I was on a hike with my friend one day in a forest.,"Luckily, when we stopped falling, we were not hurt at all.","We both slipped and fell down a long, steep hill.","We both slipped and almost fell down a long, steep hill.",0
2492,154113,154113,Jimmy went to lunch with his boss for the first time.,He secretly put his food in his napkin when his boss wasn't looking.,Jimmy took one bite and decided he didn't like it.,Jimmy took twelve bites and decided he didn't like it.,0
3289,136309,136309,Lulu was excited to try the new candy store in town.,Lulu planted fruit and vegetable trees on her property.,Lulu needed healthy food too.,Lulu didn't want healthy food but only candy.,0
3660,144613,144613,Turner flunked his math test.,"When he took the test the next day, he flunked again",Turner convinced his teacher to take it again.,Turner couldn't convince his teacher to take it again.,0
4920,99631,99631,Jenna is a beautiful girl who's very lost.,Jenna is happy the man at the gas station helps her.,Jenna got lost on the way to a new job.,The man got lost on the way to a new job.,0
1336,134396,134396,Beth had shelves full of old computer books.,He was grateful to have something to fill his empty shelves with.,Beth donated some books to her brother.,Beth threw some books at her brother.,0
2566,69352,69352,Linda is retiring soon.,Linda retires and the company moves on without her successfully!,Linda was worried about her company.,Linda was closing down her company.,0
2156,58366,58366,Angie loved reading.,Angela was so happy!,Angela got a library card.,Angela never got a library card.,0
4016,21386,21386,Sally just got a brand new car.,Her brand new car looked amazing with its new chrome rims.,Sally bought new rims.,Sally crashed the car.,0
2932,24422,24422,Baylee was playing with her brother one afternoon.,Baylee walked over and shoved the ladybud in her brother's mouth.,Her brother was pulling her hair.,She was pulling her brother's hair.,0
2704,104374,104374,Brian was driving in his car.,They don't get the cops involved,Someone ran into him.,Noone ran into Brian.,0
1560,51862,51862,Gina was sitting in a dark room to beat the heat.,Gina walked to the gas station to buy a slushie instead.,"Even with the lights off, it was too hot to stay inside.","With the lights off, it was perfectly cool to stay inside.",0
3381,45811,45811,Stanley wondered if he would ever get out of prison.,Stanley will now spend the rest of his life in prison.,Stanley had killed an inmate and a guard.,Stanley had hugged an inmate and a guard.,0
1450,153289,153289,Sasha spotted a spider.,It fell on the floor.,Sasha swatted at the spiders.,Sasha just watched the spier.,0
2933,118735,118735,"Yesterday, I got into a fight with my best friend.",I'll be more careful when I see her today.,My friend said she was questioning our friendship.,My friend said she was valuing our friendship.,0
2760,124800,124800,I decided to add a new fountain pen to my collection.,I bought the pen.,It was more than I wanted to spend but I earned it with all my hard work.,It was less than I wanted to spend but I earned it with all my laziness.,0
3511,30385,30385,Jane and Jim had a fun first date.,They decided not to go on a third date.,"On the second date, Jane found out Jim supported Trump.","On the second date, Jane found out she liked Jim.",0
3939,22049,22049,The girl went to an English school.,It was because of her accent.,She wondered why no one could remember seeing her.,She wondered why no one could udnerstand her as much.,1
2843,69427,69427,Harry like to play with fire.,Harry is in a lot of trouble.,Harry set the house on fire.,Harry was not responsible with the fire.,0
4163,94740,94740,My granddaughter's day care is celebrating Chinese New Year.,My two year old granddaughter refused to try it on!,They handed her a Chinese dress.,They handed her a Chinese dress. She put it on.,0
4330,89861,89861,"Recently, I began creating my own computer game.",I look forward to finishing it and sharing it with friends and family.,I will continue it when I have time.,I will stop it when I have time.,0
1680,98669,98669,Andrea was at the lake.,"Luckily, everyone looked away while she fixed it.",Andrea was embarrassed by her messy hair.,Andrea was embarrassed by her ordered hair.,0
1897,90442,90442,John arranged a movie night for him and his family.,He decides to end the relationship the following day.,They decided on a movie and then he fought with his girlfriend the entire time.,They decided on a movie and then he made out with his girlfriend the entire time.,0
3015,112862,112862,Tom needed to get rid of some mice.,"He got a cat, and his mice problem is over.",Tom decided to get a cat.,Tom decided to get a dog.,0
989,62249,62249,Chris was hungry,Chris bought many delicious foods at the grocery store.,Chris went shopping for food.,Chris didn't have any money for food.,0
2998,138399,138399,Katherine was trying to wrap her kids Christmas gifts.,"In the end, the newspaper added a fun vibe.",Katherine could not find wrapping paper and used newspaper instead.,Katherine could not find wrapping paper and used tampons  instead.,0
3579,75895,75895,Melanie was overweight and badly wanted to slim down.,"After four weeks, she had lost twelve pounds!",Melanie decided to get a gym membership.,Melanie forgot to get a gym membership.,0
4774,5496,5496,Karen was always a hard worker.,It turned out she actually had the flu and was forced to stay home.,Karen felt sick but tried to go to work.,Karen felt sick and tried to take off work.,0
862,133197,133197,"Pat had always wanted to meet someone famous, so he went on a trip.",At the table next to him eating was George Clooney!,Pat ate outdoors in Hollywood every day on his vacation.,Pat ate outdoors in his Hollywood apartment every day on his vacation.,0
2167,85274,85274,Dan hit his golf ball and watched it go.,Dan snuck a ball on the green and made his putt from 10 feet.,The ball fell into the sand pit.,The ball fell into the shark pit.,0
1891,141219,141219,Jake decided to go on a short run.,Jake was incredibly upset and spent the day indoors.,Jake looked outside and it was raining.,Jake was happy it was sunny.,0
412,131812,131812,Johnny loves playing catch with his dad.,They have a wonderful Saturday together.,Johnny's mom made a lunch basket on Saturday.,Johnny's grandson made a lunch basket on Saturday.,0
2357,36195,36195,Tom was looking forward to his thirteenth birthday.,Tom went on to play basketball professionally.,Tom continued his education.,Tom ended his education.,0
3919,47758,47758,Ted was at the science store.,He took it home and played with it all night!,Ted found a new microscope.,Ted found a new cookbook.,0
3135,148276,148276,Karen fell in love with a boy named Josh.,She had to say goodbye to love and hopes to be happy again one day.,Karen had to move with her parents.,Karen had to move in with Josh.,0
3328,10054,10054,Tyler was taking a walk on the beach.,"Until it started to hail, then it really hurt Tyler, so he ran home.",Tyler was having a splendid time.,"Tyler was not having a splendid time, he slept at home.",0
72,77641,77641,I have to exercise tomorrow.,I'm thinking about cancelling my workout.,"I am really sore, though.","I am really sore, though. I still go.",0
2514,17748,17748,Jennifer was hungry on a rainy day.,Jennifer opened the can and began to eat.,"Luckily, Jennifer had a can of soup in the cupboard.","Original middle: ""Luckily, Jennifer had a can of baking soda in the cupboard."".",0
2531,21540,21540,Jim lost his new puppy spot.,Jim was very pleased to have his puppy back.,Jim found him down the street after searching.,Jim found him dead in the street after searching.,0
2289,150870,150870,"Kody Scott was a gang member with a fancy name, Monster.",The police said whoever beat up this man was a Monster.,A man was beat up one night in an alley.,Kody was beat up one night in an alley.,0
1745,11983,11983,I wanted to buy a car.,The dealer agreed and I purchased the car!,I offered the dealer a different price.,I offered the customer a different price.,0
3153,108332,108332,Lance got into a car accident with his Land Rover.,"However, Lance decided that he would keep the Land Rover.","The insurance company totaled it, despite it being repairable.","The insurance company towed it, despite it being repairable.",0
4176,35565,35565,George played ping pong well.,George was finally able to beat Pete.,and practiced his skills everyday.,and ignored practicing his skills everyday.,0
3122,12277,12277,Tyler played football with a team.,Everyone cheered him on.,"Tyler, scored four touchdowns during the first game.",Tyler fumbled four times during the first game.,0
1302,84053,84053,Neil wanted to see a bustling city in India.,Mumbai made Neil feel invigorated!,Neil visited Mumbai city.,Neil couldn't visit Mumbai city.,0
3206,122646,122646,My son was chosen to referee soccer games played by young children.,He decided he never wanted to referee again.,He called a penalty and parents starting yelling at him.,He called a goal and parents starting yelling at him.,0
2095,135508,135508,George decided to buy a TV.,Things had turned out just as he'd hoped.,The new TV looked really clear and nice.,The new TV looked really blurry.,0
987,100239,100239,Edward was really hungry.,The pizza came 15 minutes later to his house.,He ordered from a new pizza place.,He ordered from a new ice cream place.,0
4099,126319,126319,The floor outside the library was dusty.,She decided she would stand instead.,She didn't want to sit and get her clothes dirty.,She didn't want to sit and get her anti-dress dirty.,0
877,55893,55893,Maxine is tired of always getting so wet when it rains outside.,She moves to the desert.,She decided she couldn't handle the rain anymore.,It rains so constantly where Maxine lives she always needs an umbrella.,1
3221,101975,101975,The small dog refused to walk up the stairs.,The owner was glad it wasn't something more serious.,It was just scared.,It was just injured.,0
2153,141404,141404,Daisy decided that she wanted to make some cookies.,"Annoyed, she put everything away and left the kitchen.",daisy couldn't get the oven to work.,Daisy couldn't get the non-microwave to work.,0
2579,139339,139339,Fred's mom got a text.,It turned out to be a prank.,Fred's mom was excited because the text said she won money.,Fred's sister was sad because the text said nothing.,0
4268,2661,2661,A tear dripped down Rachel's face.,It was her neighbor with a card and a beautiful pot of daffodils!,She heard the doorbell ring.,She heard the window break.,0
234,102392,102392,Rhonda's teacher asked the students to draw their families.,"When the teacher showed them, Rhonda's parents looked puzzled.",Rhonda drew her parents fighting with bats.,Rhonda drew her parents fighting with glue.,0
3140,59473,59473,Austin needed artwork for his apartment.,Austin painted several pictures similar to what he had seen.,Austin looked up paintings that he liked.,Austin thought all of the paintings that he saw online were ugly.,0
1435,48888,48888,Ellie wore her skinny jeans to the roller skating rink.,She borrowed a friends sweater to hide her exposed buttocks!,Ellie ripped her jeans.,Ellie ripped her butthole.,0
2332,30334,30334,Everyone waited outside for the Bus to take them to the hotel.,"Afterwards, I danced, until my feet was sore, at the party.",I went to the party.,I went to the library.,0
2536,85654,85654,Gina told Rita she was upset with Mary.,She would only agree to keep Gina's issue a secret.,Rita disagreed with Gina's reasons for being upset.,Rita agreed with Gina's reasons for being upset.,0
1168,37431,37431,It was my freshman year of college.,I'm still not sure to this day how he got me!,I wasn't looking for a relationship.,I wasn't looking for a relationship and refused to date.,0
1077,166914,166914,My mom told me that she didn't have any money to buy food.,"Afterwards, I decided to go to bed.","I was very hungry, yet I was more tired.",I had money and wasn't tired so I went grocery shopping.,0
1836,66582,66582,James was in the Army.,James was sad to leave his family but was proud to serve his country.,James was excited to go but also sad.,James was excited to go water skiing.,0
3160,86815,86815,Today I bought a flower for my wife.,The flower smelled wonderful and I was happy with my wife.,My wife made me a special steak dinner.,My wife made her a special steak dinner.,0
2690,93354,93354,Rachel was at a Halloween party.,"To Rachel's surprise, she actually won the contest.",Rachel made herself a witch costume and entered the costume contest.,Rachel made herself a witch costume and entered the street.,0
351,86193,86193,Leslie's boyfriend was overseas making money.,Leslie's boyfriend punched the other boy in the nose.,A boy tried to hit on Leslie because her boyfriend was gone.,Leslie tried to hit on a boy because his boyfriend was gone.,0
1921,92731,92731,I always wanted to scuba dive in caves.,With my training I was able to safely scuba dive in caves.,I took special classes to learn to cave dive safely.,I took special classes to learn to cave dive dangerously.,0
2476,36680,36680,Jerry was waiting for his bus.,"Before he knew it, 15 minutes had gone by and he missed his bus.",Jerry started playing with his phone.,Jerry started playing with his thumbs.,0
1292,2082,2082,Gina was the last one to the car.,She was upset when her mother forced her to sit in the middle.,Everyone else already had a seat.,Nobody else had a seat already.,0
4512,143258,143258,Jay tried petting his friend's cat.,Jay is now afraid of cats.,The cat attacked Jay's hand.,The friend attacked Jay's hand.,0
3243,130792,130792,Amy hated having a dirty car.,She was upset but figured the inside was detailed at least.,Amy had time to detail the inside.,"Amy didn't have time to go the inside."".",0
2563,130795,130795,Amy hated having a dirty car.,She was upset but figured the inside was detailed at least.,"Amy hired a guy at work to wash it for her, but he ended up only doing the inside of the car before he had to leave.","Amy hired a guy at work to wash it for her, but he ended up only doing the inside of the garage 
before he had to leave.",0
1928,161388,161388,I got a call late one night.,I said goodbye to the man on the phone.,The call was from a man I did not know.,The call was from a woman I did not know.,0
2936,154243,154243,Jane was trying to check out at the grocery store.,She thanked him and left quickly.,jane got help to checkout from a man.,Jane got help to checkout from a woman.,0
3566,5644,5644,Bob needed a new pair of socks.,Bob returned everything the next day.,Bob never liked to wear socks.,Bob purchased new socks which he thought were not comfortable.,1
4047,96433,96433,It was late in the 4th quarter.,Tom scored the game winning touchdown!,Tom's team was losing.,Tom's team was winning.,0
1753,132434,132434,Jim went to the wetlands with a giant gun.,Jim felt pleased.,Jim shot a giraffe from his hiding spot.,Jim shoot a Bird from his hiding spot.,1
3908,50257,50257,Josh decided to go for a picnic.,The ants started eating the food and Josh had to go hungry!,Josh put the picnic basket on an ant hill.,Josh found the perfect spot with no insects or animals.,0
3769,144777,144777,Rachel really wanted some new make-up.,Rachel went home and put the eyeliner on.,She went to the store and bough eyeliner.,She went to the store and bough candy.,0
2629,840,840,Rex was the meanest dog on the block.,"He grabbed the bird and swallowed it, to the horror of all the kids.",Rex found a dead bird on the sidewalk.,Rex found a healthy bird and it flew away.,0
4391,160673,160673,Last week I went to the doctor.,I was really upset.,The doctor told me he couldn't help me.,The dentist told me he could help me.,0
2548,33380,33380,I couldn't find my remote last night.,It turns out the remote was in the refrigerator.,I looked everywhere for it.,I looked in the couch and found it.,0
3021,71263,71263,I had three shower brushes.,I went online and bought a sturdy brush.,All three brushes broke.,All three brushes were blue.,0
490,9283,9283,Holmberg hosted a radio show every day.,Holmberg was forced to shut down his radio show and get a job.,Holmberg got in trouble with the FCC.,Holmberg complied with FCC guidelines.,0
251,116472,116472,Steve loved to play his guitar on the sidewalk.,Steve got to sign to a record label and make his first album.,A record producer heard Steve play.,Steve heard record producer play.,0
4201,148917,148917,I have a date with Grandpa today.,I love spending my days with grandpa.,I went with grandpa to the zoo.,I went with grandpa to the bathroom.,0
1206,32272,32272,I needed to take a shower the other day.,She had been in there for two hours.,My sister was in the bathroom.,The water wasn't working.,0
3416,5387,5387,It looked like the perfect day for the beach.,"It was a good day to surf, but we had packed snorkel gear.","We did not prepare the right stuff, however.",We prepared the right stuff.,0
2335,48397,48397,Charles' mother said her son had an anger management problem.,"He wrote scathing emails to her, and she said, see you have a problem.",Charles found out what his mother said about him.,Charles found out what his brother said about him.,0
4997,54921,54921,Tim's mother was sick.,Tim decided to be quiet so she could rest.,Tim's mother had the flu.,Tim's mother had the best pie.,0
4389,60533,60533,Charles didn't believe Calvin was on death row.,He ran from the police but is on death row in California.,Charles read a story about Calvin's criminal history.,Charles read a story about Calvin's religious transformation.,0
1567,116804,116804,Leeza was walking alone near the woods.,Leeza was in pain.,Someone decided to stop and help her.,She tripped and hurt her Ankle. Nobody was around to help.,1
2484,22499,22499,Jason loves to play football.,He ended up fulfilling his dream through his team.,Jason scored he winning touchdown after receiving a great pass.,Jason scored the losing touchdown after receiving a great pass.,0
4045,83025,83025,"Regrettably, our kitty passed away two weeks ago.",We miss her so much.,We were very sad.,We were very happy.,0
137,98470,98470,"Rory, who is nine months pregnant, has a broken laptop.","With a working laptop, she heads to the hospital.",Rory wanted friends and relatives to see birth via Skype but could not fixed the laptop.,Rory wanted friends and relatives to see birth via Skype.,1
3720,105972,105972,Sampson was his school's star wrestler.,"While Sampson struggled to breathe, Suzy Lee smiled in victory.",Sampson decided to wrestle a woman named Suzy Lee.,Sampson decided not to wrestle a woman named Suzy Lee.,0
974,111068,111068,Maria had to go grocery shopping.,She was satisfied.,Maria found a lot of deals at the grocery store.,Maria found a lot of wheels at the grocery store.,0
780,111067,111067,Maria had to go grocery shopping.,She was satisfied.,Maria used all of her coupons and saved $25.00.,Maria did not have money to go today.,0
3480,71365,71365,Lulu was on her way at the airport to Florida.,Lulu had to quickly pick it all up.,"Lulu was rushing, and accidentally spilled her luggage.","Lulu was careful, and didn't spill any luggage.",0
1424,154509,154509,Annie and Greg were going to see fireworks for the 4th of July.,They grabbed the spot and had a great view for the show.,They left early before crowds of people came.,They started to leave late after the crowds of people were coming.,0
2871,67584,67584,Henry lived in a box car on a train track in the woods.,Henry abandoned his box car and moved back home with his Mom.,Henry was very lonely.,Henry was very happy.,0
3858,25932,25932,Kelly liked the boy that sat next to her in class.,Kelly and the boy are now dating and they are both happy.,Kelly asked the boy to the school's Sadie Hawkins dance.,Kelly asked the boy to the school's nurse.,0
2050,51721,51721,"Lamar wanted to be famous, and becoming famous was easy.","Lamar saw his old friend and said, got seventy-five dollars on you?",Lamar needed money to become famous.,Lamar had the money to become famous.,0
4628,128012,128012,We have always told my daughter to sir in her chair.,"Now, we do not have to remind her to sit in her chair.",She listened and fell off the chair.,She did not listen and fell off the chair.,1
3989,60432,60432,Larry had to stay late at work again.,He just drank a beer and passed out.,After work Larry was very tired.,Larry didn't sleep for 100 days.,0
995,63257,63257,Ben was babysitting.,He ended up babysitting to pay for college.,Ben found he enjoyed being with children.,Ben found he hated children.,0
2951,68661,68661,The kid on the street wouldn't stop running.,"While the kid was crying, he couldn't get up.",The kid tripped and busted his knee.,The kid tripped and busted his non-popliteal.,0
2221,121834,121834,Alex was home sick from school.,Grandma was better than dad at taking care of sick kids.,Dad didn't know what to do.,Mom didn't know what to do.,0
1039,34157,34157,Zoey's mom told her they could go pick out a new dog today.,Zoey's mom paid for the French Bulldog and they took him home!,Zoey found a French Bulldog.,Zoey found a Scottish Terrier.,0
3917,39481,39481,Tim had a bag of chips.,Tim decided to share so that everyone was happy.,People asked Tim for chips.,People refused Tim's chips.,0
3539,26623,26623,Today Kyle's teacher called his mom.,She grounded him for a week.,Kyle's teacher told him mom he did not have his homework.,Kyle's teacher told him mom he did not have his pants on.,0
384,82750,82750,Sue hired a wedding planner.,The wedding turned out to be perfect.,The wedding planner was very good.,The wedding planner was very bad.,0
3935,87347,87347,I decided to start eating a healthy diet.,As soon as I got home I baked and ate homemade chocolate cupcakes.,After a week I rewarded myself for sticking with it.,I gave up after a day.,0
2057,110688,110688,Jenna was flying to Florida for vacation.,A flight attendant gave her water and she felt fine afterwards.,Jenna got dizzy on the flight.,Jenna got sleepy on the flight.,0
2538,118113,118113,I heard a strange meowing in the hallway at night.,I taped the cat door shut with duct tape first thing in the morning.,A stray cat had gotten into the house through the cat door.,A stray cat had been let in by the kids.,0
978,109731,109731,Sara decided that she wanted to grow flowers.,A few weeks later she had beautiful flowers.,Sara went to the nursery and bought seedlings with buds.,Sara went to the nursery and did not buy seedlings with buds.,0
1311,25594,25594,Tim was very skinny.,"Finally after three months, he had muscles.",Tim finally decided to worked out.,Tim never worked out.,0
3146,6081,6081,AJ and his mom were at the grocery store.,AJ let out a sigh of relief.,He lost sight of his mom but found her soon.,AJ lost sight of his mom and could not find her.,0
1268,64904,64904,Remy's vacation days at work were set to expire.,Remy had to spend his vacation at home.,He didn't have money to spend.,He had money to spend.,0
1739,72652,72652,Gina was in the lunch room at her new school.,Gina felt very lonely.,"Gina couldn't find a seat with her friends, so she had to sit by herself.","Gina found a seat with her friends, so she had with them.",0
82,141111,141111,I asked my cousin if she was doing anything today.,"She took several pictures at the club, 10 minutes ago.",she told me she just got back from taking pictures at the club.,I told her I just got back from taking pictures at the club.,0
2266,159602,159602,Sam was at a basketball game.,Nobody around him had any and he never found them.,Sam needed a new pair of socks to wear.,Sam had an old pair of socks to wear.,0
358,112123,112123,Karen grew her own vegetables in her garden.,Karen has expanded her garden and now sells coleslaw full-time!,Everyone in the neighborhood likes to use Karen's vegetables to make salad.,Everyone in the neighborhood hates to use Karen's vegetables to make salad.,0
2004,120969,120969,Molly's class drew names for the holiday gift exchange.,"When the gift was opened, the popular girl tossed it aside.",Molly got a gift she didn't like.,Molly got a gift she didn't hear.,0
2923,75911,75911,I lived in the South End of Boston from 1968 to 1981.,I hate spaghetti.,"We were poor while living on the South End, and ate a lot of pasta.","We were rich while living on the South End, and ate a lot of steak.",0
4371,92798,92798,Trevor went ding dong ditching with his friends.,"It went right through the window, Trevor is doing yard work to fix it.",He then threw a rock.,He then threw a leaf.,0
3953,125206,125206,There was a pizza store in a small town.,He ended up failing and close his doors a year later.,Not enough people would eat at the pizza store.,Many people would eat at the pizza store.,0
1282,64348,64348,Chris always loved to paint.,She decided to use her talents and do face painting.,Chris wanted to make money painting.,Chris wanted to make money fixing cars.,0
3300,68319,68319,Kelly was late to school too many times.,She was forced to be quiet for an hour.,Kelly got into trouble when she got into school that day.,Kelly nearly got into trouble when she got into school that day.,0
4243,23415,23415,Elda had a craving for french fries.,Elda tossed the fries into the trash can.,Elda fell asleep and let her fries get cold.,Elda ate fresh fries from the fast food joint.,0
3191,119739,119739,Mily thought that she was the best boggle player in the world.,Mily was a gracious loser and admitted that Steve was the champion.,Mily joined the boggle tournament.,Mily joined the race.,0
955,35486,35486,Last night we wanted to order a pizza.,I suggested we choose a different movie.,My sister said she wanted to rent a horror movie.,My sister said she wanted to rent a kayak.,0
2135,82990,82990,Luis and Luz were out shopping when Louis became hungry.,The waitress arrived with their food and Luis and Luz ate happily.,Luis and Luz sat down at a food court.,Luis and luz sat down in the zoo.,0
1929,6825,6825,I decided to go to Maui for a vacation.,That was the last time I took advice from my friend.,I had a terrible time at the resort my friend suggested.,I had a wonderful time at the resort my friend suggested.,0
2197,1491,1491,Cheyanne was at Easter brunch.,"She took a sip and immediately spit it out, hating the taste.",Cheyanne was offered a mimosa which is champagne and orange juice.,Cheyanne was offered a tickets which is champagne and orange juice color.,0
3846,42048,42048,Stacy was excited when she woke up and saw it had snowed overnight.,"She was suddenly hit with a snowball, and her mother was the culprit!",Stacy ran outside unprepared.,Stacy ran outside to make snowballs.,0
4992,23821,23821,Orson was a great baseball player.,Orson decided to retire.,Orson's playing ability has dropped off in recent years.,Orson's playing ability has taken off in recent years.,0
3542,39838,39838,"When I was a kid, Google started for the first time.",I learned a lot from Google.,I learned how to use google right away.,google used me right away.,0
71,18659,18659,James was angry at his best friend Todd.,Jenny later told them that she had no interest in either of them.,James and Todd both liked Jenny.,James and Todd both despised Jenny.,0
3800,109260,109260,"Anna had a good job, but it had some drawbacks.",He was able to give her one that required less traveling.,Anna did not want to travel with her job and spoke to her boss about it.,Anna did not want to travel with her job and spoke to her mother about it.,0
2083,34914,34914,The aliens converged on Cleveland.,"Then they left, not to come back until the conference next year.","Cleveland, being centrally located, was a convenient place for almost all of them to hold their conference.","Cleveland, being centrally located, was an inconvenient place for almost all of them to hold their conference so they picked somewhere else.",0
1733,163564,163564,Julian and his family were making Christmas cookies.,"Then, she hung it on a string and made an ornament.",Julian's Mom finished the cookies. She placed holes in one.,Julian's Mom burned the cookies. She placed them in the trash.,0
2837,33922,33922,We went hiking a few weeks ago.,We were pleasantly surprised!,We took a new trail and found a pristine waterfall.,We took a new trail but did not find anything interesting.,0
4141,101987,101987,Bill starts working at WalMart.,He successfully sues WalMart and wins millions in a class action suit.,Bill is fired because of his religion.,Bill is fired because of his embezzling.,0
880,26870,26870,Henry was walking to his class.,The person apologized to Henry.,Henry warmly greeted another person.,A person bumped into Henry.,1
4301,101210,101210,Samantha wanted to be the first person to go to college in her family.,"After she graduated, Samantha became a successful businesswoman.",Samantha enrolled and got her wish!.,Samantha enrolled and missed her wish.,0
2003,59233,59233,Gina was reading a new horror novel.,It was so shocking Gina didn't read anything the rest of the day.,A spider jumped out of the book and onto Gina.,A spider was drawn in the book.,0
2201,77866,77866,I was feeling lonely.,"Alas, my wife found out and divorced me.",I decided to find a girlfriend.,I decided to find a hobby.,0
532,115918,115918,Susan loved to garden.,Then her dog trampled her newly planted flowers.,Susan brought a dog home one day.,Susan brought a bird home one day.,0
3528,45111,45111,Last week a stunt double tried a new stunt.,The stunt man was paralyzed.,He underestimated how high the building was.,He underestimated how easy the jump was.,0
1537,106843,106843,Bob went to the doctor.,Bob got in shape.,The doctor told him he needed to gain weight or he would cut his own life short.,The doctor told him he needed to lose weight or he would cut his own life short.,1
4631,32554,32554,Kary wanted to become a lifeguard.,She managed to pass and she got to be a lifeguard.,Kary took an English test.,Kary took a lifeguard test.,1
4874,127433,127433,The dentist gave Dan some numbing medication.,The dentist told him not to interfere with it.,The dentist wrote Dan the prescription.,Dan wrote the dentist a love letter.,0
986,11326,11326,A man wanted to be an adept typist.,His practice made perfect and he became a fast typist.,The man practiced typing every day.,The girl practiced typing every day.,0
1881,75561,75561,Daphne was offered a cookie at her best friend's house.,"Daphne, choking down the cookie, pretended to like it anyway.",Daphne hated the cookie.,The cookie hated Daphne.,0
4949,100678,100678,Journalist class was always fun.,Al of that helped us all in our adult life.,We learned a lot about things.,We learned a lot about murder.,0
753,138207,138207,Karen was at the grocery store.,She quickly put them all back and then hurried away.,Karen took an apple from the bottom of the pile to inspect it. The entire apple display fell on the floor.,Karen took an apple from the bottom of the pile to inspect it and pictured the entire apple display falling on the floor.,0
2711,78803,78803,I went through the lunch line and sat with my friends outside.,"While I was disgusted, I threw it away.",Which is when I saw a hair in my food.,Which is when I saw food in my hair.,0
4701,37756,37756,Harry had just moved into a new apartment.,"In the morning, his neck felt extremely sore.",He worked so hard moving that he fell asleep sitting up.,He worked so hard moving that he fell asleep sitting up in the house.,0
1092,89388,89388,George was trying to write a novel.,They knew his hard work had paid off.,George's novel was purchased by a publishing company.,George's novel was destroyed by a publishing company.,0
2013,123913,123913,Molly has a daycare in her home and has 8 small children every day.,"Now when the table gets dirty, she can easily clean it off.",Molly started using a disposable table cloth.,Molly started using a disposable floor cloth.,0
2578,79345,79345,The weather called for several inches of snow.,The snowstorm was severe and intimidating.,A large blizzard was forming with low pressure.,A sunny day was forming with high pressure.,0
3930,151197,151197,"One day, I awoke with a very bad toothache.",I was so glad it didn't hurt anymore.,I went to the dentist.,I went to the fountain.,0
497,40539,40539,James got a flat tire on his way to work.,James was so thankful to have a friend like Mike.,Mark came to help James.,Mike refused to help James.,0
2164,51752,51752,Ken loved driving his motorcycle.,After he healed he sold his bike to pay for medical expenses.,Ken fell off his motorcycle.,Ken's motorcycle fell off the kickstand.,0
3962,79122,79122,The Jones family decided to take a road trip this year for Christmas.,They finished the trip in Virginia before heading home.,The Jones family traveled through three states.,"The Jones family traveled through three states--Oregon,
Washington, and California.",0
1067,29556,29556,Jane was excited for the July 4th holiday.,Jane and her family had a great time at her July 4th BBQ.,Jane was throwing a BBQ for everyone.,Jimmy was throwing a BBQ for everyone.,0
3885,4763,4763,Amy loved visiting at her cousin's house each summer.,She flipped the cushion over and didn't say a word about it.,she accidentally spilled a drink on a cushion.,she accidentally spilled a drink on a wood floor.,0
846,168756,168756,"Amelia decided to go see a movie, but she did not want to go alone.",They had a great time!,Amelia decided to ask her friend to join her.,Amelia decided to ask her dog to join her.,0
3466,145900,145900,Gina's whole family was at the park.,The kids ducked into the nearby woods before they were caught.,Gina's little cousins were causing trouble.,Gina's little cousins were staying out of trouble.,0
787,162778,162778,Lou's dad went fishing with his friends one Saturday a month.,He was very excited when he caught his first fish that day.,Lou's dad caught a fish.,Lou's dad found a shell.,0
529,36515,36515,Jessica and Robert had the day off from work.,They talked about how much fun they had and then went to sleep.,Jessica and robert spent the entire day together.,Jessica and robert spent the entire day together. They hated it.,0
4799,124863,124863,Pat loved to lift heavy weights.,Pat broke his record and lifted 210 pounds!,Pat practiced to break his record.,Pat practiced but failed to break his record.,0
