,Unnamed: 0,Unnamed: 0.1,sentence1,sentence2,hyp1,hyp2,label
166,93700,93700,Gina was stopped at a 4 way stop sign.,Everyone was waiting for the other person to go first.,All of the cars sped.,None of the cars moved.,1
4547,25395,25395,Beth loved shoes.,She found her new favorite pair of shoes at this mall.,Beth went to the zoo.,Beth went to the mall.,1
3308,134221,134221,Roy inherited a grand piano.,Soon he was a very talented pianist!,Roy spent little time on the piano.,Roy spent a lot of time on the piano.,1
1525,88677,88677,Ricky was starving.,Ricky loved eating Italian food!,Ricky went to a Chinese restaurant.,Ricky went to a buffet restaurant.,1
2373,22298,22298,Mike is a cop who got shot in the leg.,And he decided that it was his calling to fight crime.,Mike's partner managed to capture the criminal and received a commendation.,Mike managed to capture the criminal and received a commendation.,1
1533,102402,102402,Ali was a ballerina and loved dancing.,"Sure enough, after two months her foot was as good as new!",Ali sprained her wrist but the doctor said she would be fine.,Ali sprained her foot but the doctor said she would be fine.,1
3751,27243,27243,I needed to get the grass cut before it got dark outside.,I couldn't mow the lawn.,The mower works fine.,The mower broke down.,1
2781,122735,122735,Travis was an avid skateboarder.,The hospital bill was over forty thousand dollars.,Travis fell and went to the store for band-aids.,Travis fell and went to the hospital for surgery.,1
1831,14029,14029,Amy was excited it was Christmas Eve.,"On Christmas, Amy got exactly what she hoped to get.",Amy didn't care about opening gifts the following day.,Amy looked forward to opening gifts the following day;.,1
1737,80055,80055,Maya's little girl came home very itchy one day.,Soon her daughter's lice were gone.,Maya's mom treated her for mosquito bites.,Maya's mom treated her for lice.,1
4771,151324,151324,Marc loved video games.,"Sadly, the new video game was disappointing.",Marc got this video game that he loves.,Marc thought this new game was gonna be one of the best.,1
3672,6574,6574,Chad wanted to get a haircut.,Chad was very angry but had to pay.,Chad did not get what he paid for at the zoo.,Chad did not get what he paid for.,1
1044,127696,127696,Jon lived in Norway.,The sun shined bright and Jon was happy.,Jon sat outside for fried food.,Jon sat outside for lunch.,1
355,27840,27840,Christian wanted to learn to bake.,He put the cake in the oven to bake and it came out great.,Christian followed the directions for a cake mix.,Christian followed the directions for a cake mix but forgot eggs.,0
17,125491,125491,It was a typical day at work and I was bored.,We negotiated and eventually I got the raise.,She decided to go talk to my friend about getting a raise.,I decided to go talk to my boss about getting a raise.,1
3876,146508,146508,Julia gave us a piece of cake tonight.,Julia seemed somber about the accident.,"When Julia was handing it to us, she righted herself and didn't trip or spill it all over us.","When Julia was handing it to us, she tripped and spilled it all over us.",1
2141,156410,156410,"Bobby is at the amusement park, but is terrified of roller coasters.",Now Bobby will always face his fears.,Bobby went on all the rides and had a stomach ache.,Bobby went on all the rides and had a blast.,1
2519,88058,88058,He stuck out like sore thumb in this neighborhood and he knew it.,"As the undercover cop busted him, he felt strangely relieved.",He was confident he was being secretive nonetheless.,He was scared he was being watched.,1
1111,54165,54165,Jan loved shopping at consignment stores.,The consignment store bought back the clothes for pennies.,Jan found out she could sell back food to the shop.,Jan found out she could sell back to the shop.,1
3425,70589,70589,Rob liked to make waffles.,Rob finished it in the oven and ate it with a frown.,Rob got the waffles well done.,Rob didn't get the waffles done enough.,1
2216,93723,93723,Celina is very old.,It helped her a lot.,Celina recently got a home health aid to hurt her.,Celina recently got a home health aid to help her.,1
731,98586,98586,Ken was sad to learn that his favorite restaurant had closed for good.,He was happy to find it was even better than his former favorite.,Ken found that it would never open again.,Ken found they had moved to a new location.,1
3569,778,778,Milly's class was learning about alternative medicine.,Milly moved to the back of the line to make sure he didn't pick her.,The teacher decided not to ask for volunteers.,The teacher was asking for volunteers.,1
4822,100992,100992,Ivy fell in love with a great guy.,Her boyfriend was accepted into the family with open arms.,Ivy met her boyfriend at her family reunion.,Ivy invited her boyfriend to a family reunion.,1
3392,100987,100987,Ivy fell in love with a great guy.,Her boyfriend was accepted into the family with open arms.,Ivy left him after three months.,Ivy introduced her boyfriend to her family.,1
911,78257,78257,My kids made Christmas Lists to send to Santa Claus.,I secretly found the lists and destroyed them after they threw them.,I told the kids to burn them outside and that Santa would find them.,I told the kids to throw them outside and that Santa would find them.,1
899,85389,85389,My wife and I can never decide where to eat for dinner.,We don't flip coins for restaurants any more.,We thought flipping a baby would help decide between home and restaurant meals.,We thought flipping a coin would help decide between home and restaurant meals.,1
2988,64542,64542,Felix has always wanted to leave a record of his life.,"As he finishes writing, Felix is glad he will leave something behind.",Felix never picked up a pencil.,Felix decided to write his autobiography.,1
4665,151904,151904,The man at the pizzeria had a busy day making pizzas.,"After putting aloe on it, he felt good enough to work more.",he eventually sprained his ankle.,He eventually strained his eyes.,0
540,151901,151901,The man at the pizzeria had a busy day making pizzas.,"After putting aloe on it, he felt good enough to work more.",The man burnt himself on the oven.,The pizza burnt itself on the oven.,0
2017,14245,14245,Zoey was taunted by her friends for having a strange name.,Zoey had her name changed when she turned 18.,Zoey felt good about herself and loved her name too.,Zoey felt bad about herself and hated her name too.,1
2507,93754,93754,Larry wanted to add spark to his relationship.,She left him and began her career as a pornstar.,Larry encouraged his wife to tighten up and show less of her body in public.,He encouraged his timid wife to loosen up and show off her body more in public.,1
652,157437,157437,Sandy was watching a video on Youtube.,Sandy was glad to see her poem visualized on the screen.,Sandy's friend Mara was reading a poem from Robert Frost.,Sandy's friend Mara was reading a poem Sandy had wrote.,1
4062,10608,10608,Anna wanted a new dress for her Christmas party.,All Anna's friends loved and complimented her new dress!,So she bought one in non-blooming.,so she bought one in red.,1
3453,94892,94892,Jill went on a road trip last month.,Jill was glad that they arrived so quickly.,Jill drove slowly.,Jill drove very fast.,1
1707,127949,127949,Anna wanted to go to the beach.,Anna and her friends loved their day at the beach!,anna had no friends.,Anna invited several friends.,1
3314,66303,66303,A woman spent all her pay on lottery scratch-offs.,Hope can be dangerously addictive.,She never though the next ticket would be the one.,She always though the next ticket would be the one.,1
3923,38105,38105,Jerry was washing his clothes.,Jerry had to clean up the mess with a mop.,The washer vibrated on the floor.,The washer leaked on the floor.,1
1467,7366,7366,Carla went to the movies with her boyfriend.,Carla was very relieved.,Carla hated the movie she thought she would like.,Carla enjoyed the movie she thought she would hate.,1
1889,27063,27063,Jon was vacationing in Prague.,"Luckily, the police caught the thief and returned the wallet.",Some guy grabbed his camera and ran.,Some guy grabbed his wallet and ran.,1
4381,18898,18898,Brittany was a horrible girl who always told lies.,This made her teacher very mad and she gave Brittany detention for it.,Brittany told a heartwarming story about another student.,Brittany told a bad story about another student.,1
1807,18893,18893,Brittany was a horrible girl who always told lies.,This made her teacher very mad and she gave Brittany detention for it.,Brittany admitted she was a liar and promised to changer her ways.,She told a lie to her teacher about her homework.,1
4363,121286,121286,Juanita woke up early for a canoe ride on the lake.,Juanita continued to take pictures.,Juanita took a picture of the lake because it was her last film.,Juanita took a picture of the lake because it was so pretty.,1
4151,74826,74826,Harry was promoted to the position of bank manager.,Harry retired soon after to a private island.,Then the company went under.,Harry had some saving from his increase in payment.,1
3321,38821,38821,Liam was taking his road test.,He was so happy when the instructor said he had passed!,liam knew he had passed the test.,Liam thought that he had failed.,1
3277,89133,89133,Joe had really bad cleaning habits.,Joe tipped her really well for doing such an excellent job.,Joe decided to fire a cleaning maid.,Joe decided to hire a cleaning maid.,1
1708,48209,48209,Timmy hates carrots.,Timmy is very happy.,Timmy got carrot cake instead.,Timmy got green beans instead.,1
3383,38387,38387,Andrew was very dedicated and hardworking.,Andrew became less rigid about his planning after that.,he went out to a party because he hated work.,he missed out on a party because he was working.,1
541,38383,38383,Andrew was very dedicated and hardworking.,Andrew became less rigid about his planning after that.,His girlfriend told him to work harder.,His girlfriend told him to loosen up a little.,1
3174,23924,23924,My dog dug a hole in our backyard.,The doctor there said I had sprained my ankle.,I fell down trying to eat my dog.,I fell down trying to stop my dog.,1
4096,48050,48050,Bill needed to find some friends to relax with.,Bill finally found lots of people he could hang out with.,He joined a club at school and avoided people.,He joined a club at school to meet people.,1
1532,48052,48052,Bill needed to find some friends to relax with.,Bill finally found lots of people he could hang out with.,She joined a club at school to meet animals.,He joined a club at school to meet people.,1
431,26050,26050,Sally's mom was diagnosed with breast cancer.,Sally hugged her mom at the end of the run.,Sally's mother wanted to watch sally run in a marathon.,Sally's mother wanted to run in a marathon.,1
4889,79294,79294,Sally didn't have any clean clothes to wear.,She put on fresh clothes and went out with her friends after.,Sally decided to take a trip to the beauty salon.,Sally decided to take a trip to the laundry mat.,1
479,75205,75205,Claudia was taking a picture.,"Claudia sighed, and put the objects away for another day.",It was sunny outside.,It started raining out.,1
4865,56001,56001,Yesterday there was a massive snowstorm.,Unfortunately I was a half hour late.,I wouldn't drive in the snow.,I tried to drive in snow.,1
3188,169014,169014,Ally and Jake were siblings.,Ally won every game they played.,They never play together.,They always play together.,1
4438,110077,110077,The other day I was at the gym,He apologized and I thanked him for doing so.,A man at the gym bumped into me on purpose.,A man at the gym bumped into me accidentally.,1
2839,98233,98233,"When Nancy sneezed, her right ear started to burn.",She also prescribed some medication to Nancy.,Nancy went to the doctor and he said she was fine.,Nancy went to see the doctor because it hurt and was red.,1
3850,108618,108618,Ed left his apartment for work.,Ed was able to get back inside and get his key.,Ed picked up his key.,Ed dropped his key.,1
41,108617,108617,Ed left his apartment for work.,Ed was able to get back inside and get his key.,Ed narrowly missed leaving his key inside his apartment.,Ed left his key inside his apartment.,1
127,129412,129412,Tom was relaxing in the park.,Tom put on large headphones and was able to relax.,Tom was distracted by silence.,Tom was distracted by some loud geese.,1
114,142592,142592,Ana had left her phone on the bus.,She breathed a sigh of relief and thanked him.,A stranger got off the airplane to find Ana.,A stranger got off the bus to find Ana.,1
4393,21110,21110,I like to ride my bike to work.,I am leaving my phone at home to ride my bike.,I love it when people call or text me while I'm on my bike.,But I hate when people call and text while I'm on my bike rides.,1
2356,129782,129782,Xavier founded a special school for very special children.,"Only after Xavier had died in prison, did the accusers recant.",Some of them witnessed him commit certain crimes.,Some of them accused him of certain crimes.,1
2331,145759,145759,Angel got a big bonus for all of her hard work at her job.,She went online and found a few outfits she liked and bought them.,Angel thought about things she could sell.,Angel thought about things she could buy.,1
1458,151062,151062,Connor was camping in the woods with his friend.,Connor and his friend ate chips and pretzels for dinner!,Connor and his friend were hoping to catch their dinner and did!.,Connor and his friend were hoping to catch their dinner but did not.,1
3362,30851,30851,The taxi stopped at the front of my house.,"I was told that the school was on the other side, when it wasn't.",I could not find the diner.,I could not find the school.,1
4373,29111,29111,Kayla had her first clarinet concert tonight.,As she started to play she sounded great.,Kayla hadn't practiced for years before the concert.,She practiced her instrument for months before the concert.,1
2161,134769,134769,Henry got his boogie board out of the garage.,He pretended to fall in the water and made a huge splash!,Henry got in the pool and noticed his neighbor leaving.,Henry got in the pool and notice his neighbor watching.,1
2213,96101,96101,Bob decided to enroll in college.,This lead to Bob's depression and he decided to take his life.,Bob was accepted to College.,Bob did not get into college.,1
1471,56416,56416,Timmy was watching the morning news.,His teacher showed the news segment in class afterwards.,Timmy told his mother about it.,Timmy told his teacher about it.,1
4618,20234,20234,Trish hated the outdoors.,Eventually Trish grudgingly came to accept nature.,Trish was getting bit by knats.,Trish was getting bit by knats and snakes.,0
2014,20233,20233,Trish hated the outdoors.,Eventually Trish grudgingly came to accept nature.,Trish was getting bit by knats.,Trish was getting bit by alligators.,0
4193,95458,95458,Doug was stopped on the side of the road with a flat tire.,He watched closely so he could do it next time.,Doug saw a magician stop across the street.,Doug seen a mechanic stop across the street.,1
1975,95456,95456,Doug was stopped on the side of the road with a flat tire.,He watched closely so he could do it next time.,Doug had to call his dad but he didn't get an answer.,Doug had to call his dad to change the tire.,1
4188,24481,24481,Dennis met a girl at work.,Dennis now meets girl outside his place of work.,When they broke up it was easy to work together.,When they broke up it was uncomfortable at work.,1
2467,158122,158122,It had been a long day.,She was glad she took this time to unwind.,It was an even longer night.,So she took a long bath to relax.,1
4116,81623,81623,Ted's parents told him to focus on studies and not on games.,His parents relented.,He told his parents to focus on studies later.,Parents told hime to focus on studies and soon.,1
1499,10684,10684,A man was hiking in the woods when he saw a tall hill.,The man wept at the beauty of the sunset.,He climbed over it as the sun went down.,He climbed over it as the sun came up.,0
508,80289,80289,Barry loved to lift weights.,He still ended up having a great workout.,Barry overslept and woke up with no energy to work out.,Barry took a nap and woke up with enough energy to work out.,1
2830,26041,26041,Charles wanted to join the bicycle club like his friend Kevin.,It was tough on Charles but he rode the trail and joined the club.,Charles had Kevin get him into the club.,Charles worked hard and joning the club.,1
3469,118032,118032,Ricky was on a road trip.,Ricky had to push his car for 20 minutes to the nearest gas station.,Ricky checked the gauge and got some fuel.,Ricky didn't check the gauge and ran out of fuel.,1
4190,43744,43744,Quex loved to go to the park.,Quex came back every day to see him but he never came.,There was a friendly duck that lived by the pond.,There was a friendly duck that died in the pond.,0
1612,132538,132538,I wanted to teach English in Taiwan.,I had to move back to the United States.,"I moved there to teach, but my visa was extended.","I moved there to teach, but my visa was only temporary.",1
1308,110534,110534,One day I watched a show about saving money with coupons.,"When I got my paper, I was dismayed to find no coupon inserts.",I was scared to start clipping coupons from my newspaper.,I was excited to start clipping coupons from my newspaper.,1
2567,50620,50620,Jacob loved being around nature.,Now he can quit his old job and become a better park ranger.,"Jacob loved his office job, and saw a posting for a park ranger.","Jacob hated his office job, and saw a posting for a park ranger.",1
1714,143766,143766,Steve was in the lobby drinking before the show.,The man sitting next to Steve told him he wish he had a drink too.,The man next to Steven flew planes.,The man next to Steve saw his drink.,1
2073,52107,52107,Kelly bought a new blanket.,But thankfully the stain came out.,She spilled some wine on her foot.,She spilled some wine on it.,1
3594,102264,102264,Klea was going on a trip soon.,"Thankfully, Klea got her passport in time.",Klea didn't realize she didn't have her passport.,Klea realized she didn't have her passport.,1
3581,102265,102265,Klea was going on a trip soon.,"Thankfully, Klea got her passport in time.",Klea forgeted at passport which was expired.,Klea looked at passport which was expired.,1
4164,109695,109695,A man bought his young son a bicycle.,The man marveled at the bike's new engineering.,The man could not believe all the features the bike had.,The man saw the bike only had a horn as a feature.,0
238,78812,78812,Eli predicted the stock market trends on a lark.,Eli's friends were angry when they lost money on their purchases.,Eli's friends did not buy any stock.,Eli's friends did not choose a good stock.,1
162,78809,78809,Eli predicted the stock market trends on a lark.,Eli's friends were angry when they lost money on their purchases.,Eli got his friends to purchase bitcoin.,Eli got his friends to purchase stock.,1
728,3948,3948,It had been raining for three hours now.,He drove to his favorite picnic spot with his family.,Finally the sun stopped and the rain came out.,Finally the rain stopped and the sun came out.,1
1604,86731,86731,"Sally was often busy with work, and began to feel lonely.",Sally then met her friends in real life and they are now very close.,Sally decided not to look online in order to find new friends.,Sally decided to look online in order to find new friends.,1
1177,16071,16071,There are lots of wine clubs.,That's what Tammy did and is enjoying it.,I will not start a wine club.,I'm thinking about starting my own wine club.,1
1286,9564,9564,The ant hill near the maple tree geared up for an attack.,The queen ant moved to the more spacious neighboring hill.,The queen was forced to leave.,The queen was ready to fight to the death over her territory.,0
4608,146457,146457,Mary woke late one night.,She spent the next several minutes pinching her nose and scrubbing.,Mary had a clogged artery.,Mary had a clogged nose.,1
4529,165089,165089,I wrote an ebook that needed a cover.,Most people liked Cover A.,I put out a poll on twitter asking my followers to not follow me.,I put out a poll on twitter asking my followers which cover I should use.,1
4876,111987,111987,My teacher took us to the farm for a field trip.,It traveled across the farm.,"At the farm, a pig was in it's pen.","At the farm, a pig got loose.",1
286,111998,111998,My teacher took us to the farm for a field trip.,It traveled across the farm.,We went belly up on a tractor.,We went on a tractor.,1
2225,61834,61834,I went to the craft store to buy some canvas and paint.,All of the paintings were sold in a few weeks.,I hated them and never went back for more.,I loved them so much I went back for more.,1
984,34037,34037,Matthew lived in Canada.,"Luckily, he managed to avoid it.",There wasn't a snowstorm on his way home.,There was a huge snowstorm on his way home.,1
1360,40289,40289,Galen was a barber on a cruise ship.,"They left the ship, married and started a family in Jamaica.",Galen met a lovely Jamaican man at the restaurant.,Galen met a lovely Jamaican lady on the ship.,1
4634,112414,112414,I love grilled cheese sandwiches.,I melt the cheese on the sandwich in the microwave and it is perfect.,I love making soup as well.,I love making them as well.,1
56,8106,8106,Phil was a successful lawyer.,He became a painter and joined an art studio.,Phil enjoyed being a lawyer.,Phil did not like being a lawyer.,1
3033,103154,103154,Sharon had a beautiful blue backpack that she loved.,She had grabbed the wrong backpack off of the bus!,The girl next to Sharon had a differently colored pack.,The girl next to her had a similar colored pack.,1
512,77460,77460,Wayne loved music.,"Eventually, Wayne became very famous due to his practicing!",he practiced ten minutes every day to become better.,he practiced ten hours every day to become better.,1
3070,87489,87489,Gina was going to turn on a side street to escape traffic.,Gina decided she would turn left to escape the traffic.,Gina didn't see a street on the left.,Gina saw a street on the left.,1
153,2073,2073,Miki's grandmother was getting very old.,Miki and her grandmother cherished the time they had together.,Miki hired an assassin to stop her grandmother's aging.,Miki spent more time with her grandmother.,1
4131,113398,113398,I am very afraid of lizards.,The lizard finally died in the house.,A lizard got his way into my house. I had to call the exterminator in order to get rid of them.,A lizard got his way into my house. I had to call the exterminator in order to get rid of him.,1
3409,117501,117501,Tommy wanted to join a funk band.,He later found a band at a club and joined them.,He stopped to search for a band and a team.,he started to search for a band and a team.,1
1154,23795,23795,The group met up at the front entrance.,They managed to pick up several accessories.,People were selling old items.,Vendors were selling new items.,1
1638,169276,169276,John was a student at an elementary school.,John later bought a farm and a horse as an adult.,John dreamed of having a mansion some day.,John dreamed of having a farm some day.,1
566,25065,25065,Beverly wanted to write a letter to her grandparents.,Her letter arrived to her grandparents and they were very happy.,She took the time to hand write a long letter but it got lost in the mail.,She took the time to hand write a long letter letting them know she loved them.,1
3343,166665,166665,I wanted a steady job with benefits.,"Congratulate me, I passed the Mail Carrier test with flying colors.",I applied to be a car salesman and was interviewed.,I applied to be a mail carrier and was interviewed.,1
2469,25951,25951,I called my mom the phone today.,I'm glad I called her!,We got caught up on all the unfortunate news.,We got caught up on all the latest news.,1
3951,110260,110260,Joe was an amateur prospector.,Joe hoped the stones were worthless.,Joe stole everything a prospector dug up.,Another prospector stole everything Joe dug up.,1
51,68614,68614,Eric sat at his desk and feel sleepy.,The doctor gave Eric some pills and said he would be fine.,Eric went to the patient.,Eric went to the doctor.,1
1102,70805,70805,"Charles had a big, white dog.",He was very full.,His dog fed Charlie a lot of meat.,Charlie fed his dog a lot of meat.,1
3827,107129,107129,Tom just turned 18.,He didn't mean to scare her that badly.,He put on a scary mask and visited his girlfriend but she wasn't frightened.,he put on a scary mask and visited his girlfriend and she was really frightened.,1
3728,7247,7247,Bill recently applied for a new mortgage.,Bill was excited to find out that he was approved for a mortgage.,Bill had great credit.,Bill had terrible credit.,0
1022,7254,7254,Bill recently applied for a new mortgage.,Bill was excited to find out that he was approved for a mortgage.,Bill worried that he wouldn't be approved due to his recent credit.,Bill withdrew his application because he wouldn't be approved due to his recent credit.,0
4008,17517,17517,The quarterback received the ball.,He managed to run towards the opposite side of the field.,The quarterback started walking.,The quarterback started running.,1
4232,59655,59655,It was noon and I was hungry.,I ate my lunch.,I prepared me a drink.,I prepared me a meal.,1
2982,59656,59656,It was noon and I was hungry.,I ate my lunch.,I ruin me a meal.,I prepared me a meal.,1
2853,59663,59663,It was noon and I was hungry.,I ate my lunch.,I went and ate some food.,I went and bought a lunch.,1
3716,102471,102471,Jenny's teacher said the class could bring their pets to school.,"By the time they tracked the cat down, school was over.","Cat took Jenny, but she ran off.","Jenny took her cat, but it ran off.",1
1797,75578,75578,Maurice had always wanted to try skiing in Vermont.,Maurice starts to think the trip to Vermont was a bad idea.,Maurice goes when there is a perfect weather in Vermont.,Maurice goes when there is a terrible snowstorm in Vermont.,1
4548,91766,91766,Ryan was getting married on Sunday.,"His appendix burst, and his bachelor party was spent in a hospital.","Ryan, however, was in really good health.","Ryan, however, was not in good health.",1
3148,75603,75603,Kay wanted her family to eat more healthfully.,"Soon she and her family were eating fresh, healthy homegrown produce!",Kay started buying more junk food at the stores.,Kay started a garden.,1
1868,164728,164728,Mahlon has ADHD and often fidgets and goofs off at school.,Mahlon didn't stop until he inhaled too hard and almost swallowed it.,Mahlon was praised for chewing on the eraser.,Mahlon got in trouble chewing on an eraser.,1
558,8578,8578,Mark was at work.,"After he yelled, he stormed out of the store and quit the job.",One of his coworkers made him happy.,One of his coworkers made him angry.,1
826,73374,73374,Prima was very old fashioned.,Prima was delighted with how the courtship was going.,Prima met a man that was new age.,Prima met a man that was also old fashioned.,1
4121,44897,44897,Bob went to the store to get supplies before the storm.,When the power went out he light the candle and it lasted hours.,"Bob bought nonperishable food, bottled water and an electric generator.","Bob bought nonperishable food, bottled water and a candle.",1
2425,154857,154857,While on a walk the other night I heard an owl.,But I never found it.,The owl went to look for me.,I went to go look for the owl.,1
1055,37804,37804,I could not find anything clean to wear.,"Now, I have plenty of clean clothing choices.",found a nice dress to wear.,I decided to do laundry.,1
890,37794,37794,I could not find anything clean to wear.,"Now, I have plenty of clean clothing choices.",I decided it was time to do the dinner.,I decided it was time to do the laundry.,1
2263,119971,119971,I saw a commercial on tv for peanut butter bits.,I was thrilled.,They looked so bad I went right to the store.,They looked so good I went right to the store.,1
2308,153310,153310,Johnny had never had much at home.,Johnny was so happy to receive a new toy on Christmas.,Johnny's parents saved up next to nothing to buy him a present on Christmas.,Johnny's parents saved up to buy him a present on Christmas.,1
1622,153299,153299,Johnny had never had much at home.,Johnny was so happy to receive a new toy on Christmas.,He longed for horses other kids had.,He longed for toys other kids had.,1
3616,159543,159543,"Karin's mom was too sick to make dinner, or even get out of bed.","Her mother was so grateful, she gave Karin a big hug.",Karen did not make her dinner in bed.,Kevin made her dinner in bed.,1
3607,71919,71919,Lauren has always wanted to see Metallica live in concert.,She wishes that she had never seen Metallica in concert.,She got to go to a concert and very good.,She got to go to a concert and it was not good.,1
4383,86348,86348,I was tired but not ready to go to sleep yet.,"Next thing I knew, sunlight was peeking at me through the window.",I ended up staying up all day.,I ended up staying up all night.,1
3764,95759,95759,Marco had always wanted to visit the zoo.,He was happy that he visited the zoo.,He went and saw animals but was bored.,He went and saw animals that he could only imagine.,1
4253,130330,130330,I was bullied in high school.,I learned so much about myself after that experience.,I never decided to stand up for myself.,I finally decided to stand up for myself.,1
2493,56364,56364,Kayla hadn't been to a social event in nearly three Year's.,Kayla told the therapist she was suicidal and asked for help.,Kayla was happy and could bring herself to interact with others.,Kayla was depressed and could not bring herself to interact with others.,1
4776,163453,163453,Carl is training for a marathon.,Carl was happy his expensive running shoes stayed dry.,Carl decided to sleep because it was raining out.,Carl decided to run even though it was raining out.,1
2402,161926,161926,There was a little boy who had a puppy.,"They found the puppy across the street, playing in some bushes.","One day, the boy lost his shoe.","One day, the boy lost his puppy.",1
3717,60044,60044,I took my daughter to the doctor for birth control.,"A month after my daughter was on the pill, she was dead from it.",She had no issues with it and I felt better that she was practicing safe sex.,It began to make her sick.,1
4638,83452,83452,Tia went fishing one morning.,Tia had forgotten to bait her hook!,Tia tried to hunt a deer.,she try to catch a fish ...,1
1402,67918,67918,Brian wanted to bulk up and build some muscles.,"In just weeks, each boy had built big muscles!",Brian committed himself to visiting the gym 5 nights every week.,Brain commited himself to visiting the gym 5 nights every year.,0
2955,158292,158292,The Don loved his country very much.,With the help of his friends the Don made his country great again.,"The Don wanted to improve the country, but couldn't do it on his own.","The Don had no care to improve the country, but tried to work on his own.",0
4498,155310,155310,Rico was a womanizer.,Then they had a massive orgy and Rico had to watch.,A group of women seduced him and then left him outside.,A group of women seduced him and tied him up.,1
2931,154590,154590,Kelly decided to get some chocolate ice cream.,She then proceeded to pick it up.,Kelly forgot to phone in her order.,She phoned in her order.,1
935,64956,64956,Lucy was straightening her hair with a flat iron.,Lucy wore bangs for a week to hide the burn.,She accidentally glued her forehead to the iron.,She accidentally burned her forehead with the iron.,1
2132,34569,34569,"Jay went to the chicken wing festival in Buffalo, New York.",Jay went home happy that he decided to go to the festival.,Jay didn't eat any chicken wings.,Jay ate many chicken wings.,1
905,83657,83657,David was going through a rough time.,"The police prevent him from killing himself, saving his life.",David was standing on the little bridge contemplating jumping off.,David was standing on the tall bridge contemplating jumping off.,1
4602,152663,152663,I was riding on the bus today.,The bus driver kept the door closed till the police came.,The bus got there safely.,The bus got in an accident.,1
4501,162709,162709,Gina's friend Tami had a folder she didn't want anyone else to have.,Gina mowed the whole yard and had no help from anyone.,Tami agreed to trade the folder in return for some money.,Tami agreed to trade the folder in return for work on some chores.,1
1984,105165,105165,Fernando is tired of the simple colors his apartment is painted.,He is very happy how his bedroom looks with gray walls.,Fernando wasn't able to update anything.,Fernando repainted everything but the bedroom.,1
4285,120726,120726,Ella went to study in England for a semester.,"At the end of the semester, Ella drank as much tea as any Brit!",She was introduced to beer by her new professor.,Ella was introduced to tea by her new professor.,1
2981,120723,120723,Ella went to study in England for a semester.,"At the end of the semester, Ella drank as much tea as any Brit!",Ella stopped drinking tea all the time.,Ella started drinking tea all the time.,1
2751,137682,137682,Early every morning the hummingbirds visit my porch.,I shot the rat and tossed the body into the garbage.,I like hummingbirds.,The hummingbirds also drew a rat to my porch.,1
3399,95713,95713,Jade was a huge Disney fan.,Jade made enough money and took her dream trip to Disney.,Jade lost lots of money.,Jade saved up lots of money.,1
295,95777,95777,Garth and his father were fighting.,"Garth and his father immediately stopped fighting, then.",Garth spoke up to his father.,"Garth spoke up to his father, but they kept fighting.",0
2055,99943,99943,A sports reporter stays at a Marriott Hotel.,All decent people vow to never stay at a Marriott hotel again.,The hotel was discriminatory towards the soft cheese.,The hotel was discriminatory towards the sports reporter.,1
3615,80624,80624,My daughter's old college roommate is having a baby.,Both sets of grandparents were thrilled.,The pregnancy was revealed as a delusion.,The pregnancy reveal was adorable.,1
3096,561,561,Johnny got a new pet fish for his birthday.,"Afterwards, he changed the water and put Nemo back into his tank.",One of the toddlers at the party didn't drop his stuffed animal into Johnnies fish tank.,One of the toddlers at the party dropped his stuffed animal into Johnnies fish tank.,1
84,116412,116412,Cole loved spending time at the museum.,He was hired right away - as a museum curator!,So cole went to college to work as a mechanic.,so he went to college to work at a museum.,1
4442,167740,167740,Matt was at a school assembly.,"He was okay, but everyone was laughing.",Matt fell at the prison assembly.,Matt fell at the school assembly.,1
1688,41897,41897,Jake had been dating Cassie's mom Renee for years.,Cassie thought getting a stepfather was much better than Disney World.,Jake avoided asking Cassie's mom to be married to him.,Jake finally asked Cassie's mom to be married to him.,1
3173,165604,165604,I was watching tv one day.,"After paying them, my power turned back on.",The show was stopped due to a writer's strike.,The show was stopped due to pending payment.,1
2249,2185,2185,Adam was sitting in the chair when his stomach started to growl.,He sat down and enjoyed his cup of cereal.,Adam didn't pour some cereal and milk.,Adam poured some cereal and milk.,1
2894,9905,9905,Today was Tim's birthday party.,Tim was very happy to be remembered.,Tim didn't really enjoy being with his family and friends at home.,Tim enjoyed being with his family and friends at home.,1
3298,16143,16143,Karen invited friends and family over for easter.,Karen considered the party a great success.,None of Karen's family showed up.,All of Karen's showed up.,1
3144,77656,77656,Jerry went grocery shopping on Monday.,Jerry had to leave his things and go back home for his wallet.,He forgot his keys.,He forgot his money.,1
1223,18654,18654,Jose grew up in a house where soccer was king.,Jose ended as one of best players in the league.,Jose's family watched TV with her every day.,Jose family practice with her every day.,1
1181,156577,156577,The girl was nervous.,A producer contacted her after an soon she was professional.,But the girl was worried of being selected.,But the girl was confident of being selected.,1
4049,21467,21467,Sheryl worked as a museum curator.,Sheryl was proud of her job as a museum curator.,Sheryl worked as a carpenter.,Sheryl taught many visitors about all of the exhibits.,1
2813,112903,112903,Kelly bought a book to read on a plane one day.,Kelly was unhappy.,Kelly found the book to be very engrossing.,The book was not entertaining.,1
1521,112893,112893,Kelly bought a book to read on a plane one day.,Kelly was unhappy.,Jeremy loved the new car.,Kelly didn't think the book was good.,1
