,Unnamed: 0,Unnamed: 0.1,sentence1,sentence2,hyp1,hyp2,label
4868,45575,45575,I bought a backup drive for my wife's iPhone.,My wife cooked dinner.,My wife was very pleased.,I bought a silencer for my wife's gun.,0
3632,89942,89942,Tim revved his engine at the car next to him at a light.,Tim won and felt proud,Tim raced the non-ride next to him.,Tim raced the car next to him.,1
629,95822,95822,Anna had an old VCR.,Anna could watch movies in her VCR now!,Anna found old VHS movies.,Ann didn't have any old VHS movies.,0
2735,36007,36007,Jimmy met up with the boys at the hospital.,There were several drinks and food prepared for us.,The nurses knew everyone was hungry.,The nurses forgot everyone was full.,0
2964,116376,116376,Charlie had a car that he worked on often.,"Charlie's car ended up dying on him, leaving him in last place.","Charlie knew the car was old, and put alot of effort into selling it.","Charlie new the car was old, he put alot of work into it.",1
3287,87931,87931,There once was a boy named Jim.,His parents were happy as a result.,Who was killed by a deadly disease.,Who was saved from a deadly disease.,1
2233,97482,97482,My daughter watches television shows that are educational.,"Because of this show, her vocabulary has increased substantially.",She watches sesame street and loves the letter of the day.,She refuses to watch sesame street not even the letter of the day persuades her.,0
1453,159892,159892,Bob hated his current cable provider.,His new provider was great!,He canceled his provider and chose a new one.,He stuck with the current provider.,0
2717,152341,152341,"Every day at camp, the campers would go for a hike in the woods.",The campers enjoyed hearing the echo at the lake.,The campers would scream their names at the lake.,The campers would be lost for days at the lake.,0
4808,113033,113033,Ned saw an old man being pushed around.,The old man thanked Ned for his heroism!,Ned pushed the old man too.,Ned intervened and stopped the bullying.,1
1909,9451,9451,John took a big drink and swallowed an ice cube.,John was very upset that the ice melted.,He wanted more but the ice was melted.,He wanted more but the ice was frozen.,0
3438,32048,32048,Greg works on a ranch.,Now his job is much easier.,Greg hired workers to help on the ranch.,Greg hired workers to help on the plane.,0
821,109726,109726,Sara decided that she wanted to grow flowers.,A few weeks later she had beautiful flowers.,Sara sold a garden for herself.,Sara made a garden for herself.,1
20,102527,102527,Bailey needed a haircut.,She made a plan to come back in three months for another haircut.,Bailey found a horrible barber.,Bailey found a good barber.,1
3179,143461,143461,Mike was graduating high school later in the day.,"When he got back home, Mike regretted skipping graduation.",Mike arrived early for graduation.,Mike went on a trip instead of going to graduation.,1
3486,119391,119391,Melissa and Derek had tried for children for years.,Melissa and Derek finally had the family they always longed for.,Melissa finally went to a fertility clinic.,Melissa finally went to the zoo.,0
1367,166631,166631,Alex was getting fits of dizziness.,Alex found out his blood sugar was low.,Alex slowed everything down and took a break to eat snacks.,Alex sped everything down and took a fast to eat snacks.,0
2227,17280,17280,Brandon woke up this morning with his tooth missing.,Brandon checked the next day and found 50 cents under his pillow.,He ran to his Mom fearful he'd swallowed it.,He stuck it back into place in his mouth so Mom wouldn't find out.,0
3336,73729,73729,A group of people began to protest the local library.,The librarian came out and told them to please be more quiet.,The group of people were loud in their protest.,The group of people were silent in their protest.,0
3522,55041,55041,I looked up to see all the dirt on my ceiling fan.,I looked up to see my clean ceiling fan.,I cleaned the fan.,I cleaned the fan in a dream.,0
2087,67299,67299,Tom needed to take the bus to his job,He arrived on time,Tom ignored the bus schedules and didn't make plans.,Tom check the bus schedules and made plans.,1
4508,75965,75965,Nick was trying to come up with a name for his dog.,Then they chose together.,Nick and his family took turns with different suggestions but couldn't decide.,Nick and his family took turns with different suggestions.,1
3611,98491,98491,Wilson was at a concert.,Wilson was wet and smelled gross so he left.,"During the concert, it began to rain.","During the concert, it was very dry.",0
3859,147395,147395,Brian was chopping some trees in his backyard.,Brian gave Sam a high five.,Sam came and helped Brian chop some trees.,Sam came and helped Brian chop some onions.,0
2306,102359,102359,Growing up in the South has been an adventure.,"However, the South is usually made fun of for many things too.",the South has many positive features.,the South has many negative features.,0
284,60248,60248,Janice was feeding the snakes at the pet store.,The snake ate two mice.,She put a few frogs in the same cage.,She put a few mice in the same cage.,1
354,125459,125459,Gina's parents had purchased new beds for everyone.,Gina was thrilled with her new bed.,Gina tried it out one night.,Gina preferred sleeping on the couch.,0
562,143476,143476,Jason wanted a new hobby.,Jason went outside and used his telescope to look at the stars.,So Jason decided to buy a telescope.,So Jason decides to buy a jump rope.,0
1126,160235,160235,Gina was cleaning the snow off of her car in the middle of the street.,"She lost her footing, and fell to her knees in the icy street.",Gina was standing right over ice.,Gina was sitting right over ice.,0
792,139877,139877,Cheyenne needed to organize the closet.,"Then, the closet was clean.",Cheyenne was too lazy to do anything.,Cheyenne put similar items together and gave stuff away.,1
3587,165392,165392,Ivy was in a long distance relationship.,She knocked on her boyfriends door and was greeted by another woman.,"One day, Ivy decided to surprise her boyfriend and visit him unannounced.","One day, Ivy's boyfriend decided to surprise her and visit her unannounced.",0
1819,118317,118317,John and his pals made fun of the cafeteria ladies.,John was aghast when his mom showed her cafeteria lady uniform.,John heard his mom calling to him.,John heard his grandson calling to him.,0
820,135475,135475,Zsa Zsa and Mark were in bed on Sunday morning.,Zsa Zsa was voluntold to go to the store to get milk.,Mark wanted some milk for breakfast.,"Mark wanted some water for breakfast."".",0
2625,86191,86191,Leslie's boyfriend was overseas making money.,Leslie's boyfriend punched the other boy in the nose.,Leslie had her boyfriend over when another boy returned home unexpectedly.,Leslie had another boy over when Leslie's boyfriend returned home unexpectedly.,1
2640,93145,93145,I had just graduated from university.,I learned that saying goodbye will never be easy.,I was so ready to get out of that place.,I have to move away for a job.,1
474,154693,154693,Sam asked if she can borrow $20 dollars from me.,I saw her handing $20 to another person that she owed money to.,I spitefully gave her the money.,I gladly gave her the money .,1
360,112258,112258,I went to my television extra audition totally prepared.,I didn't accept part because it was too much work.,It turned out to be the wrong part for me.,It turned out to be the easiest part for me.,0
3815,45666,45666,Casey wanted to be a pro batter since he was a kid.,Now he wishes that he never gave up.,"Casey gave up, but his friend became a pro.","Casey never gave up, and he and his friend became pros.",0
485,78550,78550,It was Day of the Dead in Mexico City.,Yessica passed out and woke up in a trash can.,Lots of people drank too much.,Lots of cats drank too much.,0
4380,9012,9012,Austin went to the theaters to unwind.,He fell asleep in the theater,Austin could barely keep his eyes open.,Austin could barely keep his ears open.,0
4329,116741,116741,Matt wanted to study with Jamie.,He is crushed.,jamie told him he did not want to study with him.,Jamie told him he did want to study with him.,0
1782,85208,85208,A man named Nick was walking down the street.,Nick then kept the wallet.,There was a huge fight and the police took the assailants away and a wallet was left.,There was a huge fight and the assailants stole Nick's wallet.,0
483,139387,139387,James was getting gas at the gas station.,The police officer was able to reach his keys with a clothes hanger.,James was locked inside of his car.,James locked his keys in his car.,1
3203,77650,77650,A young lady was waiting in the Financial Aid Office.,She threw a chair across the room and left.,Her financial aid officer told her she would get the money.,Her financial aid officer told her they were closed and she got upset.,1
1250,86559,86559,Jan led the couple to a table in her section.,Jan stuttered her way through half of them before giving up.,Jan was teaching a class.,Jan teaching a class on mime and therefore didn't utter a word.,0
3159,13959,13959,We went to Darien Lake this weekend.,I'm lucky to not be sick.,The water was nice and warm.,we swam in the cold water.,1
4474,40850,40850,Gina closed the door to the principal's office.,She didn't want to go outside in the cold anyway.,Gina didn't mind being yelled at by the principal.,Gina didn't mind being sung to by the principal.,0
2127,6941,6941,Laura went to a video rental store.,Laura no longer went to the video rental store.,The employees were not helpful.,The employees were not cold.,0
1436,120192,120192,Jan was anxious about her 25 year class reunion.,No one recognized the trim blonde stranger.,The stranger lost Jan for her reunion.,jan lost weight for her reunion.,1
999,98475,98475,"Rory, who is nine months pregnant, has a broken laptop.","With a working laptop, she heads to the hospital.",Roy fixed his laptops.,Roy didn't know how to fix laptops.,0
4298,23353,23353,My mom used to love the band Duran Duran.,It was everything she had hoped for.,My mom went to one of their concerts recently.,"My mom went to one of their concerts recently, but hated it.",0
1207,66382,66382,Sandra was exhausted from working all day.,This became a daily ritual and helped lighten her load significantly.,Sandra took a break to meditate during lunch.,Sandra took a break to work during lunch.,0
3840,127478,127478,Nessa wanted to sing in the choir.,"Nessa was disappointed, but not very surprised.",She tried to sing but was awful.,She tried to sing it was amazing.,0
981,130987,130987,Anna was hiking one day.,She was thrilled with her daring stunt!,Anna was able to leap over a small stream in a single bound.,Anna was able to leap over a twig in a single bound.,0
3553,71416,71416,Sam was riding his bike through the park.,Then she thanked Sam for providing help with dessert!,A woman stopped Sam for help with desert.,A woman didnt need help.,0
927,163314,163314,George loved the fall weather and was anxious to get outdoors.,He ended his day off with a nice picnic at a nearby picnic shelter.,George rode his bike to the park for a nap.,George rode his bike to the park for a hike.,1
1407,33883,33883,A little girl loved to play soccer.,They lost at nationals but were very proud of their accomplishment.,The little girl's team did well.,The little girl's team didn't make nationals.,0
3189,75837,75837,Mark wanted to become a dog trainer.,Mark was very pleased with her progress.,Mark decided against putting his dog in training to learn about it.,Mark put his dog in training to learn about it.,1
1108,132348,132348,Sam felt so hungry.,"She was sick and had to go to the hospital, never to eat cake again.",She almost ate a piece of cake that had been in her fridge for over 2 years.,She ate a piece of cake that had been in her fridge for over 2 weeks.,1
2016,105675,105675,Alyssa got some coffee on the way to work.,She almost had an accident as she screamed out in pain.,Alyssa sipped a little coffee carefully.,Alyssa spilled a little coffee on her lap.,1
4811,110184,110184,Tim struggled in his algebra class.,Tim only used the website for the rest of the class and passed.,Tim's teacher gave him a book.,Tim's teacher gave him a helpful website.,1
1193,74401,74401,A bank teller told me to rob the bank where she worked.,We split the money equally.,I ended up getting $500.,I refused to do it.,0
3813,99736,99736,Ben was very excited about christmas.,He found the gifts.,He was so apathetic he went peaking for them.,He was so excited he went peaking for them.,1
1695,154779,154779,Aaron landed an arrow dead center on a target.,He got a good night's sleep and came back out the next day.,Aaron was eliminated in the first round of the tournament.,Aaron won the first round of the tournament.,1
4946,30601,30601,Mark was feeling hungry.,There was one Chinese restaurant thankfully open.,Mark wanted Chinese food.,Mark was full of Chinese food.,0
2391,4422,4422,My friends and I went to an art festival in a nearby city.,"Afterwards, everyone got to take a paper lantern home.",We learned how to make cupcakes at a booth.,We learned how to make paper lanterns at a booth.,1
4785,159841,159841,Eddie was five Year's old and loved monkeys.,Eddie decided he didn't like monkeys anymore.,Eddie had a monkey throw poop at him.,Eddie had a monkey give money to him.,0
2183,84423,84423,Greg wanted to take an exciting vacation.,The doctor told him that a bot fly had laid eggs in him.,Greg enjoyed it.,Greg had a parasite.,1
2769,127923,127923,Rick wanted to learn how to draw.,And he decided he didn't want to learn how to draw anymore.,Rick immediately took to the art lessons.,Rick took an art class but did not enjoy it.,1
786,61119,61119,I was in the park one day.,"They all scooped up the pieces, and ate them.",I brought coins for the birds.,I brought snacks for the birds.,1
4812,110164,110164,"A new video game was coming out, but my PC was very slow.",My PC was now fast enough to play the new game.,I tried to take out a virus.,I tried to take out a computer on a date.,0
1237,99232,99232,A lawyer reviewed some law books to help his client.,He called the client and told him he quit.,There was no solution in the math books.,There was no solution in the law books.,1
1110,43620,43620,Bill never liked to eat steak because it was too tough.,Bill now loves steak.,One day he tasted a medium rare steak.,One day he tasted a well done steak.,0
4296,116206,116206,It was Maria's first day on the police force after maternity leave.,The paramedics told Maria that she had saved the baby,Maria's first emergency was delivering a baby in a taxi.,Maria's first emergency was a baby getting run over and killed by a taxi.,0
4336,126153,126153,Katy's cell phone was broken.,She then purchased the phone and started making calls.,Katy went to the store and picked a new television.,Katy went to the store and picked a new phone.,1
1264,149639,149639,My roommate interviewed for a new job.,He got a call a few days later saying that he got the job.,My roommate got along well with the interviewer.,My roommate did not get a long well with the interviewer.,0
591,101723,101723,The mailman was delivering a huge package.,The mailman quickly ran to his truck and drove away.,At that time a call came from his office.,At that time a call came from his cell phone.,0
1322,148459,148459,Gina picked up her new class schedule.,She was more disappointed to have another gym class.,Gina liked math and gym and was happy with the schedule.,Gina was disappointed with her math class.,1
4985,73322,73322,Stephen bought a lottery scratch off,He ends up losing the scratch off,He sets it down and a dog eats it.,He sets it down and someone else steals it.,1
2975,83070,83070,Jerry went walking on a snowy day.,Jerry climbed out onto the ice for his life and then got away.,Jerry chased a bear.,Jerry got chased by a bear.,1
4969,112666,112666,My family was constructing a chair.,My uncle took it spot and reorganized it.,"Somehow, we managed to put the chair together backwards.","Somehow, we managed to put the chair together right.",0
4221,30633,30633,It was autumn.,Todd put them out in the trash.,I pulled out the fall decorations from storage.,I raked the dead leaves.,1
2614,34159,34159,Zoey's mom told her they could go pick out a new dog today.,Zoey's mom paid for the French Bulldog and they took him home!,Zoey was excited to get a cat.,Zoey was excited to get a dog!.,1
2172,117369,117369,Mona was truly a selfish girl.,"What was always inside her, was just a savage beast.",On the outside she was nice.,On the inside she was nice.,0
1882,14858,14858,Sally left her cup outside.,Sally ran outside and brought her cup in.,Sally had to decide what to do.,Sally had to decide to leave it there.,0
3260,141978,141978,Marilyn was at the lake with her family.,"Finally, they decided to keep it.",Marilyn ignored an abandoned puppy.,Marilyn found an abandoned puppy.,1
32,165677,165677,Hannah was assigned a group project with some of her classmates.,The professor decided to not give her classmates credit for her work.,Hannah done all the work and even presented it to the class.,Hannah does all the work and didn't even finish it to the class.,0
53,118327,118327,John and his pals made fun of the cafeteria ladies.,John was aghast when his mom showed her cafeteria lady uniform.,John's mom tells him she got a new job today.,John tells his mom he got a new job today.,0
1810,18579,18579,Sophie's nana was terminally ill.,Sophie cried.,Sophie's Nana didn't die.,Sophie's Nana died on June 12th.,1
803,34702,34702,Evan's brother was coming to town.,Evan enjoyed himself.,Evan's brother was one of his worst friends.,Evan's brother was one of his best friends.,1
389,56872,56872,Bob was starting the year at a new school.,Luckily the girl sitting next to him gave him one and smiled.,Bob realized he forgot a nuclear missile.,Bob realized he forgot a pencil.,1
3768,120850,120850,Franny was building a deck for her house.,Franny hid this from her daughter out of embarrassment.,Franny measured her boards too perfectly.,Franny measured her boards too short.,1
2020,125274,125274,Valerie took apart her chicken wing.,"In addition, her friend helped her take out.",Valerie had to eat it all.,Valerie had to carry it.,1
386,110069,110069,"When Charles was still a toddler, his parents separated.","Charles survived, his mother made her boyfriend dive after her baby.",The family was in a painful crash one evening.,The family made it home safely.,0
2242,13989,13989,Chase went on a solo trip to New Orleans for his birthday.,"A stranger told him how to get home, and Chase felt bad for judging.",Chase met many friendly people on his trip.,Chase saw a suspicious looking stranger.,1
3415,147563,147563,It was a hot and sunny day out.,Unfortunately one of them melted on his way home.,Jon bought two ice cream cones.,Jon bought two ice cream trucks.,0
3395,104240,104240,Riley had always heard that Argentina had delicious food and wine.,"Despite his sickness, Riley considered this the trip of his life.",Riley got ill from eating and drinking too much.,Riley got well from eating and drinking too much.,0
4347,144826,144826,Frank loved watching football.,Frank enjoyed his Sunday's watching football games.,"He would skip class and watch all Tuesday."".",He would skip church and watch all sunday.,1
4401,11335,11335,New people moved into the house across the street from Charles.,Charles read it and the homeowner gave Charles a job on a film crew.,Charles ignore about the neighbors.,Charles inquired about the neighbors.,1
901,85491,85491,Michael had tourettes.,He finally decided to just use velcro and that made his life so great.,Michael couldn't find a way to keep his trap shut.,Michael couldn't find a way to keep his door shut.,0
926,136304,136304,Marcia went to Italy with her family one summer.,"When she returned home to America, Marcia wore the mask that Halloween",Marcia picked up a real Italian party mask.,Marcia picked up a real Italian cannoli.,0
2992,6031,6031,Eric was walking around his campus.,Eric saw the student forced into a police car and taken away.,He saw the police had set someone free.,He saw the police had arrested someone.,1
1729,24673,24673,Ryan watched as the rider was released from the chute on a bull.,Springing into action he helped the rider to his feet.,The rider was tossed from the bull.,"The rider held onto the bull."".",0
4544,107342,107342,Kacie was making a batch of brownies.,"Then, she decided to add some hot cocoa powder.",Kacie wanted to make her cookies more chocolatey.,Kacie wanted to make her brownies more chocolatey.,1
2333,1754,1754,Michael couldn't afford braces as a child.,Now he enjoys smiling more often.,Michael got braces later on in life.,Michael never got braces.,0
3209,84836,84836,Bob decided to buy his first pet.,Bob went with a hamster.,Bob went to the pet store.,Bob went to the grocery store.,0
942,92049,92049,Joanne loves to bake cookies with her grandmother.,They baked cookies all afternoon.,Joanne bought all the ingredients and went over.,Joanne sold all the ingredients and went home.,0
1608,103997,103997,Julie always wanted to learn how to cook so she signed up for a class.,He couldn't believe how good it tasted.,After her class she cooked a meal for her boyfriend.,Julie lived alone and only cooked for herself.,0
578,14469,14469,A young woman wanted to be able to defend herself.,She became an adept martial artist.,The young woman bought a gun.,She took martial arts classes.,1
1781,54490,54490,I never thought I would like a massage.,I plan on getting a massage once a month from now on.,I never entered a raffle that sent me to get one.,I won a raffle that sent me to get one.,1
4178,18264,18264,Ally was constantly getting bullied by girls in her class.,So Ally decided to get the courage to stand up to the bullies herself.,Ally wanted to find a way to change that.,Ally left school and moved away.,0
2252,11312,11312,I was outside with my wife one day.,We let them go and went home.,We saw some beautiful birds.,We saw some awkward birds.,0
2428,10177,10177,"Recently, I became very unhappy with my job.",I went to the interview and was happy to get the job.,I forgot about applying for a new job.,I applied for a new job.,1
2433,14215,14215,I went to the bathroom today and noticed the dog needed to be fed.,He ate every single bit!,I filled the dog bowl.,"""I filled the dog bowl with kitty litter.",0
303,114010,114010,Sam was making french fries on the stove.,"He covered it with another pot, and the fire went out.",Suddenly the pan fell over.,Suddenly the pan caught fire.,1
1050,10383,10383,Jon was a criminal.,Jon was sentenced to prison for life.,Jon got caught saving someone.,Jon got caught murdering someone.,1
3514,81780,81780,The vase that Frank dared anybody to touch sat on the table.,A brand new bunch of lilacs higher and fuller than the others.,Someone put some flowers in the vase.,Someone put some trash in the vase.,0
2785,149285,149285,Today is Christmas Eve.,It feels good to be home.,"So, I went to my parents house.","So, I went to my cousins house,.",0
4519,129391,129391,A new Chick-Fil-A just opened up and I couldn't wait to try it.,Right then I decided this was my new favorite food.,I tried a blacken'd ranch chicken nuggets.,I tried a chicken sandwich with Polynesian sauce.,1
4343,54949,54949,Mike kept a very messy car.,He was relieved and embarrassed when he found it under all his mess.,Mike couldn't find his credit card.,Mike kept his credit card in a wallet.,0
1395,37572,37572,The librarian had a large cart of books to put away.,"After a long search, she found the book on her cart.",Someone asked the librarian to find her a book.,No one asked the librarian to find them a book.,0
2682,82517,82517,Jane went to her high school reunion.,The night ended with tons of dancing.,There was a band playing music.,There was a band playing terrible music.,0
3495,156775,156775,I bike to work every day.,He gave me a $100 tip.,A customer did not know that I bike into work.,a customer found that I bike into work.,1
2950,38316,38316,Morgan's bike had been stolen.,Morgan's search was fruitless.,Morgan looked everywhere but nothing came up.,Morgan looked everywhere and found her bike.,0
2655,32794,32794,The handyman took his ladder to his van and threw it down.,He was able to finally carve out enough space to fit the ladder in.,He moved around items in the van.,He moved around items in the anti-anti-truck.,0
403,160460,160460,Ed tossed a bag of chips into his backpack before he walked to school.,Ed had to eat the destroyed chips for lunch.,The chips rested on top of his books.,The chips got smashed under his books.,1
4408,147866,147866,Cody had outgrown his sneakers.,It was a relief to have shoes that fit properly again!,Cody went to the store to get a smaller size.,Cody went to the store to get a larger size.,1
3152,165260,165260,Drew wanted to learn to surf.,It took him Years to get there.,He started practicing every day.,Drew got amputated due to accident and can only stay in the bed.,0
4332,76511,76511,Icy wanted whipped cream for her ice cream.,It did not turn out quite the way she hoped!,Icy put whipped cream on top of her cone.,Icy put whipped cream on top of her pizza.,0
3356,116525,116525,Eddie put a container of milk on the counter.,She was licking up the milk that had spilled everywhere.,Eddy knocked the cat off of the counter.,Eddy's cat knocked the container off of the counter.,1
4596,141656,141656,Maya was new in class.,Then she thanked the kind girl for helping her.,Maya asked some questions from her classmates.,Maya asked some questions from her lawyer.,0
2228,72693,72693,Ray went to the hardware store to buy some supplies.,"Once he had it all, Ray crumpled up the paper and toss it aside.",Roy wrote out a list of the supplies he needed.,Roy memorized a list of the supplies he needed.,0
1692,163055,163055,My husband and I often travel to Mexico.,He took the cash and let us go.,We were held up by a souvenir store.,We were distracted by a souvenir store.,0
4917,97135,97135,Callie wasn't feeling good.,"Callie took the medicine, rested, and hoped to feel better soon.",Callie called her mechanic and asked for advice.,Callie called the doctor and asked for his advice.,1
4611,124608,124608,Nell's class went to an amusement park for a special treat.,"When Nell got back to school, she was sent to the nurse.",Nell got hurt at the amusement park.,Nell had fun at the amusement park.,0
241,87737,87737,Aura wanted to see the sunrise.,Aura got to see her first sunrise!,Aura overslept.,Aura went outside early.,1
4600,73970,73970,Haley and James were on a walk.,They ate it all in an hour.,They had brought a big bag of trail mix for the walk.,They had forgotten to bring a big bag of trail mix for the walk.,0
677,159681,159681,Charles and his son went to the zoo.,His son had such a good time he fell asleep smiling on the ride home.,Charles's son cried and pouted the whole time at the zoo.,Charles's sone was hyped the whole time at the zoo.,1
4562,161357,161357,Catherine has always been intrigued by the sport of Curling.,Catherine thought curling looked boring.,Catherine watched it for the first time on the Olympics.,Catherine was engrossed in watching it for the first time on the Olympics.,0
4697,147746,147746,Becky and her friend Lisa planned on going to the theater.,Finally a nice couple helped them to the destination.,They didn't know how to get there.,They didn't know how to get absent.,0
2527,2498,2498,Desiree went to California to see her grandparents over the summer.,She went into business with her grandpa selling hair jewels.,Desiree's grandfather was unable to teach her how to make jewelry.,"Desiree's , grandfather taught her how to make jewelry.",1
4935,72947,72947,"On January 10, 2011 I saw a mouse run under our oven.",I bought new traps but I never got the mouse.,I immediately went to the store.,I immediately went up to the chair.,0
3358,96832,96832,My parents took us to Canobie Lake Park in 1963.,We came home tired but happy.,We hiked the entire park twice over.,We missed hiking the entire park twice over.,0
1924,89734,89734,"Joan was hungry, but there was nothing good to eat in the house.",She ate and enjoyed her chicken with broccoli and fried rice.,Joan decided to get pizza.,joan ordered Chinese food.,1
2477,156148,156148,Bob always thought he was the best basketball player in town.,"However, Bob sank shot after shot, leading to a close 72 to 71 win!","Bob's team was down by almost 20 points, so Bob was benched.",Bob's team was down by almost 20 points.,1
4077,95193,95193,My neighbor used to decorate his house for Christmas.,"He stopped decorating his house, after that.",His home was beautiful.,His home was vandalized.,1
4828,43366,43366,The Baylor Bears basketball team played Yale on Thursday.,Baylor kept it close but in the end they lost the game.,Baylor and Yale were equally-matched teams.,Baylor and Yale weren't equally-matched teams.,0
4592,103728,103728,Sam was struggling to pay his bills.,Sam had to find a third job.,Sam had enough money even while working one job.,Sam still didn't have enough money even while working two jobs.,1
2350,84030,84030,Larry is interested in taxidermy.,Now she's just as big of a fanatic.,Larry introduced his girl friend to the art.,Larry introduced his dog to the art.,0
3187,83284,83284,Jamie lost his parents in the war.,Jamie stole a loaf of bread from a corner store.,Jamie was adopted by a rich couple.,Jamie was now a homeless orphan.,1
4244,32401,32401,I once entered a music contest at school.,I left with a prize of $100 and a sense of accomplishment.,I played my heart out and didn't miss a single note!.,"I played my best, but didn't hit all the notes.",0
492,156450,156450,Kelly went with her youth group to White Sands for a full moon night.,She could see everything easily.,"Luckily, there were too many clouds in the sky.","Luckily, there were no clouds in the sky.",1
1490,30359,30359,There was an accident involving a truck on the highway.,They brought him to the nearest trauma center.,Nobody was injured in the minor wreck.,A man was injured in the wreck.,1
744,124618,124618,Ryan loved to customize his bike.,Ryan loved how his bike looked.,Ryan bought the most expensive parts.,Ryan bought ugly parts but got a good deal.,0
2720,82949,82949,Kate had had a very long month.,Then she spent eight happily weeks lazily enjoying her summer!,Today was the first day of school.,Today was the last day of school.,1
1864,110595,110595,Karen moved to a new city.,When she landed the job she knew all the work was worth it.,It took her weeks of interviewing and packing just to not get the job.,It took her weeks of interviewing and packing to get the job.,1
4279,76273,76273,I went to the doctor yesterday.,Upon hearing this I felt happy.,My test was negative.,My test was inconclusive.,0
2470,106183,106183,Javier has always been afraid of riding the subway in New York City.,Javier is very proud he has faced his fear of riding the subway.,Javier has heard good experiences of the subway.,Javier has heard bad experiences of the subway.,1
611,156340,156340,Tom and Susan had one child.,The child enjoyed the story.,Tom and Susan read a bedtime story to their four children.,Tom and Susan read their child a bedtime story.,1
4286,15957,15957,Lola was a good dancer who joined a dance contest.,Lola felt great and thought about trying a dance career.,Lola won first place in the dance contest.,"Lola won last place in the dance contest"".",0
2078,132432,132432,Jim went to the wetlands with a giant gun.,Jim felt pleased.,Jim had a great time.,Jim had a horrible time.,0
4757,33028,33028,Lena was driving home from the mall.,She had to call her boyfriend to come pick her up.,her car ran out of gas.,Her car ran out of brake fluid.,0
4703,80364,80364,Lily hated mosquitoes!,Within an hour every mosquito was dead!,Lily sprayed honey all around her porch.,Lily spayed insecticide all around her porch.,1
2666,169075,169075,Bob was a tired builder and wanted to retire.,Bob won the big lottery and was able to retired!,"However, Bob had enough savings to do this.","However, Bob did not have enough savings to do this.",1
3602,160415,160415,Lance bought a new lamp.,He took it back and got another one instead.,Lance realized the lamp's color didn't look right.,Lance thought his new lamp was perfect.,0
1744,77214,77214,Mary was born in the Philippines.,Mary is now a vice president in her company and has a great family.,Mary worked since she was a baby for this.,Mary worked hard and work for a company.,1
2093,60159,60159,My sister in law got a perm last week.,We are glad she is feeling better.,She got sick after getting the perm.,She got happy after getting the perm.,0
4445,76194,76194,Fred failed his math class in middle school.,Fred studied very hard and passed the second time around.,Fred wanted to play with his friends instead of studying math.,Fred wanted to play with his friends instead of studying art.,0
4361,66647,66647,James was out on his daily run.,James makes a run for it and the red wolf watches from afar.,A large red wolf panicked when he saw James in the field.,James panicked when he saw a large red wolf in the field.,1
3499,108682,108682,Susie was feeling lonely in class.,Susie went home feeling even lonelier than before.,Susie started to smile.,Susie started to tear up.,1
143,76303,76303,I was a bookkeeper.,"When I returned, I felt fresh and ready to go back to work!",I took a long needed vacation.,I never was able to take a vacation.,0
382,46884,46884,Last spring I bought a bunch of lilies and tulips on sale.,Next spring I will have a host of beautiful flowers to enjoy!,I packed them away to plant pot plants later.,I packed them away to plant later.,1
2588,138350,138350,Ian needs a warm pair of gloves for his first winter in Vermont.,Ian goes to the store to buy gloves.,Ian has time to order the gloves online because he needs them right away but he forgets.,Ian doesn't have time to order the gloves online because he needs them right away.,1
3873,36613,36613,Gretchen was a nanny for two children.,She decided to keep in touch with the children.,The children still needed a nanny.,The children didn't need a nanny anymore.,1
4768,132328,132328,A terrible windstorm had blown up by Ava's house.,The entire parlor was covered with shattered glass!,The windstorm destroyed everything.,The windstorm destroyed nothing.,0
2131,158106,158106,Kelly loved trying new recipes on her friends.,Mark had to be taken home to recover.,That day she made a new recipe.,That day no one would try the recipe.,0
4223,5642,5642,Bob needed a new pair of socks.,Bob returned everything the next day.,Bob bought the wrong size socks.,Bob bought the socks he liked.,0
133,74192,74192,I filled up the bird feeder in the yard.,Then back to it's nest with it's mouth full of food.,The bird came to store all of the food.,The bird came eat all of the food.,1
1907,76131,76131,Marcy received a valentine from her boyfriend.,Marcy shrugged her shoulders and reached for the TV remote.,Marcy received a gunshot wound from her boyfriend.,Marcy opened the card and it stated her boyfriend doesn't want to be with her anymore.,1
107,91465,91465,It was the fourth of july.,We grabbed the hose and luckily put it out.,Some of our fireworks started a grass fire!.,Some of our fireworks started an explosion.,0
1621,141182,141182,John wanted to stop drinking dairy milk.,John liked all of them and no longer wanted cow's milk.,John tried different non-dairy milks both thin and weird.,John tried different non-dairy milks.,1
229,140512,140512,Lee knew her mom needed new gloves and could not afford them.,Lee's mom was proud of her daughter for being so thoughtful.,Lee worked hard and bought the gloves for her mom.,Lee couldn’t afford them either.,0
3259,154076,154076,Anna was making Thanksgiving dinner.,Anna's turkey came out nice and juicy!,She got the recipe from her grandmother.,She got the recipe from 4-chan by mistake.,0
4447,80399,80399,Little Tom was scared of his closet.,Now Tom can get a good night's sleep.,Tom helped his father to not be scared.,Tom's father helped him to not be scared.,1
2051,148134,148134,I like a cool apartment.,Now we argue over our preferences.,I asked my friend to move in with me.,I moved in by myself.,0
3739,75237,75237,One day I went for a walk,It was the car that sped past me earlier,A car went fastly passing.,A car went fastly enduring.,0
4218,87860,87860,"One day, a telemarketer called the Davis family.",The father got mad and hung up.,The family was in the middle of dinner.,The parent was in the middle of dinner.,0
