,Unnamed: 0,Unnamed: 0.1,sentence1,sentence2,hyp1,hyp2,label
2661,137101,137101,Jen had PPD after her baby was born.,"Secretly, he resented her for having PPD.",Jen's husband had to take care of the baby for Jen.,Jen's husband had to take care of the dog for Jen.,0
4682,30462,30462,He had hardly any money left.,"Something soon would change, he told himself.",He kept overspending his money.,He kept saving his money.,0
1008,102210,102210,The Johnson family loved to go hiking.,They never went hiking again.,"On their journey, they encountered rattlesnakes.","They ended up enjoying their journey, and didnt run into anything dangerous.",0
4705,31270,31270,Ludo has a gambling problem.,Ludo lost his bet on a technicality.,ludo knew he needed help but played anyway.,Ludo knew he needed help and stopped.,0
730,56750,56750,Sam wasn't ever what you would call fit.,"Sam struggled, but ultimately was able to finish the entire race.",Sam decided he'd try his best in the race.,Sam decided to not even enter the race.,0
2686,49392,49392,Craig always wanted a pet hamster.,Craig never knew the difference.,His mother bought him a gold fish.,His mother bought him a gerbil instead.,1
2224,99367,99367,I went to a bar with some friends of mine.,After that we all decided to go to a restaurant.,We left when we got hungry.,We left when we beat the waitress to death.,0
3255,73915,73915,There was a lonely man.,He made a new friend that day.,One day he went and sat in the mark where he spoke to another man.,One day he went and sat in his home where he spoke to no one.,0
3703,144340,144340,I've gotten three speeding tickets in my life.,I now drive at a normal speed.,The speeding tickets cost $200.,The speeding tickets cost $0.50.,0
1123,15506,15506,Joe had quit smoking cigarettes for 6 months.,Joe felt proud that he was able to resist his temptation to smoke.,Joe started chewing gum to stop urges.,Joe would not chew gum to stop the urges.,0
2521,105022,105022,Maria always found cards when she went walking on the streets of NYC.,"This made Maria very happy, as she felt it was a good sign!",Maria realized she had collected a full deck one day.,Marie realized she had lost a full deck one day.,0
4863,17163,17163,Charlie was excited for his date with Samantha.,Samantha thought he was funny and agreed to a second date!,Charlie told Samantha jokes for fun.,Charlie told Samantha jokes for disagreeable.,0
1104,148577,148577,Miriam was constantly arguing about everything.,Miriam did not enjoy arguing.,She was a very happy woman.,Miriam wanted to stop arguing.,1
3704,167533,167533,"In college, I took some very interesting classes.",My college classes are used primarily for my everyday life now.,I loved college so much I became a professor.,I hated college so much I became a drop-out.,0
460,59467,59467,Austin needed artwork for his apartment.,Austin went to the park and played with his dog.,Austin was looking for art when Alex saw his dog wanted to play.,Austin was looking for art when Alex saw his dog wanted to paint.,0
1671,113376,113376,Jeff is planning a wedding!,Jeff continues to work two jobs and makes a lot of money!,Jeff want's to be debt free.,Jeff wants to be single.,0
437,108597,108597,Ian had to use the bathroom.,Ian ran into the bathroom so quickly that he slipped on the floor.,Ian didn't ask around the department store until he finally found the bathroom.,Ian asked around the department store until he finally found the bathroom.,1
1841,26685,26685,Jon wanted to go fishing at the lake.,"Finally, John got to fish at the lake!",John took a vacation from relaxation.,John took vacation from work.,1
2157,26604,26604,Jane wondered if she had made the right decision on joining the tour.,Jane tried to calm herself by watching some onboard entertainment.,Jane found the ship rocky and nauseating.,Jane found the ship calm and nauseating.,0
406,67805,67805,Ellie loves to restore old furniture.,They are very happy with their new piece.,Ellie sold a restored sofa to a couple.,A couple sold a restored sofa to Ellie.,0
1496,91678,91678,Gerard was performing a show on his birthday.,Gerard was very happy and performed an encore.,Gerard's friends were very attentive.,Gerard's friends were very bored.,0
4648,76693,76693,Louis wanted to become a clown.,Louis eventually became a doctor but his soul was crushed.,But he realized that clowns make almost no money.,But he realized that clowns make almost a lot money.,0
2448,67307,67307,My boyfriend in high school was overbearing.,My mother was not pleased and wouldn't let me use the blanket.,He borrowed my moms baby blanket one night.,He complemented my moms baby blanket one night.,0
288,2416,2416,Every year for Christmas John received a fruit basket from his mom.,She noticed the empty basket and smiled.,The mom got the basket.,John gave the basket away.,0
3253,145226,145226,Kim and her glass went on a field trip to an aquarium.,Everyone made fun of Kim.,Kim was dehydrated with water by an exhibit.,Kim was soaked with water by an exhibit.,1
3380,22064,22064,Sal was jumping rope.,Sal hated the brace.,Sal stayed healthy.,Sal broke his leg.,1
2706,27376,27376,Alex loved his girlfriend Amy.,She fell in love with him even more after receiving his gift.,Alex bought Amy a new diamond plated gold watch.,Alex destroyed Amy's new diamond plated gold watch.,0
1189,69778,69778,Michael's dad took him to the carnival.,Michael sadly got a blue balloon instead.,Michael wanted a red balloon.,Michael wanted a blue balloon.,0
1825,135575,135575,Joey worked for a great company but her hours were cut.,Joey spent her days playing video games.,Joey found herself with a lot of free time.,Joey found herself with a lot of free time but no money.,0
1026,41760,41760,Tim had dreams of becoming a great bodybuilder.,Tim was very determined.,He had started from nothing but was slowly building his muscles.,He had started from nothing but was slowly getting a beer belly.,0
2039,120065,120065,Pyotr wanted a raise.,Pyotr was very disappointed.,Pyotr asked for a raise and was promoted.,Pyotr Asked for a raise but was denied.,1
4952,164185,164185,Mia does usually get good grades in school.,She ended up getting an A and 20 dollars.,Mia studied very hard for math.,Mia didn't have time to study for math.,0
656,114823,114823,the fisherman set out to check his lobster traps.,They were full of big fat lobsters,he put bait in the traps.,he put bait on the hook.,0
701,135141,135141,"On Saturday afternoon, Trevor attended a basketball competition.",Trevor happily received the trophy from the referee.,Trevor's name was not announced or asked to come forward.,"Trevor's name was announced , and asked to come forward.",1
3397,61571,61571,Mary rode her bike every day.,Mary misses riding with Sally but will never give up riding her bike.,Her friend Sally rode bikes with her until Sally bought a car.,Her friend Sally road bikes with her until Sally bought a newer bike.,0
1573,95633,95633,I went to the bank yesterday.,But only one of them was the flavor I wanted.,The bank offered nothing to the customers.,The bank offered flavored coffee to the customers.,1
4464,51443,51443,Joe had a bunch of batteries for his speakers.,He then decided to buy speakers that can be charged.,Joe got tired of having to replace batteries.,Joe got tired of having to replace shoes.,0
3987,119034,119034,Chris went to Disneyland for the first time last weekend.,Chris kept the button on his dresser as a small memory of fun times.,Chris had a wonderful time with his friends and family.,Chris had a terrible time with his friends and family.,0
2429,99719,99719,Ray was very hungry and wanted to eat rice.,He had more rice than he could eat.,Ray went to an all you can eat restaurant.,Ray went to an all-meat restaurant.,0
3252,34336,34336,Sally was drinking milk.,She figured nothing bad would happen and kept drinking.,She saw on the carton that it was past its expiration date.,She saw on the carton of chunky milk that it was past its expiration date.,0
2162,54563,54563,Grace was very excited to go to the zoo.,Grace was very sad that she would never see the lion.,The lion exhibit was removed the week before.,The lion exhibit was kept permanently.,0
1087,59953,59953,Paige took out a loan for a new house.,Page regretted ever taking that loan.,Paige visited  with a loan shark for a house loan.,Paige took out a variable rate loan.,1
4981,77018,77018,Craig has wanted to get himself an early birthday present for months.,Craig is so happy that he bought a gift for himself.,Craig decided to give away a new phone.,Craig decided to get himself a new phone.,1
93,45170,45170,Tim was eating alone in the cafeteria.,"It was Jim, who wanted to invite Tim to eat with his friends.",a group came over to ask if Tim wanted to sit with them.,a group came over to ask Tim to sit somewhere else.,0
582,8311,8311,Jane had a beautiful dress for the school dance.,"She ended up wearing her sneakers, and she was comfortable all night!",Jane tried on her gloves and they hurt her hands.,Jane tried on her shoes and they hurt her feet.,1
3360,10641,10641,Craig didn't like the smell of tuna.,Now Charles can't make tuna at home.,Craig told his roommate Charles that smelling tuna made him feel like vomiting.,Craig told his roommate Charles that smelling tuna relaxes him.,0
2599,47004,47004,Carly ordered a burger at the restaurant.,"Finally, she received her burger and got to enjoy it.",Carly waited and hour for her waiter.,Carly waited a minute for her waiter.,0
869,165082,165082,I wrote an ebook that needed a cover.,I have no computer.,The cover needs to be designed using an online software.,The cover needs to be designed using traditional typesetting.,0
2562,137542,137542,Katy went to Red Lobster for the first time.,It was that day Katy discovered she was allergic to lobster.,Katy's throat swell up.,Her throat did not hurt.,0
1618,134827,134827,Josh and Ryan were in in the backyard.,They're mess caused them to have to call the water department.,Josh and Ryan flooded the backyard.,Josh and Ryan cleaned the backyard.,0
2867,167604,167604,Leah was very worried.,Leah wasn't ill - she was pregnant!,So Leah went to the doctor.,So Leah went to sleep.,0
2283,116139,116139,Lea wanted pink hair for her Halloween costume.,"Her costume was great, and the pink washed out the next day!",Lea's pink hair turned out great and everyone loved it.,Lea's pink hair turned out great and everyone hated it.,0
3684,86524,86524,Ted is the first of his friends to own a car.,Ted has made a nice little side business while driving to school.,Ted picks up kids to take to school.,Ted picks up kids to take home.,0
1698,30354,30354,Timmy had just opened a restaurant downtown in his city.,Timmy was overjoyed with excitement.,Many people have come to try it out.,The restaurant stayed empty all day.,0
4630,143303,143303,Sam hates to buy groceries.,Sam was highly impressed and happy.,Sam's girlfriend went shopping for him.,Sam went shopping for himself.,0
3059,163018,163018,"John was on a walk through town, when a man came running behind him.","The woman was very grateful, and they became friends.","John grabbed the man, who had just robbed a woman.","The man had just robbed the woman, but John did not grab him.",0
2787,132511,132511,Vick was thinking about voting for the president in 2008.,Vick ended up not caring about that election.,Vick voted but the person he picked didn't win.,Vick voted but the person he picked died.,0
2430,122727,122727,A few friends and I were looking at Jake's sword collection.,Refusing to go to the hospital we went inside for dinner.,One of us cut a finger on one of Jake's swords.,One of us healed a finger on one of Jake's medical kits.,0
2174,36767,36767,Nila's mom was diagnosed with stage four cancer.,Nila loved her mom.,Nila jumped to action to start a fund raiser for her mom.,Nila's mom jumped to action to start a fundraiser for Nina.,0
1544,120133,120133,"Stan decided to purchase a pizza for the family,",I walked back to the table.,Stan apologized for making an awful IBD joke.,Stan apologized for making a good IBD joke.,0
2434,131385,131385,Mary went to the store to buy turkey for dinner.,Mary went home and enjoyed the turkey she bought for dinner.,Mary found a fully opened bottle for sale.,Mary found a fully cooked turkey for sale.,1
1971,151158,151158,It was a beautiful summer day outside.,He was disappointed.,His plans with his friends were cancelled.,His plans with his friends went great.,0
4976,1114,1114,Kelly and the girls wanted to take a train to the city.,The girls had to wait for another one.,The girls missed the first train.,The girls got on the first train.,0
789,107759,107759,Phillip bought a new gun and took it to the firing range.,Phillip will remember to bring his ammo next time.,Philip forgot to took the ammo.,Philip brought five boxes of ammo.,0
1216,3316,3316,"When I was at the coffee shop, there was a medical emergency.","No one noticed I had wet my pants, and frankly, I didn't care.",Someone collapsed in front of me.,Someone danced in front of me.,0
2086,123015,123015,"Robert's computer was acting strangely, which worried him.",Robert was glad he hadn't spent his money unnecessarily.,Robert was thinking about buying a new computer but didn't.,Robert was thinking about buying a new calcuatlor but he didn't.,0
1711,62957,62957,I bought a bike in 1999.,I had to buy another bike and a better lock.,"I locked up my bike ,but it was stolen.","I locked up my bike, and the locked worked perfectly.",0
2427,50609,50609,Kurtis decided to go camping.,Kurtis laughed and danced around the campfire.,Kurtis brought friends along and they set up camp together.,Kurtis brought friends along and they they played soccer together.,0
1058,28005,28005,Kyle had to write a research paper for school.,"When the papers were returned, Kyle's hard work paid off with an A.",Kyle used many sources for information.,Kyle didn't use any sources for information.,0
3317,99121,99121,Raven and Tim were playing chess.,They decided it was a tie.,Raven and Tim could not figure out who won.,Raven was better than Tim and won.,0
3837,4784,4784,Tom was looking for Kenya on the globe.,It turns out it was in Africa.,Tom was looking at the wrong spot altogether.,Tom was looking at the right spot the whole time.,0
661,28449,28449,Francis had a bad cold.,Kay is now in the hospital.,Kay tended to her daughter's flu symptoms. She hated seeing Francis sick. She did everything to get her well.,Francis tended to her daughter's flu symptoms. She hated seeing Kay sick. She did everything to get her well.,0
3924,157516,157516,Sean rode a bike to work.,Sean saw that his bike had been stolen by a masked man.,Sean enjoyed getting some more exercise after work.,Sean enjoyed getting some exercise before work.,1
1820,115828,115828,Robert decided to take his family on vacation.,Robert and family decided to go on many more vacations.,They went to Hawai'i and loved it.,Robert and his family fought all through their trip to hawaii.,0
417,149510,149510,Martha was very excited to get her very first cell phone today.,"As Martha drove home, she was bursting with happiness.",Marthas mom said she earned her cell phone.,Martha's mom said she did not deserve the phone.,0
831,145921,145921,Jenny's parents were building a house.,She had to go to the hospital and get stitches.,Jenny broke a window and cut her hand.,Jenny broke a window but wasn't hurt.,0
4668,121399,121399,One team was up by a lot of points in a bowling match.,He picked up the spare and the team was still quite ahead.,Two bowlers got into an argument and punches were thrown getting both teams kicked out.,Their team captain made a mistake.,1
2840,138150,138150,Lenard was never able to get anywhere on time.,He was still late.,Lenard bought a new alarm clock.,Lenard bought a new tape.,0
801,79629,79629,Lori was nervous for her blind date.,"When he asked her for a second date, Lori declined.",Lori's blind date ended up being a really weird guy.,Lori's blind date ended up being a really easy-going guy.,0
997,93255,93255,Steve and Eric got out of school early.,He got grounded for not letting his mom know what he was doing.,Eric decided to go to the mall that day and didn't go home.,Eric decided to go to the mall tomorrow and went straight home.,0
1598,108601,108601,"Ben sat at his desk, reading a book.",Ben told his sister how much she had scared him.,Becky jumped on Ben from behind.,Becky walked around Ben from behind.,0
4756,64588,64588,Sam had to go grocery shopping.,He never forgot his list again.,Sam forgot his list and struggled on what was needed.,Sam brought his list and got what was needed.,0
4488,166593,166593,Sandra didn't have any money.,Now Sandra works at a clothes store with better working conditions.,"Sandra, started work at an awful job for money.",Sandra got a great paying job for money.,0
2942,8262,8262,It was the day off the big game.,The home team won!,The game started at one in the afternoon.,The game was canceled at one in the afternoon.,0
3598,83272,83272,Brian was a soldier.,Brian is saddened his grandson didn't take his advice.,Brian told his grandson about his experiences.,Brian's grandson followed in his footsteps.,0
4033,69377,69377,Sarah had always had a hard time paying attention in school.,She went to a doctor and was diagnosed with ADHD.,Her teacher spoke to her mother about getting help for Sarah.,Her teacher spoke to her mother about signing her up for karate.,0
4507,60851,60851,Frank had been drinking beer.,Frank spent the rest of the night drinking more beers.,Frank then bought even more beer.,Frank couldn't buy more beer.,0
1267,60849,60849,Frank had been drinking beer.,Frank spent the rest of the night drinking more beers.,Frank then found more beer in the refrigerator.,Frank found that he had no more beer in the refrigerator.,0
2318,74555,74555,Gina locked her key in her car at a gas station.,Until Gina explained her car was blocking one of the gas pumps.,Gina did not think it would be a problem.,Gina knew it would be a problem.,0
800,76083,76083,On December 29th I went to the New England Aquarium.,I was tired but happy that day.,I saw so many sea animals.,I saw so few sea animals.,0
3458,99874,99874,Jay had loud neighbors.,But they were too bulky to sleep in.,Jay bought some headphones to help drown out the noise.,Jay sold some headphones to help drown out the noise.,0
1261,106595,106595,The boy liked to daydream about her.,Suddenly she came right up to him and said hello.,The boy saw her at school everyday.,The boy saw her at school every year.,0
3825,124287,124287,Billy had watched his mother make popcorn dozens of times.,The pot overflowed and there was popcorn everywhere.,Billy had not forgotten the procedure.,Billy must have forgotten part of the procedure.,1
1127,54709,54709,James wanted to entered a soap box car derby but didn't have a car.,James 3 miles before he could come to a stop.,James made a car out of different materials.,James failed to make a car out of different materials.,0
2938,53725,53725,Harold was a very old man.,The nurse and Harold are great friends.,He is taken care of by his nurse.,He is taken care of by his mom.,0
2100,91805,91805,Sam was always quiet and reserved.,Sam and Sara are glad they met each other.,Sarah was also quiet and reserved until she Sam.,Sarah was also quiet and reserved and doesn't like Sam.,0
2302,1758,1758,Last week the guys and I decided to watch sports.,Overall everyone enjoyed the day.,The game we watched was tied.,The game we watched wasn't close.,0
1009,134746,134746,My late grandpa had a dog named boy.,He literally led me to a neighbor's bar-BQ!,My grandpa's cat barked at me and I followed him.,My grandpa's dog barked at me and I followed him.,1
1186,96723,96723,Joe was walking to school.,He saw someone carrying the cat.,Joe saw someone picking up a cat from a basket.,Joe saw someone picking up a cat from a dog's mouth.,0
3921,110351,110351,I married a guy I met online.,My husband is lazy.,We met on a website for people who do not have time to meet in person right away.,"We never met on a website because we are people who do not have time to meet in person right away."".",0
2952,36241,36241,"For Easter, Jilly uncle gave her a baby chick.",She lived a happy life for almost ten years!,The baby chick grew up to be a chicken that laid eggs for Jilly's family.,The baby chick grew down to be a chicken that laid eggs for Jilly's family.,0
939,36242,36242,"For Easter, Jilly uncle gave her a baby chick.",She lived a happy life for almost ten years!,The chick was very cute.,The chick was very disgusting.,0
555,110000,110000,Donald was driving in his truck with a new bag of potato chips.,The bag opened suddenly and potato chips flew everywhere!,Donald slammed on the breaks and his groceries went flying.,Donald slowly hit the brakes and his groceries went flying.,0
8,157425,157425,Matt's family had decided to move to the Dust Bowl.,"He both kept his old friends, and made many new ones.",Matt made a social media account.,Matt made a social media account but was banned.,0
2431,43519,43519,Anita had a feeling her flight to Hawaii wasn't going to be good.,Anita almost used the bathroom on herself during the flight.,The plane was pummeled by turbulence.,The flight was smooth and nice. perfect to be comfortable.,0
539,94515,94515,Will bought cat food for his cat.,And he couldn't stop eating it too.,Will decided to try some for himself.,Will only gave the food to his cat.,0
2685,103135,103135,Marge begged her husband Bill for a backyard pool.,Marge felt a pang of regret about putting in the pool right then.,Bill reluctantly had the pool installed.,Bill happily had the pool installed.,0
1628,54304,54304,Lindsay had a day off and wanted to go to the park.,"When leaving, Lindsay reached down to pet the duck, who bit her.",Lindsay wanted to pet a duck before leaving.,Lindsay wanted to ignore a duck before leaving.,0
2918,16564,16564,I have breakfast every morning at 8:30.,I read the paper online and listened to classical music.,Then I take a shower to start my day.,Then I take a shower to end my day.,0
2489,24472,24472,Melvin did not have electricity where he lived.,The darkness overcame him.,Melvin turned on the house lights.,Melvin refused to leave the house.,1
1427,101285,101285,I sat on a bee in the locker room.,I left my friend behind in the locker room.,I had to go to the nurse.,I had to go to the car.,0
3038,100941,100941,My rehab therapist gave me an elastic band.,"The next day, the professor had a hard time keeping up with my workout.",It helped me a lot very quickly.,It helped the professor a lot very quickly.,0
188,579,579,Jay has been looking for this duffle coat for a while.,He buys it anyway,Jay sees one in the store he likes but is not sure if he will find his old one.,Jay sees one in the store he likes but is not sure if he will find his old one hat.,0
3832,134630,134630,Benji was taking a math exam.,Benji was given a grade of zero on the exam.,Benji did not answer any problems.,Benji did not answer any problems on the English test.,0
3076,22983,22983,Johnny was supposed to be going home after vacation.,At the end of the day he caught his flight home.,"Johnny did not know if he would make the flight, and it was eventually canceled.",Johnny didn't know if he would make flight.,1
1978,87321,87321,Fred turned 16 and wanted a driver's license.,Fred's brother ended the lessons that day.,Fred's brother decided to help him learn.,Fred's brother decided to punch him.,0
3168,134003,134003,Granny always loved to bake.,"Granny delivered them to the kids, who enjoyed every bite of them.",Granny made the kids cookies.,Granny made the kids smoothies.,0
3046,20357,20357,Jonas wanted to be a monster for Halloween.,Jonas was thrilled with his handmade costume!,Jonas decided to make his own costume.,Jonas decided he couldnt  make his own costume.,0
4598,68400,68400,Charles graduated college and rented an apartment.,He drove past that house and it now has nothing to do with his family.,His parent sold their house and moved to Florida.,His parents then sold him their house and moved to Florida.,0
3025,68391,68391,Charles graduated college and rented an apartment.,He drove past that house and it now has nothing to do with his family.,Charles parents moved out of their house.,Charles parents painted their house.,0
3026,140187,140187,My mom begged me to buy food for the family.,She brought Chinese food.,So we went to a local Chinese store.,so i bought them a phone.,0
4615,168417,168417,Carl was at a buffet.,Carl wished he wasn't so curious.,Carl got sick after trying a new food.,Carl gor sick after trying a new brand.,0
2461,51234,51234,Ashley was watching a movie with her friend.,It had been as good as the reviews suggested.,Ashley picked out the movie.,Ashley picked out the knife.,0
4453,10916,10916,Alison's parents had long talked about going up in a hot air balloon.,They said it was one of the best experiences they've ever shared.,Alison's parents finally got to go in a hot air balloon.,Alisons parents never got to go in a hot air balloon.,0
1484,35193,35193,Tom wanted to go to a New York Giants game.,He enjoyed watching the game anyway.,But Tome watched it at home on his big screen tv.,Tom didn't watch any games on tv.,0
639,107655,107655,Billy's friends thought that he was a scaredy cat.,Billy felt brave.,Billy tried something dangerous.,Billy avoided something dangerous.,0
1588,12981,12981,Lucy was driving down the street when she got a flat tire.,She is very thankful for the technology we have access to today.,She pulled out her phone and called for help.,She pulled out her dead phone and couldn't call for help.,0
2413,163804,163804,The lady was inspired by a senior citizen she saw run a marathon.,She felt amazing when she crossed the finish line of her first race.,The lady decided she would train to run a marathon herself.,The lady decided to let the other person continue running marathons.,0
3563,121906,121906,The mouse spotted crumbs on the kitchen floor.,He ate the crumbs and ran back to his hole before the cat woke up.,The mouse monitored the cat and ran to the snack.,The mouse monitored the cat ran to the trap.,0
83,80911,80911,A girl named Jamie was hungry.,So she didn't eat.,But Jamie had no money for food.,Jamie had a lot money for food.,0
1304,147448,147448,Pete wanted to join the school marching band.,Pete went home to practice for the kazoo tryout.,Pete already played the yoga.,Pete already played the kazoo.,1
369,83543,83543,Amazing Zane was giving a magic show at a theater in the city.,Zane kept him prisoner until the show was over.,Zane locked a man in a cage.,zane retired in two years.,0
4490,137218,137218,My pilot Rudy and I were caught in a storm.,We made it through just fine and Rudy later praised my navigation.,We worked hard as a team to make our way through the rough conditions.,We crashed due to the rough conditions.,0
1503,118676,118676,I was preparing food for an Easter potluck event.,They told me to make it again next year.,Everyone loved the casserole I made.,Everyone hated the dessert I made.,0
2907,145120,145120,It was raining yet warm,They turned around and went home instead.,Everything was wet at the non-park.,Everything was wet at the playground.,1
3488,104868,104868,"Erin was bored on a weekend, so he called his friend.",Erin went back to school on Monday feeling satisfied with his weekend.,Erin's friend had plans for the weekend and invited him to tag along and he did.,Erin's friend had nothing to do on the weekend and invited him to do nothing too.,0
4707,162526,162526,Kelsey knew she wouldn't like the dinner that was being cooked.,Kelsey tried it and actually begged for a second helping of it.,She was a picky eater.,She loved to eat.,0
442,99728,99728,Sam bought a scarf for herself that was bright yellow.,The friend backed down and Sam got all the compliments.,Sam's friend tried to take credit for the scarf.,Sam tried to take credit for the scarf.,0
1280,79944,79944,Chelsea was talking to the manager.,Chelsea took out her rage on the woman and stabbed her 27 times.,Chelsea was very angry.,Chelsea was calm and collected.,0
1727,129532,129532,Rosie's teacher's birthday was coming up in 5 days.,Rosie's teacher loved the gift.,Rosie bought her teacher a new pen.,Rosie refused to buy her teacher a pen.,0
3889,20917,20917,Ray wanted to use his old air conditioner.,But he knew that it would save him money in the long run.,Ray gave it to his elderly mother.,Ray's elderly mother gave it to him.,0
2788,17791,17791,Mary and her family were flying home from vacation in a small plane.,When the plane landed safely everyone clapped and cheered happily.,The plane had some trouble.,The plane had no trouble.,0
183,37652,37652,Chad and his coworker were on the elevator to work.,Chad could not believe that he was stuck on an elevator.,Chad got stuck inside of the elevator.,Chad got stuck outside of the elevator.,0
2384,20590,20590,When I was seven I was accused of stealing my father's glasses.,He never apologized for blaming me which makes me mad to this day.,He found them on the ground where he had dropped them.,He found them in the closet where I had hidden them.,0
2101,46962,46962,Gina sat in the plastic chair.,She wished she were wearing pants instead.,Gina fell and cut her leg.,Gina fell and felt fine.,0
3307,5429,5429,Tom decided to buy a motorcycle.,He began to love the bike very much.,"As long as the weather permits, Tom rides his motorcycle everywhere.","As long as the weather permits, Tom never rides his motorcycle everywhere.",0
3652,150209,150209,Gertrude was liked by no one at school.,She punched Gertrude right in the nose!,gertrude picked on a girl with glasses everyday.,Gertrude was kind to a girl with glasses everyday.,0
613,8738,8738,Ike walked down the street and passed a thrift store.,Ike pulled out $50 and the store owner changed his mind.,"Ike wanted something, but the owner wouldn't sell it.","The seller wanted something, but Ike wouldn't sell it.",0
330,91480,91480,Tim like pasta a lot.,Tim decided to never eat noodles again.,Tim ate some pasta but the pasta was bad and gave him a bad stomach.,Tim ate some pasta and the pasta was good and gave him a full stomach.,0
383,125854,125854,Mark hung up a racy poster of a lingerie model in his room.,"The model was taped on the refrigerator, but only from the neck down.",Mark's roommate wanted the poster and would steal it.,Mark's roommate wanted the poster and would tear it.,0
3126,49898,49898,Lauren has just moved into a new home.,She is happy to be decorating her new home.,Lauren began decorating her home.,Lauren began moving her home.,0
2226,146214,146214,Sam went on vacation to the beach.,He moved within the year.,Sam vowed to move to the beach.,Sam prefers the mountain climates cool air.,0
1726,122927,122927,The jackpot was set at 10 billion dollars.,The winnings were split between all the workers.,A group of 10 workers purchased the winning ticket.,A group of 10 workers purchased a losing ticket.,0
1693,44625,44625,Ida took the ice cream out of her freezer.,"Dismayed, Ida threw the carton into the trash.",Ida forgot about the ice cream and it melted.,There was fresh delicious ice cream in the carton.,0
1495,45056,45056,I interviewed for a government job.,Needless to say I did not get the job.,I showed up late for the interview.,I answered all the questions well and felt great leaving the interview.,0
776,25345,25345,Tim Hines was single for most of his life.,Last week the paper said that Tim Hines died of a heart attack.,Tim Hines was also overweight.,Tim Hines was also at his goal weight.,0
4059,46612,46612,Jim was having a bad day.,Jim went to bed early and hoped tomorrow was going to be better.,Jim felt down and depressed and was tired.,Jim felt good and happy and was energetic.,0
4915,108059,108059,"Reba worried that she was going to be a killer, like her father.",Reba was just like her dad.,Reba made effort to exceed his atrocities.,Reba made no effort to better herself or her situation.,1
4066,24193,24193,I installed a fire pit in my backyard.,I had to call 911 and the firefighters scolded me.,I lit it up for the first time and my tree caught on fire.,I lit myself on fire.,0
2954,131662,131662,Neil had just arrived in Iran.,He was happy to be in Iran.,The plane touched down in Iran and Jesse was excited to begin sightseeing.,The plane touched down in Hong Kong and Jesse was excited to begin sightseeing.,0
13,93293,93293,"Rahul is happy to have a job in New York City, but he wants a friend.",Rahul feels so happy that he has met a friend.,Rahul got a new friend.,Raul lost his only friend.,0
1001,38014,38014,Danny was waiting for his friends to get home from school.,"His friends had come to the house, but he slept through their knocks.",Danny fell asleep waiting for his friends.,Danny watched television while waiting for his friends.,0
3571,95059,95059,Sarah lived alone.,The dog made Sarah happy.,it was kind of lonely so she decided to get a dog.,It was kind of lonely so she decided to get a cat.,0
2253,137239,137239,Vickie and her family were worried about all of the rainy.,She was at ease since moving to the hills.,Vickie decided to move out of the flood zone.,Vickie decided not to move out of the flood zone.,0
686,164102,164102,Bob got into a car accident and was worried it might be his fault.,Bob passed his exams and became a licensed lawyer to help many people.,Bob got lucky and it wasn't his fault.,Bob realized that it wasn't his fault.,0
3052,94366,94366,Today was more windy than usual.,I took advantage of the sale and spent my afternoon flying a kite.,I remember that I had a kite at home.,I remember that I had a kite at foreign.,0
4714,34263,34263,Tara was watching a TV show on the internet.,She watched her favorite TV show the entire afternoon.,It was great and very addicting.,It was terrible and she turned it off.,0
4006,6753,6753,"Last night there were three homicides in the city of Dallas, Texas.",Police think that all three murders were committed by the same person.,The police did an investigation.,The librarian did an investigation.,0
952,51039,51039,The kids watched as the snow fell outside.,They couldn't wait to spend the day playing the snow.,Their mom told them that school was cancelled.,Their mom told them to get ready for school.,0
1448,104346,104346,My brother was taking a hike in the woods yesterday.,My brother ran from the house and out of the woods.,My brother found an abandoned house filled with mice.,My brother found a beautiful castle filled with gold.,0
781,19349,19349,Ed had been at his job for a year.,"He took his week off and stayed home, just relaxing!",Ed's boss told him to schedule his week vacation.,Ed's boss told him that he's fired.,0
3676,12444,12444,Lily tried to bake a cake for her son.,She served them with candles.,She made cupcakes instead.,The cake burned and couldn't be used.,0
2423,32003,32003,Miguel woke up not feeling well.,By the end of the night he felt much better!,Miguel gave his mother some juice and soup.,Miguel's mother gave him some juice and soup.,1
2665,127258,127258,Brook was moving to a new school and was very worried.,Ken and Brook were best friends from that day on.,Ken offered Brook to sit next to him in class and lunch.,Ken told Brook to sit away from him in class and lunch.,0
4461,50071,50071,It had been raining for days.,They lost the house and most of their belongings.,Unfortunately they lived in a flood zone.,"Finally, the sun came out.",0
4094,147782,147782,carol loved to go fishing with her grandfather,Carol loved swimming ever since that day,Carol's grandfather pushed her in the water.,Carol's grandfather kept her close so she wouldn't fall in the water.,0
3549,108590,108590,My son fell asleep for his afternoon nap.,I closed the door and my son woke up.,There were loud noises outside.,There were quiet noises outside.,0
473,32770,32770,Every summer the Smiths take a trip up to the cape cod beaches.,They couldn't wait to go back next year.,The Smiths had a great vacation.,The smiths had a terrible vacation.,0
1459,152057,152057,It was Sunday.,And he played games on it while at church.,His parents bought him a new phone game.,He bought his parents a new phone game.,0
1125,93972,93972,Heather has a job at a local beauty salon.,"Because of his bad breath, she refused to cut his hair.",A man with bad breath wanted a hair cut.,A man with minty fresh breath wanted a hair cut.,0
