,Unnamed: 0,annotator_labels,captionID,gold_label,pairID,sentence1,sentence1_binary_parse,sentence1_parse,sentence2,sentence2_binary_parse,sentence2_parse
881,881,['neutral'],2430037096.jpg#0,neutral,2430037096.jpg#0r1n,A group of people point forwards while performing some kind of act.,( ( ( A group ) ( of people ) ) ( ( point ( forwards ( while ( performing ( ( some kind ) ( of act ) ) ) ) ) ) . ) ),(ROOT (S (NP (NP (DT A) (NN group)) (PP (IN of) (NP (NNS people)))) (VP (VBP point) (ADVP (RB forwards) (PP (IN while) (S (VP (VBG performing) (NP (NP (DT some) (NN kind)) (PP (IN of) (NP (NN act))))))))) (. .))),A group of people point somewhere while speaking.,( ( ( A group ) ( of people ) ) ( ( ( point somewhere ) ( while speaking ) ) . ) ),(ROOT (S (NP (NP (DT A) (NN group)) (PP (IN of) (NP (NNS people)))) (VP (VBP point) (ADVP (RB somewhere)) (SBAR (IN while) (S (VP (VBG speaking))))) (. .)))
1056,1056,"['neutral', 'neutral', 'neutral', 'neutral', 'neutral']",847782643.jpg#2,neutral,847782643.jpg#2r1n,Two little girls lie on the carpet next to an O made of wooden blocks.,( ( Two ( little girls ) ) ( ( ( lie ( on ( the carpet ) ) ) ( next ( to ( ( an O ) ( made ( of ( wooden blocks ) ) ) ) ) ) ) . ) ),(ROOT (S (NP (CD Two) (JJ little) (NNS girls)) (VP (VBP lie) (PP (IN on) (NP (DT the) (NN carpet))) (ADVP (JJ next) (PP (TO to) (NP (NP (DT an) (NN O)) (VP (VBN made) (PP (IN of) (NP (JJ wooden) (NNS blocks)))))))) (. .))),Two girls are taking a nap on the carpet.,( ( Two girls ) ( ( are ( taking ( ( a nap ) ( on ( the carpet ) ) ) ) ) . ) ),(ROOT (S (NP (CD Two) (NNS girls)) (VP (VBP are) (VP (VBG taking) (NP (NP (DT a) (NN nap)) (PP (IN on) (NP (DT the) (NN carpet)))))) (. .)))
366,366,['neutral'],2832076014.jpg#1,neutral,2832076014.jpg#1r1n,A Land Rover makes its way through a deep pond.,( ( A ( Land Rover ) ) ( ( ( makes ( its way ) ) ( through ( a ( deep pond ) ) ) ) . ) ),(ROOT (S (NP (DT A) (NNP Land) (NNP Rover)) (VP (VBZ makes) (NP (PRP$ its) (NN way)) (PP (IN through) (NP (DT a) (JJ deep) (NN pond)))) (. .))),A car gets stuck in the water.,( ( A car ) ( ( gets ( stuck ( in ( the water ) ) ) ) . ) ),(ROOT (S (NP (DT A) (NN car)) (VP (VBZ gets) (VP (VBN stuck) (PP (IN in) (NP (DT the) (NN water))))) (. .)))
633,633,['contradiction'],4713654516.jpg#1,contradiction,4713654516.jpg#1r1c,A man in blue shorts and without a shirt is jogging down the road while listening to his iPod.,( ( ( A man ) ( ( ( in ( blue shorts ) ) and ) ( without ( a shirt ) ) ) ) ( ( is ( ( ( jogging down ) ( the road ) ) ( while ( listening ( to ( his iPod ) ) ) ) ) ) . ) ),(ROOT (S (NP (NP (DT A) (NN man)) (PP (PP (IN in) (NP (JJ blue) (NNS shorts))) (CC and) (PP (IN without) (NP (DT a) (NN shirt))))) (VP (VBZ is) (VP (VBG jogging) (PRT (RP down)) (NP (DT the) (NN road)) (PP (IN while) (S (VP (VBG listening) (PP (TO to) (NP (PRP$ his) (NN iPod)))))))) (. .))),The man is wearing a blue shirt.,( ( The man ) ( ( is ( wearing ( a ( blue shirt ) ) ) ) . ) ),(ROOT (S (NP (DT The) (NN man)) (VP (VBZ is) (VP (VBG wearing) (NP (DT a) (JJ blue) (NN shirt)))) (. .)))
3255,3255,['neutral'],3244171699.jpg#4,neutral,3244171699.jpg#4r1n,three chinese people eat soup.,( ( three ( chinese people ) ) ( ( eat soup ) . ) ),(ROOT (S (NP (CD three) (JJ chinese) (NNS people)) (VP (VBP eat) (NP (NN soup))) (. .))),The men are eating chicken noodle soup.,( ( The men ) ( ( are ( eating ( chicken ( noodle soup ) ) ) ) . ) ),(ROOT (S (NP (DT The) (NNS men)) (VP (VBP are) (VP (VBG eating) (NP (NN chicken) (NN noodle) (NN soup)))) (. .)))
557,557,['neutral'],4486982499.jpg#1,neutral,4486982499.jpg#1r1n,The boy locked the cycle and went away.,( ( The boy ) ( ( ( ( locked ( the cycle ) ) and ) ( went away ) ) . ) ),(ROOT (S (NP (DT The) (NN boy)) (VP (VP (VBD locked) (NP (DT the) (NN cycle))) (CC and) (VP (VBD went) (ADVP (RB away)))) (. .))),A bicycle chained up with a boy walking away.,( ( A bicycle ) ( ( ( chained up ) ( with ( ( a boy ) ( walking away ) ) ) ) . ) ),(ROOT (S (NP (DT A) (NN bicycle)) (VP (VBD chained) (PRT (RP up)) (PP (IN with) (NP (NP (DT a) (NN boy)) (VP (VBG walking) (ADVP (RB away)))))) (. .)))
3761,3761,['neutral'],124390903.jpg#4,neutral,124390903.jpg#4r5n,a fat lady feeding her young daughter.,( ( ( a ( fat lady ) ) ( feeding ( her ( young daughter ) ) ) ) . ),(ROOT (NP (NP (DT a) (JJ fat) (NN lady)) (VP (VBG feeding) (NP (PRP$ her) (JJ young) (NN daughter))) (. .))),The child is a boy.,( ( The child ) ( ( is ( a boy ) ) . ) ),(ROOT (S (NP (DT The) (NN child)) (VP (VBZ is) (NP (DT a) (NN boy))) (. .)))
1845,1845,['neutral'],3723840426.jpg#4,neutral,3723840426.jpg#4r1n,Two men stand around a mixing bowl.,( ( Two men ) ( ( stand ( around ( a ( mixing bowl ) ) ) ) . ) ),(ROOT (S (NP (CD Two) (NNS men)) (VP (VBP stand) (PP (IN around) (NP (DT a) (JJ mixing) (NN bowl)))) (. .))),Two men are mixing stuff in a bowl.,( ( Two men ) ( ( are ( ( mixing stuff ) ( in ( a bowl ) ) ) ) . ) ),(ROOT (S (NP (CD Two) (NNS men)) (VP (VBP are) (VP (VBG mixing) (NP (NN stuff)) (PP (IN in) (NP (DT a) (NN bowl))))) (. .)))
2509,2509,['neutral'],2060472076.jpg#2,neutral,2060472076.jpg#2r1n,Man in sweater stacks wooden crates next to pile of plastic crates.,( ( Man ( in sweater ) ) ( ( ( ( stacks ( wooden crates ) ) next ) ( to ( pile ( of ( plastic crates ) ) ) ) ) . ) ),(ROOT (S (NP (NP (NNP Man)) (PP (IN in) (NP (NN sweater)))) (VP (VBZ stacks) (NP (JJ wooden) (NNS crates)) (ADVP (JJ next)) (S (VP (TO to) (VP (VB pile) (PP (IN of) (NP (JJ plastic) (NNS crates))))))) (. .))),A guy like to keep things tidy.,( ( A guy ) ( ( like ( to ( ( keep things ) tidy ) ) ) . ) ),(ROOT (S (NP (DT A) (NN guy)) (VP (VBP like) (S (VP (TO to) (VP (VB keep) (NP (NNS things)) (ADVP (RB tidy)))))) (. .)))
3312,3312,['neutral'],5914327.jpg#3,neutral,5914327.jpg#3r1n,A man performing dangerous construction work.,( ( ( A man ) ( performing ( dangerous ( construction work ) ) ) ) . ),(ROOT (NP (NP (DT A) (NN man)) (VP (VBG performing) (NP (JJ dangerous) (NN construction) (NN work))) (. .))),The construction worker is walking an I-beam 30 feet in the air without a harness.,( ( The ( construction worker ) ) ( ( is ( ( walking ( ( an ( I-beam ( 30 feet ) ) ) ( in ( the air ) ) ) ) ( without ( a harness ) ) ) ) . ) ),(ROOT (S (NP (DT The) (NN construction) (NN worker)) (VP (VBZ is) (VP (VBG walking) (NP (NP (DT an) (JJ I-beam) (CD 30) (NNS feet)) (PP (IN in) (NP (DT the) (NN air)))) (PP (IN without) (NP (DT a) (NN harness))))) (. .)))
1051,1051,['neutral'],535179217.jpg#0,neutral,535179217.jpg#0r3n,"Four people near a body of water, one sitting and three standing, while two people walk on a nearby sidewalk.","( ( ( ( ( ( Four people ) ( near ( ( a body ) ( of water ) ) ) ) , ) ( ( ( one sitting ) and ) ( three standing ) ) ) , ) ( ( while ( two people ) ) ( ( walk ( on ( a ( nearby sidewalk ) ) ) ) . ) ) )","(ROOT (S (NP (NP (NP (CD Four) (NNS people)) (PP (IN near) (NP (NP (DT a) (NN body)) (PP (IN of) (NP (NN water)))))) (, ,) (NP (NP (CD one) (NN sitting)) (CC and) (NP (CD three) (NN standing))) (, ,)) (ADVP (IN while) (NP (CD two) (NNS people))) (VP (VBP walk) (PP (IN on) (NP (DT a) (JJ nearby) (NN sidewalk)))) (. .)))",Everyone is wearing a dress.,( Everyone ( ( is ( wearing ( a dress ) ) ) . ) ),(ROOT (S (NP (NN Everyone)) (VP (VBZ is) (VP (VBG wearing) (NP (DT a) (NN dress)))) (. .)))
4843,4843,['contradiction'],3051529200.jpg#2,contradiction,3051529200.jpg#2r1c,A woman walks in front of a wall plastered with advertisements.,( ( A woman ) ( ( walks ( in ( front ( of ( ( a wall ) ( plastered ( with advertisements ) ) ) ) ) ) ) . ) ),(ROOT (S (NP (DT A) (NN woman)) (VP (VBZ walks) (PP (IN in) (NP (NP (NN front)) (PP (IN of) (NP (NP (DT a) (NN wall)) (VP (VBN plastered) (PP (IN with) (NP (NNS advertisements))))))))) (. .))),A woman stands in front of a wall covered in pictures.,( ( A woman ) ( ( stands ( in ( front ( of ( ( a wall ) ( covered ( in pictures ) ) ) ) ) ) ) . ) ),(ROOT (S (NP (DT A) (NN woman)) (VP (VBZ stands) (PP (IN in) (NP (NP (NN front)) (PP (IN of) (NP (NP (DT a) (NN wall)) (VP (VBN covered) (PP (IN in) (NP (NNS pictures))))))))) (. .)))
2347,2347,['contradiction'],4182499394.jpg#1,contradiction,4182499394.jpg#1r1c,Repairing a house in the hot sun how unfunny that has to be.,( ( ( Repairing ( ( a house ) ( in ( the ( hot sun ) ) ) ) ) ( how unfunny ) ) ( that ( ( has ( to be ) ) . ) ) ),(ROOT (S (S (VP (VBG Repairing) (NP (NP (DT a) (NN house)) (PP (IN in) (NP (DT the) (JJ hot) (NN sun)))) (FRAG (ADJP (WHADVP (WRB how)) (JJ unfunny))))) (NP (DT that)) (VP (VBZ has) (S (VP (TO to) (VP (VB be))))) (. .))),Its raining outside.,( ( Its raining ) ( outside . ) ),(ROOT (FRAG (NP (PRP$ Its) (NN raining)) (ADVP (RB outside)) (. .)))
97,97,['neutral'],190083339.jpg#2,neutral,190083339.jpg#2r2n,"A woman is walking across the street eating a banana, while a man is following with his briefcase.","( ( A woman ) ( ( is ( walking ( across ( ( the street ) ( ( ( eating ( a banana ) ) , ) ( while ( ( a man ) ( is ( following ( with ( his briefcase ) ) ) ) ) ) ) ) ) ) ) . ) )","(ROOT (S (NP (DT A) (NN woman)) (VP (VBZ is) (VP (VBG walking) (PP (IN across) (NP (NP (DT the) (NN street)) (VP (VBG eating) (NP (DT a) (NN banana)) (, ,) (SBAR (IN while) (S (NP (DT a) (NN man)) (VP (VBZ is) (VP (VBG following) (PP (IN with) (NP (PRP$ his) (NN briefcase)))))))))))) (. .)))",A person that is hungry.,( A ( ( person ( that ( is hungry ) ) ) . ) ),(ROOT (NP (DT A) (NN person) (SBAR (WHNP (WDT that)) (S (VP (VBZ is) (ADJP (JJ hungry))))) (. .)))
3114,3114,['entailment'],3776091206.jpg#4,entailment,3776091206.jpg#4r1e,A man wearing green shoes lounges outdoors.,( ( ( A man ) ( wearing ( green shoes ) ) ) ( ( lounges outdoors ) . ) ),(ROOT (S (NP (NP (DT A) (NN man)) (VP (VBG wearing) (NP (JJ green) (NNS shoes)))) (VP (VBZ lounges) (ADVP (RB outdoors))) (. .))),A man sits outdoors.,( ( A man ) ( ( sits outdoors ) . ) ),(ROOT (S (NP (DT A) (NN man)) (VP (VBZ sits) (ADVP (RB outdoors))) (. .)))
800,800,['neutral'],5684720360.jpg#3,neutral,5684720360.jpg#3r1n,A woman is waiting with children as she is checked out at Walmart.,( ( A woman ) ( ( is ( ( waiting ( with children ) ) ( as ( she ( is ( ( checked out ) ( at Walmart ) ) ) ) ) ) ) . ) ),(ROOT (S (NP (DT A) (NN woman)) (VP (VBZ is) (VP (VBG waiting) (PP (IN with) (NP (NNS children))) (SBAR (IN as) (S (NP (PRP she)) (VP (VBZ is) (VP (VBN checked) (PRT (RP out)) (PP (IN at) (NP (NNP Walmart))))))))) (. .))),A woman has three children with her.,( ( A woman ) ( ( has ( ( three children ) ( with her ) ) ) . ) ),(ROOT (S (NP (DT A) (NN woman)) (VP (VBZ has) (NP (NP (CD three) (NNS children)) (PP (IN with) (NP (PRP her))))) (. .)))
1607,1607,['neutral'],2941668295.jpg#4,neutral,2941668295.jpg#4r1n,Men in uniform work together.,( ( Men ( in uniform ) ) ( ( work together ) . ) ),(ROOT (S (NP (NP (NNS Men)) (PP (IN in) (NP (NN uniform)))) (VP (VBP work) (ADVP (RB together))) (. .))),Uniformed men work together outside.,( ( Uniformed men ) ( ( ( work together ) outside ) . ) ),(ROOT (S (NP (JJ Uniformed) (NNS men)) (VP (VBP work) (ADVP (RB together)) (ADVP (RB outside))) (. .)))
3007,3007,['entailment'],4681944456.jpg#2,entailment,4681944456.jpg#2r4e,Little girl wearing a colorful hat while propped up on a cushion.,( ( ( Little girl ) ( wearing ( a ( colorful ( hat while ) ) ) ) ) ( ( ( propped up ) ( on ( a cushion ) ) ) . ) ),(ROOT (S (NP (NP (JJ Little) (NN girl)) (VP (VBG wearing) (NP (DT a) (JJ colorful) (NN hat) (NN while)))) (VP (VBD propped) (PRT (RP up)) (PP (IN on) (NP (DT a) (NN cushion)))) (. .))),A little girl is inside.,( ( A ( little girl ) ) ( ( is inside ) . ) ),(ROOT (S (NP (DT A) (JJ little) (NN girl)) (VP (VBZ is) (ADVP (RB inside))) (. .)))
3322,3322,['neutral'],5914327.jpg#0,neutral,5914327.jpg#0r3n,Two guys in blue shirts are standing on top of a construction surface doing construction work.,( ( ( Two guys ) ( in ( blue shirts ) ) ) ( ( are ( ( standing ( on ( top ( of ( a ( construction surface ) ) ) ) ) ) ( doing ( construction work ) ) ) ) . ) ),(ROOT (S (NP (NP (CD Two) (NNS guys)) (PP (IN in) (NP (JJ blue) (NNS shirts)))) (VP (VBP are) (VP (VBG standing) (PP (IN on) (NP (NP (NN top)) (PP (IN of) (NP (DT a) (NN construction) (NN surface))))) (S (VP (VBG doing) (NP (NN construction) (NN work)))))) (. .))),Two men operate hammers on a surface.,( ( Two men ) ( ( operate ( hammers ( on ( a surface ) ) ) ) . ) ),(ROOT (S (NP (CD Two) (NNS men)) (VP (VBP operate) (NP (NP (NNS hammers)) (PP (IN on) (NP (DT a) (NN surface))))) (. .)))
4449,4449,['neutral'],4862877623.jpg#3,neutral,4862877623.jpg#3r1n,A guy riding a bike in the street doing a pop-a-wheely.,( ( ( A guy ) ( ( riding ( a bike ) ) ( in ( ( the street ) ( doing ( a pop-a-wheely ) ) ) ) ) ) . ),(ROOT (NP (NP (DT A) (NN guy)) (VP (VBG riding) (NP (DT a) (NN bike)) (PP (IN in) (NP (NP (DT the) (NN street)) (VP (VBG doing) (NP (DT a) (NN pop-a-wheely)))))) (. .))),A guy doing tricks on a bike.,( ( ( A guy ) ( ( doing tricks ) ( on ( a bike ) ) ) ) . ),(ROOT (NP (NP (DT A) (NN guy)) (VP (VBG doing) (NP (NNS tricks)) (PP (IN on) (NP (DT a) (NN bike)))) (. .)))
3249,3249,['neutral'],4748623607.jpg#0,neutral,4748623607.jpg#0r1n,Several stall-shops selling various goods line a dimly-lit cobblestone street.,( ( ( Several stall-shops ) ( selling ( various goods ) ) ) ( ( line ( a ( dimly-lit ( cobblestone street ) ) ) ) . ) ),(ROOT (S (NP (NP (JJ Several) (NNS stall-shops)) (VP (VBG selling) (NP (JJ various) (NNS goods)))) (VP (VBP line) (NP (DT a) (JJ dimly-lit) (NN cobblestone) (NN street))) (. .))),The vendors in stalls are on a street.,( ( ( The vendors ) ( in stalls ) ) ( ( are ( on ( a street ) ) ) . ) ),(ROOT (S (NP (NP (DT The) (NNS vendors)) (PP (IN in) (NP (NNS stalls)))) (VP (VBP are) (PP (IN on) (NP (DT a) (NN street)))) (. .)))
3578,3578,['neutral'],10082348.jpg#0,neutral,10082348.jpg#0r3n,A man with a baseball cap and black jacket stands in a bathroom while holding a coffee mug.,( ( ( A man ) ( with ( ( ( a ( baseball cap ) ) and ) ( black jacket ) ) ) ) ( ( ( stands ( in ( a bathroom ) ) ) ( while ( holding ( a ( coffee mug ) ) ) ) ) . ) ),(ROOT (S (NP (NP (DT A) (NN man)) (PP (IN with) (NP (NP (DT a) (NN baseball) (NN cap)) (CC and) (NP (JJ black) (NN jacket))))) (VP (VBZ stands) (PP (IN in) (NP (DT a) (NN bathroom))) (SBAR (IN while) (S (VP (VBG holding) (NP (DT a) (NN coffee) (NN mug)))))) (. .))),a man drinks beer from a coffee mug,( ( a man ) ( ( drinks beer ) ( from ( a ( coffee mug ) ) ) ) ),(ROOT (S (NP (DT a) (NN man)) (VP (VBZ drinks) (NP (NN beer)) (PP (IN from) (NP (DT a) (NN coffee) (NN mug))))))
1974,1974,['contradiction'],4357695000.jpg#4,contradiction,4357695000.jpg#4r1c,A woman wearing orange looking upward.,( ( ( A woman ) ( wearing ( orange ( looking upward ) ) ) ) . ),(ROOT (NP (NP (DT A) (NN woman)) (VP (VBG wearing) (NP (NP (NN orange)) (VP (VBG looking) (ADVP (RB upward))))) (. .))),A woman gazes at her shoes,( ( A woman ) ( gazes ( at ( her shoes ) ) ) ),(ROOT (NP (NP (DT A) (NN woman)) (NP (NP (NNS gazes)) (PP (IN at) (NP (PRP$ her) (NNS shoes))))))
606,606,['contradiction'],2798884617.jpg#4,contradiction,2798884617.jpg#4r1c,Three guys and a girl are all jumping in a pool together.,( ( ( ( Three guys ) and ) ( a girl ) ) ( ( ( are all ) ( ( jumping ( in ( a pool ) ) ) together ) ) . ) ),(ROOT (S (NP (NP (CD Three) (NNS guys)) (CC and) (NP (DT a) (NN girl))) (VP (VBP are) (RB all) (VP (VBG jumping) (PP (IN in) (NP (DT a) (NN pool))) (ADVP (RB together)))) (. .))),The people are all climbing out of the water.,( ( The people ) ( ( ( are all ) ( ( climbing out ) ( of ( the water ) ) ) ) . ) ),(ROOT (S (NP (DT The) (NNS people)) (VP (VBP are) (RB all) (VP (VBG climbing) (PRT (RP out)) (PP (IN of) (NP (DT the) (NN water))))) (. .)))
4394,4394,['contradiction'],7156329476.jpg#1,contradiction,7156329476.jpg#1r2c,A gentleman walking in the rain while holding his bagpipes appears to be late for an event of some sort.,( ( ( A gentleman ) ( ( walking ( in ( the ( rain while ) ) ) ) ( holding ( his bagpipes ) ) ) ) ( ( appears ( to ( be ( late ( for ( ( an event ) ( of ( some sort ) ) ) ) ) ) ) ) . ) ),(ROOT (S (NP (NP (DT A) (NN gentleman)) (VP (VBG walking) (PP (IN in) (NP (DT the) (NN rain) (NN while))) (S (VP (VBG holding) (NP (PRP$ his) (NNS bagpipes)))))) (VP (VBZ appears) (S (VP (TO to) (VP (VB be) (ADJP (JJ late) (PP (IN for) (NP (NP (DT an) (NN event)) (PP (IN of) (NP (DT some) (NN sort)))))))))) (. .))),A gentleman walking in the rain towards the flute festival.,( ( ( A gentleman ) ( walking ( in ( ( the rain ) ( towards ( the ( flute festival ) ) ) ) ) ) ) . ),(ROOT (NP (NP (DT A) (NN gentleman)) (VP (VBG walking) (PP (IN in) (NP (NP (DT the) (NN rain)) (PP (IN towards) (NP (DT the) (NN flute) (NN festival)))))) (. .)))
4126,4126,['neutral'],4718146904.jpg#0,neutral,4718146904.jpg#0r1n,Two pastry chefs making pastry and a senior citizen purchasing pastry she has been shopping already.,( ( ( Two ( pastry chefs ) ) ( making ( ( pastry and ) ( a ( senior ( citizen purchasing ) ) ) ) ) ) ( ( pastry ( she ( has ( been ( shopping already ) ) ) ) ) . ) ),(ROOT (S (NP (NP (CD Two) (NN pastry) (NNS chefs)) (VP (VBG making) (NP (NP (NN pastry)) (CC and) (NP (DT a) (JJ senior) (NN citizen) (NN purchasing))))) (VP (VBD pastry) (SBAR (S (NP (PRP she)) (VP (VBZ has) (VP (VBN been) (VP (VBG shopping) (ADVP (RB already)))))))) (. .))),Customers are buying some food for breakfast.,( Customers ( ( are ( buying ( ( some food ) ( for breakfast ) ) ) ) . ) ),(ROOT (S (NP (NNS Customers)) (VP (VBP are) (VP (VBG buying) (NP (NP (DT some) (NN food)) (PP (IN for) (NP (NN breakfast)))))) (. .)))
3931,3931,['contradiction'],1487016591.jpg#1,contradiction,1487016591.jpg#1r1c,Band playing in front of a small crowd outside.,( ( Band ( ( playing ( in ( front ( of ( a ( small crowd ) ) ) ) ) ) outside ) ) . ),(ROOT (NP (NP (NNP Band)) (VP (VBG playing) (PP (IN in) (NP (NP (NN front)) (PP (IN of) (NP (DT a) (JJ small) (NN crowd))))) (ADVP (RB outside))) (. .))),There are thousands of people watching them perform.,( There ( ( are ( thousands ( of ( people ( watching ( them perform ) ) ) ) ) ) . ) ),(ROOT (S (NP (EX There)) (VP (VBP are) (NP (NP (NNS thousands)) (PP (IN of) (NP (NP (NNS people)) (VP (VBG watching) (S (NP (PRP them)) (VP (VB perform)))))))) (. .)))
3004,3004,['contradiction'],4681944456.jpg#3,contradiction,4681944456.jpg#3r1c,A little girl smiling in a colorful knitted hat.,( ( ( A ( little girl ) ) ( smiling ( in ( a ( colorful ( knitted hat ) ) ) ) ) ) . ),(ROOT (NP (NP (DT A) (JJ little) (NN girl)) (VP (VBG smiling) (PP (IN in) (NP (DT a) (JJ colorful) (JJ knitted) (NN hat)))) (. .))),The little girl is angry,( ( The ( little girl ) ) ( is angry ) ),(ROOT (S (NP (DT The) (JJ little) (NN girl)) (VP (VBZ is) (ADJP (JJ angry)))))
2354,2354,['neutral'],198409708.jpg#3,neutral,198409708.jpg#3r1n,Children getting temporary tattoos from a Muslim lady.,( ( Children ( ( getting ( temporary tattoos ) ) ( from ( a ( Muslim lady ) ) ) ) ) . ),(ROOT (NP (NP (NNS Children)) (VP (VBG getting) (NP (JJ temporary) (NNS tattoos)) (PP (IN from) (NP (DT a) (JJ Muslim) (NN lady)))) (. .))),Children at a festival get temporary tattoos,( ( Children ( at ( a festival ) ) ) ( get ( temporary tattoos ) ) ),(ROOT (S (NP (NP (NNS Children)) (PP (IN at) (NP (DT a) (NN festival)))) (VP (VBP get) (NP (JJ temporary) (NNS tattoos)))))
2051,2051,['neutral'],2714699748.jpg#0,neutral,2714699748.jpg#0r1n,Two dogs are playing together on white carpet near a couch.,( ( Two dogs ) ( ( are ( ( playing together ) ( on ( ( white carpet ) ( near ( a couch ) ) ) ) ) ) . ) ),(ROOT (S (NP (CD Two) (NNS dogs)) (VP (VBP are) (VP (VBG playing) (ADVP (RB together)) (PP (IN on) (NP (NP (JJ white) (NN carpet)) (PP (IN near) (NP (DT a) (NN couch))))))) (. .))),Two brown dogs are playing together.,( ( Two ( brown dogs ) ) ( ( are ( playing together ) ) . ) ),(ROOT (S (NP (CD Two) (JJ brown) (NNS dogs)) (VP (VBP are) (VP (VBG playing) (ADVP (RB together)))) (. .)))
4345,4345,['contradiction'],4914486970.jpg#1,contradiction,4914486970.jpg#1r1c,A man rides his bicycle past the Chung May Food Market.,( ( A man ) ( ( ( rides ( his bicycle ) ) ( past ( the ( Chung ( May ( Food Market ) ) ) ) ) ) . ) ),(ROOT (S (NP (DT A) (NN man)) (VP (VBD rides) (NP (PRP$ his) (NN bicycle)) (PP (IN past) (NP (DT the) (NNP Chung) (NNP May) (NNP Food) (NNP Market)))) (. .))),A man parks his bicycle in front of the Chung May Food Market.,( ( A man ) ( ( ( parks ( his bicycle ) ) ( in ( front ( of ( the ( Chung ( May ( Food Market ) ) ) ) ) ) ) ) . ) ),(ROOT (S (NP (DT A) (NN man)) (VP (VBD parks) (NP (PRP$ his) (NN bicycle)) (PP (IN in) (NP (NP (NN front)) (PP (IN of) (NP (DT the) (NNP Chung) (NNP May) (NNP Food) (NNP Market)))))) (. .)))
1690,1690,['contradiction'],111285749.jpg#0,contradiction,111285749.jpg#0r5c,"Five men, one wearing a white shirt standing on something, hanging up a picture of a child.","( ( ( ( ( ( Five men ) , ) ( one ( ( wearing ( a ( white ( shirt standing ) ) ) ) ( on something ) ) ) ) , ) ( ( hanging up ) ( ( a picture ) ( of ( a child ) ) ) ) ) . )","(ROOT (NP (NP (CD Five) (NNS men)) (, ,) (S (NP (PRP one)) (VP (VBG wearing) (NP (DT a) (JJ white) (NN shirt) (NN standing)) (PP (IN on) (NP (NN something))))) (, ,) (VP (VBG hanging) (PRT (RP up)) (NP (NP (DT a) (NN picture)) (PP (IN of) (NP (DT a) (NN child))))) (. .)))",Five men are helping a child to hang a picture.,( ( Five men ) ( ( are ( helping ( a ( child ( to ( hang ( a picture ) ) ) ) ) ) ) . ) ),(ROOT (S (NP (CD Five) (NNS men)) (VP (VBP are) (VP (VBG helping) (NP (DT a) (NN child) (S (VP (TO to) (VP (VB hang) (NP (DT a) (NN picture)))))))) (. .)))
3479,3479,['contradiction'],1384292980.jpg#3,contradiction,1384292980.jpg#3r5c,Two young women walking.,( ( ( Two ( young women ) ) walking ) . ),(ROOT (NP (NP (CD Two) (JJ young) (NNS women)) (VP (VBG walking)) (. .))),A man and a women are walking together.,( ( ( ( A man ) and ) ( a women ) ) ( ( are ( walking together ) ) . ) ),(ROOT (S (NP (NP (DT A) (NN man)) (CC and) (NP (DT a) (NNS women))) (VP (VBP are) (VP (VBG walking) (ADVP (RB together)))) (. .)))
1900,1900,['neutral'],1145810912.jpg#2,neutral,1145810912.jpg#2r2n,Child in red and blue shirt painting a log.,( ( ( Child ( in ( ( ( red and ) blue ) shirt ) ) ) ( painting ( a log ) ) ) . ),(ROOT (NP (NP (NP (NN Child)) (PP (IN in) (NP (ADJP (JJ red) (CC and) (JJ blue)) (NN shirt)))) (VP (VBG painting) (NP (DT a) (NN log))) (. .))),The child is painting the log blue.,( ( The child ) ( ( is ( painting ( the ( log blue ) ) ) ) . ) ),(ROOT (S (NP (DT The) (NN child)) (VP (VBZ is) (VP (VBG painting) (NP (DT the) (NN log) (NN blue)))) (. .)))
1182,1182,['neutral'],2402665750.jpg#0,neutral,2402665750.jpg#0r1n,A group of children play jump rope in the streets while others watch in the background.,( ( ( A group ) ( of children ) ) ( ( ( ( play ( jump rope ) ) ( in ( the streets ) ) ) ( while ( others ( watch ( in ( the background ) ) ) ) ) ) . ) ),(ROOT (S (NP (NP (DT A) (NN group)) (PP (IN of) (NP (NNS children)))) (VP (VBP play) (NP (NN jump) (NN rope)) (PP (IN in) (NP (DT the) (NNS streets))) (SBAR (IN while) (S (NP (NNS others)) (VP (VBP watch) (PP (IN in) (NP (DT the) (NN background))))))) (. .))),Several children in green uniforms are jumping rope in the middle of a road while other kids watch,( ( ( Several children ) ( in ( green uniforms ) ) ) ( are ( ( ( jumping rope ) ( in ( ( the middle ) ( of ( a road ) ) ) ) ) ( while ( ( other kids ) watch ) ) ) ) ),(ROOT (S (NP (NP (JJ Several) (NNS children)) (PP (IN in) (NP (JJ green) (NNS uniforms)))) (VP (VBP are) (VP (VBG jumping) (NP (NN rope)) (PP (IN in) (NP (NP (DT the) (NN middle)) (PP (IN of) (NP (DT a) (NN road))))) (SBAR (IN while) (S (NP (JJ other) (NNS kids)) (VP (VBP watch))))))))
