,Unnamed: 0,Unnamed: 0.1,annotator_labels,captionID,gold_label,pairID,sentence1,sentence1_binary_parse,sentence1_parse,sentence2,sentence2_binary_parse,sentence2_parse
3370,4727,4727,['contradiction'],3724718895.jpg#1,contradiction,3724718895.jpg#1r4c,The white dog is being squirted in the face with a jet of water.,( ( The ( white dog ) ) ( ( is ( being ( ( squirted ( in ( the face ) ) ) ( with ( ( a jet ) ( of water ) ) ) ) ) ) . ) ),(ROOT (S (NP (DT The) (JJ white) (NN dog)) (VP (VBZ is) (VP (VBG being) (VP (VBN squirted) (PP (IN in) (NP (DT the) (NN face))) (PP (IN with) (NP (NP (DT a) (NN jet)) (PP (IN of) (NP (NN water)))))))) (. .))),The pet remains dry after being hit from behind with a pail of water.,( ( The pet ) ( ( remains ( dry ( after ( being ( hit ( from ( behind ( with ( ( a pail ) ( of water ) ) ) ) ) ) ) ) ) ) . ) ),(ROOT (S (NP (DT The) (NN pet)) (VP (VBZ remains) (ADJP (JJ dry) (PP (IN after) (S (VP (VBG being) (VP (VBN hit) (PP (IN from) (PP (IN behind) (PP (IN with) (NP (NP (DT a) (NN pail)) (PP (IN of) (NP (NN water))))))))))))) (. .)))
3371,100,100,['neutral'],190083339.jpg#2,neutral,190083339.jpg#2r1n,"A woman is walking across the street eating a banana, while a man is following with his briefcase.","( ( A woman ) ( ( is ( walking ( across ( ( the street ) ( ( ( eating ( a banana ) ) , ) ( while ( ( a man ) ( is ( following ( with ( his briefcase ) ) ) ) ) ) ) ) ) ) ) . ) )","(ROOT (S (NP (DT A) (NN woman)) (VP (VBZ is) (VP (VBG walking) (PP (IN across) (NP (NP (DT the) (NN street)) (VP (VBG eating) (NP (DT a) (NN banana)) (, ,) (SBAR (IN while) (S (NP (DT a) (NN man)) (VP (VBZ is) (VP (VBG following) (PP (IN with) (NP (PRP$ his) (NN briefcase)))))))))))) (. .)))",the woman is a seductress,( ( the woman ) ( is ( a seductress ) ) ),(ROOT (S (NP (DT the) (NN woman)) (VP (VBZ is) (NP (DT a) (NNS seductress)))))
3372,445,445,['contradiction'],430543100.jpg#4,contradiction,430543100.jpg#4r1c,A doctor checks the stomach of a toddler.,( ( A doctor ) ( ( checks ( ( the stomach ) ( of ( a toddler ) ) ) ) . ) ),(ROOT (S (NP (DT A) (NN doctor)) (VP (VBZ checks) (NP (NP (DT the) (NN stomach)) (PP (IN of) (NP (DT a) (NN toddler))))) (. .))),The doctor is looking inside the toddler's mouth.,( ( The doctor ) ( ( is ( looking ( inside ( ( the ( toddler 's ) ) mouth ) ) ) ) . ) ),(ROOT (S (NP (DT The) (NN doctor)) (VP (VBZ is) (VP (VBG looking) (PP (IN inside) (NP (NP (DT the) (NN toddler) (POS 's)) (NN mouth))))) (. .)))
3373,126,126,['neutral'],262642489.jpg#0,neutral,262642489.jpg#0r1n,The furry brown dog is swimming in the ocean.,( ( The ( ( furry brown ) dog ) ) ( ( is ( swimming ( in ( the ocean ) ) ) ) . ) ),(ROOT (S (NP (DT The) (ADJP (RB furry) (JJ brown)) (NN dog)) (VP (VBZ is) (VP (VBG swimming) (PP (IN in) (NP (DT the) (NN ocean))))) (. .))),A dog is chasing a fish.,( ( A dog ) ( ( is ( chasing ( a fish ) ) ) . ) ),(ROOT (S (NP (DT A) (NN dog)) (VP (VBZ is) (VP (VBG chasing) (NP (DT a) (NN fish)))) (. .)))
3374,4650,4650,['neutral'],4771731566.jpg#2,neutral,4771731566.jpg#2r1n,A man climbs up a large flight of stone steps.,( ( A man ) ( ( ( climbs up ) ( ( a ( large flight ) ) ( of ( stone steps ) ) ) ) . ) ),(ROOT (S (NP (DT A) (NN man)) (VP (VBZ climbs) (PRT (RP up)) (NP (NP (DT a) (JJ large) (NN flight)) (PP (IN of) (NP (NN stone) (NNS steps))))) (. .))),A man climbs stone steps of an ancient temple.,( ( A man ) ( ( climbs ( ( stone steps ) ( of ( an ( ancient temple ) ) ) ) ) . ) ),(ROOT (S (NP (DT A) (NN man)) (VP (VBZ climbs) (NP (NP (NN stone) (NNS steps)) (PP (IN of) (NP (DT an) (JJ ancient) (NN temple))))) (. .)))
3375,1462,1462,['contradiction'],3067711936.jpg#4,contradiction,3067711936.jpg#4r1c,"Two girls, each in a dress walking together.","( ( ( ( Two girls ) , ) ( each ( in ( ( a dress ) ( walking together ) ) ) ) ) . )","(ROOT (NP (NP (CD Two) (NNS girls)) (, ,) (NP (NP (DT each)) (PP (IN in) (NP (NP (DT a) (NN dress)) (VP (VBG walking) (ADVP (RB together)))))) (. .)))",Two girls slapped each other.,( ( Two girls ) ( ( slapped ( each other ) ) . ) ),(ROOT (S (NP (CD Two) (NNS girls)) (VP (VBD slapped) (NP (DT each) (JJ other))) (. .)))
3376,2713,2713,['neutral'],3645134768.jpg#0,neutral,3645134768.jpg#0r1n,"A band with four members, one female, plays for a small audience.","( ( ( A band ) ( with ( ( ( ( four members ) , ) ( one female ) ) , ) ) ) ( ( plays ( for ( a ( small audience ) ) ) ) . ) )","(ROOT (S (NP (NP (DT A) (NN band)) (PP (IN with) (NP (NP (CD four) (NNS members)) (, ,) (NP (CD one) (NN female)) (, ,)))) (VP (VBZ plays) (PP (IN for) (NP (DT a) (JJ small) (NN audience)))) (. .)))",A music group plays good music.,( ( A ( music group ) ) ( ( plays ( good music ) ) . ) ),(ROOT (S (NP (DT A) (NN music) (NN group)) (VP (VBZ plays) (NP (JJ good) (NN music))) (. .)))
3377,3453,3453,['neutral'],2230983294.jpg#1,neutral,2230983294.jpg#1r1n,An elderly woman and another younger woman greeting each other.,( ( ( ( ( An ( elderly woman ) ) and ) ( another ( younger woman ) ) ) ( greeting ( each other ) ) ) . ),(ROOT (NP (NP (NP (DT An) (JJ elderly) (NN woman)) (CC and) (NP (DT another) (JJR younger) (NN woman))) (VP (VBG greeting) (NP (DT each) (JJ other))) (. .))),An mean elderly woman and another younger woman,( ( ( An ( mean ( elderly woman ) ) ) and ) ( another ( younger woman ) ) ),(ROOT (NP (NP (DT An) (JJ mean) (JJ elderly) (NN woman)) (CC and) (NP (DT another) (JJR younger) (NN woman))))
3378,4233,4233,['neutral'],4361879526.jpg#0,neutral,4361879526.jpg#0r1n,Two men wearing work clothing climb a scaffold at a construction site.,( ( ( Two men ) ( wearing ( work clothing ) ) ) ( ( ( climb ( a scaffold ) ) ( at ( a ( construction site ) ) ) ) . ) ),(ROOT (S (NP (NP (CD Two) (NNS men)) (VP (VBG wearing) (NP (NN work) (NN clothing)))) (VP (VB climb) (NP (DT a) (NN scaffold)) (PP (IN at) (NP (DT a) (NN construction) (NN site)))) (. .))),Two construction workers are climbing as part of their job.,( ( Two ( construction workers ) ) ( ( are ( climbing ( as ( part ( of ( their job ) ) ) ) ) ) . ) ),(ROOT (S (NP (CD Two) (NN construction) (NNS workers)) (VP (VBP are) (VP (VBG climbing) (PP (IN as) (NP (NP (NN part)) (PP (IN of) (NP (PRP$ their) (NN job))))))) (. .)))
3379,1637,1637,['neutral'],2508019949.jpg#4,neutral,2508019949.jpg#4r1n,Oddly dressed man walking down the street.,( Oddly ( ( ( dressed man ) ( ( walking down ) ( the street ) ) ) . ) ),(ROOT (S (NP (NNP Oddly)) (VP (VBD dressed) (NP (NN man)) (S (VP (VBG walking) (PRT (RP down)) (NP (DT the) (NN street))))) (. .))),A man enjoying a walk.,( ( ( A man ) ( enjoying ( a walk ) ) ) . ),(ROOT (NP (NP (DT A) (NN man)) (VP (VBG enjoying) (NP (DT a) (NN walk))) (. .)))
3380,3997,3997,['contradiction'],3342952175.jpg#2,contradiction,3342952175.jpg#2r1c,A young boy in a blue jacket going down a slide.,( ( ( ( A ( young boy ) ) ( in ( a ( blue jacket ) ) ) ) ( ( going down ) ( a slide ) ) ) . ),(ROOT (NP (NP (NP (DT A) (JJ young) (NN boy)) (PP (IN in) (NP (DT a) (JJ blue) (NN jacket)))) (VP (VBG going) (PRT (RP down)) (NP (DT a) (NN slide))) (. .))),A man is sent on a mission to outer space.,( ( A man ) ( ( is ( ( sent ( on ( a mission ) ) ) ( to ( outer space ) ) ) ) . ) ),(ROOT (S (NP (DT A) (NN man)) (VP (VBZ is) (VP (VBN sent) (PP (IN on) (NP (DT a) (NN mission))) (PP (TO to) (NP (JJ outer) (NN space))))) (. .)))
3381,4907,4907,['neutral'],1780384960.jpg#2,neutral,1780384960.jpg#2r1n,Cheerleaders have made three people pyramids.,( Cheerleaders ( ( have ( made ( three ( people pyramids ) ) ) ) . ) ),(ROOT (S (NP (NNS Cheerleaders)) (VP (VBP have) (VP (VBN made) (NP (CD three) (NNS people) (NNS pyramids)))) (. .))),Fit cheerleaders have made three people pyramids.,( ( Fit cheerleaders ) ( ( have ( made ( three ( people pyramids ) ) ) ) . ) ),(ROOT (S (NP (NNP Fit) (NNS cheerleaders)) (VP (VBP have) (VP (VBN made) (NP (CD three) (NNS people) (NNS pyramids)))) (. .)))
3382,2922,2922,['contradiction'],6921499991.jpg#4,contradiction,6921499991.jpg#4r4c,A young woman is drawing with a Sharpie marker.,( ( A ( young woman ) ) ( ( is ( drawing ( with ( a ( Sharpie marker ) ) ) ) ) . ) ),(ROOT (S (NP (DT A) (JJ young) (NN woman)) (VP (VBZ is) (VP (VBG drawing) (PP (IN with) (NP (DT a) (NNP Sharpie) (NN marker))))) (. .))),Three art students are walking in the art classroom and exchanging their paint brushes,( ( Three ( art students ) ) ( are ( ( ( walking ( in ( the ( art classroom ) ) ) ) and ) ( exchanging ( their ( paint brushes ) ) ) ) ) ),(ROOT (S (NP (CD Three) (NN art) (NNS students)) (VP (VBP are) (VP (VP (VBG walking) (PP (IN in) (NP (DT the) (NN art) (NN classroom)))) (CC and) (VP (VBG exchanging) (NP (PRP$ their) (NN paint) (NNS brushes)))))))
3383,3824,3824,['contradiction'],2245918465.jpg#0,contradiction,2245918465.jpg#0r3c,A man in a white robe with a purple sash places his hand on the forehead of another man.,( ( ( A man ) ( in ( ( a ( white robe ) ) ( with ( a ( purple sash ) ) ) ) ) ) ( ( ( places ( his hand ) ) ( on ( ( the forehead ) ( of ( another man ) ) ) ) ) . ) ),(ROOT (S (NP (NP (DT A) (NN man)) (PP (IN in) (NP (NP (DT a) (JJ white) (NN robe)) (PP (IN with) (NP (DT a) (JJ purple) (NN sash)))))) (VP (VBZ places) (NP (PRP$ his) (NN hand)) (PP (IN on) (NP (NP (DT the) (NN forehead)) (PP (IN of) (NP (DT another) (NN man)))))) (. .))),A man is standing by himself.,( ( A man ) ( ( is ( standing ( by himself ) ) ) . ) ),(ROOT (S (NP (DT A) (NN man)) (VP (VBZ is) (VP (VBG standing) (PP (IN by) (NP (PRP himself))))) (. .)))
3384,1121,1121,['neutral'],4401319908.jpg#0,neutral,4401319908.jpg#0r5n,Young lady dressed in black shorts and light blue shirt sitting outside at a public table looking at a picture on her camera with her left hand on her face.,( ( Young lady ) ( ( ( dressed ( in ( ( ( black shorts ) and ) ( light ( blue shirt ) ) ) ) ) ( ( sitting outside ) ( at ( ( a ( public table ) ) ( ( looking ( at ( ( a picture ) ( on ( her camera ) ) ) ) ) ( with ( ( her ( left hand ) ) ( on ( her face ) ) ) ) ) ) ) ) ) . ) ),(ROOT (S (NP (NNP Young) (NN lady)) (VP (VBD dressed) (PP (IN in) (NP (NP (JJ black) (NNS shorts)) (CC and) (NP (JJ light) (JJ blue) (NN shirt)))) (S (VP (VBG sitting) (ADVP (RB outside)) (PP (IN at) (NP (NP (DT a) (JJ public) (NN table)) (VP (VBG looking) (PP (IN at) (NP (NP (DT a) (NN picture)) (PP (IN on) (NP (PRP$ her) (NN camera))))) (PP (IN with) (NP (NP (PRP$ her) (JJ left) (NN hand)) (PP (IN on) (NP (PRP$ her) (NN face))))))))))) (. .))),A young lady is looking at a picture of her dog on camera.,( ( A ( young lady ) ) ( ( is ( ( looking ( at ( ( a picture ) ( of ( her dog ) ) ) ) ) ( on camera ) ) ) . ) ),(ROOT (S (NP (DT A) (JJ young) (NN lady)) (VP (VBZ is) (VP (VBG looking) (PP (IN at) (NP (NP (DT a) (NN picture)) (PP (IN of) (NP (PRP$ her) (NN dog))))) (PP (IN on) (NP (NN camera))))) (. .)))
3385,1574,1574,['neutral'],3975954369.jpg#2,neutral,3975954369.jpg#2r1n,A woman is sitting at an outdoor dining table.,( ( A woman ) ( ( is ( sitting ( at ( an ( outdoor ( dining table ) ) ) ) ) ) . ) ),(ROOT (S (NP (DT A) (NN woman)) (VP (VBZ is) (VP (VBG sitting) (PP (IN at) (NP (DT an) (JJ outdoor) (NN dining) (NN table))))) (. .))),A person is at an outdoor restaurant waiting for their food.,( ( A person ) ( ( is ( at ( ( an ( outdoor restaurant ) ) ( waiting ( for ( their food ) ) ) ) ) ) . ) ),(ROOT (S (NP (DT A) (NN person)) (VP (VBZ is) (PP (IN at) (NP (NP (DT an) (JJ outdoor) (NN restaurant)) (VP (VBG waiting) (PP (IN for) (NP (PRP$ their) (NN food))))))) (. .)))
3386,1043,1043,['neutral'],535179217.jpg#0,neutral,535179217.jpg#0r2n,"Four people near a body of water, one sitting and three standing, while two people walk on a nearby sidewalk.","( ( ( ( ( ( Four people ) ( near ( ( a body ) ( of water ) ) ) ) , ) ( ( ( one sitting ) and ) ( three standing ) ) ) , ) ( ( while ( two people ) ) ( ( walk ( on ( a ( nearby sidewalk ) ) ) ) . ) ) )","(ROOT (S (NP (NP (NP (CD Four) (NNS people)) (PP (IN near) (NP (NP (DT a) (NN body)) (PP (IN of) (NP (NN water)))))) (, ,) (NP (NP (CD one) (NN sitting)) (CC and) (NP (CD three) (NN standing))) (, ,)) (ADVP (IN while) (NP (CD two) (NNS people))) (VP (VBP walk) (PP (IN on) (NP (DT a) (JJ nearby) (NN sidewalk)))) (. .)))",There is chalk art on the sidewalk.,( There ( ( is ( ( chalk art ) ( on ( the sidewalk ) ) ) ) . ) ),(ROOT (S (NP (EX There)) (VP (VBZ is) (NP (NP (NN chalk) (NN art)) (PP (IN on) (NP (DT the) (NN sidewalk))))) (. .)))
3387,1373,1373,['neutral'],2282260240.jpg#1,neutral,2282260240.jpg#1r1n,"Child with pink strings on head dancing surrounded by confetti, balloons.","( ( Child ( with ( ( pink strings ) ( on ( head dancing ) ) ) ) ) ( ( surrounded ( by ( ( confetti , ) balloons ) ) ) . ) )","(ROOT (S (NP (NP (NN Child)) (PP (IN with) (NP (NP (JJ pink) (NNS strings)) (PP (IN on) (NP (NN head) (NN dancing)))))) (VP (VBN surrounded) (PP (IN by) (NP (NP (NNS confetti)) (, ,) (NP (NNS balloons))))) (. .)))",A child is dancing at a party.,( ( A child ) ( ( is ( dancing ( at ( a party ) ) ) ) . ) ),(ROOT (S (NP (DT A) (NN child)) (VP (VBZ is) (VP (VBG dancing) (PP (IN at) (NP (DT a) (NN party))))) (. .)))
3388,3683,3683,['neutral'],4243599992.jpg#2,neutral,4243599992.jpg#2r1n,A man dressed in a red shirt sits watching his laundry being washed.,( ( ( A man ) ( dressed ( in ( a ( red shirt ) ) ) ) ) ( ( sits ( watching ( ( his laundry ) ( being washed ) ) ) ) . ) ),(ROOT (S (NP (NP (DT A) (NN man)) (VP (VBN dressed) (PP (IN in) (NP (DT a) (JJ red) (NN shirt))))) (VP (VBZ sits) (S (VP (VBG watching) (NP (NP (PRP$ his) (NN laundry)) (VP (VBG being) (VP (VBN washed))))))) (. .))),A man is in a laundromat.,( ( A man ) ( ( is ( in ( a laundromat ) ) ) . ) ),(ROOT (S (NP (DT A) (NN man)) (VP (VBZ is) (PP (IN in) (NP (DT a) (NN laundromat)))) (. .)))
3389,3497,3497,"['neutral', 'neutral', 'neutral', 'neutral', 'neutral']",2088891100.jpg#3,neutral,2088891100.jpg#3r1n,A man is playing guitar and wearing sunglasses.,( ( A man ) ( ( is ( ( ( playing guitar ) and ) ( wearing sunglasses ) ) ) . ) ),(ROOT (S (NP (DT A) (NN man)) (VP (VBZ is) (VP (VP (VBG playing) (NP (NN guitar))) (CC and) (VP (VBG wearing) (NP (NNS sunglasses))))) (. .))),A man is playing an Oasis song in a college courtyard.,( ( A man ) ( ( is ( ( playing ( an ( Oasis song ) ) ) ( in ( a ( college courtyard ) ) ) ) ) . ) ),(ROOT (S (NP (DT A) (NN man)) (VP (VBZ is) (VP (VBG playing) (NP (DT an) (NNP Oasis) (NN song)) (PP (IN in) (NP (DT a) (NN college) (NN courtyard))))) (. .)))
3390,3347,3347,['neutral'],6317524663.jpg#1,neutral,6317524663.jpg#1r4n,"Adolescent white man with black hair, black pants, and a white and black polka-dotted shirt holding and singing into a microphone.","( ( ( Adolescent ( white man ) ) ( with ( ( ( ( ( ( ( black hair ) , ) ( black pants ) ) , ) and ) ( a ( ( ( white and ) black ) ( polka-dotted shirt ) ) ) ) ( ( ( holding and ) singing ) ( into ( a microphone ) ) ) ) ) ) . )","(ROOT (S (VP (VB Adolescent) (NP (JJ white) (NN man)) (PP (IN with) (S (NP (NP (NP (JJ black) (NN hair)) (, ,) (NP (JJ black) (NNS pants)) (, ,)) (CC and) (NP (DT a) (ADJP (JJ white) (CC and) (JJ black)) (JJ polka-dotted) (NN shirt))) (VP (VBG holding) (CC and) (VBG singing) (PP (IN into) (NP (DT a) (NN microphone))))))) (. .)))",Young country boy tries to rap for the first time,( ( Young ( country boy ) ) ( tries ( to ( rap ( for ( the ( first time ) ) ) ) ) ) ),(ROOT (S (NP (NNP Young) (NN country) (NN boy)) (VP (VBZ tries) (PP (TO to) (NP (NP (NN rap)) (PP (IN for) (NP (DT the) (JJ first) (NN time))))))))
3391,2150,2150,['entailment'],1321651400.jpg#0,entailment,1321651400.jpg#0r4e,A blond woman in a white dress sits in a flowering tree while holding a white bird.,( ( ( A ( blond woman ) ) ( in ( a ( white dress ) ) ) ) ( ( ( sits ( in ( a ( flowering tree ) ) ) ) ( while ( holding ( a ( white bird ) ) ) ) ) . ) ),(ROOT (S (NP (NP (DT A) (JJ blond) (NN woman)) (PP (IN in) (NP (DT a) (JJ white) (NN dress)))) (VP (VBZ sits) (PP (IN in) (NP (DT a) (NN flowering) (NN tree))) (SBAR (IN while) (S (VP (VBG holding) (NP (DT a) (JJ white) (NN bird)))))) (. .))),the woman was outside,( ( the woman ) ( was outside ) ),(ROOT (S (NP (DT the) (NN woman)) (VP (VBD was) (ADVP (RB outside)))))
3392,194,194,['contradiction'],1148238960.jpg#3,contradiction,1148238960.jpg#3r2c,People waiting at a light on bikes.,( ( People ( waiting ( at ( ( a light ) ( on bikes ) ) ) ) ) . ),(ROOT (NP (NP (NNS People)) (VP (VBG waiting) (PP (IN at) (NP (NP (DT a) (NN light)) (PP (IN on) (NP (NNS bikes)))))) (. .))),People in a car race.,( ( People ( in ( a ( car race ) ) ) ) . ),(ROOT (NP (NP (NNS People)) (PP (IN in) (NP (DT a) (NN car) (NN race))) (. .)))
3393,2493,2493,['entailment'],379612511.jpg#3,entailment,379612511.jpg#3r1e,Four women participating in an ice-skating race.,( ( ( Four women ) ( participating ( in ( an ( ice-skating race ) ) ) ) ) . ),(ROOT (NP (NP (CD Four) (NNS women)) (VP (VBG participating) (PP (IN in) (NP (DT an) (JJ ice-skating) (NN race)))) (. .))),Some humans participating.,( ( ( Some humans ) participating ) . ),(ROOT (NP (NP (DT Some) (NNS humans)) (VP (VBG participating)) (. .)))
3394,2733,2733,['entailment'],4671699078.jpg#2,entailment,4671699078.jpg#2r1e,A young blond woman in a blue top sits at a green table studying,( ( ( A ( young ( blond woman ) ) ) ( in ( a ( blue top ) ) ) ) ( sits ( at ( ( a ( green table ) ) studying ) ) ) ),(ROOT (S (NP (NP (DT A) (JJ young) (JJ blond) (NN woman)) (PP (IN in) (NP (DT a) (JJ blue) (NN top)))) (VP (VBZ sits) (PP (IN at) (NP (NP (DT a) (JJ green) (NN table)) (VP (VBG studying))))))),A young women is sitting.,( ( A ( young women ) ) ( ( is sitting ) . ) ),(ROOT (S (NP (DT A) (JJ young) (NNS women)) (VP (VBZ is) (VP (VBG sitting))) (. .)))
3395,3372,3372,['contradiction'],5615716320.jpg#4,contradiction,5615716320.jpg#4r1c,three ladies posing for the camera,( ( three ladies ) ( posing ( for ( the camera ) ) ) ),(ROOT (S (NP (NP (CD three) (NNS ladies)) (VP (VBG posing) (PP (IN for) (NP (DT the) (NN camera))))))),some women standing in a park,( ( some women ) ( standing ( in ( a park ) ) ) ),(ROOT (NP (NP (DT some) (NNS women)) (NP (NP (NN standing)) (PP (IN in) (NP (DT a) (NN park))))))
3396,686,686,['contradiction'],2445397614.jpg#1,contradiction,2445397614.jpg#1r1c,The blond woman is searching for medical supplies in a suitcase.,( ( The ( blond woman ) ) ( ( is ( searching ( for ( ( medical supplies ) ( in ( a suitcase ) ) ) ) ) ) . ) ),(ROOT (S (NP (DT The) (JJ blond) (NN woman)) (VP (VBZ is) (VP (VBG searching) (PP (IN for) (NP (NP (JJ medical) (NNS supplies)) (PP (IN in) (NP (DT a) (NN suitcase))))))) (. .))),A brunette woman checks her suitcase before boarding a plane.,( ( A ( brunette woman ) ) ( ( ( checks ( her suitcase ) ) ( before ( boarding ( a plane ) ) ) ) . ) ),(ROOT (S (NP (DT A) (JJ brunette) (NN woman)) (VP (VBZ checks) (NP (PRP$ her) (NN suitcase)) (PP (IN before) (S (VP (VBG boarding) (NP (DT a) (NN plane)))))) (. .)))
3397,1338,1338,['neutral'],4170936558.jpg#1,neutral,4170936558.jpg#1r1n,A small boy has gotten into the cabinet and gotten flour and crisco all over himself.,( ( A ( small boy ) ) ( ( has ( ( ( gotten ( into ( the cabinet ) ) ) and ) ( ( gotten ( ( flour and ) crisco ) ) ( all ( over himself ) ) ) ) ) . ) ),(ROOT (S (NP (DT A) (JJ small) (NN boy)) (VP (VBZ has) (VP (VP (VBN gotten) (PP (IN into) (NP (DT the) (NN cabinet)))) (CC and) (VP (VBN gotten) (NP (NN flour) (CC and) (NN crisco)) (NP (NP (DT all)) (PP (IN over) (NP (PRP himself))))))) (. .))),The boy is trying to make cookies.,( ( The boy ) ( ( is ( trying ( to ( make cookies ) ) ) ) . ) ),(ROOT (S (NP (DT The) (NN boy)) (VP (VBZ is) (VP (VBG trying) (S (VP (TO to) (VP (VB make) (NP (NNS cookies))))))) (. .)))
3398,2332,2332,['entailment'],4971923498.jpg#3,entailment,4971923498.jpg#3r1e,A woman walks past a fountain with palm trees in the background.,( ( A woman ) ( ( walks ( past ( ( a fountain ) ( with ( ( palm trees ) ( in ( the background ) ) ) ) ) ) ) . ) ),(ROOT (S (NP (DT A) (NN woman)) (VP (VBZ walks) (PP (IN past) (NP (NP (DT a) (NN fountain)) (PP (IN with) (NP (NP (NN palm) (NNS trees)) (PP (IN in) (NP (DT the) (NN background)))))))) (. .))),A woman walks past water with tall trees in the background.,( ( A woman ) ( ( ( walks ( past water ) ) ( with ( ( tall trees ) ( in ( the background ) ) ) ) ) . ) ),(ROOT (S (NP (DT A) (NN woman)) (VP (VBZ walks) (NP (JJ past) (NN water)) (PP (IN with) (NP (NP (JJ tall) (NNS trees)) (PP (IN in) (NP (DT the) (NN background)))))) (. .)))
3399,1619,1619,['contradiction'],2941668295.jpg#1,contradiction,2941668295.jpg#1r1c,"Three men, two wearing yellow suits, are looking in the back of a car.","( ( ( ( ( Three men ) , ) ( two ( wearing ( yellow suits ) ) ) ) , ) ( ( are ( looking ( in ( ( the back ) ( of ( a car ) ) ) ) ) ) . ) )","(ROOT (S (NP (NP (CD Three) (NNS men)) (, ,) (NP (NP (CD two)) (VP (VBG wearing) (NP (JJ yellow) (NNS suits)))) (, ,)) (VP (VBP are) (VP (VBG looking) (PP (IN in) (NP (NP (DT the) (NN back)) (PP (IN of) (NP (DT a) (NN car))))))) (. .)))",Three men breaking into a car.,( ( ( Three men ) ( breaking ( into ( a car ) ) ) ) . ),(ROOT (NP (NP (CD Three) (NNS men)) (VP (VBG breaking) (PP (IN into) (NP (DT a) (NN car)))) (. .)))
3400,3836,3836,['contradiction'],3143032614.jpg#0,contradiction,3143032614.jpg#0r1c,A small group of adults and children are standing on a dirt trail on a hill.,( ( ( A ( small group ) ) ( of ( ( adults and ) children ) ) ) ( ( are ( standing ( on ( ( a ( dirt trail ) ) ( on ( a hill ) ) ) ) ) ) . ) ),(ROOT (S (NP (NP (DT A) (JJ small) (NN group)) (PP (IN of) (NP (NNS adults) (CC and) (NNS children)))) (VP (VBP are) (VP (VBG standing) (PP (IN on) (NP (NP (DT a) (NN dirt) (NN trail)) (PP (IN on) (NP (DT a) (NN hill))))))) (. .))),The group of dogs are standing on the dirt.,( ( ( The group ) ( of dogs ) ) ( ( are ( standing ( on ( the dirt ) ) ) ) . ) ),(ROOT (S (NP (NP (DT The) (NN group)) (PP (IN of) (NP (NNS dogs)))) (VP (VBP are) (VP (VBG standing) (PP (IN on) (NP (DT the) (NN dirt))))) (. .)))
3401,3135,3135,['entailment'],3776091206.jpg#0,entailment,3776091206.jpg#0r2e,"A man wearing cutoff shorts, a tank top, and green sneakers sitting in a garden with a beer.","( ( ( A man ) ( wearing ( ( ( ( ( ( cutoff shorts ) , ) ( a ( tank top ) ) ) , ) and ) ( ( green sneakers ) ( sitting ( in ( ( a garden ) ( with ( a beer ) ) ) ) ) ) ) ) ) . )","(ROOT (NP (NP (DT A) (NN man)) (VP (VBG wearing) (NP (NP (NN cutoff) (NNS shorts)) (, ,) (NP (DT a) (NN tank) (NN top)) (, ,) (CC and) (NP (NP (JJ green) (NNS sneakers)) (VP (VBG sitting) (PP (IN in) (NP (NP (DT a) (NN garden)) (PP (IN with) (NP (DT a) (NN beer))))))))) (. .)))",a beer is held by a man in casual attire,( ( a beer ) ( is ( held ( by ( ( a man ) ( in ( casual attire ) ) ) ) ) ) ),(ROOT (S (NP (DT a) (NN beer)) (VP (VBZ is) (VP (VBN held) (PP (IN by) (NP (NP (DT a) (NN man)) (PP (IN in) (NP (JJ casual) (NN attire)))))))))
3402,3230,3230,['neutral'],8664922.jpg#1,neutral,8664922.jpg#1r1n,"A man with hairy arms and a watch pours creamer into a cup of coffee, making color ripples along the surface.","( ( ( A man ) ( with ( ( ( hairy arms ) and ) ( a watch ) ) ) ) ( ( ( ( ( pours creamer ) ( into ( ( a cup ) ( of coffee ) ) ) ) , ) ( ( making ( color ripples ) ) ( along ( the surface ) ) ) ) . ) )","(ROOT (S (NP (NP (DT A) (NN man)) (PP (IN with) (NP (NP (JJ hairy) (NNS arms)) (CC and) (NP (DT a) (NN watch))))) (VP (VBZ pours) (NP (NN creamer)) (PP (IN into) (NP (NP (DT a) (NN cup)) (PP (IN of) (NP (NN coffee))))) (, ,) (S (VP (VBG making) (NP (NN color) (NNS ripples)) (PP (IN along) (NP (DT the) (NN surface)))))) (. .)))",the man is a chef,( ( the man ) ( is ( a chef ) ) ),(ROOT (S (NP (DT the) (NN man)) (VP (VBZ is) (NP (DT a) (NN chef)))))
3403,1487,1487,['entailment'],3488512097.jpg#3,entailment,3488512097.jpg#3r1e,Biker riding dirt bike on dirt track,( Biker ( ( riding ( dirt bike ) ) ( on ( dirt track ) ) ) ),(ROOT (S (VP (VB Biker) (S (VP (VBG riding) (NP (NN dirt) (NN bike)) (PP (IN on) (NP (NN dirt) (NN track)))))))),Human rides two wheeled vehicle.,( ( ( Human rides ) two ) ( ( wheeled vehicle ) . ) ),(ROOT (S (NP (NP (JJ Human) (NNS rides)) (NP (CD two))) (VP (VBD wheeled) (NP (NN vehicle))) (. .)))
