,Unnamed: 0,label,sent1,sent2,ending0,ending1,ending2,ending3,ending4
2913,2913,1,James went into his office at city hall.  What type of building is this?,office,A. skyscraper,B. public building,C. tall building,D. work,E. a house
4762,4762,3,Sally loved the color of fallen leaves in autumn. She often took long walks in September.  Where might she walk?,fallen leaves,A. roof,B. tree,C. ground,D. forest,E. fall season
4942,4942,3,What does a long session of procreating cause?,procreating,A. having children,B. feeling good,C. overpopulation,D. exhaustion,E. reproduction
3965,3965,2,What is a facial sign of having fun?,having fun,A. laughter,B. pleasure,C. smiling,D. being happy,E. showing teeth
2375,2375,4,Where would you find food packaged in MRE's?,food,A. fairgrounds,B. picnic,C. neighbor's house,D. supermarket,E. military base
3094,3094,4,The referee wasn't specialized in one thing. He refereed many games.  He was offered a job but wasn't sure what it would be.  What did he know it would be?,referee,A. side with opponent,B. football,C. hockey game,D. part two boxers,E. sporting event
1053,1053,4,What do people do if they are near the sea?,people,A. write stories,B. talk to each other,C. go fishing,D. die of starvation,E. eat fish
2710,2710,0,Where is a great place to display a flower on a table?,flower,A. vase,B. shelf,C. park,D. garden,E. windowsill
4327,4327,1,What does ice on skin cause?,skin,A. feel exciting to touch,B. feel cold,C. itches,D. feel electric,E. feel pressure
2377,2377,0,"Jill walks to the second floor and sits in her cubicle, where is she?",second floor,A. office building,B. house,C. hotel,D. school,E. a chair
1290,1290,1,"He was hiking for miles, what did he suffer from?",hiking,A. sweating,B. cramps,C. physical exertion,D. smile,E. deliriousness
4304,4304,2,If you're talking to something then you probable hope that you're also doing what?,talking,A. dry mouth,B. eye contact,C. being heard,D. not listening,E. conversation
1776,1776,3,For what reason did he commit the killing?,killing,A. investigation,B. disease,C. punishment,D. retribution,E. going to jail
53,53,2,"The body guard was good at his duties, he made the person who hired him what?",person,A. better job,B. irritated,C. feel safe,D. save money,E. headache
1648,1648,3,What do you do when your friend can't lift groceries themselves?,friend,A. write letter,B. promise to help,C. rely on,D. offer to help,E. do not help
2905,2905,4,"I feel like going to a city with lots of fast food chains, where should I visit?",city,A. fast food restaurant,B. seaside,C. germany,D. county,E. united states
4768,4768,2,If your trouser fly is unfastened what should you do?,unfasten,A. do up,B. tie up,C. zip up,D. pick up,E. button up
4713,4713,2,What is a tool for fighting inflation?,fighting inflation,A. problems,B. anxiety,C. deflation,D. not noticeable,E. economic instability
2999,2999,4,Where can birds clean themselves?,birds,A. outside,B. nest,C. birdhouse,D. roof,E. water fountain
2956,2956,0,Where are trees likely to line a road?,trees,A. countryside,B. state park,C. forest,D. garden,E. yard
895,895,0,"The cloth's are not yet placed where they belong, where should we put them?",cloth,A. linen closet,B. kitchen,C. on the space heater,D. fabric store,E. bedroom
3353,3353,2,"The man was forgiving the person who betrayed him, how is his conscience?",forgiving,A. redemption,B. make amdends,C. feel better,D. make up,E. respect
3654,3654,0,What do people feel when they have a bit of hunger?,hunger,A. discomfort,B. have lunch,C. starvation,D. eating,E. anger
2200,2200,1,WHat is the central bank responding to when they are fighting inflation?,fighting inflation,A. deflation,B. problems,C. spend more,D. people,E. not noticeable
4595,4595,2,Joe and John and sylvia were all running errands. They split up their tasks into blocks that were near each other and then each person took one block of tasks.  They did this because it gave them more what?,running errands,A. stress,B. aggravation,C. efficiency,D. freed up time,E. net gain
555,555,0,"The small cabin was not available, so they were upgraded to what?",cabin,A. villa,B. spacecraft,C. hall,D. palace,E. hotel
2052,2052,2,"The couple was attempting procreating night after night, between that and work it was leading to what?",procreating,A. economic growth,B. population increase,C. exhaustion,D. overpopulation,E. feeling good
3317,3317,3,If you dont want to get bit by a dog you can do what?,dog,A. alive,B. be a cat,C. black,D. playing dead,E. fun
1891,1891,1,Where would you buy candy and other foods?,candy,A. movies,B. supermarket,C. mall,D. jar,E. television
1337,1337,3,"James spent a lot of time walking long distances.   He walked not because he liked it, it made his feet sore, nut because it was his only means of what?",walking,A. lose weight,B. moving forward,C. blisters,D. locomotion,E. meditation
4979,4979,2,"The country enjoyed a period of peace, it was brought about by a very what time?",peace,A. peacework,B. war,C. violent,D. happened,E. trying
1157,1157,3,Where should you be careful of bees after drinking cider?,bee,A. sky,B. field of flowers,C. beehive,D. orchard,E. countryside
4741,4741,0,"If you spend time finding information on math equations, what are you trying to do?",finding information,A. solution to problem,B. gaining knowledge,C. know how to act,D. understanding of,E. being able to use
2060,2060,2,If a politician is poor and doesn't take bribes because he wants to serve his constitutions well he is doing it to be what?,poor,A. adequate,B. rich,C. good,D. honest,E. poormouth
28,28,4,"Joe suffered many consequences from stabbing a stranger to death.   Among them, the family of the victim did something to him. What was that?",stabbing to death,A. knife wounds,B. buy a gun,C. bleeding,D. jail time,E. law suit
3694,3694,3,"The elementary-age child was asked to describe a ball, what word did he likely use for it?",ball,A. rubber,B. circular,C. spherical,D. round,E. rolling down street
1785,1785,4,I went to a party at my friend's house in New York and everyone there shared a meal in what eating place?,eating place,A. mall counter,B. big city,C. shopping area,D. restaurant,E. dining room
4334,4334,2,There is no skylight or anything else to let in light in what kind of structure?,skylight,A. house,B. office building,C. windowless room,D. roof,E. glass box
3185,3185,3,James took the junk off of the place where he sleeps and threw it into what?,junk,A. attic,B. garage,C. bed,D. drawer,E. television
2311,2311,4,Attending a lecture given by an expert will allow will lead to what?,attending lecture,A. inspiration,B. drowsiness,C. getting bored,D. gain knowledge,E. gaining knowledge
4046,4046,1,The insects were bigger this time.  They were exposed to a significant level of DDT. How were they exposed?,bigger,A. eating,B. accidental,C. enabled,D. effusive,E. detestable
4915,4915,4,"The child was suffering from neglect, luckily the teach took what?",neglect,A. regard,B. taking care,C. consideration,D. assumed,E. notice
981,981,4,Why might someone want to be buying beer?,buying beer,A. get arrested,B. problems,C. sober,D. intoxication,E. pleasure
1426,1426,0,Sally and Joe were burned by chemicals because they ignored the signs.  She had chemical burns in her vagina.   Where might they have been?,chemicals,A. swimming pool,B. beach,C. crystal meth lab,D. chemistry lab,E. laboratory
3532,3532,3,What type of area would you be entering if dressed in a suit when putting your car in a parking lot?,parking lot,A. urban area,B. amusement park,C. house,D. business district,E. shopping center
1759,1759,4,"Grumpy is grooming himself because he's been told that his appearance can impact his mood, and he wants to be what?",grooming,A. injury,B. get,C. looking pretty,D. negative,E. positive
249,249,2,Simon bought a cow because he wanted to put it to work.   He didn't want any meat for it.  Where might Simon be taking the cow?,cow,A. countryside,B. city,C. dairy farm,D. butcher shop,E. canada
2462,2462,0,"The training explained his job was to serve customers, whatever they needed he should do what?",serve customers,A. help,B. come back,C. smile,D. money,E. pay to
352,352,3,"A lonely man committed suicide, why would he do that?",commit suicide,A. suffering,B. he was happy,C. avoid problems,D. unhappy,E. end pain
2399,2399,3,"A good habit each morning is eating breakfast, but not too much, because then I'd be guilty of what?",eating breakfast,A. starving,B. heartburn,C. gas,D. overeating,E. being satisfied
1067,1067,2,"The children thought it was a good movie, they began to play they were in the movie and what they were the characters?",good movie,A. cry,B. go to movie,C. pretend,D. stand in line,E. wait in line
2236,2236,3,Where is a beam likely to be created?,beam,A. ceiling,B. large building,C. warehouse,D. construction site,E. train station
114,114,3,Where would a lizard surprise a person?,lizard,A. new mexico,B. forrest,C. dessert,D. garden,E. creek
2536,2536,2,"Jenny answered the telephone because she couldn't stand the ringing. She shouldn't have though, because it wasn't here place.  She was just visiting. Where might she be?",telephone,A. party,B. hotel,C. friend's house,D. office,E. bedroom
3146,3146,2,What is often the result of having lunch too fast?,having lunch,A. spending money,B. sickness,C. heartburn,D. low blood sugar,E. obesity
3955,3955,0,What will a unscrupulous real estate agent to make a listing seem more attractive?,real estate agent,A. lie,B. exaggerate,C. charming,D. deceive,E. hire a band
1237,1237,0,Where are you likely to find a cubicle for many corporations?,cubicle,A. office building,B. work,C. bank,D. office work,E. restroom
1485,1485,1,"Matt had issues controlling his anger, what did he do when someone set him off?",anger,A. destroy enemy,B. punch,C. cool off,D. write letter,E. illustrate point
87,87,3,"The fat man refused to accept what was possible, he complained that he what the simplest activities?",possible,A. no go,B. unlikely,C. unable,D. cant do,E. impossibility
1315,1315,1,If you're suffering from boredom what can you do on your mobile phone?,boredom,A. talk to it,B. surf net,C. play cards,D. play chess,E. see new
1430,1430,1,Where would you find a group of travellers who are travelling by road?,travellers,A. stop,B. bus depot,C. rest area,D. train station,E. airport
3648,3648,3,"The people were building a backdrop for the play, their tools echoed in the empty what?",backdrop,A. bodyshop,B. stage show,C. theatre,D. theater,E. photography studio
3322,3322,3,Jamie is returning to work today.  He was forced to leave work because some bad things had happened and his serotonin levels were low and he was suffering from something that made him lethargic? What was he suffering from?,returning to work,A. sobering,B. conversation,C. anxiety,D. depression,E. anger
2328,2328,0,"If want to drink something politely, what vessel should I use?",drink,A. use glass,B. open mouth,C. eat first,D. buy alcohol,E. coffee mug
2636,2636,0,James heard thunder while he was putting up the overhead lamps. It hit very close.   James worried that he might be killed while installing what?,thunder,A. lighting,B. silence,C. lightening,D. plumbing,E. lightning
2958,2958,2,"If you are prescribed an antibiotic by your doctor, where would you go to get it?",antibiotic,A. doctor,B. prescribed,C. pharmacy,D. medicine cabinet,E. capsule
4213,4213,2,The nose dipped and alarms went off inside the what?,nose,A. car,B. sniff,C. aircraft,D. upper respiratory tract,E. missile
877,877,4,Why would someone be wet after being full of fear?,fear,A. run,B. swimming,C. calculate things quickly,D. fight enemy,E. urinate
1577,1577,4,"The person was shocked when the FBI talked to her about some facebook posts, what did the person want?",person,A. money,B. food and water,C. freedom of information,D. compliments,E. freedom of expression
3531,3531,4,"When someone talk, what does someone else usually do to the person talking?",talk,A. don't interrupt,B. sit silently,C. keep silent,D. be silent,E. listening
4284,4284,4,Where might you find a penny beside your shoe?,penny,A. piggy bank,B. coin purse,C. pocket,D. on the table,E. ground
3975,3975,2,"He had won big, it was time to cash in and get some bubbly and do what?",cash in,A. invest,B. party,C. celebrate,D. happiness,E. get money
1718,1718,0,The mall can usually be found in what part of a large group of houses and businesses?,mall,A. downtown,B. backyard,C. montana,D. suburbs,E. large city
3976,3976,4,A person who is well off has the simplest of luxuries that they can just do what?,person,A. perfect world,B. be a snob,C. headache,D. eat well,E. live comfortably
4387,4387,3,"When one is looking at a series of attributes, how are they typically displayed?",attribute,A. on-screen,B. calculus,C. description,D. array,E. calculas
120,120,1,What will happen to skin pinched in something?,skin,A. feel cold,B. feel pressure,C. feel bumpy,D. itches,E. feel clammy
3875,3875,4,Too much shopping could lead to?,shopping,A. overdraft,B. calluses,C. tiredness,D. spending money,E. bankruptcy
607,607,3,"The college kids weren't known for their apartment decor choices, they used a folding chair inside their what?",folding chair,A. bathroom,B. closet,C. school,D. room,E. church
4143,4143,0,"Susan was an ordinatry person, but her skills were not ordinary, they were what?",ordinary,A. exceptional,B. strange,C. spectacular,D. unusual,E. special
3288,3288,3,"James tried to arise from the lunch table, where he had done what?",arise,A. fall down,B. sitting down,C. go ahead,D. sit down,E. lie down
294,294,0,What does a virus primarily do to a person?,virus,A. infect,B. reproduce,C. mutate,D. eat food,E. make computer malfunction
2193,2193,4,Where does a potato become softer?,potato,A. optical device,B. garden patch,C. blender,D. pantry,E. vegetable stew
3447,3447,1,when im competing in a competition what should i aim for,competing,A. jealousy,B. wins,C. enemies,D. winning or losing,E. success
2695,2695,1,What prevents someone from buying beer?,buying beer,A. relaxation,B. have no money,C. spend money,D. cash,E. lose money
1445,1445,0,"When a person climbs a mountain and is breathing fresh air, which feeling are they likely to have?",breathing fresh air,A. exhilaration,B. clear head,C. feeling better,D. reviving,E. happiness
1519,1519,4,What does going to party with the opposite sex lead to?,going to party,A. get drunk,B. meet new people,C. drinking beer,D. enjoy yourself,E. having sex
1571,1571,2,Though they were more safe in the basement the weather still put them what?,safe,A. precarious,B. unprotected,C. in danger,D. dangerous,E. at risk
993,993,1,"When she went to examine the thing, what was she considering doing with it?",examine thing,A. eat cake,B. buy,C. interests,D. complex,E. learn about
4862,4862,0,What business is likely to have few cubicles?,cubicle,A. bank,B. office building,C. playing,D. dividing work spaces,E. work
4954,4954,3,"She was worried about driving car, she was worried what might flare up during a long drive?",driving car,A. michigan,B. car crash,C. automobile accidents,D. backache,E. getting tired
3533,3533,3,"The person wanted to use her ear to detect the buffalo herd, where did she put it?",ear,A. on the buffalo,B. person's head,C. side of head,D. ground,E. serial killer's bedroom
3293,3293,0,"The crab was when it saw something in the kitchen, what did it see?",crab,A. boiling water,B. pacific ocean,C. cold water,D. a huge knife,E. fish market
329,329,1,Where would you put a light?,light,A. ocean,B. desk,C. universe,D. attic,E. chair
1852,1852,4,"She had to run errands that day, she did it right away because she prefers to what?",run errands,A. complete tasks,B. gain,C. make tea,D. helpful,E. get things done
4339,4339,4,What would you have if you poured water on yourself?,water,A. thin blood,B. room temperature,C. start melting,D. spring forth,E. wet clothes
3948,3948,3,"John works for a company that doesn't make anything.  It just buys, sales, and does what?",company,A. own resources,B. mail order,C. commit crime,D. ship goods,E. stock shelves
3980,3980,4,"They were baking together, the instructions called for sugar so they got it out of the what?",sugar,A. hallway,B. every home,C. candy bar,D. soda pop,E. cupboard
160,160,2,Who is likely going in to a market?,going to market,A. stress,B. food,C. that you,D. spending money,E. walking
772,772,4,What do you fill with ink to print?,ink,A. squid,B. pencil,C. newspaper,D. fountain pen,E. printer
3334,3334,2,Dan's mother always told him that bathing was necessary because it led to what?,bathing,A. dry skin,B. nudity,C. cleanliness,D. use soap,E. having a strong scent
2323,2323,1,Where do you get served alcohol in a mug?,mug,A. juice bar,B. bar,C. cabinet,D. store,E. cupboard
2979,2979,3,Where might a person store an antibiotic to keep it out of the reach of children?,antibiotic,A. stomach,B. pharmacy,C. prescribed,D. medicine cabinet,E. capsule
2875,2875,4,Where would you be unlikely to find more than one steak house?,steak house,A. nebraska,B. utah,C. new york,D. city,E. strip mall
4052,4052,4,What drinking vessel can overflow if filled with too much water?,overflow,A. riverbed,B. sewer,C. drain,D. creek,E. glass
2519,2519,3,"The fat man had only ran the length of the driveway, it was a start but he was already what?",running,A. fall down,B. dehydration,C. running,D. breathing hard,E. sweat
1834,1834,2,What container does peanut butter come in?,peanut butter,A. cupboard,B. pantry,C. jar,D. bottle,E. supermarket
4382,4382,4,What can happen when eating breakfast but not choosing the amount of food correctly?,eating breakfast,A. indigestion,B. heartburn,C. stomach ache,D. gain energy,E. overeating
1305,1305,2,George hated changes to his salary. He wanted his supply  of money to be what?,change,A. remain stable,B. stagnant,C. constant,D. unpleasant,E. permanent
3566,3566,4,"The journalist had a simple approach, see story; do what?",see story,A. sit down,B. would read,C. reading,D. remember,E. write down
2763,2763,4,John was told to leave the cheese in the cellar for a few years.  Why is that?,cheese,A. strong odor,B. age well,C. salad dressing,D. flavor,E. age to get better
1520,1520,1,Where would children go to see different animals?,children,A. school,B. zoo,C. soccer game,D. disneyland,E. cricket stadium
1668,1668,4,"When a person is on trial for killing, what is a jury likely to decide?",killing,A. execution,B. investigation,C. going to jail,D. retribution,E. punishment
965,965,4,"A man was driving himself to the airport, where did he put his luggage?",luggage,A. closet,B. at hotel,C. sidewalk,D. bus stop,E. trunk
3946,3946,3,What shoots water up someones butt?,water,A. thunderstorm,B. restaurant,C. surface of earth,D. enema,E. glass of water
1209,1209,4,Bob was tossed from his boat in the pacific ocean near the United States.  He sees a shore to the east and swims toward it. Where is he most likely swimming to?,shore,A. seaside town,B. florida,C. ocean,D. picture of sea side,E. california
1815,1815,2,"The farmer needed to go to the dental office, where did he have to go after turning out of his field?",dental office,A. michigan,B. pub,C. town,D. hospital,E. street
1924,1924,2,"They were marked up in price but he didn't want to go to the department store, so he just got a disposable razor where?",disposable razor,A. hotel room,B. garbage,C. supermarket,D. medicine cabinet,E. restaurant
1896,1896,4,"I am a person, and I bought this with my own money.  What can I say about it?",person,A. turn blue,B. cross street,C. have object,D. suffer pain,E. own object
4563,4563,2,What does someone need when they're feeling hunger?,hunger,A. starvation,B. eat hamburger,C. eating,D. pizza,E. discomfort
669,669,2,James drove his niece to her father.  Where did he drive?,niece,A. great granddad's house,B. family picture book,C. brother's house,D. family tree,E. family reunion
1137,1137,0,"If you find a bone wrapped in clothe, where are you?",bone,A. tomb,B. museum,C. arm,D. human body,E. hospital
1441,1441,2,Where would you put tin after you buy it?,tin,A. hardware store,B. antique store,C. shopping bag,D. shed,E. landfill
4398,4398,2,After hours of trouble the woman finally gave what to a child?,child,A. loving couple,B. clean laundry,C. birth,D. act of sex,E. parents
335,335,2,"The cow would come outside even after the storm had passed, it wouldn't leave the what?",cow,A. meat grinder,B. stable,C. red barn,D. gate,E. green field
2405,2405,4,What will someone like be if they receive a surprising bill?,surprising,A. annoyance,B. happy,C. humor,D. might scare,E. irritated
4736,4736,2,"If someone is looking at a ceiling for issues before putting down a rent deposit, where are they likely?",ceiling,A. house,B. classroom,C. loft,D. roof,E. chapel
778,778,3,What prevents someone from getting sleep at night?,sleep at night,A. relax,B. dreams,C. have nightmares,D. restlessness,E. snore
702,702,2,"The shark was migrating between continents, where did biologists find it?",shark,A. fresh water,B. gulf of mexico,C. open ocean,D. television program,E. coral reef
4148,4148,3,"If you want the comfort of the familiar, where might you go?",comfort,A. uneasy,B. distress,C. bed,D. home,E. friend's house
4694,4694,4,"If a pregnant woman is diagnosed with exhaustion, what is a likely treatment?",exhaustion,A. run out of steam,B. give birth,C. have rest,D. sit down,E. stay in bed
3917,3917,1,Where could you find a steel cable that has not been completed yet?,steel cable,A. winch,B. factory,C. roller coaster,D. ship,E. building
1973,1973,2,Where does a car belong?,car,A. air port,B. repair shop,C. road,D. race track,E. freeway
4955,4955,0,Where would you get nails if you do not have any?,nails,A. store,B. supermarket,C. jar,D. container,E. cabinet
3922,3922,2,"When someone moves to another state, they are what from you?",away,A. there,B. nearby,C. far,D. in sight,E. being here
4468,4468,1,Where can you keep a candle in case of emergency?,candle,A. dimly lit room,B. kitchen,C. table,D. birthday cake,E. basement
605,605,4,Where would you find a binder containing homework assignments?,binder,A. backpack,B. bookcase,C. office supply store,D. office,E. class room
4951,4951,0,When we judge people what do we tend to do to them?,judge,A. alienate,B. gather information,C. condemn or condone,D. talk about them,E. gather facts
699,699,1,Where did the compassionate farmer allow the heifer to reside during her last days?,heifer,A. cattle ranch,B. countryside,C. grocery store,D. slaughterhouse,E. dairy farm
2335,2335,0,Danny thought about fixing up his floor and making it look good. What might he use to do what?,floor,A. carpet,B. chair,C. table,D. bed,E. desk
2968,2968,1,What else might one feel when hurting?,hurting else,A. death,B. feel sad,C. more hurt,D. punishment,E. accident
336,336,0,Where would you get a contraceptive if you do not have one?,contraceptive,A. health center,B. vagina,C. emergency room,D. drawer,E. medicine cabinet
1922,1922,4,"All the other locations had new high prices, so the old single screen what suddenly saw an uptick in customers?",high prices,A. art show,B. airport,C. cinema,D. hotel,E. theatre
3195,3195,1,"During battle he felt great anger, this drove him to do what?",anger,A. drive car,B. destroy enemy,C. punch,D. release energy,E. write letter
545,545,2,Where is a telephone booth likely to be red?,telephone booth,A. airport,B. gotham city,C. london,D. city,E. gas stations
4910,4910,4,Where would you find a pet jellyfish?,jellyfish,A. australia,B. movie,C. japanese restaurant,D. shore,E. tank
4049,4049,1,The entrance hall was adorned with sports and academic trophy cases and a big banner where?,entrance hall,A. college,B. school,C. large home,D. convention center,E. hat rack
2404,2404,3,What could you do to a river when you go fishing?,go fishing,A. buy bait,B. catch fish,C. drop fish,D. wade in,E. catching fish
3068,3068,4,"When trying to clean clothes, what is something that you need?",clean clothes,A. get dirty,B. launder,C. sort,D. bleach,E. use water
2002,2002,1,What is used just before leaving a barber shop?,barber shop,A. water,B. comb,C. military base,D. seville,E. small town
1954,1954,3,Aberdeen is a large city in what country?,aberdeen,A. washington,B. iceland,C. maryland,D. scotland,E. south dakota
2764,2764,1,"The water spout wouldn't turn off.  Eventually, what was totally filled?",water spout,A. the kitchen,B. sink,C. fountain,D. access to water,E. florida
190,190,4,"After his mother saw his report card he knew he was going to be doing housework, what could have prevented this?",doing housework,A. sneezing,B. fatigue,C. house clean,D. feeling satisfied,E. getting good grades
4970,4970,4,Talking to someone is pointless if they're doing what?,talking,A. dry mouth,B. whispering,C. being heard,D. eye contact,E. not listening
4828,4828,4,"John was going bathing in a public hot spring in japan, but he was embarrassed. What wasn't he comfortable with?",bathing,A. cleanliness,B. other people,C. dry skin,D. use soap,E. nudity
2246,2246,3,Settling in to see your favorite show is a great way to do what after a hard days work?,see favorite show,A. smile,B. buy tickets,C. laugh,D. relax,E. succeed
2814,2814,3,Where could a wheel be produced?,wheel,A. boat,B. truck shop,C. auto parts store,D. michigan,E. bicycle shop
541,541,0,What's the nickname of the monster the beauty loved?,beauty,A. beast,B. ugly,C. ugliness,D. satellite,E. top of mountain
4562,4562,1,Why might someone be going into a trance?,going into trance,A. disorientation,B. loss of control,C. closed eyes,D. hallucination,E. confusion
2964,2964,3,Where can you take your automobile to go as fast as you can?,automobile,A. garage,B. parkling lot,C. freeway,D. racetrack,E. side of road
3419,3419,3,Where do you throw a pebble to watch a ripple?,pebble,A. cup,B. aquarium,C. pond,D. lake,E. playground
3912,3912,3,If it isn't found in a jewelry store or boutique when would one find a choker?,choker,A. suffocation,B. boutique,C. jewelry store,D. jewelry box,E. kennel
4312,4312,2,Why might someone continue smoking?,smoking,A. the smell,B. bad breath,C. pleasure,D. death,E. lung disease
4934,4934,0,"The roadway had a fast speed limit, but there were children nearby, what was safety concerned for?",roadway,A. neighborhood,B. suburbs,C. countryside,D. city,E. subdivision
4318,4318,2,Where do you throw garbage?,garbage,A. toronto,B. floor,C. trashcan,D. television,E. in your neighbours yard
763,763,4,Sam left his muddy shoes in the entryway.  Where might he be?,entryway,A. department store,B. school,C. garden,D. office building,E. house
3782,3782,1,"The team began analysing all the DNA evidence, they were hoping to once and for all be what?",analysing,A. enlightened,B. discovering truth,C. new knowledge,D. paid,E. learn more about
4593,4593,4,Where can one find multiple closets?,closet,A. hotel,B. apartment building,C. bedroom,D. school,E. house
1309,1309,0,"The pioneer went to the general store for baking supplies, what was he looking for?",general store,A. baking soda,B. barrels,C. pepper,D. salt,E. small town
4525,4525,1,"When people start learning about science and presented with hard science facts, many of them turn to what, despite what they may have learned growing up?",learning about science,A. experiment,B. atheism,C. arabic,D. scientific knowledge,E. new ideas
3282,3282,0,Where can plants always be grown?,plants,A. greenhouse,B. garden,C. park,D. house,E. surface of earth
4716,4716,3,"Joe put the back of the painting against the way, and displayed what side?",back,A. forward,B. main,C. bottom,D. anterior,E. current
3030,3030,4,"The couple had a forgiving attitude with each other thereafter, what did they do?",forgiving,A. great relief,B. feel better,C. respect,D. go up high,E. make up
1142,1142,4,"Getting up early was new for her, she needed some drops to clear up her what?",getting up early,A. restlessness,B. starting early,C. tiredness,D. feeling tired,E. bloodshot eyes
3944,3944,4,When an inventory gets to see idea become reality they will gather their friends together to what?,see idea become reality,A. pride,B. gratification,C. gamble,D. feeling of accomplishment,E. celebrate
1738,1738,4,"A rock hit the windshield while he was on the highway, it caused him to nearly crash his what?",windshield,A. motorboat,B. airplane,C. automobile,D. barrier,E. motor vehicle
1827,1827,0,Where is the best place to put shoes?,shoes,A. closet,B. table,C. box,D. bed,E. park
4383,4383,2,John saw a billboard every day on his way to work.  The billboard was visible from where?,billboard,A. texas,B. las vegas,C. street,D. football ground,E. countryside
3635,3635,2,Another result of changing society could be what?,changing society,A. confusion and chaos,B. depression,C. better standard of living,D. sometimes bad,E. anger and depression will not change the society .
983,983,0,"The person turned the oven on and put a pizza in, what happened one hour later?",person,A. smell smoke,B. catch cold,C. burnt,D. look angry,E. bank savings
2980,2980,2,When you shake a can of spray paint you'll hear a bead do what?,shake,A. nod,B. stay still,C. rattle,D. be still,E. stir
298,298,2,What is a place that might not always have a queen?,queen,A. bee hive,B. england,C. castle,D. deck of cards,E. chess game
2228,2228,3,Where is there likely to b more than one desk drawer?,desk drawer,A. holding office supplies,B. desk,C. room,D. office,E. school
3771,3771,0,Where would you find an armoire when you retire at the end of the day?,armoire,A. bedroom,B. clothes,C. living room,D. furniture store,E. bathroom
3777,3777,0,"He was finding information through meditation and yoga, what was he seeking?",finding information,A. happiness,B. ulcers,C. power,D. get answers,E. respect
2526,2526,2,"The leading team was upset, they had stopped actively reaching advantage because they had grown too comfortable what?",reaching advantage,A. encouraging,B. victory,C. being ahead,D. fall,E. winning
1436,1436,2,Where are you when you need a pencil during a advanced theoretical physics speech?,pencil,A. desk drawer,B. home,C. university,D. classroom,E. pocket
4558,4558,3,The gentleman from France wanted to join what?,gentleman,A. suit,B. europe,C. university,D. club,E. church restaurant
3534,3534,1,How would grooming lead to bald spots?,grooming,A. cleanliness,B. mistakes,C. brushing,D. beauty,E. satisfaction
2017,2017,3,Wood has been replaced by what in most people's dwellings?,wood,A. own home,B. lumberyard,C. tree,D. carpet,E. water
1350,1350,2,what does getting divorce induce in someone who doesn't want it?,getting divorce,A. freedom,B. joy,C. depression,D. anguish,E. tears
3029,3029,2,What might happen to someone if they were found guilty of committing perjury?,committing perjury,A. embarrassment,B. mistrial,C. going to jail,D. laywer,E. tension
1449,1449,0,Where would you put a ficus if you do not want it to get your carpet dirty?,ficus,A. ground,B. arboretum,C. apartment,D. refrigerator,E. california
4812,4812,1,Where is an aisle likely to be surrounded by pews?,aisle,A. sanctuary,B. church,C. drugstore,D. supermarket,E. department store
2093,2093,1,"The antarctic ocean touches a few others, but the next in line alphabetically is which one?",antarctic ocean,A. indian ocean,B. atlantic,C. antarctic,D. medium,E. pacific
4670,4670,4,Where are woods likely to not have evergreens?,woods,A. tract of undevolped land,B. country,C. cut trees deer,D. rural area,E. northeast
3128,3128,1,What do parents worry about while their college students are attending an expensive school?,attending school,A. fees,B. dropping out,C. employability,D. catch cold,E. graduate
1594,1594,0,"The artificial intelligence was constantly analysing the data, it was programmed to always be what?",analysing,A. learning more about,B. healing,C. better knowledge,D. enlightened,E. change
4176,4176,3,Jimmy Olson wanted to visit the daily planet.  His subway stop was in what city?,subway stop,A. large city,B. new york city,C. urban area,D. metropolis,E. toronto
1687,1687,3,Where is one not likely to find a ring road?,ring road,A. european city,B. motorcycle,C. town,D. freeway system,E. travel around city
2409,2409,2,Where would you get an eyeglasses case if you do not have one?,eyeglasses case,A. factory,B. bag,C. store,D. purse,E. shirt pocket
1516,1516,1,Where can a human relax?,human,A. workplace,B. park,C. church,D. war zone,E. jail
2637,2637,0,Erin struggled to be entertaining.  She didn't have many friends and wanted people to do what to her?,entertaining,A. like,B. happiness,C. favors,D. fulfillment,E. laughter
4990,4990,2,"The business man had a big meeting that day, but his small child had gotten marker all over his fancy leather what?",marker,A. drawer,B. desk,C. briefcase,D. medium,E. office supply store
2275,2275,1,"The man was riding bike very quickly, clearly he had to what?",riding bike,A. run away,B. get somewhere,C. falling down,D. accident,E. pleasure
1869,1869,2,Where would you carry a small folding knife?,knife,A. kitchen drawer,B. fishing boat,C. pocket,D. garbage bag,E. table
2501,2501,4,What would killing people make one of your victims do?,killing people,A. prison sentence,B. sadness,C. murder,D. feelings of guilt,E. die
227,227,2,What type of home is most likely to have an attic filled with historical items?,attic,A. top of home,B. older houses,C. victorian house,D. own home,E. material
4641,4641,3,A poet has to do what when telling stories about exotic locations?,poet,A. write verse,B. write poems,C. manipulate language,D. create images using words,E. exotic words
2819,2819,1,"When visiting a museum, what might a child experience?",visiting museum,A. crowding,B. wonder,C. being bored,D. fear,E. sore feet
439,439,2,Where might you have cake with your ice cream?,ice cream,A. earth,B. movie,C. party,D. served cold,E. freezer
3197,3197,3,What differs in people living in different parts the world?,world,A. countries,B. space,C. universe,D. thought,E. obesity
4773,4773,0,What sort of life event might draw a large crowd of people together to celebrate?,people,A. wedding,B. bus stop,C. crowd,D. convention,E. supermarket
456,456,2,what do you do before going to party?,going to party,A. call 911,B. enjoy yourself,C. get drunk,D. having sex,E. meet new people
