,Unnamed: 0,label,sent1,sent2,ending0,ending1,ending2,ending3,ending4
850,850,3,Where would you hear a viola along side many other string and brass instruments?,viola,A. symphony,B. band,C. create music,D. orchestra,E. string quartet
3452,3452,0,Where do fountains tend to exist?,fountain,A. public place,B. courtyard,C. city,D. rome,E. police station
2087,2087,0,Where would you find the closest items made from wood?,wood,A. own home,B. lumberyard,C. electric store,D. carpet,E. boat
251,251,3,Behind what small door are canned goods usually kept in?,canned goods,A. cabinet,B. pantry,C. kitchen,D. cupboard,E. shelf
3821,3821,0,Where might shoes be found under?,shoes,A. bed,B. closet,C. rug,D. table,E. a water buffalo
589,589,0,What do people do to pass time before they can use electronics when fly in airplane?,fly in airplane,A. read,B. passenger,C. land plane,D. fly the plane,E. buy tickets
3887,3887,0,Where did he put the newspaper for his new puppy's leaks?,newspaper,A. floor,B. jail,C. next door,D. library,E. porch
3269,3269,3,Who would you go to if you wanted a picture of a thermometer?,thermometer,A. cabinet,B. doctor's office,C. hospital,D. drawer,E. camera
2182,2182,4,Where are doctors known for going in their off time?,doctor,A. nursing home,B. emergency room,C. medical office,D. school,E. golf course
1917,1917,4,Someone who is not a citizen of your country is considered to be what?,citizen,A. foreigner,B. countryfolk,C. immigrant,D. subject,E. alien
2172,2172,0,"I need to buy frozen food locally in the smaller shop, where would I go?",frozen foods,A. grocery store,B. supermarket,C. refrigerator,D. freezer,E. fridge
2095,2095,3,Where in a town would you see trees near houses?,trees,A. orchard,B. conservation land,C. countryside,D. yard,E. surface of earth
1343,1343,4,"Sam thought that his efforts were necessary, but in reality the accomplished nothing.  They were what?",necessary,A. superfluous,B. useless,C. swap cs,D. unneeded,E. useless
1407,1407,4,"The drink was very sweet.  To maintain his calorie count, John thought that he should have less what?",drink,A. throw up,B. food,C. coffee,D. stumble,E. food
4757,4757,2,"The teacher is answering questions, why?",answering questions,A. people will understand,B. embarassment,C. children will learn,D. teaching,E. helping
3459,3459,1,Where is likely to have an open air market?,market,A. city,B. village,C. field,D. rural area,E. buy fresh vegetables
3860,3860,1,"THe apiarist bought a new queen, where was the queen bound?",queen,A. england,B. beehive,C. farmyard,D. monarchy,E. deck of cards
2784,2784,3,Where is a crab likely to enjoy it's food?,crab,A. fish market,B. chinese market,C. delicious meal,D. tidal flats,E. crabcakes
3575,3575,4,What do people do to pass time when washing clothes?,washing clothes,A. money,B. watch tv,C. getting wet,D. study,E. singing
2119,2119,2,Superman refuses to kill.  He does this because he feels that every life is what?,life,A. short,B. finite,C. important,D. good,E. created
2551,2551,1,Where are trees likely to be very thick?,trees,A. orchard,B. forest,C. state park,D. countryside,E. jungle
387,387,1,What could be happening near you if the ground is getting wet?,getting wet,A. solidifying,B. melting,C. getting cold,D. feeling cold,E. skin rash
4482,4482,4,"The students were all told to sit quietly, the trouble child stayed quiet but would not what?",sit quietly,A. listen,B. lay down,C. alone,D. meditate,E. sit down
2253,2253,0,"The trainer told him to keep doing the same exercise, he said he had to keep doing it until he what?",exercise,A. get tired,B. lose weight,C. aerobic activity,D. fatigue,E. drink water
3714,3714,3,Where can you go to thousands of bus station?,bus station,A. busy city,B. maps,C. portland,D. city centre,E. street
529,529,4,Where are seats most likely bleachers?,seats,A. movies,B. opera,C. theater,D. lecture hall,E. hockey game
3743,3743,0,What popular clothing retailer often has a fitting room to try on clothing?,fitting room,A. gap,B. car dealership,C. department store,D. mall,E. appropriate
1886,1886,2,"Talking to others can make you feel better, but when the people you talk to are mean, then can cause what?",talking,A. dry mouth,B. changing behavior,C. hurt feelings,D. communicating with others,E. anger
4651,4651,0,Where do fans watch people kick a ball?,fans,A. soccer game,B. hockey game,C. olympics,D. sporting event,E. stadium
2181,2181,0,Where do you go when you're about to board a vehicle on railing?,railing,A. railway station,B. deck,C. flight of stairs,D. porch,E. bus station
2717,2717,0,Where would one hope to not find a jellyfish?,jellyfish,A. japanese restaurant,B. hawaii,C. pacific ocean,D. bathtub,E. salt water
308,308,0,The cabinets were imported from the south. John bought they because he knew that they would look good.  Where might they be installed?,cabinets,A. kitchen,B. pantry,C. containing pots and pans,D. in a flight,E. mexico
4557,4557,2,Sam spent most of his time standing up.  His job was hectic and he never got any rest. But he was the best cashier at his workplace.    Where might he work?,cashier,A. bookstore,B. count till,C. supermarket,D. shop,E. preschool
4195,4195,2,"The soldiers raised their rifles toward the invading soldiers with hate, what are they looking to do?",hate,A. destroy enemy,B. wage war,C. fight enemy,D. have lunch,E. stab to death
238,238,1,What would you change the learning process to be if someone does not like learning?,learning,A. interesting,B. fun,C. joyful or painful,D. very important,E. free
3797,3797,1,What do dogs get that make them itch?,dogs,A. bones,B. fleas,C. bad breath,D. wagging tails,E. four legs
1512,1512,4,Where does the red cross respond to a storm?,storm,A. summer,B. tropics,C. blue shield,D. weather report,E. america
2797,2797,1,"The couple decided the new shades didn't match the old wall color, where did they go next?",shades,A. forest,B. paint store,C. house,D. neighbor's house,E. windows
2915,2915,4,What does a town make up a small part of?,town,A. rural areas,B. city,C. countryside,D. train station,E. state
2331,2331,3,What country currently contains the river danube?,danube,A. yugoslavia,B. austria,C. nile,D. bulgaria,E. czechoslovakia
1823,1823,0,"If paramedics are trying to rescue someone who tries to hit them, what will they have to do with their hands?",rescue,A. bind,B. abandon,C. hurt,D. kidnap,E. endanger
3181,3181,4,Where would you put a vase on your wall?,vase,A. cabinet,B. windowsill,C. table,D. fall off shelf,E. shelf
333,333,1,"The priest pushed for more orthodox behavior, what kind of behavior was he trying to stop?",orthodox,A. liberal,B. heretical,C. recalcitrant,D. conservadox,E. heretical
2645,2645,3,What could happen if you are hiking and you are wearing too many clothes?,hiking,A. float,B. smile,C. cramps,D. sweating,E. adventure
2865,2865,0,Where would a brave squirrel be found?,squirrel,A. street,B. forest,C. tree,D. yard,E. park
1967,1967,3,What will be made easier during good weather in the winter?,good weather,A. climb,B. travel,C. ride bike,D. travel,E. go somewhere
4616,4616,4,You don't usually find a mall in what areas outside big groups of people?,mall,A. downtown,B. large city,C. montana,D. urban area,E. suburbs
1141,1141,4,They party animals starting drinking in the evening and weren't done until when?,evening,A. afternoon,B. dusk,C. daytime,D. night,E. dawn
2028,2028,2,What city is known for having a nightclub scene?,nightclub,A. new-york,B. major city,C. manhattan,D. downtown area,E. building
4945,4945,3,"After a while playing, what was happening to the children?",playing,A. fights,B. competitiveness,C. having fun,D. getting tired,E. learning
4770,4770,1,What can learning about the world from a shut in lead to?,learning about world,A. enlightenment,B. confusion,C. understanding,D. cynicism,E. sadness
3056,3056,2,What would be built on a foundation of rock?,rock,A. pillars,B. mountains,C. bridge,D. mountain range,E. surface of earth
2348,2348,3,All humans store urine in what organ?,all humans,A. feelings,B. names,C. naval,D. bladders,E. bladders
715,715,3,"If I wanted to thank someone for saying I have done a good job, what would I do?",thank,A. smile,B. shake hands,C. express gratitude,D. say you're welcome,E. appreciate compliment
1914,1914,0,"Some people get carried away with shopping, they'll often be buying products they wouldn't even find themselves what?",buying products,A. being able to use,B. disagreements,C. spending money,D. economic boom,E. wrapping
1614,1614,1,How might people acting quirky and abnormal be described as?,people,A. kind,B. weird,C. odd,D. stupid,E. strange
4993,4993,4,Where would you get a radio if you do not have one?,radio,A. school,B. space shuttle,C. trunk,D. stalk,E. shop
2294,2294,2,A cat is a carnivore which means they don't do what?,cat,A. get wet,B. wool sweater,C. eat vegetables,D. hunt prey,E. sharp claws
849,849,2,Bill bought an upright piano but didn't have anywhere to put it because he lived where?,upright piano,A. band,B. music room,C. college,D. university,E. house
485,485,0,"The man took 3 hours every morning for grooming, what is the likely result with his job?",grooming,A. tardiness,B. looking good,C. injury,D. vacation,E. neatness
4475,4475,1,What might happen after buying too much beer?,buying beer,A. self control,B. intoxication,C. pleasure,D. problems,E. relaxation
3005,3005,3,Where would you not be able to see light?,light,A. desk,B. fridge,C. sun,D. attic,E. universe
4644,4644,0,When do you bring a clock to a clockmaker?,clock,A. stop working,B. store,C. time event,D. tell time,E. wind down
4834,4834,3,What happens if you mess up while skating?,skating,A. having fun,B. fly to the moon,C. may fall,D. can fall,E. get cold
2289,2289,1,What can a child do to quietly pass the time?,child,A. brood,B. read book,C. become adult,D. ask questions,E. clean room
519,519,2,What is someone watching a person who is playing guitar doing?,playing guitar,A. auditioning,B. hear sounds,C. listening to music,D. making music,E. arthritis
1515,1515,0,"The dog loved to run after ball, it would do it over and over until it would what?",run after ball,A. get tired,B. ball stopped,C. fall and hurt yourself,D. breathe,E. catching
602,602,3,What area is likely to contain a large village?,village,A. rural area,B. big city,C. suburbs,D. ohio,E. countryside
3991,3991,3,Where might you find dirt on a place you would see a gutter and rubber hit it regularly?,dirt,A. race track,B. bed,C. ground,D. street,E. subway
3330,3330,1,Why do people want to have fun?,have fun,A. have sex,B. enjoy yourself,C. waste time,D. laughter,E. spontaneous
3155,3155,3,"Having a dog is a responsibility.  To prevent overpopulation you should have them fixed.  And, of course, they also do what?",dogs,A. ball stopped,B. reproduce,C. go outside,D. need food,E. own people
1683,1683,3,Where is an inexpensive place to have a reception?,reception,A. outside,B. wedding party,C. restaurant,D. church basement,E. country club
2149,2149,0,"Someone is putting is carpeting that can handle shoes and heavy foot traffic, where is it being installed?",carpeting,A. gym,B. home or office,C. bedroom,D. church,E. houses
3460,3460,3,What happens after having food too much?,having food,A. being full,B. laziness,C. weight gain,D. getting fat,E. will not starve
3319,3319,0,Where are you not likely to find an apple tree?,apple tree,A. new york,B. washington state,C. valley,D. rainforest,E. park
2655,2655,1,"Lilly went bathing fife times a day, but this wasn't good for her.  It resulted in what?",bathing,A. cleanliness,B. dry skin,C. skin damage,D. nudity,E. tension to ease
3161,3161,0,What do airplanes do as they are beginning to take off?,airplanes,A. speed up,B. carry people,C. stop,D. slow down,E. crash
3472,3472,4,Bill suffered from boredom. He'd stare off and do what?,boredom,A. work,B. see visions.,C. fiddle,D. play games,E. dream
1310,1310,3,He wore out his dictionary as he worked on his what?,dictionary,A. determine word's definition,B. thesaurus,C. eat cake,D. novel,E. encyclopedia
92,92,2,"The teacher told all the students that listening was key, it was the main way they would gain what?",listening,A. empathy,B. anxiety,C. knowlege,D. falling down,E. hear things
3139,3139,2,What kind of object would you need to see something dirty underground?,dirty,A. bed,B. ground,C. bright,D. clean,E. sportsmanlike
2663,2663,0,"She felt so alone on campus, she just wanted to be what?",alone,A. with someone,B. together,C. in crowd,D. many people,E. confined
4253,4253,1,What do you do to learn new things for a test?,learn new,A. television,B. study,C. go to school,D. ask questions,E. fun
527,527,3,What could you do if you want to listen to music?,music,A. skate,B. play piano,C. fiddle,D. play piano,E. have fun
4839,4839,3,"James shaved, but this left a lot of hair where?",hair,A. arm,B. person's head,C. floor,D. sink,E. moustache
2452,2452,2,John can't eat lunch right now.  He does not what?,eat lunch,A. get food,B. prepare food,C. have food,D. buy food,E. need food
1506,1506,3,"She had a bad habit of washing hands over one thousand times a day, what did she experience as a result?",washing hands,A. health,B. become wet,C. skin irritation,D. dry skin,E. medium
2122,2122,1,"His rural dental office was never crowded, but since moving where it has been nonstop crowded?",dental office,A. medical building,B. urban area,C. strip mall,D. city,E. metro area
2620,2620,4,"Being jobless for 6 months, he had an interview after applying for a job, what did he feel?",applying for job,A. nausea,B. rejection,C. working hard,D. frustration,E. stress
640,640,1,What divider stores papers for work or school?,divider,A. street,B. binder,C. obesity,D. living room,E. office suite
3573,3573,0,If you like your jeans already broken in where should you shop?,jeans,A. thrift store,B. clothing store,C. outside,D. closet,E. gap
630,630,3,George ruined the surprise.  How did he do so?,surprise,A. hiding,B. accidentally,C. expectation,D. knowingly,E. planned
2495,2495,4,"You go through a lot of training to be a soldier, this is to prepare you to do what?",soldier,A. follow orders,B. wait for orders,C. follow instructions,D. fight for freedom,E. fight enemy
508,508,0,Where is a monkey likely to be found in the rainforest?,monkey,A. tree tops,B. rain forest,C. zoological gardens,D. great outdoors,E. zoo
228,228,4,"Jackson is a popular city name, but the one with a governor's office is where?",jackson,A. michigan,B. wyoming,C. mississippi,D. tennessee,E. mississippi
2791,2791,4,How do people see the sky?,sky,A. place on earth,B. photo,C. atmosphere,D. beautiful,E. looking up
926,926,2,What are adult people usually expected to do?,people,A. shake hands,B. own property,C. pay bills,D. smoke,E. talk to each other
710,710,4,James was a student who had a report that is due tomorrow.  Where might he spend most of his time today?,student,A. university,B. college class,C. class room,D. classroom,E. library
2987,2987,0,What is the difference between one having solidity?,solidity,A. openness,B. fluidity,C. hollowness,D. weakness,E. instability
1295,1295,4,Where can you find many musician with people listening to them?,musician,A. studio,B. music store,C. stage,D. symphony,E. orchestra
3098,3098,0,What area is likely to use a ring road to connect cities?,ring road,A. european city,B. town,C. freeway system,D. cars,E. freeway
2190,2190,1,"Billy found it easy to divide 9, because 9 was a what of 3?",divide,A. multiply,B. multiple,C. unite,D. multiplication,E. multiple
3190,3190,2,What vehicle uses a tow chain?,chain,A. motorbike,B. jewelry store,C. tow truck,D. trailer,E. gear shift
4434,4434,4,What would you do to numbers that are positive integers to get a result that is at most twice as large?,numbers,A. divided,B. subtract,C. written down,D. multiplied,E. added up
3512,3512,2,What could you put your foot under?,foot,A. sock,B. desk,C. table,D. shoe,E. bar
1384,1384,4,John spent an hour in the bath just relaxing.  He enjoyed the sensations of it. He liked doing what?,relaxing,A. invigorating,B. being clean,C. fall asleep,D. deep breathing,E. feeling good
137,137,0,"Ben was an alcoholic and was in an accident.  Because of his mistake, he spent 8 years somewhere. Where was he?",alcoholic,A. prison,B. bridge,C. locked up,D. homeless shelter,E. neighbor's house
1889,1889,0,Where might someone drive through rows of apple tree?,apple tree,A. countryside,B. mountains,C. front yard,D. wisconsin,E. washington state
2299,2299,4,Where would you go if you wanted to buy clothes as well as other things?,clothes,A. house,B. closet,C. beach,D. clothing store,E. mall
3252,3252,1,"What could happen to you if someone threatens to charge you with obstructing justice, even if he or she does not do it?",obstructing justice,A. get arrested,B. fear,C. getting arrested,D. going to jail,E. fined
4086,4086,2,Where are you likely to find a comforter in many beds?,comforter,A. livingroom,B. outside,C. world,D. babies mouth,E. cedar chest
135,135,4,What might a kid do with his friend before going to play?,going to play,A. laugh,B. sit,C. being entertained,D. math,E. meet
4278,4278,1,"He truly was a marathon runner, even after running twenty six miles he wasn't even beginning to what?",running twenty six miles,A. vomit,B. getting tired,C. excruciating pain,D. tiredness,E. death
4169,4169,4,What fruit growing area is not likely to contain an apple tree?,apple tree,A. washington state,B. orchid,C. farmland,D. grape vineyard,E. vineyard
4729,4729,1,"He was her uncle, and she was his what?",uncle,A. aunty,B. niece,C. boy,D. older generation,E. aunts house
3308,3308,1,If you want to go on vacation what do you need to afford the trip?,go on vacation,A. sell your house,B. save money,C. pack,D. have money,E. vacate
2353,2353,4,"The man needed to visit the shopping arcade but wanted to avoid crowds, where did he go?",shopping arcade,A. busy city,B. shopping mall,C. canada,D. high street,E. town
3904,3904,2,Jennifer wanted to connect with other people.  But she was abrasive and clingy. Her attempts to get closer just did what to her connections?,connect,A. had to say,B. separate,C. sever,D. pull apart,E. sever
108,108,0,"If you're speaking to a lawyer about getting a divorce, what relationship status are you trying to end?",getting divorce,A. being married,B. sisters,C. marriage,D. two people,E. lawyer
526,526,2,"He got a job dancing and waving an advertisement, he got to be outside instead of stuck inside the what?",advertisement,A. advertisement,B. magazine,C. store,D. web page,E. bus
4277,4277,1,Where would you put your foot if it is already covered in cloth?,foot,A. desk,B. shoe,C. ground,D. sock,E. table
1978,1978,4,What is a square constructed of?,square,A. peanut butter and chocolate,B. four right angles,C. four corners,D. squarial,E. four sides
3925,3925,0,"She couldn't wait to see the performance, she stood in the line for the box office where?",box office,A. theatre,B. venue,C. theater district,D. movie theater,E. ballpark
4345,4345,4,From where can you take home a highlight?,highlighter,A. case,B. office drawer,C. marker store,D. desk drawer,E. office supply store
3869,3869,1,Where does a heifer end?,heifer,A. barnyard,B. slaughter house,C. farm house,D. stockyard,E. butcher shop
4680,4680,2,Where in a house can you find toilet paper?,toilet paper,A. grocery store,B. cabinet,C. bathroom,D. kitchen,E. rest area
3894,3894,4,Where could I find a paper clip?,paper clip,A. file cabinet,B. file folder,C. hospital,D. cabinet,E. desk drawer
593,593,2,Where is a good place to sore a wind instrument in you home?,wind instrument,A. under bed,B. symphony,C. music room,D. band practice,E. music store
3222,3222,2,George liked hunting foxes.  Where might he go to do so?,fox,A. hen house,B. painting,C. virginia,D. california,E. lion's den
4385,4385,2,If you're needing to gain more land and have few resources what do you have to do?,gain more land,A. buy land,B. buy property,C. save money,D. earn money,E. work
4880,4880,1,What happens when someone is resting when they are tired?,resting,A. time passes,B. fall asleep,C. going to sleep,D. lying down,E. snore
4344,4344,2,In what room would you expect to find the sugar?,sugar,A. cupboard,B. container,C. kitchen,D. bedroom,E. neighbor's house
1496,1496,3,"He had said he would cook dinner, but first he needed to what?",cook dinner,A. hungry,B. buy a kitchen,C. buy food,D. buy groceries,E. eat food
2169,2169,3,A violin and three other instruments play in what?,violin,A. orchestra,B. rock band,C. school,D. string quartet,E. music room
1312,1312,0,"Sean wanted to go to the Met, so he took a subway stop in what city?",subway stop,A. new york city,B. toronto,C. large city,D. large city,E. metropolis
2109,2109,1,Everyone is special. Everyone has what?,everyone,A. feelings,B. unique personality,C. values,D. experiences,E. different standards
3999,3999,3,Where is a cow likely to be happy at night?,cow,A. countryside,B. slaughter house,C. barnyard,D. stable,E. grocery store
713,713,0,A school is most likely to be located in what sort of zone?,school,A. residential neighborhood,B. community,C. building,D. prague,E. every city
887,887,1,"The mother was worried about all the spills, so she bought a rug for under the what?",rug,A. persia,B. table,C. living room,D. house,E. desk
2571,2571,3,"What would you do if you want to eat dinner, but do not have any raw ingredients?",eat dinner,A. cook food,B. cook food,C. prepare food,D. buy food,E. have food
2494,2494,4,Where would a person go for a wound that wasn't urgent?,wound,A. emergency room,B. library,C. injured person,D. patient,E. hospital
3261,3261,2,She had not been back to work since a bad incident what is she likely to feel upon return?,returning to work,A. stress,B. lonely,C. anxiety,D. depression,E. conversation
2389,2389,1,What is the opposite of progressive?,progressive,A. conservative,B. regressive,C. reactionary,D. stable,E. non progressive
3476,3476,2,James went to wipe the dust off of everything in his kitchen.  He carefully removed a poster and dusted behind it.  Where might the poster have been?,dust,A. shelf,B. closet,C. fridge,D. drawer,E. table
4720,4720,2,What can smoking lead to?,smoking,A. ill health,B. heart attach,C. lung disease,D. death,E. pleasure
1649,1649,3,"Killing people wasn't enough for him, he was out for revenge and wanted to cause them what?",killing people,A. anger,B. joy,C. vengeance,D. anguish,E. terrible
1819,1819,4,where would a good newspaper boy put a paper in the rain?,newspaper,A. library,B. lawn,C. trash,D. roof,E. front door
142,142,0,"If somebody likes temperatures cool, they might have more than one electric fan where?",electric fan,A. home,B. hardware store,C. home,D. hot room,E. office
212,212,2,Where can peanut butter be stored?,peanut butter,A. container,B. supermarket,C. pantry,D. sandwich,E. jar
4894,4894,0,Why would a camper start burning logs?,camper,A. make breakfast,B. light fire,C. go swimming.,D. pack or bag,E. go hiking
4125,4125,2,"The teacher told her students to listen, what did she want from them?",listen,A. able to hear,B. concentrate,C. pay attention,D. stop talking,E. eyes on her
4007,4007,1,Bill saw a wild animal some place where he never expected to see one.  What might that place have been?,animal,A. zoo,B. cafe,C. park,D. outside,E. woodland
4884,4884,0,"James was a mean person, but he was also very what?",mean,A. generous,B. mean cruel,C. nice,D. friendly,E. kindness
834,834,3,What does a judge do when someone is convicted of a crime?,crime,A. conduct trial,B. arrest,C. bring in verdict,D. pass sentence,E. serve justice
2783,2783,4,What could describe accidents but not weddings?,accidents,A. happen to people,B. happen suddenly,C. happen anytime,D. happen anywhere,E. hurt people
4766,4766,2,"Curiosity caused a cat to jump on john's table, and knock over his lunch.  It was ruined.  He needed to get more, by doing what?",curiosity,A. find truth,B. examine thing,C. go to market,D. attend school,E. cooking
3243,3243,3,"The lawyer explained what committing perjury was, this was big case with high what?",committing perjury,A. arrest,B. shame,C. risk,D. tension,E. penalty
4289,4289,2,Where would you find a window in a house?,window,A. front door,B. space shuttle,C. wall,D. office,E. car
2955,2955,0,"If you're typing for a long time, what's a sign you should take a break?",typing,A. pain,B. carpal tunnel syndrome,C. letter,D. thirst,E. printed word
2985,2985,0,Where are you likely to to find a marmot other than the zoo?,marmot,A. wilderness,B. south america,C. jungle,D. in its den.,E. new zealand
4791,4791,0,Why might someone without much to do keep driving?,driving,A. boredom,B. enjoy,C. moving,D. fatigue,E. injuries
1332,1332,3,Someone who gets nervous and doesn't know how to dance might do what when they attempt to start dancing?,dance,A. wallflower,B. stand down,C. sitting still,D. stand still,E. standing still
3828,3828,1,"Dad is putting away folding chairs after a party, where does he store them?",folding chair,A. church,B. garage,C. attic,D. room,E. closet
4200,4200,1,"The cabin wasn't as small as it seemed.  It was, in fact, multiple bunkrooms connected by a what?",cabin,A. room,B. hall,C. palace,D. spacecraft,E. villa
2390,2390,4,What is someone likely hoping to gain from learning?,learning,A. teacher,B. dysfunction,C. intelligence,D. know more,E. more knowledge
292,292,0,what can years of playing tennis lead to?,playing tennis,A. tennis elbow,B. proffesional player,C. exercise,D. victory,E. becoming tired
3692,3692,1,What do tv studios use milk to mimic?,milk,A. liquid,B. water,C. fridge,D. lactose,E. calcium
3795,3795,2,"The small locally owned beauty salon had it's grand opening, people hoped it would boost the economy in the surrounding what?",beauty salon,A. clerk,B. barber shop,C. neighborhood,D. city,E. strip mall
2124,2124,0,Jill read the newspaper every morning and then threw it away.  Where might she have read the paper?,newspaper,A. subway,B. street,C. floor,D. front door,E. trash
3987,3987,1,Where might there be lots of different lawns?,lawn,A. united states,B. north america,C. michigan,D. golf course,E. the park
2327,2327,1,What is often the purpose of a shopping basket?,shopping basket,A. grocery store,B. shop,C. carrying goods,D. to hold onto,E. supermarkets
3749,3749,1,Where could you find 10 or 100 home that are not attached together?,home,A. denver,B. neighborhood,C. city or town,D. michigan,E. apartment building
3212,3212,2,"The contestant had a really smart design idea, he caught the judges attention by just being what?",smart,A. intelligent,B. garish,C. garish,D. ignorant,E. backward
4867,4867,0,What does a person sometimes do after they finish secondary education?,person,A. enter college,B. feel lonely,C. cross street,D. pass exams,E. graduate from high school
2675,2675,4,Where is not likely to use a card catalog for organizing?,card catalog,A. book store,B. library,C. find information resources,D. store,E. kitchen
374,374,3,"A common saying, Sam thought, was to go forth, also this.",forth,A. reverse,B. backwards,C. back and,D. back and,E. tally back
2468,2468,0,"What is something not optional, that I have to do?",optional,A. obligatory,B. mandatory,C. required,D. selective,E. compulsory
2574,2574,3,"If you get something,  you'll what it?",getting,A. being happy,B. in underpants drawer,C. wanting more,D. then have,E. headaches
78,78,0,James felt himself losing consciousness.  He was frightened.  He didn't want this.  He was scared of what?,losing consciousness,A. death,B. coma,C. peace,D. forgetfulness,E. loss of life
1110,1110,1,Evening comes after what?,evening,A. sunset,B. daytime,C. dawn,D. night,E. early morning
2870,2870,4,What would you put on your foot first before anything else?,foot,A. fungus,B. shoe,C. grave,D. table,E. sock
2685,2685,4,"If I want the very best japanese restaurant, I might look in a place with a japanese district, what sort of area is likely to have such a place?",japanese restaurant,A. large town,B. big city,C. major city,D. downtown,E. larger city
402,402,4,"They wanted to eat at home but the cupboards were barren, so they had to go what?",eat,A. cook dinner,B. eat,C. go back to work,D. make food,E. get food
3659,3659,4,What do customers do to a waiter after the waiter serves customers?,serve customers,A. help,B. greet,C. money,D. get paid,E. pay to
2851,2851,3,Where must a car park be?,car park,A. city,B. shopping centre,C. downtown,D. outside,E. city center
3642,3642,3,What will happen if you apply a heat source to combustible materials inside of a building with ill intentions?,starting fire,A. fire,B. burns,C. damage,D. go to jail,E. warmth
3682,3682,0,"The government was instituting civil action left and right, the people fought back and began to what?",instituting civil action,A. riot,B. go to jail,C. restitution,D. violence,E. court case
1380,1380,3,If you see cars with a light blinking on the driver's side what does that indicate they will do?,cars,A. slow down,B. go forward,C. get to town,D. turn left,E. turn right
420,420,4,What treatment might an old time doctor have tried to accomplish with leeches?,doctor,A. heart transplant,B. distance himself,C. perform surgery,D. study medicine,E. let blood
751,751,1,Where should an excavation never take place?,excavation,A. construction site,B. cemetary,C. building,D. city,E. archeological site
1286,1286,4,What happens when you cash in?,cash in,A. happiness,B. sell stock,C. celebrate,D. withdraw,E. get money
4895,4895,4,Where would you buy something from a clerk?,clerk,A. shop,B. post office,C. at hotel,D. airport,E. bookstore
2711,2711,2,What does a computer have to do before a program can exist?,program,A. write code,B. executable file,C. compile,D. think logically,E. get frustrated
2098,2098,1,Where can I go to see a really big toy balloon floating at the top of a dome?,toy balloon,A. parade,B. circus,C. amusement park,D. birthday party,E. magic show
2549,2549,0,You've got all the hiking gear but your car wont start so you might have to head to the main road to do this for a ride?,hiking,A. waving thumb in air,B. hitting the next vehicle,C. plan,D. special boots,E. adventure
959,959,3,What body of water is typically shallow water?,shallow water,A. lake,B. aquariums,C. swimming pool,D. pond,E. childrens pools
2586,2586,3,What time period did mammoth's live in?,mammoth,A. ancient times,B. museum exhibit,C. museum of natural history,D. prehistoric times,E. prehistory
3919,3919,4,Where would a weasel go if it is hungry?,weasel,A. court room,B. chicken coop,C. backyards,D. natural history museum,E. cherry tree
3802,3802,0,"Sally isn't beautiful.  She looks okay, just plain. But she doesn't think so. She has image issues and thinks that she's what?",beautiful,A. ugly,B. overweight,C. bad,D. average,E. hideous
1874,1874,3,What is it called when animals produce offspring?,animals,A. birth,B. reproduce asexually,C. lie down,D. procreate,E. feel pain
867,867,3,Where could you find an armchair that is used by only a few people?,armchair,A. doctor's office,B. hospital,C. apartment,D. study,E. furniture store
3895,3895,4,what is the end result of hiring a maid?,maid,A. clean bathroom,B. cleaning house,C. an affair,D. clean room,E. clean house
4226,4226,0,What happens when we fail at something we attempt?,attempt,A. leave,B. give up,C. trying,D. we get shunned,E. fail
3882,3882,0,Where would I put a rosebush if I did not want to keep it outside?,rosebush,A. pot,B. garden center,C. front lawn,D. formal garden,E. backyard
2646,2646,2,What country can a marmot be found?,marmot,A. american forest,B. north america,C. switzerland,D. northern climates,E. new zealand
2252,2252,1,"He wanted his chesterfield near his magazine rack, where does he put it?",chesterfield,A. ashtray,B. living room,C. museum,D. foyer,E. derbyshire
4674,4674,3,"When the pond near the train tracks froze over the local kids all played hockey, it was the stereotypical thing to do where?",train tracks,A. train station,B. michigan,C. alaska,D. canada,E. countryside
2733,2733,4,Joe has two caregivers.  One is his mother.  What might the other be?,child,A. adult,B. grown up,C. parent,D. grandmother,E. father
122,122,4,"The man uses grooming before a job interview, what is he trying to portray?",grooming,A. looking good,B. beauty,C. tardiness,D. handsomeness,E. neatness
2147,2147,3,Mandy was watching television because she had a long day.  She could do much else because she was experiencing what?,watching television,A. joy,B. addiction,C. relaxation,D. fatigue,E. headaches
4507,4507,4,"Charlie had a desire to learn, but didn't live near a school, so what did he do?",desire to learn,A. attend school,B. understand better,C. memorize,D. work in cafe,E. read book
4039,4039,0,What colors are in the RBG model?,blue,A. red green,B. sky,C. rainbow,D. orange red,E. red yellow
3287,3287,1,"The jury determined he was guilty of the crime, and decided that the judge must do what for the victim?",crime,A. conduct trial,B. serve justice,C. pass sentence,D. bring in verdict,E. go to war
830,830,4,"The police man was waving flares, what did he do with the impatient car?",policeman,A. book robber,B. he had a word with the driver.,C. believe guilty,D. direct traffic,E. wave on
3586,3586,2,"James needed more sleep at night, so he did what earlier?",sleep at night,A. get into bed,B. closed his eyes,C. go to sleep,D. relax,E. rest
3253,3253,2,"The automobile was left outside when the man got home from work, where was i left?",automobile,A. exit ramp,B. repair shop,C. driveway,D. front yard,E. garage
4528,4528,2,"The tourists swam in a swimming pool, isolated from the rest of the country, where were they?",swimming pool,A. in a jungle.,B. ymca,C. resort hotel,D. california,E. motel
