,Unnamed: 0,video-id,fold-ind,startphrase,sent1,sent2,gold-source,ending0,ending1,ending2,ending3,label
73,16900,lsmdc3066_THE_ADVENTURES_OF_TINTIN-31420,16156,The bearded man steps forward as someone sits up. Someone,The bearded man steps forward as someone sits up.,Someone,gen,stands alone amid the rubbish.,sprinkles some branches off.,moves in with her hand.,gives an emotional nod.,3
961,57113,lsmdc3005_ABRAHAM_LINCOLN_VAMPIRE_HUNTER-1855,13999,"As the vampire bares his sharp fangs, someone falls to his back. Someone","As the vampire bares his sharp fangs, someone falls to his back.",Someone,gen,stares at him uncertainly and triumphantly bites his skin.,takes a few steps toward him and pulls his axe firmly.,gently strokes someone's full paw.,"straightens, then runs into the dancing blonde pool alone.",0
535,62370,anetv_A0XGYLim9IU,8375,"A view of the grass is shown, then several scenes of croquette bats hitting balls through the loops on the ground. This","A view of the grass is shown, then several scenes of croquette bats hitting balls through the loops on the ground.",This,gold,is an unseen person while people watch with the young boys out of the corner.,man comes down to the cricket match as another time is launched.,man in a black and white hat is seen in top of a trampoline.,continues throughout the remainder of the video.,3
260,52083,anetv_kRom61pt8zk,1300,A girl is talking to the camera and takes her hair down and plays with it. The girl,A girl is talking to the camera and takes her hair down and plays with it.,The girl,gold,poses and makes a face.,has an extremely deep greek surface in the yellow color for the camera.,begins to have water and soaking her hair and smiling to the camera.,takes pictures for her picture of moving hands on the curling tree.,0
401,13624,lsmdc3045_LAND_OF_THE_LOST-21240,18417,"In tree - dappled moonlight, someone strolls into view. The scientist","In tree - dappled moonlight, someone strolls into view.",The scientist,gold,marches along regarding them with betty conviction as he faces his son.,drags a chicken through.,"plants his feet, facing his companions with a sober expression.",stands down over the stands with her hands folded.,2
582,19513,anetv_rVRNX-fClE4,169,A person is then seen wiping the boot down with a cloth and more texts show up. A close up of the silver can being opened by a hand,A person is then seen wiping the boot down with a cloth and more texts show up.,A close up of the silver can being opened by a hand,gold,use a pink brush to clean it.,holds it up while it's to the man and begins to bleed out.,washes a rag then sharpens tools in a box.,is showing the contents in it and how to use the contents on a boot.,3
439,48290,lsmdc3020_DEAR_JOHN-9532,13682,"Glaring lividly, someone smacks his arm. Someone","Glaring lividly, someone smacks his arm.",Someone,gold,swings it at a certain warrior.,"faces her briefly, then leaves.",and someone hurry into someone's room.,dances it down at someone.,1
281,55885,lsmdc3040_JULIE_AND_JULIA-17656,14927,"Someone enters, carrying a large wicker basket. Someone","Someone enters, carrying a large wicker basket.",Someone,gen,writes in the book.,", waiting for an answer on the sofa, makes a sign for the kitty.",shifts and trots back to admire it.,has her shopping bag slung over his shoulder as he leads her onto the dance floor.,2
213,65478,lsmdc1011_The_Help-78610,18304,"Someone, standing by the buffet table with another glass of bubbles, write something down. On the dance floor, someone","Someone, standing by the buffet table with another glass of bubbles, write something down.","On the dance floor, someone",gold,"opens the door, picks up a tray and drinks.",has been waiting for her.,performs a jig followed by a cartwheel.,glances up as two forks parades out.,2
799,55697,lsmdc3036_IN_TIME-15756,37,Someone gives a thoughtful look. He,Someone gives a thoughtful look.,He,gold,swerves around a corner onto a main road.,"idly tucks her bangs into the back of her right shoulder, and pulls someone's nose out to show a horse's style.",looks worried and starts to run toward the house.,peeks around the bar and takes a seat.,0
547,37026,anetv_3jEnu5mEYA4,4668,The mixture is stirred and left to cook. Pasta,The mixture is stirred and left to cook.,Pasta,gold,see the finished plate and stirred.,are divided over yellow containers.,see the min and titles to the pan.,is poured and stirred in to the mixture from a sieve.,3
666,56746,anetv_nqbYEJlRwoQ,15809,The man picks up and shows the bottom of a vacuum. The man,The man picks up and shows the bottom of a vacuum.,The man,gold,flips a rug then vacuums the rug.,uses strings to shave the skin.,turns and walks off.,measures various more pieces of wood and attaches the vacuum.,0
3,69273,lsmdc3090_YOUNG_ADULT-44085,19900,They both lean forward and kiss. A short - haired man,They both lean forward and kiss.,A short - haired man,gen,goes to the mirrored window.,blinks his bleary eyes.,walks up beside him.,walks up behind him.,3
484,35847,anetv_DLfOiuxMstg,631,A woman waves at the camera. They,A woman waves at the camera.,They,gen,ski over the shore as the teen skate back.,pull a rope down in front of a cable car to get back on.,are walking around a beach making out sand in the yard.,see the re card.,2
405,25070,lsmdc0007_DIE_NACHT_DES_JAEGERS-49695,10725,"He looks like any boy, rich or poor, with his first watch. Someone","He looks like any boy, rich or poor, with his first watch.",Someone,gold,wears a crooked smile as he rides his bike across the slanted road.,"walks toward him to the waiter, customer hesitates, shakes his head.",is in the store.,"gives her a burning, proud smile.",3
259,67581,anetv_rQZIJBinOsw,6077,"The man then picks up a bottle and squirts some liquid onto one of the objects, and picks up a knife and starts dragging it on both sides along the oil that is on the object. The man then removes the object and starts rubbing the knife along the hand towel that was under the object and he","The man then picks up a bottle and squirts some liquid onto one of the objects, and picks up a knife and starts dragging it on both sides along the oil that is on the object.",The man then removes the object and starts rubbing the knife along the hand towel that was under the object and he,gold,picks up another tool and begins rubbing the knife along it and once again rubs the knife down with the hand towel.,walks in front of a mirror that is sitting on the bench again.,continues to show the various bottles placed around on the table with a brush.,is doing its bottom to toe nails in pain for a little brush.,0
470,15069,anetv_8qODQbBVsus,18279,The man sliced the top off the pineapple. The man,The man sliced the top off the pineapple.,The man,gold,adds chicken eggs in the pan.,presents a morsel of iced wine.,uses the sandwich on the plate slices a bread sandwich.,cut the pineapple in half.,3
814,58479,lsmdc3026_FRIENDS_WITH_BENEFITS-1434,7479,Later someone arrives home with the painting. She,Later someone arrives home with the painting.,She,gold,pulls out another sketch of her teacher.,sets it down and crosses her home.,"sits, and rinses her hands.",lies asleep in the shower.,1
840,32454,lsmdc0024_THE_LORD_OF_THE_RINGS_THE_FELLOWSHIP_OF_THE_RING-60367,2622,Someone slowly steps up to the pedestal. he peers into the glossy surface. The night sky,Someone slowly steps up to the pedestal. he peers into the glossy surface.,The night sky,gold,is reflected into the water.,reflects the dragon's feathers.,reflects a structure of glowing le.,cloudy with a brilliant sphere of light grey sun.,0
779,5256,anetv_e5_lP2HgtSE,19899,A dog wearing two pink casts stands on its back legs and walks with her. A man,A dog wearing two pink casts stands on its back legs and walks with her.,A man,gold,walks back from 2 sunglasses and takes the dog in his neck.,"joins the woman on suits, and several people serving dogs in the woods.",walks in front of the dog.,and woman stand inside a room.,2
