,Unnamed: 0,Unnamed: 0.1,Unnamed: 0.1.1,Unnamed: 0.1.1.1,sent1,sent2,ending0,ending1,ending2,label
507,284,284,284,284,Alex was the bouncer at the bar that kai went to. Alex allowed Kai to enter even though she is underage.,How would you describe Alex?,breaking the law,a good friend,frustrated with Alex,0
508,3034,3034,3034,3034,Lee was proud when they pulled out their first lose tooth by himself.,How would you describe Lee?,very excited,The others were also proud,very scared,0
509,1202,1202,1202,1202,Kendall bought a mattress for a friend because they could not afford it.,What does Kendall need to do before this?,help her friend,be kind to her friend,pick a mattress,2
510,1090,1090,1090,1090,Sydney bit their tongue at the sight of Jan's obscure fashion decisions.,What will happen to Sydney?,keep wearing the clothes none the wiser,get confused,get stylish,0
511,4117,4117,4117,4117,Riley tasted bad as Jan was licking his neck.,How would you describe Riley?,disgust by Jan,like washing,unhealthy,2
512,2836,2836,2836,2836,Addison saw the bike in the driveway and knew instantly that her boyfriend came to apologize.,What does Addison need to do before this?,buy a bike and place it in the driveway,head to the gas station,head home after a big fight with her boyfriend,2
513,2474,2474,2474,2474,Quinn wanted to go shopping. Quinn was accompanied by Sydney's wife.,What does Quinn need to do before this?,buy shoes,take Sydney home before going shopping,decide that they would like Sydney's wife to join them,2
514,1666,1666,1666,1666,"Bailey sat in the dark, dirty room and drank with nothing but flies for company.",What will Bailey want to do next?,she was poor,drink until they pass out,look for a new bottle to fill,1
515,1323,1323,1323,1323,Alex pushed Quinn out of the way and shielded them with their body.,How would you describe Alex?,like he saved Quinn,a protective person,thankful they survived,1
516,3979,3979,3979,3979,Carson persuaded their friend to accept the invitation to go to the birthday party of his grandma.,What will happen to Others?,enjoy the movie,accept the invitation,go to the party with his friend,2
517,666,666,666,666,Riley and Robin went out to a club. Riley met a handsome man.,What will Robin want to do next?,buy lots of alcoholic drinks for Riley,leave the club with the new man,be concerned about the strange man,1
518,3541,3541,3541,3541,"Audrey's son, Bailey, wants a Christmas tree.  Audrey got Bailey's tree.",What will Bailey want to do next?,put the tree at a corner,thank Audrey,decorate it,2
519,3570,3570,3570,3570,"Among the total participants that attended the fund raising program, Robin gave the most among the men.",Why did Robin do this?,show off his wealth,see the success of the program,get a raise,1
520,2905,2905,2905,2905,Taylor got some coffee first thing in the morning.,What will Taylor want to do next?,go to Starbucks,go to Publix,put milk in it,2
521,4465,4465,4465,4465,Robin could not sleep at night and ended up staying up watching films so of course in the morning Robin could not get up which meant that Robin started school late.,What does Robin need to do before this?,Report her to office,sleep in,Suspend her also,1
522,355,355,355,355,Ash was getting irritated by Kendall and wanted her to leave.,How would Ash feel afterwards?,relieved,are annoyed,are irritable,0
523,4816,4816,4816,4816,Carson took weeks off from work to spend money at a big casino.,How would you describe Carson?,rich,frugal,wasteful,2
524,3030,3030,3030,3030,Riley wrapped my arms around Quinn's neck to demonstrate martial arts.,How would you describe Riley?,a bully,abusive,a coach,2
525,1166,1166,1166,1166,Cameron took Ash's toys away when Ash kept breaking them intentionally.,What will Cameron want to do next?,dislike the toys,buy Ash more toys,give Ash a lecture,2
526,2706,2706,2706,2706,Carson has a project due immediately after lunch. Carson brings their lunch to work.,Why did Carson do this?,treat their team to lunch,buy lunch for the team,not have to leave to get it,2
527,3152,3152,3152,3152,Casey dug a deep hole at the cemetery to prepare for the casket ceremony the following day.,How would you describe Casey?,would be in a bad mood,a prepared worker,would be sad,2
528,2450,2450,2450,2450,Riley ripped Jordan apart on the basketball court which impress the scouts.,What will happen to Riley?,do their best,play on the basketball team,play on the softball team,1
529,2873,2873,2873,2873,Sasha helped Remy out of the water when they were drowning.,What will Sasha want to do next?,call an ambulance,be a good person,save a life,0
530,3649,3649,3649,3649,Addison and her friends have been cleaning the house all day long.,How would you describe Addison?,the follower of the group,tired from cleaning,energized from cleaning,1
531,1282,1282,1282,1282,Tracy got to know everyone and ended up fitting right in.,What does Tracy need to do before this?,be rude to everyone,hang out with them,be friendly to everyone,2
532,3827,3827,3827,3827,Others felt that Addison was doing poor work. Addison improved morale in patients.,What will happen to Others?,get a performance improvement plan,leave the hospital,accept Addison,2
533,4217,4217,4217,4217,bailey was a low down dirty person so she took kendall's girlfriend out.,How would Kendall feel as a result?,not clean,as angry,as calm,1
534,846,846,846,846,Cameron took Ash to get lunch after they had a gym session.,What will Ash want to do next?,be a generous friend,make other plans,ignore cameron,0
535,4086,4086,4086,4086,Taylor told their mom to let them go out when it was dark out in the evening time.,What will Taylor want to do next?,ride on a horse,see his friends,go out,1
536,4383,4383,4383,4383,Kendall decided to move to Bailey's house before college that summer semester.,How would Bailey feel as a result?,very lonely,quite isolated,quite crowded,2
537,3611,3611,3611,3611,Skylar took a seat for the show and couldn't wait to see it.,How would you describe Skylar?,excited,anxious,As someone who cant wait to see the show,0
538,3505,3505,3505,3505,Kai was always so loud and liked to annoy them. Kai gave people headaches as a result.,What will Others want to do next?,be annoying,be obnoxious,tell Kai to stop,2
539,2743,2743,2743,2743,Addison met them once every week at the AA meeting. They are all trying hard.,What will others want to do next?,stay sober,drink alcohol,help those in need,0
540,4598,4598,4598,4598,Sasha gave the flowers to Cameron's mother for her birthday.,What will Cameron want to do next?,buy the flowers,pick flowers out,return the favor,2
541,2390,2390,2390,2390,"After stealing Sasha's check from their purse when they weren't looking, Riley cashed Sasha's check.",What will happen to Sasha?,call the authorities very soon,talk to their friends about the theft,get caught by Sasha,0
542,3046,3046,3046,3046,Remy was being interviewed for a job by Casey. Remy made a lasting impression on Casey.,How would Remy feel afterwards?,content about things,uncomfortable about things,quite qualified,0
543,244,244,244,244,Tracy saw Kai standing there by himself and decided to go talk to him.,How would Kai feel as a result?,upset they had to deal with someone,they want to be left alone,happy to not be lonely anymore,2
544,980,980,980,980,Sasha studied a lot to have good grades and to improve themselves.,How would you describe Sasha?,As someone who studies,prepared and skilled,prove themselves,1
545,92,92,92,92,Austin stretched out their arms to reach the item at the end of the table.,How would Austin feel afterwards?,very upset,in control,as normal,2
546,1751,1751,1751,1751,Jordan raised their daughter to help out around the house with the housework.,What does Jordan need to do before this?,teach the daughter processes,Teach them how to clean,Make a chores list,1
547,4864,4864,4864,4864,Remy lost contact with her mom after a silly fight that escalated.,What will Remy want to do next?,ignore her mom,apologize,reach out ot her mom,2
548,5,5,5,5,"Quinn was high up in the tree and didn't want to get down. We told him we would play a game, so Quinn came down to us.",What does Quinn need to do before this?,ignore others,did this for fun,jump the rope,0
549,2011,2011,2011,2011,Sasha returned the food to the store when they realized that the food was rotten.,What does Sasha need to do before this?,open the food,ask for a refund,ask to speak to the store's manager,0
550,1500,1500,1500,1500,Cameron lost money at Ash's job location at the casino while he waited for Ash.,How would you describe Cameron?,frugal,angry at Cameron,foolish,2
551,1969,1969,1969,1969,Riley turned Sasha against them self after they explained how they were wrong.,What does Riley need to do before this?,like Sasha,apologize and ask for a second chance,be good at arguing,2
552,3922,3922,3922,3922,Bailey had a rough year but she still loved her parents dearly.,What will happen to Others?,hate Bailey,be supported by family,care about Bailey,2
553,4946,4946,4946,4946,"Alex made money mowing lawns. His mom, Bailey, made him deposit every dollar in his account.",What will Alex want to do next?,open a bank account,mow a lawn,obey his mom,2
554,1580,1580,1580,1580,"After accidentally wandering into a strange neighborhood, Alex got lost on the way home.",How would Alex feel afterwards?,Nervous,accomplished,foolish,0
555,65,65,65,65,Jesse lost every penny gambling on sports.,How would you describe Jesse?,a risk taker,panicked,racked with guilt,0
556,2167,2167,2167,2167,Tracy obeyed Remy's commands even though Remy was often rude to Tracy.,How would Remy feel as a result?,like Tracy should be reprimanded,Like a submissive fool,happy that Tracy obeys them,2
557,1740,1740,1740,1740,Riley visited his nephew for the first time after his sister gave birth.,What does Riley need to do before this?,wanted to see how the sister was,wanted to see the new baby,visit his sister,1
558,2889,2889,2889,2889,Tracy checked under Austin's bed after they complained about having nightmares.,What will Austin want to do next?,be a confidant of Austin,be scared,go back to sleep,2
559,2750,2750,2750,2750,Cameron sadly ended their career after damaging their knee in a brutal hockey match.,How would you describe Cameron?,dejected,able to get over hockey soon,not happy to retire from hockey,2
560,4414,4414,4414,4414,Skylar robbed a bank but was caught and later shot and killed when trying to escape.,How would Skylar feel afterwards?,sad for Skylar,bad for Skylar,Spiritual,2
561,1996,1996,1996,1996,"Kendall couldn't afford a regular cable bill, so they often went to Sasha's house for TV. This month, Sasha wasn't able to pay their bill so Kendall covered it.",What will happen to Kendall?,Be able to catch up on shows they watch,would enjoy watching cable,Be accused of being selfish,1
562,329,329,329,329,Lee met Carson in person and really like him a lot.,What does Lee need to do before this?,invite Carson to dinner,make plans before this,become Carson's friend,2
563,4559,4559,4559,4559,Sydney looked Kai in the eye after getting hit in the back with the ball one last time.,Why did Sydney do this?,was happy,began to cry,was upset,2
564,3065,3065,3065,3065,"Addison was about to climb the rickety ladder, Austin pushed Addison away.",How would you describe Austin?,a mean friend,a good friend,being mean to addison,1
565,4199,4199,4199,4199,Cameron made Taylor widen her eyes even more at the thought.,What does Cameron need to do before this?,make Taylor excited,needed to talk to Taylor,convince Taylor,1
566,3873,3873,3873,3873,Remy passed by to encourage their friend to play some games at the park.,How would Others feel as a result?,lazy now,passive now,skilled now,1
567,106,106,106,106,Aubrey became very angry and pulled Remy apart.,What will happen to Aubrey?,be yelled at,say they are sorry,cry,0
568,1560,1560,1560,1560,Lee drove home Casey's mom after she had a little too much to drink that evening.,What does Lee need to do before this?,call a cab,be a responsible driver,wind down at the bar,1
569,1843,1843,1843,1843,Kendall got Casey's bike fixed so he could enter the big race tomorrow.,Why did Kendall do this?,sabotage Casey,be a good friend,fix the bike,1
570,3117,3117,3117,3117,Addison caught Skylar trying to do a dodgy deal behind the company's back so Addison called the manager into Skylar's office to inform him of what happened.,What will happen to Addison?,get arrested,Addision will be praised,not be thanked,1
571,1154,1154,1154,1154,Bailey ate healthy food that she prepared in her kitchen this morning.,What does Bailey need to do before this?,want to be fat,understand waht foods are heatlhy,put away the leftovers,1
572,2659,2659,2659,2659,"Robin was walking to work and suddenly tripped over a large bump in the sidewalk. After getting up, Robin continued on their way.",What will Robin want to do next?,look for large bumps in the sidewalk,watch where they are going,try to not be so clumsy,1
573,3700,3700,3700,3700,Casey sold a skirt online and made a small profit off of it.,Why did Casey do this?,needed to get a good deal,needed to know the market price,sell their skirt,2
574,1688,1688,1688,1688,Robin decided to follow Austin to ensure that they didn't get lost.,What does Robin need to do before this?,Guide them on there journey,Show them the way,needed to be unsure of the way there,1
575,2537,2537,2537,2537,"Wanting to get outside the house for errands, Aubrey left the dog alone.",How would you describe Aubrey?,guilty,relief,someone willing to take risks,0
576,1276,1276,1276,1276,Sasha dropped Casey's hand when she realized people were staring at them.,How would Sasha feel afterwards?,like they did something wrong,ashamed of self,like holding their hand,0
577,4944,4944,4944,4944,Sasha expected Riley to attack once in order to show that she could defend herself from others.,How would Riley feel as a result of this?,scared for Riley,happy for Riley,proud of Riley,2
578,1478,1478,1478,1478,Taylor wanted someone to shop with so Quinn agreed with Taylor to the mall.,What will happen to Quinn?,buy clothes,go shopping after Taylor,have fun shopping with Taylor,2
579,3528,3528,3528,3528,Jesse changed Ash's diaper everyday for a few years.,What will happen to Ash?,loved,bored,care about Ash,0
580,1023,1023,1023,1023,Kai asked Addison's parents for one of their famous pies as a donation to their annual fundraising event.,What will happen to Addison?,ask their parents to give Kai the pie,enjoy the pie,go get the cats from the pet crate,0
581,2323,2323,2323,2323,Sasha played basketball well.,How would Sasha feel afterwards?,a good player of baseketball,cricket player,a good basketball player,2
582,426,426,426,426,Carson asked my mom if I could play and she told him that he wasn't welcome.,How would Carson feel afterwards?,confused about my mother,very happy,very sad,2
583,2270,2270,2270,2270,Casey never gave Cameron respect even though they had been friends for years.,What will happen to Cameron?,wish they had better friends,treat Cameron poorly,argue with Cameron,0
584,3615,3615,3615,3615,Casey had not been feeling well and the couch was uncomfortable so Casey went to the mattresses to lay down.,What does Casey need to do before this?,Go to the doctor,Go to the mattress,wanted to be more comfortable,2
585,3476,3476,3476,3476,Riley bored Taylor's children.,What will Taylor want to do next?,tailor's chidren are pore,riley bored in beach,riley bored in home,2
586,1398,1398,1398,1398,Ash tossed the leftover bones aside for their dog to eat later in the night.,Why did Ash do this?,be kind,clean dishes,eat the meat,0
587,3731,3731,3731,3731,Carson pulled the football away from his teamate after seeing poor sportsmanship.,Why did Carson do this?,lecture the team,show that his team has good conduct,suspend the offenders,0
588,4922,4922,4922,4922,"With his group running out of time to complete the task, Cameron provided an answer for understanding the problem.",What will Cameron want to do next?,fix the problem,work slowly and thoroughly on the rest of the task,complete the task,2
589,2099,2099,2099,2099,"By the time Aubrey had realized the mistake, they had painted themselves into a corner.",How would you describe Aubrey?,Grateful,Regretful,foolish about the error,2
590,4197,4197,4197,4197,"Aubrey and Carson were supposed to meet at the diner, but Carson worked late so Carson joined Aubrey later.",What will Aubrey want to do next?,inform Aubrey they are running late,call to confirm with Carson that they would be there,wait to eat their meal,2
591,1611,1611,1611,1611,Ash looked around the room to find a bowl of cereal to eat right now.,How would you describe Ash?,feeling bored,feeling good,feeling passive,0
592,2881,2881,2881,2881,"Alex knew that Cameron left the house, but when their parents asked Alex lied for Cameron.",What will Alex want to do next?,home,tell Cameron they owe them a favor,decide to be untruthful,1
593,3997,3997,3997,3997,Sydney told Remy what had happened to them after they blacked out from drinking too much.,What will Sydney want to do next?,lp her friend home,Put her friend to bed,tell them everything,1
594,1278,1278,1278,1278,"Lee hired Carson to build him a porch, but the job was so big Lee had to hire other workers to help Carson.",What will Carson want to do next?,get paid from Lee,quit the job,do the job for free,0
595,250,250,250,250,SKylar went to Jan's birthday party and gave her a gift.,What does Skylar need to do before this?,go shopping,eat cake at the birthday party,stay at home,0
596,2897,2897,2897,2897,Jan put their music into words and the song they wrote moved millions of people.,How would you describe Jan?,feeling loved,they were successful,feeling lazy,1
597,2660,2660,2660,2660,Tracy came under Bailey's observation after she was trying to scape from school last week.,What does Tracy need to do before this?,Behave bad,assure Tracy she likes to study at school,work on her work assigment,0
598,1762,1762,1762,1762,Alex was told Kai did not want dinner because they ate something already.,What does Alex need to do before this?,not make food,be cooking dinner,make less,1
599,3910,3910,3910,3910,Remy taught them a lesson about dance and the crowd was very appreciative.,How would Others feel as a result?,indebted to Remy,skilled at dancing,glad for the crowd's reaction,0
600,3598,3598,3598,3598,Taylor felt very happy after getting an A on their final exam.,How would you describe Taylor?,tired,confused,proud,2
601,1860,1860,1860,1860,Lee took their child to the doctor when they got a cold.,What will happen to Others?,For them to get to the doctor,help them get to the doctor,help them get better,2
602,3532,3532,3532,3532,"Cameron pried Taylor's eyes open to check to make sure they still reacted to light. After no reaction, Cameron widened Taylor's eyes even more.",How would you describe Taylor?,suffering from an illness,suffering from overeating,suffering from sunburn,0
603,3586,3586,3586,3586,addison was a creative person so he used fire to keep warm.,How would Others feel as a result?,as calm,as angry,as upset,0
604,2148,2148,2148,2148,"Aubrey knew it was Casey's birthday, so she bought Casey a pair of shoes.",What does Aubrey need to do before buying the gift?,find out Casey's shoe size,wanted to surprise Casey,write the birthday card,0
605,444,444,444,444,Aubrey got Bailey's tree more water after they saw it needed it.,What will happen to Bailey?,need to get their tree healthy,need their tree watered,Their tree will stay healthy,2
606,62,62,62,62,QUiin looked for hours and in the end finally found the item.,How would you describe Quinn?,lucky,Relieved he really needs the money,easily deterred,0
607,4029,4029,4029,4029,Kendall felt bad when she lied to her dad.,How would you describe Kendall?,kind,bad that she lied,guilty about not telling the truth,2
608,2779,2779,2779,2779,Kai walked away from school at the end of a long day.,How would Kai feel afterwards?,was happy that school had ended for the day,was happy to be heading home after a long day,relieved afterwards,1
609,4208,4208,4208,4208,Taylor ran faster in the race and kept trying to do their best.,What does Taylor need to do before this?,enter another competition,take a rest,want to go faster,0
610,637,637,637,637,Aubrey shaded Kai's eyes from the sun's bright blast yesterday at Yellowstone National Park.,Why did Aubrey do this?,be knowledgeable,shaded Kai's eyes because Kai because she didn't want Kai to see Ted riding a tiger at the park,shaded Kai's eyes because Kai forgot her sunglasses and had left them in her room at home,2
611,2283,2283,2283,2283,"After looking in every library and through multiple sites, Addison found the movie.",How did finding the movie make her feel?,panicked,was happy,felt annoyed,1
612,1624,1624,1624,1624,Riley decided to sleep in even though she had to go to work.,What does Riley need to do before this?,wanted to catch up on sleep,disliked her job,had a late night,2
613,2266,2266,2266,2266,Jan cannot pay the rent because she lost her job but Lee made her move out anyway.,How would you describe Lee's attitude?,as depressed,forgiving,strictly unkind,2
614,4646,4646,4646,4646,"Riley ignored all of the warnings about the tsunami from their family, so Riley was washed away.",How would their family feel as a result?,devestated by Riley's death,angry towards Riley,excited about Riley's death,0
615,1407,1407,1407,1407,Kendall went to the store to get some items so they could fix the sink.,What will Others want to do next?,find a girlfriend,pick the right items,fix the sink,2
616,480,480,480,480,Bailey anticipated every possible problem because she could not control her worrying.,How would Bailey feel afterwards?,paranoid,nervous,carefree,1
617,2012,2012,2012,2012,Jesse got some news from the police downtown. Jesse's family was in the kitchen and called them into the room.,What does Jesse need to do beforehand?,share the news,talk to the police,talk to the friends,1
618,4374,4374,4374,4374,Sydney stayed the course even though they weren't sure if they could pass the class.,Why did Sydney do this?,take a nap,study very hard,graduate school,2
619,3175,3175,3175,3175,Addison got up early and drove to Tracys.  After Tracy put their suitcase into the car Addison took Tracy to the airport.,What will happen to Tracy?,not go on holiday,go on holiday,say goodbye to Tracy,1
620,4656,4656,4656,4656,Skylar lost Kai's power when she abused it to try and get things she wanted for free.,What will Kai want to do next?,wishes she never had the power to start with,wishes to have the power back,try to win Kai's favor,1
621,4558,4558,4558,4558,Robin is a good parent.  He is supportive of his kids.,How would you describe Robin?,Responsible parent,Pushy parent,love and affection,0
622,492,492,492,492,Taylor agreed to go with Jan on a walk to provide some much needed company since Jan was feeling down.,What will Taylor want to do on their walk?,say nice things,listen quietly as Jan talks,go walking,1
623,3323,3323,3323,3323,"Sasha struggled to get their sweater on since their hair was just done, so Riley pulled the wool over Sasha's head.",What will Sasha want to do next?,thank Riley for the assistance,get rid of the sweater,grab the sweater,0
624,3973,3973,3973,3973,Kendall impressed upon Remy to be truthful because it was the right thing to do.,Why did Kendall do this?,obey the law,teach Remy a lesson,be nicer,1
625,285,285,285,285,Carson couldn't bring all their things when they moved so Skylar packed up their things for them.,What does Skylar need to do beforehand?,get some more money,be asked by Carson,take them from Skylar,1
626,595,595,595,595,Sydney could not find her keys and she made a big deal about it.,What does Sydney need to do before this?,lose her keys,help Sydney,listen to Sydney,0
627,1629,1629,1629,1629,Casey was stubborn and obeyed way more woman than men.,What will happen to Others?,become best friends with Casey,learn nothing new,not talk to Casey,2
628,1591,1591,1591,1591,Casey had a job digging graves in the cemetery. Casey dug a deep hole at the cemetery one afternoon.,How would Casey feel afterwards?,hard at work,lazy,worried,0
629,3856,3856,3856,3856,Addison was a lawyer and helped Quinn get credit for the work Quinn put in with Kai for their trademark.,What does Addison need to do before this?,secure it,research Quinn's issue,submit the work,1
630,452,452,452,452,Riley gave everybody access to the school classroom.,How would Others feel as a result?,leader-like,upset about it,glad Riley was there,2
631,4989,4989,4989,4989,"Tracy gave their son a puppy for their birthday, along with a dog bowl and food.",How would you describe Tracy?,a thoughtful daughter,a generous parent,quite loved,1
632,4963,4963,4963,4963,Carson asked my mom if we could get married.,What does Carson need to do before this?,buy a ring,attend the wedding,ignore me,0
633,3406,3406,3406,3406,Sasha took Addison's belongings out of her room because they were not longer friends.,Why did Sasha do this?,not see her friend again,not have her belongings around,get rid of memories of Addison,2
634,1303,1303,1303,1303,Skylar attended school for the first time in years after deciding to switch careers.,What will Skylar want to do next?,study,make a good choice,start a new life,0
635,1831,1831,1831,1831,"Even though they both worked on the class project together, and did equal work, Casey never gave Cameron credit.",What will Casey want to do next?,start a fight with their friend,make things right with their friend,grow callous,1
636,1223,1223,1223,1223,Cameron broke my leg by accident and I was in a lot of deep and physical pain.,What will Others want to do next?,pay my bills,get medical care,Others will expect to be fine,0
637,1016,1016,1016,1016,Robin was out cycling but was hit by a car and was injured badly.,How would you describe Robin?,in crisis,not in crisis,scared,0
638,3191,3191,3191,3191,Quinn told terrible jokes at the first comedy show so they were booed off of the stage.,What will happen to Quinn?,request a refund for what they paid to see the comedy show,get a new job,never go to see Quinn's comedy shows again,1
639,751,751,751,751,Ash couldn't stand her boyfriend anymore. He is too obsessive about her and Ash cannot breath.,How would you describe Ash?,a person who wants freedom,happy and relieved,a person who has asthma,0
640,4206,4206,4206,4206,"After putting out a number of gift requests, Carson got her wish.",What will Others want to do next?,Others will be excited to see Carson's reaction,come up with requests,leave Carson alone,0
641,953,953,953,953,Lee kept asking Casey a lot of questions and was starting to get annoyed.,What will Casey want to do next?,get information from casey,walk away from Lee,kept answers from casey,1
642,2122,2122,2122,2122,Jordan left her father's side after finding out he was a liar and a cheat.,How would Others feel as a result?,very happy,very guilty,sad inside,2
643,2483,2483,2483,2483,"Cameron was sick at school, and could barely stand up on their own, so Aubrey took Cameron home to rest.",How would you describe Aubrey?,dependable,a person who thinks of others,a person who prioritizes their own interests,1
644,2927,2927,2927,2927,"After Sasha accused Austin about stolen his notebook, she found it, so Sasha owned Austin an apology.",How would you describe Sasha?,As someone who doesn´t know where her things are,embarrassed,ashamed,1
645,525,525,525,525,Jan ran out of fruit for her smoothie every morning. Jan went to the store to buy some fruit.,What does Jan need to do before this?,purchase the fruit at the store,needed to run out of fruit,look for the fruit aisle in the store,1
646,2008,2008,2008,2008,Robin was playing a video game instead of studying for the big test.,How would you describe Robin?,unconcerned about his grades,an excellent scholar,motivated to succeed,0
647,2656,2656,2656,2656,Jordan gave Taylor the right utensil in order to eat the soup.,What will Jordan want to do next?,get another spoon,get a knife,eat the food,0
648,1258,1258,1258,1258,Jesse is throwing a surprise party for Jan. Jesse makes a list of everything they need to do to prepare for the party.,What will Jesse want to do next?,over,invite guests and buy party supplies,discuss the party with Jan and others,1
649,2846,2846,2846,2846,Cameron got the dog away from them since the dog kept barking at their guest.,What will Cameron want to do next?,help their guest,please their guest,place the dog in the backyard,2
650,4560,4560,4560,4560,"Because they were worried about their car breaking down on the long drive to their new job, Kendall erred on the side of caution and looked into other options instead.",What will Kendall want to do next?,be cautious,quit their job,look for a good price on a rental car,2
651,2102,2102,2102,2102,Bailey made Sydney food when Sydney was too sick to make some themselves.,What will Bailey want to do next?,Tell Sydney she has to pay,Eat the food themselves,Sit with Sydney,2
652,165,165,165,165,Jordan found yoga will help. She was glad to learn that fact.,What will Jordan want to do next?,proceed with her plans,quit using yoga,keep working at yoga,2
653,4719,4719,4719,4719,A book got passed to the worker to determine how long it was. Carson assisted the worker in determining the length of it.,What will Others want to do next?,thank Carson,find out how long the book was,show sadness,1
654,3322,3322,3322,3322,Skylar was mad at Jan and felt like killing them that day.,What does Skylar need to do before this?,was mad at Jan,get mad,kill Jan,1
655,1021,1021,1021,1021,Cameron would make fun of Austin often because he was a mean person.,How would Austin feel as a result?,angry at others for some reason,happy,upset,2
656,3392,3392,3392,3392,Ash sent their friend to the store to pick up snacks because Ash broke their leg recently.,Why did Ash do this?,are sedentary,Others will help him,Others will care for him,0
657,2622,2622,2622,2622,Riley really liked the french fries but she really needs a sauce to dip them in.,What does Riley need to do before this?,go get some dipping sauce for the fries,ask for ketchup,eat the fries dry,1
658,2768,2768,2768,2768,Sasha sat at Bailey's computer so they could do their homework.,How would Sasha feel afterwards?,Good they go their homework done,lpful,Glad Bailey has a computer,0
659,4471,4471,4471,4471,Sydney was popping popcorn over the fireplace and Jordan wanted to see. Jordan got a little too close and Sydney turned his face away from the fire.,What does Sydney need to do before this?,move Jordan away,be watching popcorn,be watching Jordan,2
660,967,967,967,967,Jordan ran in circles while shouting and waving their arms.,How would you describe Jordan?,shouting and waving their arms,an attention seeker,ran in circles while shouting,1
661,1076,1076,1076,1076,Skylar and Alex were about to break up. They were meeting for the last time.,What will Skylar want to do next?,stay in touch,needed to think about options,needed to think over what to talk,1
662,3735,3735,3735,3735,Riley paid Carsons expenses so he could enjoy life more.,What will Riley want to do next?,Buy drinks to celebrate,Ignore Carson,get the money from the bank,0
663,3259,3259,3259,3259,Riley wanted a car but couldn't afford one. Riley was in a parking lot and stole a car.,What will Riley want to do after?,get rid of it,smash the car up,wanted a car but couldn't afford one,0
664,1214,1214,1214,1214,Riley stood around while Sydney talked to everyone but Riley at camp.,How would Riley feel afterwards?,happy,neglected,hopeful,1
665,211,211,211,211,Bailey asked where Jesse was going but did not get a response.,How would Bailey feel afterwards?,was caring,was curiolus,ignored afterwards,2
666,2289,2289,2289,2289,Sydney shooed the bobcat away fast from her backyard to make sure her dog was safe.,What will Sydney want to do next?,shoot the bobcat,see the bobcat,take the dog inside,2
667,3297,3297,3297,3297,Cameron went with the flow and offered his friend a drink at the party.,What will Cameron want to do next?,drink with their friend,fall to the floor,fit in with everyone at the party,0
668,3675,3675,3675,3675,Cameron was a good student and got good grades at school.,What does Cameron need to do before this?,be like cameron,make better grades,study,2
669,3843,3843,3843,3843,"Addison wasn't paying attention and knocked her coffee over, accidentally spilling it.",How would you describe Addison?,Not paying attention to her surroundings,misplaced her coffee too close to her,went to grab her coffee too quickly,0
670,652,652,652,652,Robin didn't want Lee to know that they had touched their things.,Why did Robin do this?,wanted to piss Lee off,wanted to be sneaky,leave the room,1
671,805,805,805,805,Bailey put the luggage in their car to get ready to leave for the airport.,Why did Bailey do this?,board a plane for a celebratory vacation in Hawaii,drive them to the airport,show them her passport,0
672,4625,4625,4625,4625,Taylor read online articles. Taylor liked to read often.,Why did Taylor do this?,be educated,liked to read often,be ignorant,0
673,2871,2871,2871,2871,The lights dimmed in the theater and Addison leaned towards Kai.,How would Addison feel afterwards?,friendly,liked Kai,nervous,0
674,820,820,820,820,Remy was in a wrestling match against Robin. Remy gave Robin the feeling of fear.,What will Remy want to do next?,be intimidating,hold on to Robin,be scary,0
675,2276,2276,2276,2276,Ash popped cookies in the oven to enjoy later that day for a bit.,What will Ash want to do next?,bake,make cookies,skilled,0
676,2917,2917,2917,2917,Taylor told Ash's mom about the bad grades she had gotten.,What will Taylor want to do next?,get her grades,Lie instead,be responsible,2
677,2329,2329,2329,2329,Lee left their bike in the garage because it was going to rain.,What will happen to Others?,have a dry bike,safe,get rained on,2
678,2664,2664,2664,2664,Alex had never met famous people until last night when a famous movie star walked into the bar.,How would Alex feel afterwards?,awestruck,gracious,wonderful,0
679,1380,1380,1380,1380,"Kai wanted to be sure that his plan wouldn't fail, so he made an effort to take every precaution.",How would Kai feel afterwards?,smart,carful,At ease,1
680,3587,3587,3587,3587,Remy told her friend that she wanted to go to the fair alone.,What will Others want to do next?,go to the fair,go alone,buy a toaster,0
681,4004,4004,4004,4004,"Jesse was thinking there was something wrong with Casey, so she took her to the doctor to get her looked at.",How would you describe Jesse?,feeling sad,happy Casey saw a doctor,okay,1
682,318,318,318,318,Quinn game new clients after her rival got arrested.,How would you describe Quinn?,A delighted lawyer,competitive,smart,1
683,1975,1975,1975,1975,"Casey gave Austin an indication of the ETA, but ended up being two hours later than that.",How would Casey feel afterwards?,guilty for giving the wrong name,frustrated at being bad with estimations,felt very annoyed at Casey,1
684,3767,3767,3767,3767,Sasha advised Carson to not go surfing today as the sea was too rough but Carson ignored Sasha'a advice and went anyway and ended up having a minor accident.,How would Carson feel afterwards?,smart for ignoring good advice,like an idiot,like a genius,1
685,687,687,687,687,"Jordan tied up all the loose ends at the butcher shop, so Jordan headed to the payphone.",What will Jordan want to do next?,post about it on social media,call the police,insert a quarter,2
686,3263,3263,3263,3263,"After feeling unwell for several says, Robin took a pregnancy test and realized she was pregnant. Robin eagerly went to tell her friend Austin the good news.",What will Robin want to do soon?,call her parents with the news,help Robin plan for the baby,Buy diapers and baby clothes,0
